cell_id,target_heterogeneity,initial_common_parameter,noise_scale,spatial_correlation,temporal_correlation,delay,local_risk,strong_fixed_alpha,strong_fixed_risk,phase_early_alpha,phase_late_alpha,phase_risk,safe_risk,safe_charged_shadow_risk,safe_to_local_ratio,safe_to_fixed_ratio,phase_to_fixed_ratio,safe_checkpoint_valid,safe_early_alpha_mean,safe_late_alpha_mean,safe_uses_nonzero,safe_uses_shadow,safe_environment_used,safe_message_used
H0.05-I1.5-N0.1-S0.9-T0.9-D0,0.05,1.5,0.1,0.9,0.9,0,0.014676410813905671,0.25,0.014452419856391265,0.0,0.25,0.014450770400816975,0.01325690536557553,0.013596933289299175,0.9032797959712887,0.9172792859123142,0.999885869937998,True,0.4375,0.4041666666666666,True,False,240,18
H0.05-I1.5-N0.1-S0.9-T0.9-D1,0.05,1.5,0.1,0.9,0.9,1,0.014676410813905671,0.5,0.012382713079258477,0.0,0.5,0.012381390835195369,0.012152008855323788,0.013596933289299175,0.8279959595986471,0.9813688468384908,0.9998932185495502,True,0.22916666666666666,0.375,True,False,240,17
H0.05-I1.5-N0.1-S0.9-T0.9-D3,0.05,1.5,0.1,0.9,0.9,3,0.014676410813905671,0.5,0.009011217518677969,0.25,0.5,0.008945802499876478,0.008787243418706401,0.013596933289299175,0.5987324510145644,0.9751449679793739,0.9927407124879738,True,0.16666666666666666,0.4791666666666667,True,False,240,17
H0.05-I1.5-N0.5-S0-T0-D0,0.05,1.5,0.5,0.0,0.0,0,0.010204088567004044,0.75,0.004955160585006076,0.0,0.75,0.0049547122193504215,0.004675916315947194,0.010204100103900545,0.4582394875586678,0.9436457680294252,0.9999095154136859,True,0.6958333333333333,0.75,True,False,240,18
H0.05-I1.5-N0.5-S0-T0-D1,0.05,1.5,0.5,0.0,0.0,1,0.010204088567004044,0.75,0.004609789504986332,0.0,0.75,0.004609194316992598,0.004447497705112938,0.010204100103900545,0.4358544789090104,0.9647940974966763,0.9998708860799196,True,0.4666666666666666,0.625,True,False,240,17
H0.05-I1.5-N0.5-S0-T0-D3,0.05,1.5,0.5,0.0,0.0,3,0.010204088567004044,0.5,0.004353527013793533,0.1,0.75,0.004019081695780177,0.003777581421937604,0.010204100103900545,0.3702027277725516,0.8677059795354141,0.9231783064734149,True,0.21666666666666667,0.6458333333333334,True,False,240,17
H0.05-I1.5-N0.5-S0-T0.6-D0,0.05,1.5,0.5,0.0,0.6,0,0.03299179331027374,1.0,0.011372953542330911,0.0,1.0,0.011372953542330911,0.010835108783937692,0.03212359493375057,0.3284183033652677,0.952708436169081,1.0,True,0.8416666666666667,0.875,True,False,240,18
H0.05-I1.5-N0.5-S0-T0.6-D1,0.05,1.5,0.5,0.0,0.6,1,0.03299179331027374,0.75,0.01056458171632633,0.25,0.75,0.01056408082396635,0.010572576814929563,0.03212359493375057,0.3204608102232876,1.0007567832610806,0.9999525875824118,True,0.5625,0.875,True,False,240,18
H0.05-I1.5-N0.5-S0-T0.6-D3,0.05,1.5,0.5,0.0,0.6,3,0.03299179331027374,0.75,0.010190408280831462,0.1,0.75,0.008628901592695614,0.008679047831807375,0.03212359493375057,0.2630668709089146,0.8516879395434026,0.8467670141270885,True,0.3416666666666666,0.75,True,False,240,17
H0.05-I1.5-N0.5-S0-T0.9-D0,0.05,1.5,0.5,0.0,0.9,0,0.07338202620593415,1.0,0.021470511766246012,0.0,1.0,0.021470511766246012,0.020121159847685272,0.06798459222536901,0.27419738712608815,0.937153248452975,1.0,True,0.9166666666666666,1.0,True,False,240,18
H0.05-I1.5-N0.5-S0-T0.9-D1,0.05,1.5,0.5,0.0,0.9,1,0.07338202620593415,0.75,0.0211191964513765,0.5,0.75,0.021118621851207078,0.02086762121126899,0.06798459222536901,0.28436965140084264,0.9880878403358424,0.9999727925174263,True,0.6541666666666667,0.875,True,False,240,18
H0.05-I1.5-N0.5-S0-T0.9-D3,0.05,1.5,0.5,0.0,0.9,3,0.07338202620593415,0.75,0.018290519885156308,0.25,0.75,0.016765599487473262,0.016685673058749517,0.06798459222536901,0.22738092584039613,0.9122579983246291,0.9166278264774422,True,0.4375,0.75,True,False,240,17
H0.05-I1.5-N0.5-S0.5-T0-D0,0.05,1.5,0.5,0.5,0.0,0,0.010204088567004044,0.5,0.008266102924038149,0.0,0.5,0.008264340190356465,0.008034331293179639,0.010204100103900545,0.787363931665535,0.9719611970733502,0.9997867515444845,True,0.5833333333333334,0.6875,True,False,240,18
H0.05-I1.5-N0.5-S0.5-T0-D1,0.05,1.5,0.5,0.5,0.0,1,0.010204088567004044,0.5,0.0071294055037397636,0.0,0.5,0.0071278100065589,0.00719111881349933,0.010204100103900545,0.7047291648126754,1.008656164911253,0.9997762089447674,True,0.3541666666666667,0.625,True,False,240,17
H0.05-I1.5-N0.5-S0.5-T0-D3,0.05,1.5,0.5,0.5,0.0,3,0.010204088567004044,0.5,0.0055933009848446605,0.1,0.5,0.00551681979510006,0.00547559008947683,0.010204100103900545,0.5366074641083287,0.9789550221440302,0.9863262874728482,True,0.1875,0.6041666666666666,True,False,240,17
H0.05-I1.5-N0.5-S0.5-T0.6-D0,0.05,1.5,0.5,0.5,0.6,0,0.03299179331027374,0.75,0.02330835681670274,0.0,0.75,0.023307908511241437,0.022517622155350508,0.03212359493375057,0.6825219212421064,0.9660750576468955,0.9999807663206451,True,0.7708333333333334,0.875,True,False,240,18
H0.05-I1.5-N0.5-S0.5-T0.6-D1,0.05,1.5,0.5,0.5,0.6,1,0.03299179331027374,0.75,0.02051446398327209,0.5,0.75,0.020513852387500652,0.020714145293591273,0.03212359493375057,0.6278575128906626,1.009733684023234,0.9999701870947281,True,0.4166666666666667,0.625,True,False,240,17
H0.05-I1.5-N0.5-S0.5-T0.6-D3,0.05,1.5,0.5,0.5,0.6,3,0.03299179331027374,0.5,0.01574000470405433,0.25,0.75,0.015614184584777906,0.015258710962672091,0.03212359493375057,0.4625001987364077,0.9694222619095999,0.9920063480512166,True,0.3,0.6666666666666666,True,False,240,17
H0.05-I1.5-N0.5-S0.5-T0.9-D0,0.05,1.5,0.5,0.5,0.9,0,0.07338202620593415,1.0,0.04898876898125937,0.0,1.0,0.04898876898125937,0.045336902082080625,0.06798459222536901,0.6178202541702833,0.9254550180557556,1.0,True,0.8416666666666667,0.875,True,False,240,18
H0.05-I1.5-N0.5-S0.5-T0.9-D1,0.05,1.5,0.5,0.5,0.9,1,0.07338202620593415,0.75,0.04325023368372646,0.5,0.75,0.04324921267228529,0.043953115900488414,0.06798459222536901,0.5989629637254971,1.016251524139774,0.9999763929265992,True,0.4791666666666667,0.75,True,False,240,18
H0.05-I1.5-N0.5-S0.5-T0.9-D3,0.05,1.5,0.5,0.5,0.9,3,0.07338202620593415,0.5,0.033724603458485,0.25,0.75,0.03228214760262418,0.03170209537656002,0.06798459222536901,0.43201444571172637,0.9400287068040789,0.9572283820138467,True,0.3541666666666667,0.7083333333333334,True,False,240,17
H0.05-I1.5-N0.5-S0.9-T0-D0,0.05,1.5,0.5,0.9,0.0,0,0.010204088567004044,0.1,0.010100067384088869,0.0,0.1,0.010099583887363777,0.009979187767805162,0.010204100103900545,0.9779597366563318,0.9880318010081661,0.9999521293564978,True,0.425,0.3,True,False,240,18
H0.05-I1.5-N0.5-S0.9-T0-D1,0.05,1.5,0.5,0.9,0.0,1,0.010204088567004044,0.25,0.008883415842165775,0.0,0.25,0.00888189152743339,0.008863823078892625,0.010204100103900545,0.8686540714233603,0.9977944561392531,0.9998284089409447,True,0.25,0.375,True,False,240,17
H0.05-I1.5-N0.5-S0.9-T0-D3,0.05,1.5,0.5,0.9,0.0,3,0.010204088567004044,0.5,0.006585120161685562,0.1,0.5,0.0065144816219935495,0.006627272470100226,0.010204100103900545,0.6494722607102984,1.0064011449115113,0.9892730067246135,True,0.15416666666666667,0.4791666666666667,True,False,240,17
H0.05-I1.5-N0.5-S0.9-T0.6-D0,0.05,1.5,0.5,0.9,0.6,0,0.03299179331027374,0.5,0.03207768747879838,0.0,0.5,0.03207592385564289,0.030896839220705286,0.03212359493375057,0.9365007512666467,0.9631878620030333,0.9999450202525771,True,0.5208333333333334,0.5,True,False,240,18
H0.05-I1.5-N0.5-S0.9-T0.6-D1,0.05,1.5,0.5,0.9,0.6,1,0.03299179331027374,0.5,0.02663807951736471,0.1,0.5,0.026637385183159057,0.027329516673830576,0.03212359493375057,0.8283731780448589,1.0259567194404964,0.9999739345246267,True,0.2791666666666667,0.5,True,False,240,17
H0.05-I1.5-N0.5-S0.9-T0.6-D3,0.05,1.5,0.5,0.9,0.6,3,0.03299179331027374,0.5,0.01894674957867824,0.25,0.5,0.018896630664967794,0.018992304774390838,0.03212359493375057,0.5756675484650474,1.0024043805257163,0.9973547487128427,True,0.225,0.5,True,False,240,17
H0.05-I1.5-N0.5-S0.9-T0.9-D0,0.05,1.5,0.5,0.9,0.9,0,0.07338202620593415,0.75,0.07015298831086499,0.0,0.75,0.0701525399177912,0.06469907153796232,0.06798459222536901,0.8816746400051071,0.9222568146529264,0.9999936083539052,True,0.6458333333333334,0.75,True,False,240,18
H0.05-I1.5-N0.5-S0.9-T0.9-D1,0.05,1.5,0.5,0.9,0.9,1,0.07338202620593415,0.5,0.058074909764413485,0.25,0.5,0.05807469791593267,0.05871155409567474,0.06798459222536901,0.80008085264518,1.0109624678513296,0.9999963521513564,True,0.3125,0.5,True,False,240,17
H0.05-I1.5-N0.5-S0.9-T0.9-D3,0.05,1.5,0.5,0.9,0.9,3,0.07338202620593415,0.5,0.04085720948445899,0.25,0.5,0.040840822503300116,0.04001879563016797,0.06798459222536901,0.5453487413642959,0.97947941465239,0.9995989206956214,True,0.2708333333333333,0.5,True,False,240,17
H0.05-I1.5-N1-S0-T0-D0,0.05,1.5,1.0,0.0,0.0,0,0.020408170168109533,0.75,0.007967341061662327,0.0,0.75,0.007966892793630085,0.007640879799553757,0.020408181652519373,0.3744029835410547,0.9590250675122403,0.9999437368089589,True,0.7916666666666666,0.875,True,False,240,18
H0.05-I1.5-N1-S0-T0-D1,0.05,1.5,1.0,0.0,0.0,1,0.020408170168109533,0.75,0.007276279453259292,0.25,0.75,0.007275774110338549,0.007348566426597074,0.020408181652519373,0.36007963311086955,1.0099346065255097,0.9999305492698584,True,0.5208333333333334,0.875,True,False,240,17
H0.05-I1.5-N1-S0-T0-D3,0.05,1.5,1.0,0.0,0.0,3,0.020408170168109533,0.5,0.007657334500354352,0.1,0.75,0.0060833079495637085,0.006133069688626019,0.020408181652519373,0.30052031309547544,0.8009405476987069,0.794441975766136,True,0.30833333333333335,0.7291666666666666,True,False,240,17
H0.05-I1.5-N1-S0-T0.6-D0,0.05,1.5,1.0,0.0,0.6,0,0.06598357965464893,1.0,0.01962090012842471,0.0,1.0,0.01962090012842471,0.0191868045671022,0.06424717131221944,0.290781504542856,0.9778758589829609,1.0,True,0.9166666666666666,1.0,True,False,240,18
H0.05-I1.5-N1-S0-T0.6-D1,0.05,1.5,1.0,0.0,0.6,1,0.06598357965464893,0.75,0.019185863875939287,0.5,0.75,0.019185319262518284,0.019068910387090986,0.06424717131221944,0.28899478456451805,0.9939041843721735,0.9999716138181463,True,0.6749999999999999,0.875,True,False,240,18
H0.05-I1.5-N1-S0-T0.6-D3,0.05,1.5,1.0,0.0,0.6,3,0.06598357965464893,0.75,0.016806788832679977,0.25,0.75,0.015276853013266934,0.015384832845694217,0.06424717131221944,0.23316153694929562,0.9153939517452117,0.908969177000775,True,0.4166666666666667,0.75,True,False,240,17
H0.05-I1.5-N1-S0-T0.9-D0,0.05,1.5,1.0,0.0,0.9,0,0.14676404544596977,1.0,0.039816016576254915,0.0,1.0,0.039816016576254915,0.03711730500631223,0.13596916589545632,0.25290461906745904,0.9322204529231557,1.0,True,0.9791666666666666,1.0,True,False,240,18
H0.05-I1.5-N1-S0-T0.9-D1,0.05,1.5,1.0,0.0,0.9,1,0.14676404544596977,1.0,0.03981692740220334,0.5,1.0,0.039812104704655904,0.0397383628185234,0.13596916589545632,0.2707636103772625,0.9980268546870447,0.9998788782092922,True,0.7708333333333334,0.9583333333333334,True,False,240,18
H0.05-I1.5-N1-S0-T0.9-D3,0.05,1.5,1.0,0.0,0.9,3,0.14676404544596977,0.75,0.033007012041329664,0.25,0.75,0.03153183746141203,0.03129434077251312,0.13596916589545632,0.21322893272272145,0.9481118961427946,0.9553072365935305,True,0.4791666666666667,0.75,True,False,240,17
H0.05-I1.5-N1-S0.5-T0-D0,0.05,1.5,1.0,0.5,0.0,0,0.020408170168109533,0.75,0.015159242186111565,0.0,0.75,0.01515879382045591,0.014879997864566024,0.020408181652519373,0.7291196487482249,0.981579269061261,0.9999704229505572,True,0.6958333333333333,0.75,True,False,240,18
H0.05-I1.5-N1-S0.5-T0-D1,0.05,1.5,1.0,0.5,0.0,1,0.020408170168109533,0.5,0.013299147099509802,0.0,0.5,0.013297797811006342,0.013307986890581549,0.020408181652519373,0.6520911370769066,1.0006646885702972,0.9998985432303767,True,0.4166666666666667,0.625,True,False,240,17
H0.05-I1.5-N1-S0.5-T0-D3,0.05,1.5,1.0,0.5,0.0,3,0.020408170168109533,0.5,0.010136882442456606,0.25,0.5,0.010070728341103721,0.009893642382541347,0.020408181652519373,0.4847883127710035,0.9760044509447511,0.9934739204357536,True,0.2791666666666667,0.6458333333333334,True,False,240,17
H0.05-I1.5-N1-S0.5-T0.6-D0,0.05,1.5,1.0,0.5,0.6,0,0.06598357965464893,1.0,0.0443647398867061,0.0,1.0,0.0443647398867061,0.04295868516240654,0.06424717131221944,0.6510511461676943,0.9683069318587196,1.0,True,0.8416666666666667,0.875,True,False,240,18
H0.05-I1.5-N1-S0.5-T0.6-D1,0.05,1.5,1.0,0.5,0.6,1,0.06598357965464893,0.75,0.039085628409830805,0.5,0.75,0.039084682392756656,0.03991540547166897,0.06424717131221944,0.6049293730437477,1.0212297229339022,0.9999757962936088,True,0.5,0.75,True,False,240,18
H0.05-I1.5-N1-S0.5-T0.6-D3,0.05,1.5,1.0,0.5,0.6,3,0.06598357965464893,0.5,0.03043028988087594,0.25,0.75,0.02922900765602131,0.029324789809005054,0.06424717131221944,0.44442556712575915,0.963671063397735,0.9605234708720412,True,0.3333333333333333,0.7291666666666666,True,False,240,17
H0.05-I1.5-N1-S0.5-T0.9-D0,0.05,1.5,1.0,0.5,0.9,0,0.14676404544596977,1.0,0.0948525310062816,0.0,1.0,0.0948525310062816,0.08810573351777257,0.13596916589545632,0.6003223286060761,0.9288706646313715,1.0,True,0.9166666666666666,1.0,True,False,240,18
H0.05-I1.5-N1-S0.5-T0.9-D1,0.05,1.5,1.0,0.5,0.9,1,0.14676404544596977,0.75,0.08455716781073956,0.5,0.75,0.08455540296232593,0.085946893902403,0.13596916589545632,0.5856127339719849,1.016435343420844,0.9999791283405142,True,0.5708333333333333,0.75,True,False,240,18
H0.05-I1.5-N1-S0.5-T0.9-D3,0.05,1.5,1.0,0.5,0.9,3,0.14676404544596977,0.75,0.0638908722905603,0.5,0.75,0.06253964406628587,0.06254388734431383,0.13596916589545632,0.42615265308517924,0.9789174118625161,0.978850997398668,True,0.3958333333333333,0.75,True,False,240,17
H0.05-I1.5-N1-S0.9-T0-D0,0.05,1.5,1.0,0.9,0.0,0,0.020408170168109533,0.25,0.019991979431550157,0.0,0.25,0.019990331877788363,0.019790454177501103,0.020408181652519373,0.9697319266979804,0.9899196948086582,0.9999175892628624,True,0.47500000000000003,0.5,True,False,240,18
H0.05-I1.5-N1-S0.9-T0-D1,0.05,1.5,1.0,0.9,0.0,1,0.020408170168109533,0.5,0.016843899185823373,0.0,0.5,0.016842779813665016,0.017410690532359184,0.020408181652519373,0.8531235475273374,1.0336496520362013,0.9999335443565645,True,0.2708333333333333,0.4791666666666667,True,False,240,17
H0.05-I1.5-N1-S0.9-T0-D3,0.05,1.5,1.0,0.9,0.0,3,0.020408170168109533,0.5,0.012120520796138411,0.25,0.5,0.01205989266035484,0.012278791265990248,0.020408181652519373,0.6016605685294355,1.0130580585202462,0.99499789350612,True,0.18333333333333335,0.5,True,False,240,17
H0.05-I1.5-N1-S0.9-T0.6-D0,0.05,1.5,1.0,0.9,0.6,0,0.06598357965464893,0.5,0.06319580734894707,0.0,0.5,0.0631940453534995,0.06120781220341281,0.06424717131221944,0.9276218799247936,0.968542293722791,0.9999721184755526,True,0.6458333333333334,0.75,True,False,240,18
H0.05-I1.5-N1-S0.9-T0.6-D1,0.05,1.5,1.0,0.9,0.6,1,0.06598357965464893,0.5,0.0523164951267597,0.25,0.5,0.05231621532838232,0.05368263013951412,0.06424717131221944,0.8135755959358877,1.0261128924910654,0.9999946518134156,True,0.3125,0.5,True,False,240,17
H0.05-I1.5-N1-S0.9-T0.6-D3,0.05,1.5,1.0,0.9,0.6,3,0.06598357965464893,0.5,0.03684377963012376,0.25,0.5,0.036821213830915016,0.03699390186848248,0.06424717131221944,0.5606531513158978,1.0040745612927287,0.9993875275708605,True,0.2708333333333333,0.5,True,False,240,17
H0.05-I1.5-N1-S0.9-T0.9-D0,0.05,1.5,1.0,0.9,0.9,0,0.14676404544596977,0.75,0.13836299651338013,0.0,0.75,0.13836254819051164,0.1281559408412734,0.13596916589545632,0.8732107407631604,0.9262298741042395,0.9999967598065972,True,0.7083333333333334,0.875,True,False,240,18
H0.05-I1.5-N1-S0.9-T0.9-D1,0.05,1.5,1.0,0.9,0.9,1,0.14676404544596977,0.5,0.11519015562085724,0.5,0.5,0.11519015562085724,0.11644560850304544,0.13596916589545632,0.7934205421307642,1.0108989598583447,1.0,True,0.3416666666666666,0.5,True,False,240,18
H0.05-I1.5-N1-S0.9-T0.9-D3,0.05,1.5,1.0,0.9,0.9,3,0.14676404544596977,0.5,0.08066469944168526,0.5,0.5,0.08066469944168526,0.07904336224532638,0.13596916589545632,0.538574430850134,0.9799002883841277,1.0,True,0.3125,0.5,True,False,240,17
H0.2-I0.5-N0.1-S0-T0-D0,0.2,0.5,0.1,0.0,0.0,0,0.0020408172477193796,0.0,0.0020408172477193796,0.0,0.0,0.0020408172477193796,0.0019663579657534743,0.0020408187803299302,0.9635149683054111,0.9635149683054111,1.0,True,0.1416666666666667,0.049999999999999996,True,False,240,18
H0.2-I0.5-N0.1-S0-T0-D1,0.2,0.5,0.1,0.0,0.0,1,0.0020408172477193796,0.0,0.0020408172477193796,0.0,0.0,0.0020408172477193796,0.0019528426882304334,0.0020408187803299302,0.9568924853083939,0.9568924853083939,1.0,True,0.1416666666666667,0.049999999999999996,True,False,240,18
H0.2-I0.5-N0.1-S0-T0-D3,0.2,0.5,0.1,0.0,0.0,3,0.0020408172477193796,0.0,0.0020408172477193796,0.0,0.0,0.0020408172477193796,0.001932819472153542,0.0020408187803299302,0.9470811138593985,0.9470811138593985,1.0,True,0.15000000000000002,0.049999999999999996,True,False,240,18
H0.2-I0.5-N0.1-S0-T0.6-D0,0.2,0.5,0.1,0.0,0.6,0,0.006598358196373321,0.1,0.006364509009148761,0.0,0.1,0.00635673079807362,0.005784402309103928,0.006424717746299937,0.8766426642741569,0.9088528747133598,0.9987778772778921,True,0.20833333333333334,0.14166666666666666,True,False,240,18
H0.2-I0.5-N0.1-S0-T0.6-D1,0.2,0.5,0.1,0.0,0.6,1,0.006598358196373321,0.1,0.006260614320179107,0.0,0.1,0.006252843514353235,0.005695815915690541,0.006424717746299937,0.8632171437466296,0.9097854658339011,0.9987587790225593,True,0.2041666666666667,0.15833333333333335,True,False,240,18
H0.2-I0.5-N0.1-S0-T0.6-D3,0.2,0.5,0.1,0.0,0.6,3,0.006598358196373321,0.1,0.006141767410292466,0.0,0.1,0.006134026898984421,0.0055183441554355565,0.006424717746299937,0.8363207924160019,0.898494486487364,0.9987396931874897,True,0.21250000000000002,0.15,True,False,240,18
H0.2-I0.5-N0.1-S0-T0.9-D0,0.2,0.5,0.1,0.0,0.9,0,0.0146764047755054,0.1,0.013254710512121234,0.0,0.1,0.013246967395641834,0.01097471761931254,0.013596917204623625,0.7477797040341314,0.8279862173735387,0.9994158215321022,True,0.29583333333333334,0.3,True,False,240,18
H0.2-I0.5-N0.1-S0-T0.9-D1,0.2,0.5,0.1,0.0,0.9,1,0.0146764047755054,0.1,0.013023621867927954,0.0,0.1,0.013015895658895275,0.010730494168027505,0.013596917204623625,0.7311391537753488,0.8239255006667908,0.9994067541954895,True,0.3166666666666667,0.3,True,False,240,18
H0.2-I0.5-N0.1-S0-T0.9-D3,0.2,0.5,0.1,0.0,0.9,3,0.0146764047755054,0.1,0.012759265656578422,0.0,0.1,0.012751615489890483,0.010098905175843257,0.013596917204623625,0.6881048410914715,0.7914957998101139,0.9994004226501864,True,0.28750000000000003,0.3,True,False,240,18
H0.2-I0.5-N0.1-S0.5-T0-D0,0.2,0.5,0.1,0.5,0.0,0,0.0020408172477193796,0.0,0.0020408172477193796,0.0,0.0,0.0020408172477193796,0.0020316081586089505,0.0020408187803299302,0.9954875483727313,0.9954875483727313,1.0,True,0.12083333333333335,0.03333333333333333,True,False,240,18
H0.2-I0.5-N0.1-S0.5-T0-D1,0.2,0.5,0.1,0.5,0.0,1,0.0020408172477193796,0.0,0.0020408172477193796,0.0,0.0,0.0020408172477193796,0.002008255726867584,0.0020408187803299302,0.9840448619844901,0.9840448619844901,1.0,True,0.1416666666666667,0.049999999999999996,True,False,240,18
H0.2-I0.5-N0.1-S0.5-T0-D3,0.2,0.5,0.1,0.5,0.0,3,0.0020408172477193796,0.0,0.0020408172477193796,0.0,0.0,0.0020408172477193796,0.001958600677632927,0.0020408187803299302,0.9597138988420792,0.9597138988420792,1.0,True,0.15000000000000002,0.049999999999999996,True,False,240,18
H0.2-I0.5-N0.1-S0.5-T0.6-D0,0.2,0.5,0.1,0.5,0.6,0,0.006598358196373321,0.0,0.006598358196373321,0.0,0.0,0.006598358196373321,0.0062779079246588244,0.006424717746299937,0.9514348475518309,0.9514348475518309,1.0,True,0.15416666666666667,0.08750000000000001,True,False,240,18
H0.2-I0.5-N0.1-S0.5-T0.6-D1,0.2,0.5,0.1,0.5,0.6,1,0.006598358196373321,0.1,0.006589902636570968,0.0,0.1,0.006582129140119358,0.006121866335948698,0.006424717746299937,0.9277862998273542,0.928976750274749,0.998820392822123,True,0.17500000000000002,0.125,True,False,240,18
H0.2-I0.5-N0.1-S0.5-T0.6-D3,0.2,0.5,0.1,0.5,0.6,3,0.006598358196373321,0.1,0.006292772088259252,0.0,0.1,0.006285084938336923,0.005765249537348298,0.006424717746299937,0.8737400071001106,0.9161700847397318,0.9987784159644568,True,0.15416666666666667,0.15,True,False,240,18
H0.2-I0.5-N0.1-S0.5-T0.9-D0,0.2,0.5,0.1,0.5,0.9,0,0.0146764047755054,0.1,0.014333764332609245,0.0,0.1,0.014325989335745467,0.012878100157667247,0.013596917204623625,0.8774696769852325,0.8984450880338274,0.9994575746689173,True,0.21666666666666667,0.1416666666666667,True,False,240,18
H0.2-I0.5-N0.1-S0.5-T0.9-D1,0.2,0.5,0.1,0.5,0.9,1,0.0146764047755054,0.1,0.013756041789564183,0.0,0.1,0.01374830959590407,0.012515790020055094,0.013596917204623625,0.8527831040026693,0.9098394880967875,0.9994379056287849,True,0.225,0.15833333333333333,True,False,240,18
H0.2-I0.5-N0.1-S0.5-T0.9-D3,0.2,0.5,0.1,0.5,0.9,3,0.0146764047755054,0.1,0.013095137987595236,0.0,0.1,0.013087606510031685,0.011205422896175876,0.013596917204623625,0.763499172145857,0.8556933807639561,0.9994248645893854,True,0.23333333333333336,0.3,True,False,240,18
H0.2-I0.5-N0.1-S0.9-T0-D0,0.2,0.5,0.1,0.9,0.0,0,0.0020408172477193796,0.0,0.0020408172477193796,0.0,0.0,0.0020408172477193796,0.0020408183733635274,0.0020408187803299302,1.0000005515653834,1.0000005515653834,1.0,True,0.10416666666666667,0.0,True,False,240,13
H0.2-I0.5-N0.1-S0.9-T0-D1,0.2,0.5,0.1,0.9,0.0,1,0.0020408172477193796,0.0,0.0020408172477193796,0.0,0.0,0.0020408172477193796,0.002033272725591122,0.0020408187803299302,0.996303185825831,0.996303185825831,1.0,True,0.125,0.03333333333333333,True,False,240,16
H0.2-I0.5-N0.1-S0.9-T0-D3,0.2,0.5,0.1,0.9,0.0,3,0.0020408172477193796,0.0,0.0020408172477193796,0.0,0.0,0.0020408172477193796,0.001979224021878453,0.0020408187803299302,0.9698193329609708,0.9698193329609708,1.0,True,0.12916666666666668,0.049999999999999996,True,False,240,18
H0.2-I0.5-N0.1-S0.9-T0.6-D0,0.2,0.5,0.1,0.9,0.6,0,0.006598358196373321,0.0,0.006598358196373321,0.0,0.0,0.006598358196373321,0.006424717282809884,0.006424717746299937,0.973684224409206,0.973684224409206,1.0,True,0.1125,0.0,True,False,240,14
H0.2-I0.5-N0.1-S0.9-T0.6-D1,0.2,0.5,0.1,0.9,0.6,1,0.006598358196373321,0.0,0.006598358196373321,0.0,0.0,0.006598358196373321,0.006308252567555465,0.006424717746299937,0.9560336647111235,0.9560336647111235,1.0,True,0.1416666666666667,0.049999999999999996,True,False,240,18
H0.2-I0.5-N0.1-S0.9-T0.6-D3,0.2,0.5,0.1,0.9,0.6,3,0.006598358196373321,0.1,0.00641357583063268,0.0,0.1,0.006405931369818924,0.005937562881841224,0.006424717746299937,0.8998545858126811,0.9257804130859556,0.9988080813238,True,0.15416666666666667,0.125,True,False,240,18
H0.2-I0.5-N0.1-S0.9-T0.9-D0,0.2,0.5,0.1,0.9,0.9,0,0.0146764047755054,0.0,0.0146764047755054,0.0,0.0,0.0146764047755054,0.013572333691728644,0.013596917204623625,0.9247723743883497,0.9247723743883497,1.0,True,0.12083333333333335,0.049999999999999996,True,False,240,18
H0.2-I0.5-N0.1-S0.9-T0.9-D1,0.2,0.5,0.1,0.9,0.9,1,0.0146764047755054,0.1,0.014341977726873165,0.0,0.1,0.014334240745511104,0.01327860109696972,0.013596917204623625,0.9047584405093143,0.9258556490496459,0.9994605359519166,True,0.15416666666666667,0.125,True,False,240,18
H0.2-I0.5-N0.1-S0.9-T0.9-D3,0.2,0.5,0.1,0.9,0.9,3,0.0146764047755054,0.1,0.013363835852408691,0.0,0.1,0.013356399326144647,0.011864026479718126,0.013596917204623625,0.8083741666432455,0.8877710419931385,0.9994435335523293,True,0.17916666666666667,0.17500000000000002,True,False,240,18
H0.2-I0.5-N0.5-S0-T0-D0,0.2,0.5,0.5,0.0,0.0,0,0.010204082528603772,0.1,0.009440025716048954,0.0,0.1,0.009432263169829983,0.00879781794192771,0.010204084019224994,0.8621860826062447,0.9319697007785235,0.9991776986151877,True,0.275,0.3,True,False,240,18
H0.2-I0.5-N0.5-S0-T0-D1,0.2,0.5,0.5,0.0,0.0,1,0.010204082528603772,0.1,0.009279356615744857,0.0,0.1,0.009271605716184784,0.008541007196237673,0.010204084019224994,0.8370186317384031,0.9204309684300331,0.999164715843885,True,0.275,0.3,True,False,240,18
H0.2-I0.5-N0.5-S0-T0-D3,0.2,0.5,0.5,0.0,0.0,3,0.010204082528603772,0.1,0.00909556003965971,0.0,0.1,0.00908785985465974,0.008109275361770727,0.010204084019224994,0.7947089156755696,0.891564161680155,0.9991534127677246,True,0.275,0.3,True,False,240,18
H0.2-I0.5-N0.5-S0-T0.6-D0,0.2,0.5,0.5,0.0,0.6,0,0.03299178727187348,0.25,0.02621915271315571,0.0,0.25,0.026192792976866115,0.022519747392487844,0.03212357884907502,0.68258646331921,0.8589044672365918,0.9989946381342686,True,0.4875,0.5,True,False,240,18
H0.2-I0.5-N0.5-S0-T0.6-D1,0.2,0.5,0.5,0.0,0.6,1,0.03299178727187348,0.25,0.025129768068114802,0.0,0.25,0.025103530213198624,0.021742322278368562,0.03212357884907502,0.6590222620920136,0.8652018681364471,0.9989559054088737,True,0.4666666666666666,0.5,True,False,240,18
