persistence,rho,delay,seed,decision,alpha_m,transitions_before,persistence_upper,certified_upper,covered_so_far,remaining_before,block_budget,gap,num_agents,eta,updates,observations,exact_radius
0.98,0.9,2,47,2,0.0016666666666666668,2128,0.9905042472866,0.991,True,17872,2000,174,4,0.025645722399295214,10,1880,0.9670199781375113
0.98,0.9,2,47,3,0.0008333333333333334,4008,0.985039282148878,0.986,True,15872,2000,122,2,0.0268777911603251,15,1850,0.9655023749017808
0.98,0.9,2,47,4,0.0005,5858,0.9846372294375851,0.985,True,13872,2000,114,4,0.026918075908812227,15,1820,0.9654458648226631
0.98,0.9,2,47,5,0.0003333333333333333,7678,0.98483847408905,0.985,True,11872,2000,104,1,0.025623440216494733,17,1847,0.9671117510238998
0.98,0.9,2,47,6,0.0002380952380952381,9525,0.9834864317088383,0.984,True,9872,2000,99,2,0.025882041001778048,18,1820,0.9667726577946871
0.98,0.9,2,47,7,0.00017857142857142857,11345,0.9825576964931769,0.983,True,7872,2000,102,2,0.027010565993411555,17,1830,0.9653579337474005
0.98,0.9,2,47,8,0.0001388888888888889,13175,0.9825469669372645,0.983,True,5872,2000,94,4,0.025945480526524563,18,1784,0.9666908219696777
0.98,0.9,2,47,9,0.00011111111111111112,14959,0.981866458739398,0.982,True,3872,2000,97,4,0.026934903558990777,18,1784,0.965448462234615
0.98,0.9,2,47,10,9.090909090909092e-05,16743,0.981854511375867,0.982,True,1872,1872,81,4,0.024105020989876606,20,1632,0.9690286949250796
0.98,0.9,2,48,1,0.005,128,0.9991886009700739,1.0,True,19872,2000,19873,1,0.0,0,2000,1.0
0.98,0.9,2,48,2,0.0016666666666666668,2128,0.9835082874298589,0.984,True,17872,2000,99,1,0.02590642143221103,18,1838,0.9667654580981102
0.98,0.9,2,48,3,0.0008333333333333334,3966,0.9838249466233913,0.984,True,15872,2000,108,1,0.02700397894541398,17,1847,0.9653832104259855
0.98,0.9,2,48,4,0.0005,5813,0.9839285425701021,0.984,True,13872,2000,99,2,0.02592543557813294,18,1820,0.9667183790488432
0.98,0.9,2,48,5,0.0003333333333333333,7633,0.9833822102525532,0.984,True,11872,2000,108,2,0.027017150434121045,16,1840,0.965341305988892
0.98,0.9,2,48,6,0.0002380952380952381,9473,0.983952739813927,0.984,True,9872,2000,99,2,0.025882041001778048,18,1820,0.9667726577946871
0.98,0.9,2,48,7,0.00017857142857142857,11293,0.9844411933349531,0.985,True,7872,2000,114,8,0.02682982996193378,15,1760,0.9655499233258963
0.98,0.9,2,48,8,0.0001388888888888889,13053,0.9841623701248682,0.985,True,5872,2000,104,4,0.025545792077519596,17,1796,0.9671749354167576
0.98,0.9,2,48,9,0.00011111111111111112,14849,0.9841523786309503,0.985,True,3872,2000,114,4,0.026591278974490203,15,1820,0.965854590880084
0.98,0.9,2,48,10,9.090909090909092e-05,16669,0.9842098753978878,0.985,True,1872,1872,114,2,0.026115356315898057,15,1722,0.9664622640506987
0.98,0.9,2,49,1,0.005,128,0.9991886009700739,1.0,True,19872,2000,19873,1,0.0,0,2000,1.0
0.98,0.9,2,49,2,0.0016666666666666668,2128,0.983886444578238,0.984,True,17872,2000,99,1,0.02590642143221103,18,1838,0.9667654580981102
0.98,0.9,2,49,3,0.0008333333333333334,3966,0.9861383172660101,0.987,True,15872,2000,142,1,0.02764987598275599,13,1883,0.9645552601322508
0.98,0.9,2,49,4,0.0005,5849,0.9862154213066746,0.987,True,13872,2000,120,4,0.025663084562135275,15,1820,0.9670126906660276
0.98,0.9,2,49,5,0.0003333333333333333,7669,0.984933616893853,0.985,True,11872,2000,104,1,0.025623440216494733,17,1847,0.9671117510238998
0.98,0.9,2,49,6,0.0002380952380952381,9516,0.9843022895743112,0.985,True,9872,2000,114,1,0.02679739666256663,16,1856,0.965634331743858
0.98,0.9,2,49,7,0.00017857142857142857,11372,0.9840827145671164,0.985,True,7872,2000,114,8,0.02682982996193378,15,1760,0.9655499233258963
0.98,0.9,2,49,8,0.0001388888888888889,13132,0.9833750968294191,0.984,True,5872,2000,108,1,0.02682382057002999,17,1847,0.9656078102746863
0.98,0.9,2,49,9,0.00011111111111111112,14979,0.9833925456671665,0.984,True,3872,2000,99,2,0.025632102840899743,18,1820,0.9670853992329852
0.98,0.9,2,49,10,9.090909090909092e-05,16799,0.9826152287792119,0.983,True,1872,1872,112,4,0.02732348760840528,15,1692,0.9649413233526438
0.98,0.9,2,50,1,0.005,128,0.9946999737760553,0.995,True,19872,2000,314,8,0.02555000112655391,6,1904,0.9671327638083607
0.98,0.9,2,50,2,0.0016666666666666668,2032,0.9896809716383927,0.99,True,17872,2000,156,4,0.025617939180626634,11,1868,0.9670567992138428
0.98,0.9,2,50,3,0.0008333333333333334,3900,0.9875924054679545,0.988,True,15872,2000,142,1,0.026760934963377354,13,1883,0.9656642347819906
0.98,0.9,2,50,4,0.0005,5783,0.9863507320718358,0.987,True,13872,2000,120,4,0.025663084562135275,15,1820,0.9670126906660276
0.98,0.9,2,50,5,0.0003333333333333333,7603,0.9857120020381595,0.986,True,11872,2000,122,1,0.02679116697194917,15,1865,0.9656356875946795
0.98,0.9,2,50,6,0.0002380952380952381,9468,0.9854246293938731,0.986,True,9872,2000,122,1,0.02675905089831388,15,1865,0.9656757733651247
0.98,0.9,2,50,7,0.00017857142857142857,11333,0.9851972123770294,0.986,True,7872,2000,122,1,0.026710431251054132,15,1865,0.9657364643594415
0.98,0.9,2,50,8,0.0001388888888888889,13198,0.9854809827480505,0.986,True,5872,2000,133,4,0.027615480916452377,13,1844,0.9645614928763353
0.98,0.9,2,50,9,0.00011111111111111112,15042,0.984594011148236,0.985,True,3872,2000,114,4,0.026591278974490203,15,1820,0.965854590880084
0.98,0.9,2,50,10,9.090909090909092e-05,16862,0.9844975435354252,0.985,True,1872,1872,114,2,0.026115356315898057,15,1722,0.9664622640506987
0.98,0.9,2,51,1,0.005,128,0.9973431344607013,0.998,True,19872,2000,935,32,0.027246920562446836,2,1920,0.9649998358748431
0.98,0.9,2,51,2,0.0016666666666666668,2048,0.9886414611279224,0.989,True,17872,2000,143,4,0.02576586368586484,12,1856,0.96687374192262
0.98,0.9,2,51,3,0.0008333333333333334,3904,0.9857051712746301,0.986,True,15872,2000,122,2,0.0268777911603251,15,1850,0.9655023749017808
0.98,0.9,2,51,4,0.0005,5754,0.9865757835559511,0.987,True,13872,2000,120,4,0.025663084562135275,15,1820,0.9670126906660276
0.98,0.9,2,51,5,0.0003333333333333333,7574,0.9846297619069356,0.985,True,11872,2000,104,1,0.025623440216494733,17,1847,0.9671117510238998
0.98,0.9,2,51,6,0.0002380952380952381,9421,0.9847949329882468,0.985,True,9872,2000,114,1,0.02679739666256663,16,1856,0.965634331743858
0.98,0.9,2,51,7,0.00017857142857142857,11277,0.9846541184260253,0.985,True,7872,2000,114,8,0.02682982996193378,15,1760,0.9655499233258963
0.98,0.9,2,51,8,0.0001388888888888889,13037,0.985029217793436,0.986,True,5872,2000,133,4,0.027615480916452377,13,1844,0.9645614928763353
0.98,0.9,2,51,9,0.00011111111111111112,14881,0.9850272920329697,0.986,True,3872,2000,145,1,0.028061321548865897,12,1892,0.9640419041151547
0.98,0.9,2,51,10,9.090909090909092e-05,16773,0.9850038350290223,0.986,True,1872,1872,112,4,0.02497282877475157,15,1692,0.9678852456430238
0.98,0.9,2,52,1,0.005,128,0.9999608402837653,1.0,True,19872,2000,19873,1,0.0,0,2000,1.0
0.98,0.9,2,52,2,0.0016666666666666668,2128,0.9887076582037001,0.989,True,17872,2000,143,4,0.02576586368586484,12,1856,0.96687374192262
0.98,0.9,2,52,3,0.0008333333333333334,3984,0.986616351561268,0.987,True,15872,2000,142,1,0.02764987598275599,13,1883,0.9645552601322508
0.98,0.9,2,52,4,0.0005,5867,0.9862578239125271,0.987,True,13872,2000,120,4,0.025663084562135275,15,1820,0.9670126906660276
0.98,0.9,2,52,5,0.0003333333333333333,7687,0.9856440024351699,0.986,True,11872,2000,122,1,0.02679116697194917,15,1865,0.9656356875946795
0.98,0.9,2,52,6,0.0002380952380952381,9552,0.9851871384013262,0.986,True,9872,2000,122,1,0.02675905089831388,15,1865,0.9656757733651247
0.98,0.9,2,52,7,0.00017857142857142857,11417,0.9843006667482035,0.985,True,7872,2000,114,8,0.02682982996193378,15,1760,0.9655499233258963
0.98,0.9,2,52,8,0.0001388888888888889,13177,0.983973684821581,0.984,True,5872,2000,108,1,0.02682382057002999,17,1847,0.9656078102746863
0.98,0.9,2,52,9,0.00011111111111111112,15024,0.9837410039234983,0.984,True,3872,2000,99,2,0.025632102840899743,18,1820,0.9670853992329852
0.98,0.9,2,52,10,9.090909090909092e-05,16844,0.9837331488115818,0.984,True,1872,1872,108,8,0.026317375286441822,15,1632,0.9661975772022288
0.98,0.9,2,53,1,0.005,128,0.9991886009700739,1.0,True,19872,2000,19873,1,0.0,0,2000,1.0
0.98,0.9,2,53,2,0.0016666666666666668,2128,0.9887076582037001,0.989,True,17872,2000,143,4,0.02576586368586484,12,1856,0.96687374192262
0.98,0.9,2,53,3,0.0008333333333333334,3984,0.986616351561268,0.987,True,15872,2000,142,1,0.02764987598275599,13,1883,0.9645552601322508
0.98,0.9,2,53,4,0.0005,5867,0.9864023049552114,0.987,True,13872,2000,120,4,0.025663084562135275,15,1820,0.9670126906660276
0.98,0.9,2,53,5,0.0003333333333333333,7687,0.9857562883847947,0.986,True,11872,2000,122,1,0.02679116697194917,15,1865,0.9656356875946795
0.98,0.9,2,53,6,0.0002380952380952381,9552,0.9863742015915045,0.987,True,9872,2000,131,2,0.02674888673573259,14,1860,0.96565844315577
0.98,0.9,2,53,7,0.00017857142857142857,11412,0.9856857557473552,0.986,True,7872,2000,122,1,0.026710431251054132,15,1865,0.9657364643594415
0.98,0.9,2,53,8,0.0001388888888888889,13277,0.9851666795179398,0.986,True,5872,2000,133,4,0.027615480916452377,13,1844,0.9645614928763353
0.98,0.9,2,53,9,0.00011111111111111112,15121,0.9852063735330585,0.986,True,3872,2000,145,1,0.028061321548865897,12,1892,0.9640419041151547
0.98,0.9,2,53,10,9.090909090909092e-05,17013,0.9850048599205037,0.986,True,1872,1872,112,4,0.02497282877475157,15,1692,0.9678852456430238
0.98,0.9,2,54,1,0.005,128,0.9999608402837653,1.0,True,19872,2000,19873,1,0.0,0,2000,1.0
0.98,0.9,2,54,2,0.0016666666666666668,2128,0.9908587544943473,0.991,True,17872,2000,174,4,0.025645722399295214,10,1880,0.9670199781375113
0.98,0.9,2,54,3,0.0008333333333333334,4008,0.988741866917843,0.989,True,15872,2000,156,2,0.02686770472274659,12,1880,0.9655025358513427
0.98,0.9,2,54,4,0.0005,5888,0.9874551543712804,0.988,True,13872,2000,142,4,0.026812180012102765,12,1856,0.9655626186503993
0.98,0.9,2,54,5,0.0003333333333333333,7744,0.9861953690885542,0.987,True,11872,2000,120,2,0.02561722965867939,15,1850,0.967081588128621
0.98,0.9,2,54,6,0.0002380952380952381,9594,0.9846131077308841,0.985,True,9872,2000,114,1,0.02679739666256663,16,1856,0.965634331743858
0.98,0.9,2,54,7,0.00017857142857142857,11450,0.9848864764127235,0.985,True,7872,2000,114,8,0.02682982996193378,15,1760,0.9655499233258963
0.98,0.9,2,54,8,0.0001388888888888889,13210,0.9840812729129012,0.985,True,5872,2000,104,4,0.025545792077519596,17,1796,0.9671749354167576
0.98,0.9,2,54,9,0.00011111111111111112,15006,0.9834823057619141,0.984,True,3872,2000,99,2,0.025632102840899743,18,1820,0.9670853992329852
0.98,0.9,2,54,10,9.090909090909092e-05,16826,0.983555060965003,0.984,True,1872,1872,108,8,0.026317375286441822,15,1632,0.9661975772022288
0.98,0.9,2,55,1,0.005,128,0.9973431344607013,0.998,True,19872,2000,935,32,0.027246920562446836,2,1920,0.9649998358748431
0.98,0.9,2,55,2,0.0016666666666666668,2048,0.9882649116358031,0.989,True,17872,2000,143,4,0.02576586368586484,12,1856,0.96687374192262
0.98,0.9,2,55,3,0.0008333333333333334,3904,0.9867638130833151,0.987,True,15872,2000,142,1,0.02764987598275599,13,1883,0.9645552601322508
0.98,0.9,2,55,4,0.0005,5787,0.9853330991740277,0.986,True,13872,2000,122,2,0.026861987977745777,15,1850,0.9655221266603631
0.98,0.9,2,55,5,0.0003333333333333333,7637,0.9843024649710232,0.985,True,11872,2000,104,1,0.025623440216494733,17,1847,0.9671117510238998
0.98,0.9,2,55,6,0.0002380952380952381,9484,0.9838787261644915,0.984,True,9872,2000,99,2,0.025882041001778048,18,1820,0.9667726577946871
0.98,0.9,2,55,7,0.00017857142857142857,11304,0.9846127143807883,0.985,True,7872,2000,114,8,0.02682982996193378,15,1760,0.9655499233258963
0.98,0.9,2,55,8,0.0001388888888888889,13064,0.9844481986870518,0.985,True,5872,2000,104,4,0.025545792077519596,17,1796,0.9671749354167576
0.98,0.9,2,55,9,0.00011111111111111112,14860,0.9836215509508979,0.984,True,3872,2000,99,2,0.025632102840899743,18,1820,0.9670853992329852
0.98,0.9,2,55,10,9.090909090909092e-05,16680,0.9824367647965009,0.983,True,1872,1872,112,4,0.02732348760840528,15,1692,0.9649413233526438
0.98,0.9,2,56,1,0.005,128,0.9973431344607013,0.998,True,19872,2000,935,32,0.027246920562446836,2,1920,0.9649998358748431
0.98,0.9,2,56,2,0.0016666666666666668,2048,0.9905004767788755,0.991,True,17872,2000,174,4,0.025645722399295214,10,1880,0.9670199781375113
0.98,0.9,2,56,3,0.0008333333333333334,3928,0.9870544543230169,0.988,True,15872,2000,142,1,0.026760934963377354,13,1883,0.9656642347819906
0.98,0.9,2,56,4,0.0005,5811,0.9862709186287782,0.987,True,13872,2000,120,4,0.025663084562135275,15,1820,0.9670126906660276
0.98,0.9,2,56,5,0.0003333333333333333,7631,0.9850853127423232,0.986,True,11872,2000,122,1,0.02679116697194917,15,1865,0.9656356875946795
0.98,0.9,2,56,6,0.0002380952380952381,9496,0.9856515312923866,0.986,True,9872,2000,122,1,0.02675905089831388,15,1865,0.9656757733651247
0.98,0.9,2,56,7,0.00017857142857142857,11361,0.9850785562960789,0.986,True,7872,2000,122,1,0.026710431251054132,15,1865,0.9657364643594415
0.98,0.9,2,56,8,0.0001388888888888889,13226,0.9843699561231553,0.985,True,5872,2000,104,4,0.025545792077519596,17,1796,0.9671749354167576
0.98,0.9,2,56,9,0.00011111111111111112,15022,0.9845139250409946,0.985,True,3872,2000,114,4,0.026591278974490203,15,1820,0.965854590880084
0.98,0.9,2,56,10,9.090909090909092e-05,16842,0.9844257417043581,0.985,True,1872,1872,114,2,0.026115356315898057,15,1722,0.9664622640506987
0.98,0.9,2,57,1,0.005,128,0.9973431344607013,0.998,True,19872,2000,935,32,0.027246920562446836,2,1920,0.9649998358748431
0.98,0.9,2,57,2,0.0016666666666666668,2048,0.9867447492377012,0.987,True,17872,2000,131,2,0.026834531488390573,14,1860,0.965551343766106
0.98,0.9,2,57,3,0.0008333333333333334,3908,0.9846552084433986,0.985,True,15872,2000,104,1,0.02565797425093714,17,1847,0.9670685716610141
0.98,0.9,2,57,4,0.0005,5755,0.9840640097739114,0.985,True,13872,2000,114,4,0.026918075908812227,15,1820,0.9654458648226631
0.98,0.9,2,57,5,0.0003333333333333333,7575,0.9830243356466084,0.984,True,11872,2000,108,2,0.027017150434121045,16,1840,0.965341305988892
0.98,0.9,2,57,6,0.0002380952380952381,9415,0.9833865487975662,0.984,True,9872,2000,99,2,0.025882041001778048,18,1820,0.9667726577946871
0.98,0.9,2,57,7,0.00017857142857142857,11235,0.9837304965069648,0.984,True,7872,2000,108,4,0.02696966665352055,16,1808,0.9653878896497402
0.98,0.9,2,57,8,0.0001388888888888889,13043,0.9840136471751455,0.985,True,5872,2000,104,4,0.025545792077519596,17,1796,0.9671749354167576
0.98,0.9,2,57,9,0.00011111111111111112,14839,0.9839003121044264,0.984,True,3872,2000,99,2,0.025632102840899743,18,1820,0.9670853992329852
0.98,0.9,2,57,10,9.090909090909092e-05,16659,0.9832275369760959,0.984,True,1872,1872,108,8,0.026317375286441822,15,1632,0.9661975772022288
0.98,0.9,2,58,1,0.005,128,0.9946999737760553,0.995,True,19872,2000,314,8,0.02555000112655391,6,1904,0.9671327638083607
0.98,0.9,2,58,2,0.0016666666666666668,2032,0.9827256377833841,0.983,True,17872,2000,102,1,0.027070477987827885,18,1838,0.9653087806633877
0.98,0.9,2,58,3,0.0008333333333333334,3870,0.9818979123166405,0.982,True,15872,2000,89,2,0.026134399842184214,20,1800,0.9664779968497968
0.98,0.9,2,58,4,0.0005,5670,0.9841263804096536,0.985,True,13872,2000,114,4,0.026918075908812227,15,1820,0.9654458648226631
0.98,0.9,2,58,5,0.0003333333333333333,7490,0.9835292887520045,0.984,True,11872,2000,108,2,0.027017150434121045,16,1840,0.965341305988892
0.98,0.9,2,58,6,0.0002380952380952381,9330,0.9834234748284864,0.984,True,9872,2000,99,2,0.025882041001778048,18,1820,0.9667726577946871
0.98,0.9,2,58,7,0.00017857142857142857,11150,0.9828103381455603,0.983,True,7872,2000,102,2,0.027010565993411555,17,1830,0.9653579337474005
0.98,0.9,2,58,8,0.0001388888888888889,12980,0.9832487946983525,0.984,True,5872,2000,108,1,0.02682382057002999,17,1847,0.9656078102746863
0.98,0.9,2,58,9,0.00011111111111111112,14827,0.9836454953214144,0.984,True,3872,2000,99,2,0.025632102840899743,18,1820,0.9670853992329852
0.98,0.9,2,58,10,9.090909090909092e-05,16647,0.9833237440842,0.984,True,1872,1872,108,8,0.026317375286441822,15,1632,0.9661975772022288
0.98,0.9,2,59,1,0.005,128,0.9991886009700739,1.0,True,19872,2000,19873,1,0.0,0,2000,1.0
0.98,0.9,2,59,2,0.0016666666666666668,2128,0.9868761528172995,0.987,True,17872,2000,131,2,0.026834531488390573,14,1860,0.965551343766106
0.98,0.9,2,59,3,0.0008333333333333334,3988,0.9864225621080215,0.987,True,15872,2000,142,1,0.02764987598275599,13,1883,0.9645552601322508
0.98,0.9,2,59,4,0.0005,5871,0.9842338117104946,0.985,True,13872,2000,114,4,0.026918075908812227,15,1820,0.9654458648226631
0.98,0.9,2,59,5,0.0003333333333333333,7691,0.9841870131878495,0.985,True,11872,2000,104,1,0.025623440216494733,17,1847,0.9671117510238998
0.98,0.9,2,59,6,0.0002380952380952381,9538,0.9835089930090258,0.984,True,9872,2000,99,2,0.025882041001778048,18,1820,0.9667726577946871
0.98,0.9,2,59,7,0.00017857142857142857,11358,0.9836729379691052,0.984,True,7872,2000,108,4,0.02696966665352055,16,1808,0.9653878896497402
0.98,0.9,2,59,8,0.0001388888888888889,13166,0.9839602671756189,0.984,True,5872,2000,108,1,0.02682382057002999,17,1847,0.9656078102746863
0.98,0.9,2,59,9,0.00011111111111111112,15013,0.9839082254553077,0.984,True,3872,2000,99,2,0.025632102840899743,18,1820,0.9670853992329852
0.98,0.9,2,59,10,9.090909090909092e-05,16833,0.9839364838980673,0.984,True,1872,1872,108,8,0.026317375286441822,15,1632,0.9661975772022288
0.98,0.9,2,60,1,0.005,128,0.9946999737760553,0.995,True,19872,2000,314,8,0.02555000112655391,6,1904,0.9671327638083607
0.98,0.9,2,60,2,0.0016666666666666668,2032,0.986639962188639,0.987,True,17872,2000,131,2,0.026834531488390573,14,1860,0.965551343766106
0.98,0.9,2,60,3,0.0008333333333333334,3892,0.984591919059731,0.985,True,15872,2000,104,1,0.02565797425093714,17,1847,0.9670685716610141
0.98,0.9,2,60,4,0.0005,5739,0.9847644347145024,0.985,True,13872,2000,114,4,0.026918075908812227,15,1820,0.9654458648226631
0.98,0.9,2,60,5,0.0003333333333333333,7559,0.9839101619241662,0.984,True,11872,2000,108,2,0.027017150434121045,16,1840,0.965341305988892
0.98,0.9,2,60,6,0.0002380952380952381,9399,0.9841064201721637,0.985,True,9872,2000,114,1,0.02679739666256663,16,1856,0.965634331743858
0.98,0.9,2,60,7,0.00017857142857142857,11255,0.9835231855821147,0.984,True,7872,2000,108,4,0.02696966665352055,16,1808,0.9653878896497402
0.98,0.9,2,60,8,0.0001388888888888889,13063,0.9841063551218543,0.985,True,5872,2000,104,4,0.025545792077519596,17,1796,0.9671749354167576
0.98,0.9,2,60,9,0.00011111111111111112,14859,0.9842835092217573,0.985,True,3872,2000,114,4,0.026591278974490203,15,1820,0.965854590880084
0.98,0.9,2,60,10,9.090909090909092e-05,16679,0.9835719162793818,0.984,True,1872,1872,108,8,0.026317375286441822,15,1632,0.9661975772022288
0.98,0.9,2,61,1,0.005,128,0.9999608402837653,1.0,True,19872,2000,19873,1,0.0,0,2000,1.0
0.98,0.9,2,61,2,0.0016666666666666668,2128,0.9883439490487602,0.989,True,17872,2000,143,4,0.02576586368586484,12,1856,0.96687374192262
0.98,0.9,2,61,3,0.0008333333333333334,3984,0.9853673571904594,0.986,True,15872,2000,122,2,0.0268777911603251,15,1850,0.9655023749017808
0.98,0.9,2,61,4,0.0005,5834,0.9848668678186222,0.985,True,13872,2000,114,4,0.026918075908812227,15,1820,0.9654458648226631
0.98,0.9,2,61,5,0.0003333333333333333,7654,0.9841103765981908,0.985,True,11872,2000,104,1,0.025623440216494733,17,1847,0.9671117510238998
0.98,0.9,2,61,6,0.0002380952380952381,9501,0.9827020910852379,0.983,True,9872,2000,94,1,0.025980304713445878,19,1829,0.9666824197452745
0.98,0.9,2,61,7,0.00017857142857142857,11330,0.9827701763520662,0.983,True,7872,2000,102,2,0.027010565993411555,17,1830,0.9653579337474005
0.98,0.9,2,61,8,0.0001388888888888889,13160,0.9825270304103965,0.983,True,5872,2000,94,4,0.025945480526524563,18,1784,0.9666908219696777
0.98,0.9,2,61,9,0.00011111111111111112,14944,0.9826920689259945,0.983,True,3872,2000,86,2,0.024458869987642334,20,1800,0.9685813178114129
0.98,0.9,2,61,10,9.090909090909092e-05,16744,0.9827199050607424,0.983,True,1872,1872,112,4,0.02732348760840528,15,1692,0.9649413233526438
0.98,0.9,2,62,1,0.005,128,0.9878270052273082,0.988,True,19872,2000,142,2,0.026833259228102358,13,1870,0.9655487942416663
0.98,0.9,2,62,2,0.0016666666666666668,1998,0.9856245509264948,0.986,True,17872,2000,122,2,0.02688974723914912,15,1850,0.965487431996735
0.98,0.9,2,62,3,0.0008333333333333334,3848,0.986356376569711,0.987,True,15872,2000,142,1,0.02764987598275599,13,1883,0.9645552601322508
0.98,0.9,2,62,4,0.0005,5731,0.9848919811273972,0.985,True,13872,2000,114,4,0.026918075908812227,15,1820,0.9654458648226631
0.98,0.9,2,62,5,0.0003333333333333333,7551,0.9843531419232887,0.985,True,11872,2000,104,1,0.025623440216494733,17,1847,0.9671117510238998
0.98,0.9,2,62,6,0.0002380952380952381,9398,0.9835437043158975,0.984,True,9872,2000,99,2,0.025882041001778048,18,1820,0.9667726577946871
0.98,0.9,2,62,7,0.00017857142857142857,11218,0.983152311799309,0.984,True,7872,2000,108,4,0.02696966665352055,16,1808,0.9653878896497402
0.98,0.9,2,62,8,0.0001388888888888889,13026,0.9832395208692767,0.984,True,5872,2000,108,1,0.02682382057002999,17,1847,0.9656078102746863
0.98,0.9,2,62,9,0.00011111111111111112,14873,0.9832135770292036,0.984,True,3872,2000,99,2,0.025632102840899743,18,1820,0.9670853992329852
0.98,0.9,2,62,10,9.090909090909092e-05,16693,0.983423784118078,0.984,True,1872,1872,108,8,0.026317375286441822,15,1632,0.9661975772022288
0.98,0.9,2,63,1,0.005,128,0.9946999737760553,0.995,True,19872,2000,314,8,0.02555000112655391,6,1904,0.9671327638083607
0.98,0.9,2,63,2,0.0016666666666666668,2032,0.9885516939926547,0.989,True,17872,2000,143,4,0.02576586368586484,12,1856,0.96687374192262
0.98,0.9,2,63,3,0.0008333333333333334,3888,0.9879744041586322,0.988,True,15872,2000,142,1,0.026760934963377354,13,1883,0.9656642347819906
0.98,0.9,2,63,4,0.0005,5771,0.9860286118877242,0.987,True,13872,2000,120,4,0.025663084562135275,15,1820,0.9670126906660276
0.98,0.9,2,63,5,0.0003333333333333333,7591,0.9847784157284811,0.985,True,11872,2000,104,1,0.025623440216494733,17,1847,0.9671117510238998
0.98,0.9,2,63,6,0.0002380952380952381,9438,0.9845439728343934,0.985,True,9872,2000,114,1,0.02679739666256663,16,1856,0.965634331743858
0.98,0.9,2,63,7,0.00017857142857142857,11294,0.984285991114551,0.985,True,7872,2000,114,8,0.02682982996193378,15,1760,0.9655499233258963
0.98,0.9,2,63,8,0.0001388888888888889,13054,0.9847086576870824,0.985,True,5872,2000,104,4,0.025545792077519596,17,1796,0.9671749354167576
0.98,0.9,2,63,9,0.00011111111111111112,14850,0.9842739652992389,0.985,True,3872,2000,114,4,0.026591278974490203,15,1820,0.965854590880084
0.98,0.9,2,63,10,9.090909090909092e-05,16670,0.9841568943954212,0.985,True,1872,1872,114,2,0.026115356315898057,15,1722,0.9664622640506987
0.98,0.9,2,64,1,0.005,128,0.9914808733735475,0.992,True,19872,2000,198,2,0.025773749157707557,9,1910,0.9668696440101325
0.98,0.9,2,64,2,0.0016666666666666668,2038,0.9889624215310082,0.989,True,17872,2000,143,4,0.02576586368586484,12,1856,0.96687374192262
0.98,0.9,2,64,3,0.0008333333333333334,3894,0.9888282148138489,0.989,True,15872,2000,156,2,0.02686770472274659,12,1880,0.9655025358513427
0.98,0.9,2,64,4,0.0005,5774,0.9879342725346911,0.988,True,13872,2000,142,4,0.026812180012102765,12,1856,0.9655626186503993
0.98,0.9,2,64,5,0.0003333333333333333,7630,0.9868896451135889,0.987,True,11872,2000,120,2,0.02561722965867939,15,1850,0.967081588128621
0.98,0.9,2,64,6,0.0002380952380952381,9480,0.9864538958296483,0.987,True,9872,2000,131,2,0.02674888673573259,14,1860,0.96565844315577
0.98,0.9,2,64,7,0.00017857142857142857,11340,0.9839595977161413,0.984,True,7872,2000,108,4,0.02696966665352055,16,1808,0.9653878896497402
0.98,0.9,2,64,8,0.0001388888888888889,13148,0.9837347985794052,0.984,True,5872,2000,108,1,0.02682382057002999,17,1847,0.9656078102746863
0.98,0.9,2,64,9,0.00011111111111111112,14995,0.9841278657747439,0.985,True,3872,2000,114,4,0.026591278974490203,15,1820,0.965854590880084
0.98,0.9,2,64,10,9.090909090909092e-05,16815,0.9841868133813803,0.985,True,1872,1872,114,2,0.026115356315898057,15,1722,0.9664622640506987
0.98,0.9,2,65,1,0.005,128,1.0,1.0,True,19872,2000,19873,1,0.0,0,2000,1.0
0.98,0.9,2,65,2,0.0016666666666666668,2128,0.9908587544943473,0.991,True,17872,2000,174,4,0.025645722399295214,10,1880,0.9670199781375113
0.98,0.9,2,65,3,0.0008333333333333334,4008,0.9893487722558958,0.99,True,15872,2000,156,2,0.02558045177853661,12,1880,0.9671152095261749
0.98,0.9,2,65,4,0.0005,5888,0.9877408914638524,0.988,True,13872,2000,142,4,0.026812180012102765,12,1856,0.9655626186503993
0.98,0.9,2,65,5,0.0003333333333333333,7744,0.9875252684549359,0.988,True,11872,2000,130,1,0.025544845461927947,14,1874,0.9671895099392019
0.98,0.9,2,65,6,0.0002380952380952381,9618,0.9866486735635058,0.987,True,9872,2000,131,2,0.02674888673573259,14,1860,0.96565844315577
0.98,0.9,2,65,7,0.00017857142857142857,11478,0.9866862467990449,0.987,True,7872,2000,120,2,0.02553692053820779,15,1850,0.9671822714568377
0.98,0.9,2,65,8,0.0001388888888888889,13328,0.9859551449802267,0.986,True,5872,2000,133,4,0.027615480916452377,13,1844,0.9645614928763353
0.98,0.9,2,65,9,0.00011111111111111112,15172,0.9857850478646261,0.986,True,3872,2000,145,1,0.028061321548865897,12,1892,0.9640419041151547
0.98,0.9,2,65,10,9.090909090909092e-05,17064,0.9857325510640241,0.986,True,1872,1872,112,4,0.02497282877475157,15,1692,0.9678852456430238
0.98,0.9,2,66,1,0.005,128,0.9973431344607013,0.998,True,19872,2000,935,32,0.027246920562446836,2,1920,0.9649998358748431
