persistence,rho,seed,decision,persistence_upper,certified_persistence,rho_upper_before,gap,probes,collision_trials,collisions,cumulative_tv_bias,p_trials,jointly_covered_so_far,spent
0.5,0.0,20270205,9,0.5509341872223741,0.552,0.2015632406788408,3,153,1357,690,3.919412232000063,4558,True,18128
0.5,0.0,20270205,10,0.5485998962448524,0.55,0.19536437278715635,3,144,1501,767,4.135412232000071,4990,True,20000
0.5,0.0,20270206,1,0.6564517604415314,0.658,1.0,5,133,133,68,0.6286056976389139,798,True,2128
0.5,0.0,20270206,2,0.5728835773159617,0.5740000000000001,0.515988787257132,3,153,286,129,1.3725969616389146,1268,True,4128
0.5,0.0,20270206,3,0.5557707538142442,0.556,0.2575813947012515,3,153,439,193,1.6950279376389294,1738,True,6128
0.5,0.0,20270206,4,0.5446008458953262,0.546,0.17307925556741188,3,153,592,270,1.8737368336389357,2208,True,8128
0.5,0.0,20270206,5,0.5410198424208921,0.542,0.16891787675029502,3,153,745,344,2.0097624016389526,2678,True,10128
0.5,0.0,20270206,6,0.5330495502888901,0.534,0.15486730766263257,2,166,911,436,3.1611384016389614,3018,True,12128
0.5,0.0,20270206,7,0.5347217311753578,0.536,0.1706381166807125,2,166,1077,515,4.451954401638973,3358,True,14128
0.5,0.0,20270206,8,0.5329734637011705,0.534,0.15618517930274844,2,166,1243,587,5.6033304016389085,3698,True,16128
0.5,0.0,20270206,9,0.5338845407920387,0.534,0.1331021809774895,2,166,1409,658,6.754706401638844,4038,True,18128
0.5,0.0,20270206,10,0.5325971429462562,0.534,0.11332146465215454,2,156,1565,735,7.836722401638783,4350,True,20000
0.5,0.0,20270207,1,0.6709108235462167,0.672,1.0,5,133,133,61,0.9610259457146925,798,True,2128
0.5,0.0,20270207,2,0.5642261278402219,0.5660000000000001,0.4157244300853393,3,153,286,133,1.4888686017146893,1268,True,4128
0.5,0.0,20270207,3,0.5549888077576195,0.556,0.2863665110654181,3,153,439,200,1.811299577714704,1738,True,6128
0.5,0.0,20270207,4,0.5451729298016403,0.546,0.205499627503976,3,153,592,273,1.9900084737147103,2208,True,8128
0.5,0.0,20270207,5,0.5392165191003042,0.54,0.17944582148028076,2,166,758,357,3.5836084737146825,2548,True,10128
0.5,0.0,20270207,6,0.530462838873492,0.532,0.17564739978277433,2,166,924,446,4.60351247371467,2888,True,12128
0.5,0.0,20270207,7,0.5280831528985437,0.53,0.180532221818821,2,166,1090,547,5.499912473714645,3228,True,14128
0.5,0.0,20270207,8,0.5266959536482114,0.528,0.20428874334421132,2,166,1256,629,6.280776473714689,3568,True,16128
0.5,0.0,20270207,9,0.5282725771549546,0.53,0.19035165988847846,2,166,1422,706,7.177176473714664,3908,True,18128
0.5,0.0,20270207,10,0.5287325931786173,0.53,0.17209868835355357,2,156,1578,797,8.019576473714642,4220,True,20000
0.5,0.0,20270208,1,0.627045322816508,0.628,1.0,4,142,142,73,0.9148280340479978,708,True,2128
0.5,0.0,20270208,2,0.5728091894910532,0.5740000000000001,0.5114099660688907,3,153,295,147,1.6588192980479985,1178,True,4128
0.5,0.0,20270208,3,0.5584124167560882,0.56,0.3490404656866719,3,153,448,225,2.0553952980479875,1648,True,6128
0.5,0.0,20270208,4,0.5527647054414286,0.554,0.2971576373094673,3,153,601,294,2.344499202048014,2118,True,8128
0.5,0.0,20270208,5,0.5497019026909371,0.55,0.23491669940905413,3,153,754,367,2.573999202048023,2588,True,10128
0.5,0.0,20270208,6,0.5465025821411207,0.548,0.205073429315203,3,153,907,447,2.7770461140480265,3058,True,12128
0.5,0.0,20270208,7,0.5449607173724433,0.546,0.19870687982542257,3,153,1060,532,2.955755010047999,3528,True,14128
0.5,0.0,20270208,8,0.5427797329029878,0.544,0.20228250575893503,3,153,1213,612,3.112152834048028,3998,True,16128
0.5,0.0,20270208,9,0.5439543359802079,0.544,0.19578261863077673,3,153,1366,692,3.2685506580480572,4468,True,18128
0.5,0.0,20270208,10,0.5394250080832379,0.54,0.19008795186836358,2,156,1522,771,4.766150658048031,4780,True,20000
0.5,0.0,20270209,1,0.6709108235462167,0.672,1.0,5,133,133,63,0.9610259457146925,798,True,2128
0.5,0.0,20270209,2,0.5815183255158711,0.582,0.44579961805526414,3,153,286,133,1.9733375937146862,1268,True,4128
0.5,0.0,20270209,3,0.5596782640667439,0.56,0.2897544061143691,3,153,439,205,2.369913593714675,1738,True,6128
0.5,0.0,20270209,4,0.5662922340445169,0.5680000000000001,0.230823609353634,3,153,592,273,2.9472107457146643,2208,True,8128
0.5,0.0,20270209,5,0.5518271309805485,0.552,0.1826796129397399,3,153,745,354,3.2053670337146736,2678,True,10128
0.5,0.0,20270209,6,0.5449485263449951,0.546,0.18492262211115795,3,153,898,446,3.384075929714646,3148,True,12128
0.5,0.0,20270209,7,0.5439505821448865,0.544,0.208699130692916,3,153,1051,525,3.540473753714675,3618,True,14128
0.5,0.0,20270209,8,0.542196623701624,0.544,0.19945843372829897,3,153,1204,613,3.6968715777147043,4088,True,16128
0.5,0.0,20270209,9,0.5392468925981118,0.54,0.2066057915654098,2,166,1370,698,5.290471577714676,4428,True,18128
0.5,0.0,20270209,10,0.5382738037306429,0.54,0.19860000375243891,2,156,1526,770,6.78807157771465,4740,True,20000
0.5,0.0,20270210,1,0.7133132558868878,0.714,1.0,6,125,125,57,1.1525609102200327,878,True,2128
0.5,0.0,20270210,2,0.5675124554346753,0.5680000000000001,0.42767564984067197,3,153,278,142,1.729858062220022,1348,True,4128
0.5,0.0,20270210,3,0.5543117322697304,0.556,0.38427186286935955,3,153,431,222,2.0522890382200365,1818,True,6128
0.5,0.0,20270210,4,0.5547517041753225,0.556,0.3281189087901981,3,153,584,299,2.3747200142200513,2288,True,8128
0.5,0.0,20270210,5,0.5452109645716436,0.546,0.2840552687655433,3,153,737,370,2.5534289102200236,2758,True,10128
0.5,0.0,20270210,6,0.5457263922514564,0.546,0.2380760466992562,3,153,890,458,2.732137806219996,3228,True,12128
0.5,0.0,20270210,7,0.5486068772899537,0.55,0.2440325437642712,3,153,1043,527,2.9616378062200046,3698,True,14128
0.5,0.0,20270210,8,0.5465423722693441,0.548,0.21056409586800018,3,153,1196,607,3.164684718220008,4168,True,16128
0.5,0.0,20270210,9,0.548633325189497,0.55,0.2030819929369696,3,153,1349,682,3.394184718220017,4638,True,18128
0.5,0.0,20270210,10,0.5450535682596418,0.546,0.18925064236721734,3,144,1493,750,3.562381326219991,5070,True,20000
0.5,0.0,20270211,1,0.6922951498051697,0.6940000000000001,1.0,6,125,125,68,0.6397224997854726,878,True,2128
0.5,0.0,20270211,2,0.5607574970356171,0.562,0.5954702352737189,3,153,278,144,1.0772927077854768,1348,True,4128
0.5,0.0,20270211,3,0.5587242761800486,0.56,0.3939656372978879,3,153,431,216,1.4738687077854657,1818,True,6128
0.5,0.0,20270211,4,0.5563889421594044,0.558,0.29759259635198676,3,153,584,282,1.8320943397854608,2288,True,8128
0.5,0.0,20270211,5,0.5456456240373893,0.546,0.22397778357912368,3,153,737,362,2.010803235785465,2758,True,10128
0.5,0.0,20270211,6,0.5417578005180277,0.542,0.21489388747419613,3,153,890,434,2.146828803785482,3228,True,12128
0.5,0.0,20270211,7,0.5396663190399025,0.54,0.18878465836554215,2,166,1056,519,3.740428803785454,3568,True,14128
0.5,0.0,20270211,8,0.5360971164290738,0.538,0.18329872435738626,2,166,1222,611,5.178652803785515,3908,True,16128
0.5,0.0,20270211,9,0.5386812524842184,0.54,0.1894555118157315,2,166,1388,686,6.772252803785487,4248,True,18128
0.5,0.0,20270211,10,0.5356301905975795,0.536,0.1691213411449357,2,156,1544,758,7.985308803785453,4560,True,20000
0.5,0.0,20270212,1,0.6564517604415314,0.658,1.0,5,133,133,69,0.6286056976389139,798,True,2128
0.5,0.0,20270212,2,0.5790535710883471,0.58,0.5310263812420946,3,153,286,150,1.5686376976389096,1268,True,4128
0.5,0.0,20270212,3,0.5628016083517937,0.5640000000000001,0.40580545579216065,3,153,439,221,2.0499340816389084,1738,True,6128
0.5,0.0,20270212,4,0.5451729298016403,0.546,0.30225878241934834,3,153,592,297,2.2286429776388808,2208,True,8128
0.5,0.0,20270212,5,0.5423719395201716,0.544,0.2613331002097541,3,153,745,367,2.38504080163891,2678,True,10128
0.5,0.0,20270212,6,0.542347670779117,0.544,0.21761973289753178,3,153,898,443,2.541438625638939,3148,True,12128
0.5,0.0,20270212,7,0.5423697441407718,0.544,0.20014091843439563,3,153,1051,520,2.6978364496389684,3618,True,14128
0.5,0.0,20270212,8,0.5353135513981353,0.536,0.18834018957211307,2,166,1217,602,3.988652449639006,3958,True,16128
0.5,0.0,20270212,9,0.5333899098902843,0.534,0.17718693521392326,2,166,1383,681,5.140028449638942,4298,True,18128
0.5,0.0,20270212,10,0.5312465226191982,0.532,0.1634173523572957,2,156,1539,759,6.098492449638931,4610,True,20000
0.5,0.0,20270213,1,0.5893597338227852,0.59,1.0,3,153,153,67,1.3384439999999969,598,True,2128
0.5,0.0,20270213,2,0.5699765011921951,0.5700000000000001,0.34859274674665475,3,153,306,133,1.9681919999999982,1068,True,4128
0.5,0.0,20270213,3,0.5748490366674135,0.5760000000000001,0.21785410778725067,3,153,459,207,2.7741519360000275,1538,True,6128
0.5,0.0,20270213,4,0.5686749042918668,0.5700000000000001,0.19452529583167522,3,153,612,283,3.403899936000063,2008,True,8128
0.5,0.0,20270213,5,0.5569804537383072,0.558,0.18270052477813525,3,153,765,360,3.762125568000058,2478,True,10128
0.5,0.0,20270213,6,0.5471541824028698,0.548,0.17433090631003312,3,153,918,432,3.9651724800000614,2948,True,12128
0.5,0.0,20270213,7,0.5441668343168102,0.546,0.1556156759154439,3,153,1071,503,4.143881376000034,3418,True,14128
0.5,0.0,20270213,8,0.5368244393896742,0.538,0.13908650132013367,2,166,1237,588,5.582105376000109,3758,True,16128
0.5,0.0,20270213,9,0.5331150647782081,0.534,0.1397011779016757,2,166,1403,672,6.733481376000044,4098,True,18128
0.5,0.0,20270213,10,0.5316556072002623,0.532,0.1376105176814022,2,156,1559,750,7.6919453760000325,4410,True,20000
0.5,0.0,20270214,1,0.7271202828372674,0.728,1.0,7,117,117,66,0.7195003664316415,958,True,2128
0.5,0.0,20270214,2,0.5814304171874329,0.582,0.6522528414696689,3,153,270,143,1.7318120144316351,1428,True,4128
0.5,0.0,20270214,3,0.5709966851152632,0.5720000000000001,0.426873416068434,3,153,423,234,2.4170953424316424,1898,True,6128
0.5,0.0,20270214,4,0.5572174399529031,0.558,0.40865473934822605,3,153,576,300,2.7753209744316374,2368,True,8128
0.5,0.0,20270214,5,0.5537180221891238,0.554,0.30480802595423717,3,153,729,374,3.064424878431664,2838,True,10128
0.5,0.0,20270214,6,0.5454004417091787,0.546,0.2626579190856462,3,153,882,445,3.2431337744316364,3308,True,12128
0.5,0.0,20270214,7,0.5470179152189556,0.548,0.2259503232768767,3,153,1035,523,3.44618068643164,3778,True,14128
0.5,0.0,20270214,8,0.5385789095950542,0.54,0.21229916499612544,2,166,1201,608,5.039780686431612,4118,True,16128
0.5,0.0,20270214,9,0.5369152573343376,0.538,0.2032792491191726,2,166,1367,686,6.478004686431687,4458,True,18128
0.5,0.0,20270214,10,0.5383569935587948,0.54,0.18520380629188882,2,156,1523,753,7.9756046864316605,4770,True,20000
0.5,0.0,20270215,1,0.7063480729282505,0.708,1.0,6,125,125,59,0.9717650062049256,878,True,2128
0.5,0.0,20270215,2,0.5652622675899455,0.5660000000000001,0.45678291537643,3,153,278,145,1.4996076622049224,1348,True,4128
0.5,0.0,20270215,3,0.5535758628351759,0.554,0.40419811898435887,3,153,431,233,1.7887115662049151,1818,True,6128
0.5,0.0,20270215,4,0.5449167775123691,0.546,0.37793989499894476,3,153,584,313,1.9674204622049214,2288,True,8128
0.5,0.0,20270215,5,0.5378164776031369,0.538,0.3306056127654915,2,166,750,389,3.4056444622049225,2628,True,10128
0.5,0.0,20270215,6,0.5351514069524719,0.536,0.2717217411449582,2,166,916,468,4.696460462204921,2968,True,12128
0.5,0.0,20270215,7,0.5289062160421243,0.53,0.2380902621523835,2,166,1082,550,5.592860462204896,3308,True,14128
0.5,0.0,20270215,8,0.5286483993306763,0.53,0.21813313797510103,2,166,1248,636,6.489260462204871,3648,True,16128
0.5,0.0,20270215,9,0.5245174738528702,0.526,0.20890320831528952,2,166,1414,714,7.162556462204917,3988,True,18128
0.5,0.0,20270215,10,0.5227693099262241,0.524,0.18949888381975555,2,156,1570,793,7.701692462204902,4300,True,20000
0.5,0.0,20270216,1,0.6344582199550199,0.636,1.0,4,142,142,72,1.165883670527998,708,True,2128
0.5,0.0,20270216,2,0.5448512326024701,0.546,0.5008614539066372,3,153,295,150,1.3445925665280043,1178,True,4128
0.5,0.0,20270216,3,0.531411338793331,0.532,0.3672490980153498,2,166,461,221,2.3644965665279924,1518,True,6128
0.5,0.0,20270216,4,0.5259983452732657,0.526,0.24897839215290785,2,166,627,299,3.0377925665279655,1858,True,8128
0.5,0.0,20270216,5,0.523065622990267,0.524,0.20752534269071932,2,166,793,383,3.6114885665279495,2198,True,10128
0.5,0.0,20270216,6,0.529310244976825,0.53,0.19481425564093846,2,166,959,460,4.5078885665279245,2538,True,12128
0.5,0.0,20270216,7,0.5281355266203727,0.53,0.17053906505307026,2,166,1125,552,5.4042885665278995,2878,True,14128
0.5,0.0,20270216,8,0.5284531247320026,0.53,0.17878057839716166,2,166,1291,642,6.3006885665278745,3218,True,16128
0.5,0.0,20270216,9,0.5245449745199298,0.526,0.18089839922945217,2,166,1457,727,6.973984566527921,3558,True,18128
0.5,0.0,20270216,10,0.5221262773296127,0.524,0.17470771827171938,2,156,1613,799,7.513120566527906,3870,True,20000
0.5,0.0,20270217,1,0.7542346377081088,0.756,1.0,8,111,111,54,0.7862740193977963,1018,True,2128
0.5,0.0,20270217,2,0.5787457859647491,0.58,0.5107291773888478,3,153,264,132,1.726306019397789,1488,True,4128
0.5,0.0,20270217,3,0.557358772677067,0.558,0.37139818709798744,3,153,417,209,2.0845316513977843,1958,True,6128
0.5,0.0,20270217,4,0.5567671977835609,0.558,0.30509017507277214,3,153,570,274,2.4427572833977793,2428,True,8128
0.5,0.0,20270217,5,0.5480582736951776,0.55,0.22466594052536504,3,153,723,351,2.672257283397788,2898,True,10128
0.5,0.0,20270217,6,0.5400968617168818,0.542,0.2073791942993326,3,153,876,435,2.808282851397805,3368,True,12128
0.5,0.0,20270217,7,0.5338224883506921,0.534,0.20973046456081135,2,166,1042,516,3.9596588513978137,3708,True,14128
0.5,0.0,20270217,8,0.5306175382250347,0.532,0.19242546472253785,2,166,1208,600,4.979562851397802,4048,True,16128
0.5,0.0,20270217,9,0.5288658852363188,0.53,0.18354247099729015,2,166,1374,681,5.875962851397777,4388,True,18128
0.5,0.0,20270217,10,0.527101474769238,0.528,0.17149235949236585,2,156,1530,767,6.609786851397818,4700,True,20000
0.5,0.0,20270218,1,0.6993419954966986,0.7000000000000001,1.0,6,125,125,67,0.7680000000000037,878,True,2128
0.5,0.0,20270218,2,0.5876982277523972,0.588,0.5815226752771514,3,153,278,147,2.0191825920000004,1348,True,4128
0.5,0.0,20270218,3,0.5719344140114673,0.5720000000000001,0.4223245573282084,3,153,431,222,2.704465920000021,1818,True,6128
0.5,0.0,20270218,4,0.5525678683906479,0.554,0.3311452516290845,3,153,584,295,2.9935698240000477,2288,True,8128
0.5,0.0,20270218,5,0.5426022836470481,0.544,0.27247598729218714,3,153,737,357,3.149967648000077,2758,True,10128
0.5,0.0,20270218,6,0.5410359558165934,0.542,0.20441672170001612,3,153,890,436,3.2859932160000938,3228,True,12128
0.5,0.0,20270218,7,0.5415171065056339,0.542,0.19583896041546245,3,153,1043,521,3.4220187840001106,3698,True,14128
0.5,0.0,20270218,8,0.541697440842352,0.542,0.19994162410918936,3,153,1196,586,3.5580443520001275,4168,True,16128
0.5,0.0,20270218,9,0.5395569753656158,0.54,0.16862272811051504,2,166,1362,671,5.151644352000099,4508,True,18128
0.5,0.0,20270218,10,0.5374608472273763,0.538,0.16523333306810706,2,156,1518,749,6.5032283520001695,4820,True,20000
0.5,0.0,20270219,1,0.7063480729282505,0.708,1.0,6,125,125,57,0.9717650062049256,878,True,2128
0.5,0.0,20270219,2,0.5966315550263921,0.598,0.4247829153764302,4,142,267,123,1.2861080751329372,1458,True,4128
0.5,0.0,20270219,3,0.5776027380425433,0.578,0.2875209482193841,3,153,420,203,2.1573855471329404,1928,True,6128
0.5,0.0,20270219,4,0.5716329539269747,0.5720000000000001,0.2687040816197521,3,153,573,287,2.842668875132961,2398,True,8128
0.5,0.0,20270219,5,0.5541681619068306,0.556,0.2657631216969696,3,153,726,363,3.1650998511329758,2868,True,10128
0.5,0.0,20270219,6,0.5493118754730426,0.55,0.23732819004775596,3,153,879,441,3.3945998511329845,3338,True,12128
0.5,0.0,20270219,7,0.5482654064965056,0.55,0.2209830381830109,3,153,1032,510,3.624099851132993,3808,True,14128
0.5,0.0,20270219,8,0.5418230671546445,0.542,0.19066183617691967,3,153,1185,593,3.76012541913301,4278,True,16128
0.5,0.0,20270219,9,0.5387659931079287,0.54,0.19069103084399286,2,166,1351,672,5.353725419132982,4618,True,18128
0.5,0.0,20270219,10,0.5369782401841974,0.538,0.17572787727089834,2,156,1507,755,6.7053094191330525,4930,True,20000
0.5,0.0,20270220,1,0.6195913143489458,0.62,1.0,4,142,142,72,0.706682879999998,708,True,2128
0.5,0.0,20270220,2,0.5728091894910532,0.5740000000000001,0.49439383713863716,3,153,295,148,1.4506741439999986,1178,True,4128
0.5,0.0,20270220,3,0.5533635756155197,0.554,0.35440897311685493,3,153,448,221,1.7397780479999914,1648,True,6128
0.5,0.0,20270220,4,0.532242327195636,0.534,0.27789148887175275,2,166,614,299,2.891154048,1988,True,8128
0.5,0.0,20270220,5,0.5307808293460325,0.532,0.22973982910647428,2,166,780,368,3.911058047999988,2328,True,10128
0.5,0.0,20270220,6,0.5324390039422122,0.534,0.1750042059665744,2,166,946,448,5.062434047999929,2668,True,12128
0.5,0.0,20270220,7,0.527857540903629,0.528,0.16089371411954723,2,166,1112,524,5.843298047999973,3008,True,14128
0.5,0.0,20270220,8,0.5244885670554373,0.526,0.1417793099177389,2,166,1278,610,6.5165940480000195,3348,True,16128
0.5,0.0,20270220,9,0.5267565269064276,0.528,0.1421807582791228,2,166,1444,698,7.297458048000063,3688,True,18128
0.5,0.0,20270220,10,0.5271642745599274,0.528,0.14473694158555706,2,156,1600,773,8.031282048000104,4000,True,20000
0.5,0.0,20270221,1,0.6922951498051697,0.6940000000000001,1.0,6,125,125,57,0.6397224997854726,878,True,2128
0.5,0.0,20270221,2,0.5955161745940194,0.596,0.41947023527371896,4,142,267,140,0.9291798074334697,1458,True,4128
0.5,0.0,20270221,3,0.589092848854182,0.59,0.41218815220665395,3,153,420,215,2.2676238074334734,1928,True,6128
0.5,0.0,20270221,4,0.5772730429732928,0.578,0.3263718828592783,3,153,573,289,3.1389012794335045,2398,True,8128
0.5,0.0,20270221,5,0.5719459882521996,0.5720000000000001,0.2737778944868492,3,153,726,364,3.824184607433525,2868,True,10128
0.5,0.0,20270221,6,0.5617782567238825,0.562,0.2418986714700715,3,153,879,442,4.261754815433543,3338,True,12128
0.5,0.0,20270221,7,0.5527332985740843,0.554,0.2252313998765274,3,153,1032,522,4.5508587194335695,3808,True,14128
0.5,0.0,20270221,8,0.5457442299135673,0.546,0.21571369444882005,3,153,1185,598,4.729567615433542,4278,True,16128
0.5,0.0,20270221,9,0.545283932323426,0.546,0.20076603877023835,3,153,1338,681,4.908276511433514,4748,True,18128
0.5,0.0,20270221,10,0.5410477541029939,0.542,0.19901276023169334,3,144,1482,751,5.03630057543353,5180,True,20000
0.5,0.0,20270222,1,0.6852076324875245,0.686,1.0,6,125,125,60,0.4968884608888336,878,True,2128
0.5,0.0,20270222,2,0.5686370000947578,0.5700000000000001,0.4651848906513725,3,153,278,136,1.126636460888835,1348,True,4128
0.5,0.0,20270222,3,0.5660683342562278,0.5680000000000001,0.3367666714928763,3,153,431,213,1.7039336128888243,1818,True,6128
0.5,0.0,20270222,4,0.56511162669808,0.5660000000000001,0.28473906922949643,3,153,584,285,2.231776268888821,2288,True,8128
0.5,0.0,20270222,5,0.5530295588407892,0.554,0.23562052991166937,3,153,737,364,2.5208801728888477,2758,True,10128
0.5,0.0,20270222,6,0.5514941936291178,0.552,0.22170549381640337,3,153,890,436,2.779036460888857,3228,True,12128
0.5,0.0,20270222,7,0.5504551002989486,0.552,0.19469973175229116,3,153,1043,514,3.037192748888866,3698,True,14128
0.5,0.0,20270222,8,0.5492325258150401,0.55,0.18578088386928293,3,153,1196,584,3.266692748888875,4168,True,16128
0.5,0.0,20270222,9,0.5483946189222861,0.55,0.16479103646651616,3,153,1349,660,3.4961927488888835,4638,True,18128
0.5,0.0,20270222,10,0.5450535682596418,0.546,0.15678512425108515,3,144,1493,731,3.6643893568888575,5070,True,20000
0.5,0.0,20270223,1,0.7063480729282505,0.708,1.0,6,125,125,63,0.9717650062049256,878,True,2128
0.5,0.0,20270223,2,0.5955161745940194,0.596,0.5207829153764301,4,142,267,136,1.261222313852937,1458,True,4128
0.5,0.0,20270223,3,0.57286267487232,0.5740000000000001,0.38471281517608835,3,153,420,215,2.005213577852938,1928,True,6128
0.5,0.0,20270223,4,0.5577620352144184,0.558,0.3251223103374661,3,153,573,290,2.363439209852933,2398,True,8128
0.5,0.0,20270223,5,0.5433912039757307,0.544,0.27456162199267653,3,153,726,365,2.519837033852962,2868,True,10128
0.5,0.0,20270223,6,0.5430690867004149,0.544,0.24106024840235651,3,153,879,444,2.6762348578529913,3338,True,12128
0.5,0.0,20270223,7,0.5434962891333035,0.544,0.22617447164539994,3,153,1032,520,2.8326326818530205,3808,True,14128
0.5,0.0,20270223,8,0.542868926101943,0.544,0.20850783003490414,3,153,1185,598,2.9890305058530497,4278,True,16128
0.5,0.0,20270223,9,0.5408616732622122,0.542,0.19782842339541884,3,153,1338,678,3.1250560738530666,4748,True,18128
0.5,0.0,20270223,10,0.5387396709562664,0.54,0.19186295389749253,2,156,1494,753,4.62265607385304,5060,True,20000
0.5,0.0,20270224,1,0.6852076324875245,0.686,1.0,6,125,125,68,0.4968884608888336,878,True,2128
0.5,0.0,20270224,2,0.5652622675899455,0.5660000000000001,0.5931848906513726,3,153,278,128,1.0247311168888305,1348,True,4128
0.5,0.0,20270224,3,0.5579891703624797,0.558,0.2784795826871207,3,153,431,207,1.3829567488888255,1818,True,6128
0.5,0.0,20270224,4,0.5410867599409508,0.542,0.2554073900462017,3,153,584,294,1.5189823168888423,2288,True,8128
0.5,0.0,20270224,5,0.5325908379764659,0.534,0.26400137254180644,2,166,750,379,2.670358316888851,2628,True,10128
0.5,0.0,20270224,6,0.5271836390045235,0.528,0.24309431142411508,2,166,916,458,3.451222316888821,2968,True,12128
0.5,0.0,20270224,7,0.5302504198002451,0.532,0.21353734043771966,2,166,1082,541,4.471126316888809,3308,True,14128
0.5,0.0,20270224,8,0.5283468297152554,0.53,0.19942383271573672,2,166,1248,624,5.367526316888784,3648,True,16128
0.5,0.0,20270224,9,0.5264326054949191,0.528,0.18787478821061643,2,166,1414,701,6.148390316888828,3988,True,18128
0.5,0.0,20270224,10,0.5257730276658328,0.526,0.1696768666410906,2,156,1570,786,6.781126316888872,4300,True,20000
0.5,0.0,20270225,1,0.6709108235462167,0.672,1.0,5,133,133,76,0.9610259457146925,798,True,2128
0.5,0.0,20270225,2,0.5802861799805166,0.582,0.6412883398597753,3,153,286,148,1.9733375937146862,1268,True,4128
0.5,0.0,20270225,3,0.5565525518632266,0.558,0.3946495110094739,3,153,439,221,2.331563225714681,1738,True,6128
0.5,0.0,20270225,4,0.5463168936154275,0.548,0.30354183091172104,3,153,592,287,2.534610137714685,2208,True,8128
0.5,0.0,20270225,5,0.54507511709656,0.546,0.2285829892640645,3,153,745,365,2.713319033714657,2678,True,10128
0.5,0.0,20270225,6,0.5378863964394742,0.538,0.21313188922525184,2,166,911,454,4.151543033714666,3018,True,12128
0.5,0.0,20270225,7,0.5310883268345525,0.532,0.21232945506068135,2,166,1077,548,5.171447033714654,3358,True,14128
0.5,0.0,20270225,8,0.5258445208350482,0.526,0.21880262151644514,2,166,1243,630,5.844743033714701,3698,True,16128
0.5,0.0,20270225,9,0.5239034995858005,0.524,0.20267806614575323,2,166,1409,714,6.418439033714685,4038,True,18128
0.5,0.0,20270225,10,0.5227133622465596,0.524,0.19233315043224808,2,156,1565,781,6.95757503371467,4350,True,20000
0.5,0.0,20270226,1,0.649161317137962,0.65,1.0,5,133,133,70,0.4847850000000011,798,True,2128
0.5,0.0,20270226,2,0.5802861799805166,0.582,0.5439012579693288,3,153,286,145,1.497096647999995,1268,True,4128
0.5,0.0,20270226,3,0.5557707538142442,0.556,0.3703401337667138,3,153,439,232,1.8195276240000098,1738,True,6128
0.5,0.0,20270226,4,0.5543170255193455,0.556,0.351322989901631,3,153,592,303,2.1419586000000246,2208,True,8128
0.5,0.0,20270226,5,0.5518271309805485,0.552,0.2813105178528661,3,153,745,373,2.400114888000034,2678,True,10128
0.5,0.0,20270226,6,0.5505179309471544,0.552,0.23376758279380305,3,153,898,445,2.658271176000043,3148,True,12128
0.5,0.0,20270226,7,0.5420535295064972,0.544,0.20485546754433126,3,153,1051,515,2.8146690000000723,3618,True,14128
0.5,0.0,20270226,8,0.5377922577025371,0.538,0.17904776816461743,2,166,1217,603,4.252893000000086,3958,True,16128
0.5,0.0,20270226,9,0.5336417902304633,0.534,0.17926456964344029,2,166,1383,691,5.4042690000000215,4298,True,18128
0.5,0.0,20270226,10,0.5273008056648241,0.528,0.17826079494639346,2,156,1539,769,6.138093000000063,4610,True,20000
0.5,0.0,20270227,1,0.747519199527328,0.748,1.0,8,111,111,63,0.6099126622912915,1018,True,2128
0.5,0.0,20270227,2,0.5845462592653154,0.586,0.6697136574409828,3,153,264,134,1.7777114782912842,1488,True,4128
0.5,0.0,20270227,3,0.556692484812056,0.558,0.3869391375441502,3,153,417,205,2.1359371102912794,1958,True,6128
0.5,0.0,20270227,4,0.555246916104958,0.556,0.28615207175811275,3,153,570,287,2.458368086291294,2428,True,8128
0.5,0.0,20270227,5,0.5460107121346065,0.548,0.27033475036007926,3,153,723,368,2.661414998291298,2898,True,10128
0.5,0.0,20270227,6,0.5452483670970869,0.546,0.2543754812008363,3,153,876,444,2.84012389429127,3368,True,12128
0.5,0.0,20270227,7,0.5465364958530046,0.548,0.23035110621125288,3,153,1029,523,3.0431708062912737,3838,True,14128
0.5,0.0,20270227,8,0.5499399860045133,0.55,0.21795750005131098,3,153,1182,596,3.2726708062912824,4308,True,16128
0.5,0.0,20270227,9,0.5478644264651655,0.548,0.19770807276180058,3,153,1335,675,3.475717718291286,4778,True,18128
0.5,0.0,20270227,10,0.5419382788014855,0.542,0.19035759483955572,3,144,1479,752,3.603741782291302,5210,True,20000
0.5,0.0,20270228,1,0.649161317137962,0.65,1.0,5,133,133,68,0.4847850000000011,798,True,2128
0.5,0.0,20270228,2,0.5741185025896314,0.5760000000000001,0.513826069999404,3,153,286,141,1.2907449359999983,1268,True,4128
0.5,0.0,20270228,3,0.5581157039572731,0.56,0.34092508682965095,3,153,439,217,1.6873209359999872,1738,True,6128
0.5,0.0,20270228,4,0.5577415742501475,0.558,0.28238355168750795,3,153,592,295,2.0455465679999825,2208,True,8128
0.5,0.0,20270228,5,0.5432731493187977,0.544,0.25395777450151447,3,153,745,374,2.2019443920000117,2678,True,10128
0.5,0.0,20270228,6,0.5337939376718233,0.534,0.23592014522064875,2,166,911,451,3.3533203920000205,3018,True,12128
0.5,0.0,20270228,7,0.5327401353092167,0.534,0.2039908762643814,2,166,1077,540,4.504696391999997,3358,True,14128
