policy,budget,mean_mse,standard_error
fixed_q8_oracle_eta,25000.0,0.021580782987555384,0.0022664507930140244
fixed_q8_oracle_eta,25200.0,0.02033921096947151,0.0024818979523245762
fixed_q8_oracle_eta,25400.0,0.019604482880350674,0.0025006256510291215
fixed_q8_oracle_eta,25600.0,0.01882802683191843,0.002407301541122329
fixed_q8_oracle_eta,25800.0,0.019851496323524065,0.0026120390898813285
fixed_q8_oracle_eta,26000.0,0.02009153184106387,0.0026185590589204223
fixed_q8_oracle_eta,26200.0,0.018680440558025396,0.0022310351693718166
fixed_q8_oracle_eta,26400.0,0.01812538713696338,0.0021207224745711426
fixed_q8_oracle_eta,26600.0,0.017370172722834375,0.002019238856663763
fixed_q8_oracle_eta,26800.0,0.0172934401283397,0.002140955241506749
fixed_q8_oracle_eta,27000.0,0.0180428325718233,0.0025132344679636587
fixed_q8_oracle_eta,27200.0,0.017851411768344715,0.0026113795345345386
fixed_q8_oracle_eta,27400.0,0.01803586884514692,0.0027356062502870144
fixed_q8_oracle_eta,27600.0,0.017866887124500623,0.0026287939018001705
fixed_q8_oracle_eta,27800.0,0.018382093444669515,0.002588182146739166
fixed_q8_oracle_eta,28000.0,0.017821530012150887,0.002593859468834557
fixed_q8_oracle_eta,28200.0,0.016910078101443557,0.00266349501476145
fixed_q8_oracle_eta,28400.0,0.015822726538679593,0.0024281917608612435
fixed_q8_oracle_eta,28600.0,0.015354613306323189,0.002154302454734125
fixed_q8_oracle_eta,28800.0,0.015946580391634005,0.002210512372626002
fixed_q8_oracle_eta,29000.0,0.015945714463630422,0.0021210558371912384
fixed_q8_oracle_eta,29200.0,0.015334566066086717,0.0018554541069082785
fixed_q8_oracle_eta,29400.0,0.01531967439152492,0.0018094613888926347
fixed_q8_oracle_eta,29600.0,0.015066057514180876,0.0017693092197688595
fixed_q8_oracle_eta,29800.0,0.014834614630445178,0.0016381459897193418
fixed_q8_oracle_eta,30000.0,0.014748013876674461,0.0016515265566465385
fixed_q8_oracle_eta,30200.0,0.014514378024133839,0.0016637658382162046
fixed_q8_oracle_eta,30400.0,0.01456868921583039,0.0016331813681468668
fixed_q8_oracle_eta,30600.0,0.015063242630096358,0.001797334048968239
fixed_q8_oracle_eta,30800.0,0.01531183868513287,0.0019015449423626734
fixed_q8_oracle_eta,31000.0,0.015373303164995357,0.0018925692501282946
fixed_q8_oracle_eta,31200.0,0.01586741505612407,0.00191348600309469
fixed_q8_oracle_eta,31400.0,0.015944395346658553,0.001997022901422935
fixed_q8_oracle_eta,31600.0,0.015166145202509654,0.001997363108767268
fixed_q8_oracle_eta,31800.0,0.014547132341741702,0.0019389467253321387
fixed_q8_oracle_eta,32000.0,0.014617244762122535,0.0019726090759407252
fixed_q32_oracle_eta,0.0,1.0,0.0
fixed_q32_oracle_eta,200.0,0.523269870702171,0.0041751872783667
fixed_q32_oracle_eta,400.0,0.21124247437196347,0.0030231509183262385
fixed_q32_oracle_eta,600.0,0.09152362589260767,0.0021235263479869536
fixed_q32_oracle_eta,800.0,0.030928160811329913,0.0014066861001806512
fixed_q32_oracle_eta,1000.0,0.013062598588780278,0.0009484629201212496
fixed_q32_oracle_eta,1200.0,0.005325090517454839,0.0005711833397059826
fixed_q32_oracle_eta,1400.0,0.0033042567634794873,0.00034617238238892825
fixed_q32_oracle_eta,1600.0,0.0022198701122264964,0.00026290436473445954
fixed_q32_oracle_eta,1800.0,0.002061045401661429,0.0002495637549816502
fixed_q32_oracle_eta,2000.0,0.0018191125817349492,0.00021824340988161323
fixed_q32_oracle_eta,2200.0,0.0016020468634931652,0.00019747755758475885
fixed_q32_oracle_eta,2400.0,0.001210694635019556,0.00014580178105924504
fixed_q32_oracle_eta,2600.0,0.0009758315058837478,0.00012004102724799506
fixed_q32_oracle_eta,2800.0,0.0008171694220317459,0.00010671023353433056
fixed_q32_oracle_eta,3000.0,0.0006912211917377175,8.704685563829271e-05
fixed_q32_oracle_eta,3200.0,0.0005822263479912633,7.544618263272624e-05
fixed_q32_oracle_eta,3400.0,0.0005462413622470653,6.600222722738888e-05
fixed_q32_oracle_eta,3600.0,0.0005406050758008064,7.125063961407249e-05
fixed_q32_oracle_eta,3800.0,0.00047971061554636393,5.995873996523783e-05
fixed_q32_oracle_eta,4000.0,0.00046169712340044856,6.705758862581903e-05
fixed_q32_oracle_eta,4200.0,0.00043881986575096556,7.189571442008668e-05
fixed_q32_oracle_eta,4400.0,0.00043006353136133656,7.391780283062302e-05
fixed_q32_oracle_eta,4600.0,0.0004165745206815525,7.334370545349162e-05
fixed_q32_oracle_eta,4800.0,0.0003518714226629356,5.8897853458320124e-05
fixed_q32_oracle_eta,5000.0,0.00031185107826628053,5.155304763729331e-05
fixed_q32_oracle_eta,5200.0,0.0002756229056345293,3.780104367396727e-05
fixed_q32_oracle_eta,5400.0,0.00025737536133403334,3.657429685814586e-05
fixed_q32_oracle_eta,5600.0,0.00024909216745754676,4.173413281656557e-05
fixed_q32_oracle_eta,5800.0,0.00021590715722957316,2.93135212860745e-05
fixed_q32_oracle_eta,6000.0,0.0002070941604017743,3.072900684979377e-05
fixed_q32_oracle_eta,6200.0,0.0002142036330134904,3.859543446660162e-05
fixed_q32_oracle_eta,6400.0,0.00019732784285950457,3.680053186190823e-05
fixed_q32_oracle_eta,6600.0,0.00017279383951310576,3.316736096571217e-05
fixed_q32_oracle_eta,6800.0,0.00016509154561057836,3.310856494883707e-05
fixed_q32_oracle_eta,7000.0,0.00017275830514980464,3.827917440300204e-05
fixed_q32_oracle_eta,7200.0,0.00014703697677356892,2.8396561266790847e-05
fixed_q32_oracle_eta,7400.0,0.00013086220175553592,1.969056467414274e-05
fixed_q32_oracle_eta,7600.0,0.00012500648660402144,1.706009181329069e-05
fixed_q32_oracle_eta,7800.0,0.00013372076661688067,2.261690934177943e-05
fixed_q32_oracle_eta,8000.0,0.0001344892798154811,2.150679001434414e-05
fixed_q32_oracle_eta,8200.0,0.00014590177525048535,2.242117647879698e-05
fixed_q32_oracle_eta,8400.0,0.00015655391135318563,2.131866157991065e-05
fixed_q32_oracle_eta,8600.0,0.0001757067711800427,2.0753715234902015e-05
fixed_q32_oracle_eta,8800.0,0.00018075313301517377,2.0124378334113098e-05
fixed_q32_oracle_eta,9000.0,0.00018956690600414154,2.009097243015042e-05
fixed_q32_oracle_eta,9200.0,0.0001993219674401585,2.2802964343373313e-05
fixed_q32_oracle_eta,9400.0,0.00021377630875601055,2.5262729025970532e-05
fixed_q32_oracle_eta,9600.0,0.00026191977394976923,2.9238584721123717e-05
fixed_q32_oracle_eta,9800.0,0.0002863606626966528,3.135032930298084e-05
fixed_q32_oracle_eta,10000.0,0.00032434124330788167,3.4646348442028926e-05
fixed_q32_oracle_eta,10200.0,0.0003357570919566975,3.361345149532073e-05
fixed_q32_oracle_eta,10400.0,0.0003656630775503595,3.455639711992382e-05
fixed_q32_oracle_eta,10600.0,0.00040748808642731616,4.016082614961821e-05
fixed_q32_oracle_eta,10800.0,0.00044075240510865196,4.3819996391257935e-05
fixed_q32_oracle_eta,11000.0,0.0004650886393292569,4.698485032249596e-05
fixed_q32_oracle_eta,11200.0,0.0004901492442667206,5.249753384542232e-05
fixed_q32_oracle_eta,11400.0,0.0005115921871527938,5.597560838870922e-05
fixed_q32_oracle_eta,11600.0,0.000526786473794447,6.072226468738675e-05
fixed_q32_oracle_eta,11800.0,0.0005472031268462385,5.7637081286252744e-05
fixed_q32_oracle_eta,12000.0,0.0005919465404085807,6.208285418245263e-05
fixed_q32_oracle_eta,12200.0,0.0006018937056271879,6.223713374000042e-05
fixed_q32_oracle_eta,12400.0,0.0006142662927119013,6.498063805176944e-05
fixed_q32_oracle_eta,12600.0,0.0006412671743271238,6.962264729868639e-05
fixed_q32_oracle_eta,12800.0,0.0006337643281525134,7.171759922010514e-05
fixed_q32_oracle_eta,13000.0,0.0006455018050400391,7.085782971331202e-05
fixed_q32_oracle_eta,13200.0,0.0006640892520835824,7.461415501499937e-05
fixed_q32_oracle_eta,13400.0,0.0006805365691434559,7.948315454153053e-05
fixed_q32_oracle_eta,13600.0,0.0007388855921819587,8.693574078219292e-05
fixed_q32_oracle_eta,13800.0,0.0007671326487199464,9.25668864906613e-05
fixed_q32_oracle_eta,14000.0,0.000790491021628408,9.797457182239382e-05
fixed_q32_oracle_eta,14200.0,0.0007800349607977211,9.303811040289018e-05
fixed_q32_oracle_eta,14400.0,0.0007961559719254563,9.526662710072956e-05
fixed_q32_oracle_eta,14600.0,0.0008181538243002877,0.00010060443392758921
fixed_q32_oracle_eta,14800.0,0.000845617985856116,0.00010725797367863623
fixed_q32_oracle_eta,15000.0,0.0008735411862135188,0.00011195363728536404
fixed_q32_oracle_eta,15200.0,0.0008606737350420192,0.00011046802783823148
fixed_q32_oracle_eta,15400.0,0.000846661830192236,0.00010897754408766518
fixed_q32_oracle_eta,15600.0,0.0008362432314337763,0.00010549546449414615
fixed_q32_oracle_eta,15800.0,0.0007955793410002603,9.79511661229772e-05
fixed_q32_oracle_eta,16000.0,0.0007885062531168508,9.34708141018203e-05
fixed_q32_oracle_eta,16200.0,0.0009762172149445421,0.00011803989243316765
fixed_q32_oracle_eta,16400.0,0.0014198948631006843,0.0001666176261520896
fixed_q32_oracle_eta,16600.0,0.0019033086082101201,0.0002215027100135018
fixed_q32_oracle_eta,16800.0,0.0026226669047580706,0.00029952757664916023
fixed_q32_oracle_eta,17000.0,0.0032127011761955257,0.00036980158433958557
fixed_q32_oracle_eta,17200.0,0.004046270801067736,0.00046808548996822737
fixed_q32_oracle_eta,17400.0,0.004744315281803902,0.0005586940145883493
fixed_q32_oracle_eta,17600.0,0.00558299754566001,0.0006857324945116208
fixed_q32_oracle_eta,17800.0,0.0063910135096089315,0.0008077438775960051
fixed_q32_oracle_eta,18000.0,0.007131202835202723,0.0009313716550269388
fixed_q32_oracle_eta,18200.0,0.007916197155341113,0.0010545152259335507
fixed_q32_oracle_eta,18400.0,0.008769946323366716,0.001202449502212492
fixed_q32_oracle_eta,18600.0,0.009544498880388195,0.0013390138764721477
fixed_q32_oracle_eta,18800.0,0.01035738976454251,0.0015120529948590583
fixed_q32_oracle_eta,19000.0,0.01105336113319819,0.0016887296338543706
fixed_q32_oracle_eta,19200.0,0.011625167662865109,0.00188874811275335
fixed_q32_oracle_eta,19400.0,0.011891149043416416,0.0020084537517272697
fixed_q32_oracle_eta,19600.0,0.012043539281556763,0.002115549430085274
fixed_q32_oracle_eta,19800.0,0.012025281475925546,0.002144431389092556
fixed_q32_oracle_eta,20000.0,0.012042667306527158,0.0021356196859527777
fixed_q32_oracle_eta,20200.0,0.012118608414722095,0.0020650059817920135
fixed_q32_oracle_eta,20400.0,0.012241406648008499,0.001984207494301043
fixed_q32_oracle_eta,20600.0,0.012372458162767028,0.0019143506501865235
fixed_q32_oracle_eta,20800.0,0.01266609619553074,0.0019099778283363637
fixed_q32_oracle_eta,21000.0,0.012992655307548933,0.001963405048162519
fixed_q32_oracle_eta,21200.0,0.013222070802080984,0.001952691901153075
fixed_q32_oracle_eta,21400.0,0.01333013245028228,0.0019196954741352115
fixed_q32_oracle_eta,21600.0,0.013345615786525293,0.001799451648457281
fixed_q32_oracle_eta,21800.0,0.013037752206816066,0.0016419071664613301
fixed_q32_oracle_eta,22000.0,0.012927882942878425,0.001582600917337533
fixed_q32_oracle_eta,22200.0,0.012702165239675814,0.0015619814698444685
fixed_q32_oracle_eta,22400.0,0.012626845361980122,0.001574700202794192
fixed_q32_oracle_eta,22600.0,0.012627489206833783,0.0015712597586728758
fixed_q32_oracle_eta,22800.0,0.012848411255455362,0.001591348535333443
fixed_q32_oracle_eta,23000.0,0.01314765396655061,0.0016012228186501262
fixed_q32_oracle_eta,23200.0,0.013545127578270092,0.0016456401375707919
fixed_q32_oracle_eta,23400.0,0.013769385362599047,0.0016708849042708636
fixed_q32_oracle_eta,23600.0,0.014094915309871078,0.0017386091758343227
fixed_q32_oracle_eta,23800.0,0.014337222911153542,0.001832661848638587
fixed_q32_oracle_eta,24000.0,0.01466630350673181,0.0019173552028145932
fixed_q32_oracle_eta,24200.0,0.015260068573849268,0.0021430437958620623
fixed_q32_oracle_eta,24400.0,0.01609080973076804,0.0023513477986909542
fixed_q32_oracle_eta,24600.0,0.016520894294433007,0.0024360548884288123
fixed_q32_oracle_eta,24800.0,0.016817712564523062,0.002465052163040561
fixed_q32_oracle_eta,25000.0,0.016703360680094027,0.0023443911478869643
fixed_q32_oracle_eta,25200.0,0.016477889383055715,0.002266155144107957
fixed_q32_oracle_eta,25400.0,0.016172361586763193,0.002173549826220312
fixed_q32_oracle_eta,25600.0,0.0160371521525229,0.0021247190912444722
fixed_q32_oracle_eta,25800.0,0.015687220084428695,0.0020361319402756838
fixed_q32_oracle_eta,26000.0,0.015426467888204409,0.0020064397304077972
fixed_q32_oracle_eta,26200.0,0.01538024791223833,0.0019627649148378635
fixed_q32_oracle_eta,26400.0,0.015104769404702328,0.0018773310217541205
fixed_q32_oracle_eta,26600.0,0.015130740605262498,0.0018392536918642756
fixed_q32_oracle_eta,26800.0,0.015191484925228533,0.001810329028275673
fixed_q32_oracle_eta,27000.0,0.015356133030458687,0.0018422978014491118
fixed_q32_oracle_eta,27200.0,0.015397713679665465,0.001877207600119859
fixed_q32_oracle_eta,27400.0,0.015551585809278722,0.0019672742810888763
fixed_q32_oracle_eta,27600.0,0.015402610203614437,0.001976266932199495
fixed_q32_oracle_eta,27800.0,0.015397724934289269,0.0020488503781613794
fixed_q32_oracle_eta,28000.0,0.015276179597062688,0.002071545621453075
fixed_q32_oracle_eta,28200.0,0.015428844779358195,0.002191627889522873
fixed_q32_oracle_eta,28400.0,0.015573728965751469,0.002344591218914048
fixed_q32_oracle_eta,28600.0,0.015530188211931842,0.002546360951308454
fixed_q32_oracle_eta,28800.0,0.015637767538631622,0.002758183061521287
fixed_q32_oracle_eta,29000.0,0.015231384403777243,0.0028443950723426813
fixed_q32_oracle_eta,29200.0,0.014714221090707089,0.0029301157817303034
fixed_q32_oracle_eta,29400.0,0.013937992684733835,0.0027555516066630308
fixed_q32_oracle_eta,29600.0,0.013251891077212242,0.0024656850203475474
fixed_q32_oracle_eta,29800.0,0.012330819197535139,0.002048219623879544
fixed_q32_oracle_eta,30000.0,0.011956787829619162,0.0018239778411679897
fixed_q32_oracle_eta,30200.0,0.011505274628122543,0.0014877106445982011
fixed_q32_oracle_eta,30400.0,0.011007145788043734,0.0012009314325159407
fixed_q32_oracle_eta,30600.0,0.010835639976081156,0.0011039861768278216
fixed_q32_oracle_eta,30800.0,0.010825798680333744,0.001051723214644695
fixed_q32_oracle_eta,31000.0,0.010820470220845792,0.0010222285798917557
fixed_q32_oracle_eta,31200.0,0.010924570979607789,0.001002236810494724
fixed_q32_oracle_eta,31400.0,0.011006176992995428,0.000995293230277056
fixed_q32_oracle_eta,31600.0,0.011154939876282903,0.0009779155266807496
fixed_q32_oracle_eta,31800.0,0.01133933119079414,0.0009991874804277422
fixed_q32_oracle_eta,32000.0,0.011459963305219974,0.0010104470733243007
