persistence,rho,delay,seed,policy,pilot_stays,persistence_upper,certificate_covered,gap,delta_upper,num_agents,eta,theorem_contraction,updates,risk_surrogate,exact_radius,exact_residual,expected_final_error,used_persistence
0.9,0.0,2,11,worst_mixing,-1,0.98,True,85,0.01556054531676138,2,0.02735265244392346,0.9839665228575162,210,0.508126616639858,0.9646563098341978,2.4756977713400195e-15,0.0009774429104128465,0.5000000028948022
0.9,0.0,2,11,oracle_q1,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,11,oracle_q32,-1,0.9,True,21,0.0046116860184273935,32,0.030314609897113525,0.9808350380649036,327,0.28433460270977173,0.9606322664100088,1.055442030541506e-15,3.352155556893116e-05,0.5046116860184274
0.9,0.0,2,12,online_ucb,1841,0.913879925622808,True,19,0.013776941267400951,1,0.02723678059259802,0.9837498739353883,641,0.12463791176746927,0.9650988098411548,1.416350461599722e-15,0.0009109530848418914,0.5072057594037928
0.9,0.0,2,12,oracle,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,12,iid_naive,-1,0.5,True,1,0.0,2,0.02663898502419537,0.9801987459778136,1818,0.0014198851214730936,0.9794382011555314,1.6293255768394992e-15,0.000674069361922796,0.9
0.9,0.0,2,12,worst_mixing,-1,0.98,True,85,0.01556054531676138,2,0.02735265244392346,0.9839665228575162,210,0.508126616639858,0.9646563098341978,2.4756977713400195e-15,0.0009774429104128465,0.5000000028948022
0.9,0.0,2,12,oracle_q1,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,12,oracle_q32,-1,0.9,True,21,0.0046116860184273935,32,0.030314609897113525,0.9808350380649036,327,0.28433460270977173,0.9606322664100088,1.055442030541506e-15,3.352155556893116e-05,0.5046116860184274
0.9,0.0,2,13,online_ucb,1829,0.908422335376511,True,19,0.010705824601066805,1,0.027901939981017906,0.9829706949624365,641,0.11279544631797787,0.9642712929315397,1.2325475812854657e-15,0.0009353539025870271,0.5072057594037928
0.9,0.0,2,13,oracle,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,13,iid_naive,-1,0.5,True,1,0.0,2,0.02663898502419537,0.9801987459778136,1818,0.0014198851214730936,0.9794382011555314,1.6293255768394992e-15,0.000674069361922796,0.9
0.9,0.0,2,13,worst_mixing,-1,0.98,True,85,0.01556054531676138,2,0.02735265244392346,0.9839665228575162,210,0.508126616639858,0.9646563098341978,2.4756977713400195e-15,0.0009774429104128465,0.5000000028948022
0.9,0.0,2,13,oracle_q1,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,13,oracle_q32,-1,0.9,True,21,0.0046116860184273935,32,0.030314609897113525,0.9808350380649036,327,0.28433460270977173,0.9606322664100088,1.055442030541506e-15,3.352155556893116e-05,0.5046116860184274
0.9,0.0,2,14,online_ucb,1850,0.917962612707034,True,20,0.013877736074843957,1,0.027222793730253644,0.98377504541092,619,0.13554309633752326,0.9651089448395554,4.759089844286815e-16,0.0009102709024701004,0.5057646075230342
0.9,0.0,2,14,oracle,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,14,iid_naive,-1,0.5,True,1,0.0,2,0.02663898502419537,0.9801987459778136,1818,0.0014198851214730936,0.9794382011555314,1.6293255768394992e-15,0.000674069361922796,0.9
0.9,0.0,2,14,worst_mixing,-1,0.98,True,85,0.01556054531676138,2,0.02735265244392346,0.9839665228575162,210,0.508126616639858,0.9646563098341978,2.4756977713400195e-15,0.0009774429104128465,0.5000000028948022
0.9,0.0,2,14,oracle_q1,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,14,oracle_q32,-1,0.9,True,21,0.0046116860184273935,32,0.030314609897113525,0.9808350380649036,327,0.28433460270977173,0.9606322664100088,1.055442030541506e-15,3.352155556893116e-05,0.5046116860184274
0.9,0.0,2,15,online_ucb,1848,0.9170561594224886,True,20,0.013288033349838066,1,0.027350650800062923,0.9836270995223099,619,0.13309277847840853,0.9649496866946103,1.0514198914222013e-15,0.0009149503914479137,0.5057646075230342
0.9,0.0,2,15,oracle,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,15,iid_naive,-1,0.5,True,1,0.0,2,0.02663898502419537,0.9801987459778136,1818,0.0014198851214730936,0.9794382011555314,1.6293255768394992e-15,0.000674069361922796,0.9
0.9,0.0,2,15,worst_mixing,-1,0.98,True,85,0.01556054531676138,2,0.02735265244392346,0.9839665228575162,210,0.508126616639858,0.9646563098341978,2.4756977713400195e-15,0.0009774429104128465,0.5000000028948022
0.9,0.0,2,15,oracle_q1,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,15,oracle_q32,-1,0.9,True,21,0.0046116860184273935,32,0.030314609897113525,0.9808350380649036,327,0.28433460270977173,0.9606322664100088,1.055442030541506e-15,3.352155556893116e-05,0.5046116860184274
0.9,0.0,2,16,online_ucb,1826,0.9070555594788152,True,19,0.010045233672225557,1,0.028045195144557767,0.9828004836530932,641,0.11036331457154533,0.9640932630673189,6.017265405022455e-16,0.0009406237078933581,0.5072057594037928
0.9,0.0,2,16,oracle,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,16,iid_naive,-1,0.5,True,1,0.0,2,0.02663898502419537,0.9801987459778136,1818,0.0014198851214730936,0.9794382011555314,1.6293255768394992e-15,0.000674069361922796,0.9
0.9,0.0,2,16,worst_mixing,-1,0.98,True,85,0.01556054531676138,2,0.02735265244392346,0.9839665228575162,210,0.508126616639858,0.9646563098341978,2.4756977713400195e-15,0.0009774429104128465,0.5000000028948022
0.9,0.0,2,16,oracle_q1,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,16,oracle_q32,-1,0.9,True,21,0.0046116860184273935,32,0.030314609897113525,0.9808350380649036,327,0.28433460270977173,0.9606322664100088,1.055442030541506e-15,3.352155556893116e-05,0.5046116860184274
0.9,0.0,2,17,online_ucb,1845,0.9156956034462268,True,19,0.014971768941229018,1,0.026978394068928973,0.9840476367534247,641,0.12948762393622748,0.965420658229177,5.985173094038516e-16,0.0009015043967537741,0.5072057594037928
0.9,0.0,2,17,oracle,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,17,iid_naive,-1,0.5,True,1,0.0,2,0.02663898502419537,0.9801987459778136,1818,0.0014198851214730936,0.9794382011555314,1.6293255768394992e-15,0.000674069361922796,0.9
0.9,0.0,2,17,worst_mixing,-1,0.98,True,85,0.01556054531676138,2,0.02735265244392346,0.9839665228575162,210,0.508126616639858,0.9646563098341978,2.4756977713400195e-15,0.0009774429104128465,0.5000000028948022
0.9,0.0,2,17,oracle_q1,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,17,oracle_q32,-1,0.9,True,21,0.0046116860184273935,32,0.030314609897113525,0.9808350380649036,327,0.28433460270977173,0.9606322664100088,1.055442030541506e-15,3.352155556893116e-05,0.5046116860184274
0.9,0.0,2,18,online_ucb,1824,0.9061438649744589,True,19,0.00962626851834443,1,0.028136080349595898,0.9826920502344604,641,0.10884158460070625,0.9639803513479668,9.722378395769499e-16,0.0009439697160015408,0.5072057594037928
0.9,0.0,2,18,oracle,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,18,iid_naive,-1,0.5,True,1,0.0,2,0.02663898502419537,0.9801987459778136,1818,0.0014198851214730936,0.9794382011555314,1.6293255768394992e-15,0.000674069361922796,0.9
0.9,0.0,2,18,worst_mixing,-1,0.98,True,85,0.01556054531676138,2,0.02735265244392346,0.9839665228575162,210,0.508126616639858,0.9646563098341978,2.4756977713400195e-15,0.0009774429104128465,0.5000000028948022
0.9,0.0,2,18,oracle_q1,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,18,oracle_q32,-1,0.9,True,21,0.0046116860184273935,32,0.030314609897113525,0.9808350380649036,327,0.28433460270977173,0.9606322664100088,1.055442030541506e-15,3.352155556893116e-05,0.5046116860184274
0.9,0.0,2,19,online_ucb,1836,0.9116078177349438,True,19,0.012408766233970182,1,0.027532933297539655,0.9834052153354705,641,0.11925232493810249,0.9647301891298495,9.634823471110655e-16,0.0009218034356595008,0.5072057594037928
0.9,0.0,2,19,oracle,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,19,iid_naive,-1,0.5,True,1,0.0,2,0.02663898502419537,0.9801987459778136,1818,0.0014198851214730936,0.9794382011555314,1.6293255768394992e-15,0.000674069361922796,0.9
0.9,0.0,2,19,worst_mixing,-1,0.98,True,85,0.01556054531676138,2,0.02735265244392346,0.9839665228575162,210,0.508126616639858,0.9646563098341978,2.4756977713400195e-15,0.0009774429104128465,0.5000000028948022
0.9,0.0,2,19,oracle_q1,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,19,oracle_q32,-1,0.9,True,21,0.0046116860184273935,32,0.030314609897113525,0.9808350380649036,327,0.28433460270977173,0.9606322664100088,1.055442030541506e-15,3.352155556893116e-05,0.5046116860184274
0.9,0.0,2,20,online_ucb,1823,0.9056878663558243,True,17,0.014313447450942438,1,0.027103602990325226,0.9838840954326905,690,0.10805735807596077,0.9652851940708774,4.83138395555283e-16,0.0009065613908411828,0.5112589990684262
0.9,0.0,2,20,oracle,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,20,iid_naive,-1,0.5,True,1,0.0,2,0.02663898502419537,0.9801987459778136,1818,0.0014198851214730936,0.9794382011555314,1.6293255768394992e-15,0.000674069361922796,0.9
0.9,0.0,2,20,worst_mixing,-1,0.98,True,85,0.01556054531676138,2,0.02735265244392346,0.9839665228575162,210,0.508126616639858,0.9646563098341978,2.4756977713400195e-15,0.0009774429104128465,0.5000000028948022
0.9,0.0,2,20,oracle_q1,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,20,oracle_q32,-1,0.9,True,21,0.0046116860184273935,32,0.030314609897113525,0.9808350380649036,327,0.28433460270977173,0.9606322664100088,1.055442030541506e-15,3.352155556893116e-05,0.5046116860184274
0.9,0.0,2,21,online_ucb,1828,0.9079668463387218,True,19,0.010481235454733421,1,0.027950639276343215,0.9829129301320447,641,0.11196404737145915,0.964210764365347,8.400361489980555e-16,0.0009371447798172453,0.5072057594037928
0.9,0.0,2,21,oracle,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,21,iid_naive,-1,0.5,True,1,0.0,2,0.02663898502419537,0.9801987459778136,1818,0.0014198851214730936,0.9794382011555314,1.6293255768394992e-15,0.000674069361922796,0.9
0.9,0.0,2,21,worst_mixing,-1,0.98,True,85,0.01556054531676138,2,0.02735265244392346,0.9839665228575162,210,0.508126616639858,0.9646563098341978,2.4756977713400195e-15,0.0009774429104128465,0.5000000028948022
0.9,0.0,2,21,oracle_q1,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,21,oracle_q32,-1,0.9,True,21,0.0046116860184273935,32,0.030314609897113525,0.9808350380649036,327,0.28433460270977173,0.9606322664100088,1.055442030541506e-15,3.352155556893116e-05,0.5046116860184274
0.9,0.0,2,22,online_ucb,1834,0.9106982115378439,True,19,0.01189798297456952,1,0.02764356997730416,0.9832755293804857,641,0.11728713689301938,0.964592554110116,9.902946670976173e-16,0.0009258625721212141,0.5072057594037928
0.9,0.0,2,22,oracle,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,22,iid_naive,-1,0.5,True,1,0.0,2,0.02663898502419537,0.9801987459778136,1818,0.0014198851214730936,0.9794382011555314,1.6293255768394992e-15,0.000674069361922796,0.9
0.9,0.0,2,22,worst_mixing,-1,0.98,True,85,0.01556054531676138,2,0.02735265244392346,0.9839665228575162,210,0.508126616639858,0.9646563098341978,2.4756977713400195e-15,0.0009774429104128465,0.5000000028948022
0.9,0.0,2,22,oracle_q1,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,22,oracle_q32,-1,0.9,True,21,0.0046116860184273935,32,0.030314609897113525,0.9808350380649036,327,0.28433460270977173,0.9606322664100088,1.055442030541506e-15,3.352155556893116e-05,0.5046116860184274
0.9,0.0,2,23,online_ucb,1836,0.9116078177349438,True,19,0.012408766233970182,1,0.027532933297539655,0.9834052153354705,641,0.11925232493810249,0.9647301891298495,9.634823471110655e-16,0.0009218034356595008,0.5072057594037928
0.9,0.0,2,23,oracle,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,23,iid_naive,-1,0.5,True,1,0.0,2,0.02663898502419537,0.9801987459778136,1818,0.0014198851214730936,0.9794382011555314,1.6293255768394992e-15,0.000674069361922796,0.9
0.9,0.0,2,23,worst_mixing,-1,0.98,True,85,0.01556054531676138,2,0.02735265244392346,0.9839665228575162,210,0.508126616639858,0.9646563098341978,2.4756977713400195e-15,0.0009774429104128465,0.5000000028948022
0.9,0.0,2,23,oracle_q1,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,23,oracle_q32,-1,0.9,True,21,0.0046116860184273935,32,0.030314609897113525,0.9808350380649036,327,0.28433460270977173,0.9606322664100088,1.055442030541506e-15,3.352155556893116e-05,0.5046116860184274
0.9,0.0,2,24,online_ucb,1836,0.9116078177349438,True,19,0.012408766233970182,1,0.027532933297539655,0.9834052153354705,641,0.11925232493810249,0.9647301891298495,9.634823471110655e-16,0.0009218034356595008,0.5072057594037928
0.9,0.0,2,24,oracle,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,24,iid_naive,-1,0.5,True,1,0.0,2,0.02663898502419537,0.9801987459778136,1818,0.0014198851214730936,0.9794382011555314,1.6293255768394992e-15,0.000674069361922796,0.9
0.9,0.0,2,24,worst_mixing,-1,0.98,True,85,0.01556054531676138,2,0.02735265244392346,0.9839665228575162,210,0.508126616639858,0.9646563098341978,2.4756977713400195e-15,0.0009774429104128465,0.5000000028948022
0.9,0.0,2,24,oracle_q1,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,24,oracle_q32,-1,0.9,True,21,0.0046116860184273935,32,0.030314609897113525,0.9808350380649036,327,0.28433460270977173,0.9606322664100088,1.055442030541506e-15,3.352155556893116e-05,0.5046116860184274
0.9,0.0,2,25,online_ucb,1848,0.9170561594224886,True,20,0.013288033349838066,1,0.027350650800062923,0.9836270995223099,619,0.13309277847840853,0.9649496866946103,1.0514198914222013e-15,0.0009149503914479137,0.5057646075230342
0.9,0.0,2,25,oracle,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,25,iid_naive,-1,0.5,True,1,0.0,2,0.02663898502419537,0.9801987459778136,1818,0.0014198851214730936,0.9794382011555314,1.6293255768394992e-15,0.000674069361922796,0.9
0.9,0.0,2,25,worst_mixing,-1,0.98,True,85,0.01556054531676138,2,0.02735265244392346,0.9839665228575162,210,0.508126616639858,0.9646563098341978,2.4756977713400195e-15,0.0009774429104128465,0.5000000028948022
0.9,0.0,2,25,oracle_q1,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,25,oracle_q32,-1,0.9,True,21,0.0046116860184273935,32,0.030314609897113525,0.9808350380649036,327,0.28433460270977173,0.9606322664100088,1.055442030541506e-15,3.352155556893116e-05,0.5046116860184274
0.9,0.0,2,26,online_ucb,1855,0.9202266552426852,True,22,0.010921166602663386,1,0.02787766744523989,0.9830257909383705,579,0.14145695434248404,0.9642828492953149,4.863169719131265e-16,0.0009340263753819029,0.5036893488147419
0.9,0.0,2,26,oracle,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,26,iid_naive,-1,0.5,True,1,0.0,2,0.02663898502419537,0.9801987459778136,1818,0.0014198851214730936,0.9794382011555314,1.6293255768394992e-15,0.000674069361922796,0.9
0.9,0.0,2,26,worst_mixing,-1,0.98,True,85,0.01556054531676138,2,0.02735265244392346,0.9839665228575162,210,0.508126616639858,0.9646563098341978,2.4756977713400195e-15,0.0009774429104128465,0.5000000028948022
0.9,0.0,2,26,oracle_q1,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,26,oracle_q32,-1,0.9,True,21,0.0046116860184273935,32,0.030314609897113525,0.9808350380649036,327,0.28433460270977173,0.9606322664100088,1.055442030541506e-15,3.352155556893116e-05,0.5046116860184274
0.9,0.0,2,27,online_ucb,1826,0.9070555594788152,True,19,0.010045233672225557,1,0.028045195144557767,0.9828004836530932,641,0.11036331457154533,0.9640932630673189,6.017265405022455e-16,0.0009406237078933581,0.5072057594037928
0.9,0.0,2,27,oracle,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,27,iid_naive,-1,0.5,True,1,0.0,2,0.02663898502419537,0.9801987459778136,1818,0.0014198851214730936,0.9794382011555314,1.6293255768394992e-15,0.000674069361922796,0.9
0.9,0.0,2,27,worst_mixing,-1,0.98,True,85,0.01556054531676138,2,0.02735265244392346,0.9839665228575162,210,0.508126616639858,0.9646563098341978,2.4756977713400195e-15,0.0009774429104128465,0.5000000028948022
0.9,0.0,2,27,oracle_q1,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,27,oracle_q32,-1,0.9,True,21,0.0046116860184273935,32,0.030314609897113525,0.9808350380649036,327,0.28433460270977173,0.9606322664100088,1.055442030541506e-15,3.352155556893116e-05,0.5046116860184274
0.9,0.0,2,28,online_ucb,1852,0.9188685913857729,True,20,0.014491917164362845,1,0.02708969279210625,0.9839283533524763,619,0.1381301036440325,0.9652747912527141,1.014123557710195e-15,0.0009054038437413361,0.5057646075230342
0.9,0.0,2,28,oracle,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,28,iid_naive,-1,0.5,True,1,0.0,2,0.02663898502419537,0.9801987459778136,1818,0.0014198851214730936,0.9794382011555314,1.6293255768394992e-15,0.000674069361922796,0.9
0.9,0.0,2,28,worst_mixing,-1,0.98,True,85,0.01556054531676138,2,0.02735265244392346,0.9839665228575162,210,0.508126616639858,0.9646563098341978,2.4756977713400195e-15,0.0009774429104128465,0.5000000028948022
0.9,0.0,2,28,oracle_q1,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,28,oracle_q32,-1,0.9,True,21,0.0046116860184273935,32,0.030314609897113525,0.9808350380649036,327,0.28433460270977173,0.9606322664100088,1.055442030541506e-15,3.352155556893116e-05,0.5046116860184274
0.9,0.0,2,29,online_ucb,1847,0.9166027567918643,True,20,0.013002076211194851,1,0.027412674681565496,0.9835550937997783,619,0.13191637166881456,0.9648724492651042,7.913990257226307e-16,0.0009172219040088636,0.5057646075230342
0.9,0.0,2,29,oracle,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,29,iid_naive,-1,0.5,True,1,0.0,2,0.02663898502419537,0.9801987459778136,1818,0.0014198851214730936,0.9794382011555314,1.6293255768394992e-15,0.000674069361922796,0.9
0.9,0.0,2,29,worst_mixing,-1,0.98,True,85,0.01556054531676138,2,0.02735265244392346,0.9839665228575162,210,0.508126616639858,0.9646563098341978,2.4756977713400195e-15,0.0009774429104128465,0.5000000028948022
0.9,0.0,2,29,oracle_q1,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,29,oracle_q32,-1,0.9,True,21,0.0046116860184273935,32,0.030314609897113525,0.9808350380649036,327,0.28433460270977173,0.9606322664100088,1.055442030541506e-15,3.352155556893116e-05,0.5046116860184274
0.9,0.0,2,30,online_ucb,1852,0.9188685913857729,True,20,0.014491917164362845,1,0.02708969279210625,0.9839283533524763,619,0.1381301036440325,0.9652747912527141,1.014123557710195e-15,0.0009054038437413361,0.5057646075230342
0.9,0.0,2,30,oracle,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,30,iid_naive,-1,0.5,True,1,0.0,2,0.02663898502419537,0.9801987459778136,1818,0.0014198851214730936,0.9794382011555314,1.6293255768394992e-15,0.000674069361922796,0.9
0.9,0.0,2,30,worst_mixing,-1,0.98,True,85,0.01556054531676138,2,0.02735265244392346,0.9839665228575162,210,0.508126616639858,0.9646563098341978,2.4756977713400195e-15,0.0009774429104128465,0.5000000028948022
0.9,0.0,2,30,oracle_q1,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,30,oracle_q32,-1,0.9,True,21,0.0046116860184273935,32,0.030314609897113525,0.9808350380649036,327,0.28433460270977173,0.9606322664100088,1.055442030541506e-15,3.352155556893116e-05,0.5046116860184274
0.9,0.0,2,31,online_ucb,1840,0.9134257248263564,True,19,0.013492497777690368,1,0.02729832707675102,0.9836785447022514,641,0.12350357751932203,0.9650221792916852,5.848462687947774e-16,0.0009132061904692085,0.5072057594037928
0.9,0.0,2,31,oracle,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,31,iid_naive,-1,0.5,True,1,0.0,2,0.02663898502419537,0.9801987459778136,1818,0.0014198851214730936,0.9794382011555314,1.6293255768394992e-15,0.000674069361922796,0.9
0.9,0.0,2,31,worst_mixing,-1,0.98,True,85,0.01556054531676138,2,0.02735265244392346,0.9839665228575162,210,0.508126616639858,0.9646563098341978,2.4756977713400195e-15,0.0009774429104128465,0.5000000028948022
0.9,0.0,2,31,oracle_q1,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,31,oracle_q32,-1,0.9,True,21,0.0046116860184273935,32,0.030314609897113525,0.9808350380649036,327,0.28433460270977173,0.9606322664100088,1.055442030541506e-15,3.352155556893116e-05,0.5046116860184274
0.9,0.0,2,32,online_ucb,1852,0.9188685913857729,True,20,0.014491917164362845,1,0.02708969279210625,0.9839283533524763,619,0.1381301036440325,0.9652747912527141,1.014123557710195e-15,0.0009054038437413361,0.5057646075230342
0.9,0.0,2,32,oracle,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
0.9,0.0,2,32,iid_naive,-1,0.5,True,1,0.0,2,0.02663898502419537,0.9801987459778136,1818,0.0014198851214730936,0.9794382011555314,1.6293255768394992e-15,0.000674069361922796,0.9
0.9,0.0,2,32,worst_mixing,-1,0.98,True,85,0.01556054531676138,2,0.02735265244392346,0.9839665228575162,210,0.508126616639858,0.9646563098341978,2.4756977713400195e-15,0.0009774429104128465,0.5000000028948022
0.9,0.0,2,32,oracle_q1,-1,0.9,True,16,0.014073748835532812,1,0.02710701125874178,0.9838247568108416,800,0.07541058053387427,0.9652954228840797,9.578690022680967e-16,0.0009070250616543557,0.5140737488355328
