cell_id,task,budget_regime,delay,rho,noise_scale,initial_error_energy,fixed_q,fixed_eta,fixed_risk,oracle_q,oracle_eta,oracle_updates,oracle_risk,oracle_to_fixed_ratio,q_only_risk,eta_only_risk
coupled-message_binding-D4-R0.6-N1-E10,coupled,message_binding,4,0.6,1.0,10.0,2,0.02,0.5186138531614314,1,0.02,128,0.4789955529300552,0.9236073236573493,0.4789955529300552,0.5186138531614314
coupled-message_binding-D4-R0.6-N10-E0.1,coupled,message_binding,4,0.6,10.0,0.1,2,0.02,0.23815094049943747,8,0.005,105,0.07843747919543304,0.32936035873273534,0.17611510227437127,0.0817384713951258
coupled-message_binding-D4-R0.6-N10-E1,coupled,message_binding,4,0.6,10.0,1.0,2,0.02,0.28272740528425616,4,0.0175,117,0.2572250224376361,0.9097986881711033,0.26130522113432963,0.27206798883871186
coupled-message_binding-D4-R0.6-N10-E10,coupled,message_binding,4,0.6,10.0,10.0,2,0.02,0.7284920531324433,2,0.02,124,0.7284920531324433,1.0,0.7284920531324433,0.7284920531324433
coupled-message_binding-D4-R0.9-N0.1-E0.1,coupled,message_binding,4,0.9,0.1,0.1,2,0.02,0.007722166781264042,1,0.02,128,0.007422228019456896,0.9611587304051922,0.007422228019456896,0.007722166781264042
coupled-message_binding-D4-R0.9-N0.1-E1,coupled,message_binding,4,0.9,0.1,1.0,2,0.02,0.052298631566082714,1,0.02,128,0.047899555293005505,0.915885442097683,0.047899555293005505,0.052298631566082714
coupled-message_binding-D4-R0.9-N0.1-E10,coupled,message_binding,4,0.9,0.1,10.0,2,0.02,0.49806327941426976,1,0.02,128,0.4526728280284918,0.9088660954102903,0.4526728280284918,0.49806327941426976
coupled-message_binding-D4-R0.9-N1-E0.1,coupled,message_binding,4,0.9,1.0,0.1,2,0.02,0.03264520302782167,2,0.015,124,0.030302334662834544,0.9282323849237379,0.03264475782265172,0.030302334662834544
coupled-message_binding-D4-R0.9-N1-E1,coupled,message_binding,4,0.9,1.0,1.0,2,0.02,0.07722166781264035,1,0.02,128,0.07422228019456889,0.9611587304051922,0.07422228019456889,0.07722166781264035
coupled-message_binding-D4-R0.9-N1-E10,coupled,message_binding,4,0.9,1.0,10.0,2,0.02,0.5229863156608274,1,0.02,128,0.4789955529300552,0.9158854420976827,0.4789955529300552,0.5229863156608274
coupled-message_binding-D4-R0.9-N10-E0.1,coupled,message_binding,4,0.9,10.0,0.1,2,0.02,0.2818755654933982,4,0.005,117,0.0876030709619234,0.31078632448535215,0.24966371240491458,0.08799363022647405
coupled-message_binding-D4-R0.9-N10-E1,coupled,message_binding,4,0.9,10.0,1.0,2,0.02,0.3264520302782169,2,0.015,124,0.3030233466283453,0.928232384923737,0.3264475782265168,0.3030233466283453
coupled-message_binding-D4-R0.9-N10-E10,coupled,message_binding,4,0.9,10.0,10.0,2,0.02,0.7722166781264039,1,0.02,128,0.7422228019456893,0.9611587304051922,0.7422228019456893,0.7722166781264039
coupled-message_binding-D8-R0-N0.1-E0.1,coupled,message_binding,8,0.0,0.1,0.1,2,0.02,0.006236892976872587,2,0.02,120,0.006236892976872587,1.0,0.006236892976872587,0.006236892976872587
coupled-message_binding-D8-R0-N0.1-E1,coupled,message_binding,8,0.0,0.1,1.0,2,0.02,0.04844642391891388,1,0.02,124,0.045465997693216534,0.9384799540480889,0.045465997693216534,0.04844642391891388
coupled-message_binding-D8-R0-N0.1-E10,coupled,message_binding,8,0.0,0.1,10.0,2,0.02,0.47054173333932797,1,0.02,124,0.42672414549798093,0.9068784238745763,0.42672414549798093,0.47054173333932797
coupled-message_binding-D8-R0-N1-E0.1,coupled,message_binding,8,0.0,1.0,0.1,2,0.02,0.020159398826684487,8,0.02,101,0.011390776874476417,0.5650355435896597,0.011390776874476417,0.020159398826684487
coupled-message_binding-D8-R0-N1-E1,coupled,message_binding,8,0.0,1.0,1.0,2,0.02,0.06236892976872578,2,0.02,120,0.06236892976872578,1.0,0.06236892976872578,0.06236892976872578
coupled-message_binding-D8-R0-N1-E10,coupled,message_binding,8,0.0,1.0,10.0,2,0.02,0.4844642391891399,1,0.02,124,0.45465997693216603,0.9384799540480883,0.45465997693216603,0.4844642391891399
coupled-message_binding-D8-R0-N10-E0.1,coupled,message_binding,8,0.0,10.0,0.1,2,0.02,0.15938445732480355,32,0.02,60,0.02999636459629426,0.1882013158608421,0.02999636459629426,0.07003235898334245
coupled-message_binding-D8-R0-N10-E1,coupled,message_binding,8,0.0,10.0,1.0,2,0.02,0.20159398826684485,8,0.02,101,0.11390776874476416,0.5650355435896597,0.11390776874476416,0.20159398826684485
coupled-message_binding-D8-R0-N10-E10,coupled,message_binding,8,0.0,10.0,10.0,2,0.02,0.623689297687259,2,0.02,120,0.623689297687259,1.0,0.623689297687259,0.623689297687259
coupled-message_binding-D8-R0.3-N0.1-E0.1,coupled,message_binding,8,0.3,0.1,0.1,2,0.02,0.006700976505199645,2,0.02,120,0.006700976505199645,1.0,0.006700976505199645,0.006700976505199645
coupled-message_binding-D8-R0.3-N0.1-E1,coupled,message_binding,8,0.3,0.1,1.0,2,0.02,0.04891050744724094,1,0.02,124,0.045465997693216534,0.9295752603315361,0.045465997693216534,0.04891050744724094
coupled-message_binding-D8-R0.3-N0.1-E10,coupled,message_binding,8,0.3,0.1,10.0,2,0.02,0.471005816867655,1,0.02,124,0.42672414549798093,0.9059848736812596,0.42672414549798093,0.471005816867655
coupled-message_binding-D8-R0.3-N1-E0.1,coupled,message_binding,8,0.3,1.0,0.1,2,0.02,0.024800234109955105,8,0.02,101,0.019337477931036944,0.7797296527646347,0.019337477931036944,0.024141418192481987
coupled-message_binding-D8-R0.3-N1-E1,coupled,message_binding,8,0.3,1.0,1.0,2,0.02,0.0670097650519964,2,0.02,120,0.0670097650519964,1.0,0.0670097650519964,0.0670097650519964
coupled-message_binding-D8-R0.3-N1-E10,coupled,message_binding,8,0.3,1.0,10.0,2,0.02,0.4891050744724105,1,0.02,124,0.45465997693216603,0.9295752603315355,0.45465997693216603,0.4891050744724105
coupled-message_binding-D8-R0.3-N10-E0.1,coupled,message_binding,8,0.3,10.0,0.1,2,0.02,0.20579281015751022,8,0.0075,101,0.06881738274242952,0.3344012975465853,0.1076381765002164,0.07630474659830194
coupled-message_binding-D8-R0.3-N10-E1,coupled,message_binding,8,0.3,10.0,1.0,2,0.02,0.24800234109955152,8,0.02,101,0.19337477931036967,0.7797296527646341,0.19337477931036967,0.24141418192481998
coupled-message_binding-D8-R0.3-N10-E10,coupled,message_binding,8,0.3,10.0,10.0,2,0.02,0.6700976505199656,2,0.02,120,0.6700976505199656,1.0,0.6700976505199656,0.6700976505199656
coupled-message_binding-D8-R0.6-N0.1-E0.1,coupled,message_binding,8,0.6,0.1,0.1,2,0.02,0.007165060033526703,2,0.02,120,0.007165060033526703,1.0,0.007165060033526703,0.007165060033526703
coupled-message_binding-D8-R0.6-N0.1-E1,coupled,message_binding,8,0.6,0.1,1.0,2,0.02,0.049374590975568,1,0.02,124,0.045465997693216534,0.9208379612848732,0.045465997693216534,0.049374590975568
coupled-message_binding-D8-R0.6-N0.1-E10,coupled,message_binding,8,0.6,0.1,10.0,2,0.02,0.4714699003959821,1,0.02,124,0.42672414549798093,0.9050930825903845,0.42672414549798093,0.4714699003959821
coupled-message_binding-D8-R0.6-N1-E0.1,coupled,message_binding,8,0.6,1.0,0.1,2,0.02,0.029441069393225827,4,0.0175,113,0.02646665667009162,0.8989706289738715,0.027117624408330182,0.027877295807912015
coupled-message_binding-D8-R0.6-N1-E1,coupled,message_binding,8,0.6,1.0,1.0,2,0.02,0.07165060033526713,2,0.02,120,0.07165060033526713,1.0,0.07165060033526713,0.07165060033526713
coupled-message_binding-D8-R0.6-N1-E10,coupled,message_binding,8,0.6,1.0,10.0,2,0.02,0.4937459097556812,1,0.02,124,0.45465997693216603,0.9208379612848723,0.45465997693216603,0.4937459097556812
coupled-message_binding-D8-R0.6-N10-E0.1,coupled,message_binding,8,0.6,10.0,0.1,2,0.02,0.2522011629902163,8,0.005,101,0.07928975460363026,0.314390915821059,0.1852799884041385,0.08257713421326157
coupled-message_binding-D8-R0.6-N10-E1,coupled,message_binding,8,0.6,10.0,1.0,2,0.02,0.29441069393225755,4,0.0175,113,0.2646665667009164,0.8989706289738744,0.27117624408330104,0.2787729580791201
coupled-message_binding-D8-R0.6-N10-E10,coupled,message_binding,8,0.6,10.0,10.0,2,0.02,0.7165060033526717,2,0.02,120,0.7165060033526717,1.0,0.7165060033526717,0.7165060033526717
coupled-message_binding-D8-R0.9-N0.1-E0.1,coupled,message_binding,8,0.9,0.1,0.1,2,0.02,0.007629143561853775,1,0.02,124,0.007340182912740173,0.9621241038694797,0.007340182912740173,0.007629143561853775
coupled-message_binding-D8-R0.9-N0.1-E1,coupled,message_binding,8,0.9,0.1,1.0,2,0.02,0.04983867450389507,1,0.02,124,0.045465997693216534,0.9122633807137709,0.045465997693216534,0.04983867450389507
coupled-message_binding-D8-R0.9-N0.1-E10,coupled,message_binding,8,0.9,0.1,10.0,2,0.02,0.4719339839243092,1,0.02,124,0.42672414549798093,0.9042030454124296,0.42672414549798093,0.4719339839243092
coupled-message_binding-D8-R0.9-N1-E0.1,coupled,message_binding,8,0.9,1.0,0.1,2,0.02,0.034081904676496376,2,0.015,120,0.031098580104149905,0.912466025573863,0.03403262028465214,0.031098580104149905
coupled-message_binding-D8-R0.9-N1-E1,coupled,message_binding,8,0.9,1.0,1.0,2,0.02,0.07629143561853767,1,0.02,124,0.07340182912740165,0.9621241038694796,0.07340182912740165,0.07629143561853767
coupled-message_binding-D8-R0.9-N1-E10,coupled,message_binding,8,0.9,1.0,10.0,2,0.02,0.49838674503895175,1,0.02,124,0.45465997693216603,0.9122633807137703,0.45465997693216603,0.49838674503895175
coupled-message_binding-D8-R0.9-N10-E0.1,coupled,message_binding,8,0.9,10.0,0.1,2,0.02,0.2986095158229224,4,0.005,113,0.08844814526875983,0.296200022377084,0.2629218003080613,0.08884952182822115
coupled-message_binding-D8-R0.9-N10-E1,coupled,message_binding,8,0.9,10.0,1.0,2,0.02,0.34081904676496366,2,0.015,120,0.3109858010414983,0.9124660255738611,0.3403262028465213,0.3109858010414983
coupled-message_binding-D8-R0.9-N10-E10,coupled,message_binding,8,0.9,10.0,10.0,2,0.02,0.7629143561853777,1,0.02,124,0.7340182912740174,0.9621241038694794,0.7340182912740174,0.7629143561853777
slow-environment_binding-D0-R0-N0.1-E0.1,slow,environment_binding,0,0.0,0.1,0.1,1,0.0125,0.0034128395895062108,2,0.0175,558,0.002927666244871607,0.8578388078577108,0.0034128395895062108,0.002963882187039882
slow-environment_binding-D0-R0-N0.1-E1,slow,environment_binding,0,0.0,0.1,1.0,1,0.0125,0.004078703622637197,1,0.0125,1116,0.004078703622637197,1.0,0.004078703622637197,0.004078703622637197
slow-environment_binding-D0-R0-N0.1-E10,slow,environment_binding,0,0.0,0.1,10.0,1,0.0125,0.010737343953947084,1,0.0175,1116,0.005131525961416664,0.4779139034221119,0.010737343953947084,0.005131525961416664
slow-environment_binding-D0-R0-N1-E0.1,slow,environment_binding,0,0.0,1.0,0.1,1,0.0125,0.033462531861931086,1,0.005,1116,0.01764125378026591,0.5271942318368211,0.018758409730543848,0.01764125378026591
slow-environment_binding-D0-R0-N1-E1,slow,environment_binding,0,0.0,1.0,1.0,1,0.0125,0.03412839589506207,2,0.0175,558,0.029276662448716184,0.857838807857715,0.03412839589506207,0.02963882187039865
slow-environment_binding-D0-R0-N1-E10,slow,environment_binding,0,0.0,1.0,10.0,1,0.0125,0.04078703622637196,1,0.0125,1116,0.04078703622637196,1.0,0.04078703622637196,0.04078703622637196
slow-environment_binding-D0-R0-N10-E0.1,slow,environment_binding,0,0.0,10.0,0.1,1,0.0125,0.3339594545861793,4,0.005,279,0.062157295702634605,0.18612228175919096,0.06286091332562418,0.13222531740677554
slow-environment_binding-D0-R0-N10-E1,slow,environment_binding,0,0.0,10.0,1.0,1,0.0125,0.33462531861931033,1,0.005,1116,0.17641253780265792,0.5271942318368185,0.18758409730543785,0.17641253780265792
slow-environment_binding-D0-R0-N10-E10,slow,environment_binding,0,0.0,10.0,10.0,1,0.0125,0.3412839589506202,2,0.0175,558,0.2927666244871626,0.8578388078577187,0.3412839589506202,0.2963882187039877
slow-environment_binding-D0-R0.3-N0.1-E0.1,slow,environment_binding,0,0.3,0.1,0.1,1,0.0125,0.0034128395895062108,1,0.01,1116,0.002963882187039882,0.8684504821595537,0.0034128395895062108,0.002963882187039882
slow-environment_binding-D0-R0.3-N0.1-E1,slow,environment_binding,0,0.3,0.1,1.0,1,0.0125,0.004078703622637197,1,0.0125,1116,0.004078703622637197,1.0,0.004078703622637197,0.004078703622637197
slow-environment_binding-D0-R0.3-N0.1-E10,slow,environment_binding,0,0.3,0.1,10.0,1,0.0125,0.010737343953947084,1,0.0175,1116,0.005131525961416664,0.4779139034221119,0.010737343953947084,0.005131525961416664
slow-environment_binding-D0-R0.3-N1-E0.1,slow,environment_binding,0,0.3,1.0,0.1,1,0.0125,0.033462531861931086,1,0.005,1116,0.01764125378026591,0.5271942318368211,0.023655912460170715,0.01764125378026591
slow-environment_binding-D0-R0.3-N1-E1,slow,environment_binding,0,0.3,1.0,1.0,1,0.0125,0.03412839589506207,1,0.01,1116,0.02963882187039865,0.8684504821595497,0.03412839589506207,0.02963882187039865
slow-environment_binding-D0-R0.3-N1-E10,slow,environment_binding,0,0.3,1.0,10.0,1,0.0125,0.04078703622637196,1,0.0125,1116,0.04078703622637196,1.0,0.04078703622637196,0.04078703622637196
slow-environment_binding-D0-R0.3-N10-E0.1,slow,environment_binding,0,0.3,10.0,0.1,1,0.0125,0.3339594545861793,4,0.005,279,0.08005876641160256,0.23972600659204615,0.10340082178393442,0.13222531740677554
slow-environment_binding-D0-R0.3-N10-E1,slow,environment_binding,0,0.3,10.0,1.0,1,0.0125,0.33462531861931033,1,0.005,1116,0.17641253780265792,0.5271942318368185,0.2365591246017068,0.17641253780265792
slow-environment_binding-D0-R0.3-N10-E10,slow,environment_binding,0,0.3,10.0,10.0,1,0.0125,0.3412839589506202,1,0.01,1116,0.2963882187039877,0.8684504821595544,0.3412839589506202,0.2963882187039877
slow-environment_binding-D0-R0.6-N0.1-E0.1,slow,environment_binding,0,0.6,0.1,0.1,1,0.0125,0.0034128395895062108,1,0.01,1116,0.002963882187039882,0.8684504821595537,0.0034128395895062108,0.002963882187039882
slow-environment_binding-D0-R0.6-N0.1-E1,slow,environment_binding,0,0.6,0.1,1.0,1,0.0125,0.004078703622637197,1,0.0125,1116,0.004078703622637197,1.0,0.004078703622637197,0.004078703622637197
slow-environment_binding-D0-R0.6-N0.1-E10,slow,environment_binding,0,0.6,0.1,10.0,1,0.0125,0.010737343953947084,1,0.0175,1116,0.005131525961416664,0.4779139034221119,0.010737343953947084,0.005131525961416664
slow-environment_binding-D0-R0.6-N1-E0.1,slow,environment_binding,0,0.6,1.0,0.1,1,0.0125,0.033462531861931086,1,0.005,1116,0.01764125378026591,0.5271942318368211,0.028553415189797798,0.01764125378026591
slow-environment_binding-D0-R0.6-N1-E1,slow,environment_binding,0,0.6,1.0,1.0,1,0.0125,0.03412839589506207,1,0.01,1116,0.02963882187039865,0.8684504821595497,0.03412839589506207,0.02963882187039865
slow-environment_binding-D0-R0.6-N1-E10,slow,environment_binding,0,0.6,1.0,10.0,1,0.0125,0.04078703622637196,1,0.0125,1116,0.04078703622637196,1.0,0.04078703622637196,0.04078703622637196
slow-environment_binding-D0-R0.6-N10-E0.1,slow,environment_binding,0,0.6,10.0,0.1,1,0.0125,0.3339594545861793,8,0.005,139,0.09671299218030993,0.28959501176617486,0.1288602606993955,0.13222531740677554
slow-environment_binding-D0-R0.6-N10-E1,slow,environment_binding,0,0.6,10.0,1.0,1,0.0125,0.33462531861931033,1,0.005,1116,0.17641253780265792,0.5271942318368185,0.28553415189797793,0.17641253780265792
slow-environment_binding-D0-R0.6-N10-E10,slow,environment_binding,0,0.6,10.0,10.0,1,0.0125,0.3412839589506202,1,0.01,1116,0.2963882187039877,0.8684504821595544,0.3412839589506202,0.2963882187039877
slow-environment_binding-D0-R0.9-N0.1-E0.1,slow,environment_binding,0,0.9,0.1,0.1,1,0.0125,0.0034128395895062108,1,0.01,1116,0.002963882187039882,0.8684504821595537,0.0034128395895062108,0.002963882187039882
slow-environment_binding-D0-R0.9-N0.1-E1,slow,environment_binding,0,0.9,0.1,1.0,1,0.0125,0.004078703622637197,1,0.0125,1116,0.004078703622637197,1.0,0.004078703622637197,0.004078703622637197
slow-environment_binding-D0-R0.9-N0.1-E10,slow,environment_binding,0,0.9,0.1,10.0,1,0.0125,0.010737343953947084,1,0.0175,1116,0.005131525961416664,0.4779139034221119,0.010737343953947084,0.005131525961416664
slow-environment_binding-D0-R0.9-N1-E0.1,slow,environment_binding,0,0.9,1.0,0.1,1,0.0125,0.033462531861931086,1,0.005,1116,0.01764125378026591,0.5271942318368211,0.03345091791942488,0.01764125378026591
slow-environment_binding-D0-R0.9-N1-E1,slow,environment_binding,0,0.9,1.0,1.0,1,0.0125,0.03412839589506207,1,0.01,1116,0.02963882187039865,0.8684504821595497,0.03412839589506207,0.02963882187039865
slow-environment_binding-D0-R0.9-N1-E10,slow,environment_binding,0,0.9,1.0,10.0,1,0.0125,0.04078703622637196,1,0.0125,1116,0.04078703622637196,1.0,0.04078703622637196,0.04078703622637196
slow-environment_binding-D0-R0.9-N10-E0.1,slow,environment_binding,0,0.9,10.0,0.1,1,0.0125,0.3339594545861793,32,0.005,34,0.10313623406018482,0.3088286097124709,0.15431969961485656,0.13222531740677554
slow-environment_binding-D0-R0.9-N10-E1,slow,environment_binding,0,0.9,10.0,1.0,1,0.0125,0.33462531861931033,1,0.005,1116,0.17641253780265792,0.5271942318368185,0.33450917919424883,0.17641253780265792
slow-environment_binding-D0-R0.9-N10-E10,slow,environment_binding,0,0.9,10.0,10.0,1,0.0125,0.3412839589506202,1,0.01,1116,0.2963882187039877,0.8684504821595544,0.3412839589506202,0.2963882187039877
slow-environment_binding-D4-R0-N0.1-E0.1,slow,environment_binding,4,0.0,0.1,0.1,1,0.0125,0.003471888193516237,2,0.0175,554,0.0029602167872894315,0.8526244574400887,0.003471888193516237,0.002993842160556043
slow-environment_binding-D4-R0-N0.1-E1,slow,environment_binding,4,0.0,0.1,1.0,1,0.0125,0.004096645661880031,1,0.0125,1112,0.004096645661880031,1.0,0.004096645661880031,0.004096645661880031
slow-environment_binding-D4-R0-N0.1-E10,slow,environment_binding,4,0.0,0.1,10.0,1,0.0125,0.010344220345517945,1,0.0175,1112,0.005197846770769428,0.5024880171874536,0.010344220345517945,0.005197846770769428
slow-environment_binding-D4-R0-N1-E0.1,slow,environment_binding,4,0.0,1.0,0.1,1,0.0125,0.034094124466798555,1,0.005,1112,0.017721330766833816,0.5197766783567401,0.019032228757114356,0.017721330766833816
slow-environment_binding-D4-R0-N1-E1,slow,environment_binding,4,0.0,1.0,1.0,1,0.0125,0.03471888193516234,2,0.0175,554,0.02960216787289449,0.8526244574400945,0.03471888193516234,0.029938421605560206
slow-environment_binding-D4-R0-N1-E10,slow,environment_binding,4,0.0,1.0,10.0,1,0.0125,0.04096645661880026,1,0.0125,1112,0.04096645661880026,1.0,0.04096645661880026,0.04096645661880026
slow-environment_binding-D4-R0-N10-E0.1,slow,environment_binding,4,0.0,10.0,0.1,1,0.0125,0.3403164871996247,4,0.005,275,0.06250805754271871,0.18367625399839177,0.06373449622161907,0.1332058873201521
slow-environment_binding-D4-R0-N10-E1,slow,environment_binding,4,0.0,10.0,1.0,1,0.0125,0.3409412446679885,1,0.005,1112,0.1772133076683363,0.5197766783567301,0.19032228757114286,0.1772133076683363
slow-environment_binding-D4-R0-N10-E10,slow,environment_binding,4,0.0,10.0,10.0,1,0.0125,0.34718881935162643,2,0.0175,554,0.2960216787289454,0.8526244574400886,0.34718881935162643,0.2993842160556037
slow-environment_binding-D4-R0.3-N0.1-E0.1,slow,environment_binding,4,0.3,0.1,0.1,1,0.0125,0.003471888193516237,1,0.01,1112,0.002993842160556043,0.8623094966442333,0.003471888193516237,0.002993842160556043
slow-environment_binding-D4-R0.3-N0.1-E1,slow,environment_binding,4,0.3,0.1,1.0,1,0.0125,0.004096645661880031,1,0.0125,1112,0.004096645661880031,1.0,0.004096645661880031,0.004096645661880031
slow-environment_binding-D4-R0.3-N0.1-E10,slow,environment_binding,4,0.3,0.1,10.0,1,0.0125,0.010344220345517945,1,0.0175,1112,0.005197846770769428,0.5024880171874536,0.010344220345517945,0.005197846770769428
slow-environment_binding-D4-R0.3-N1-E0.1,slow,environment_binding,4,0.3,1.0,0.1,1,0.0125,0.034094124466798555,1,0.005,1112,0.017721330766833816,0.5197766783567401,0.02402571806313874,0.017721330766833816
slow-environment_binding-D4-R0.3-N1-E1,slow,environment_binding,4,0.3,1.0,1.0,1,0.0125,0.03471888193516234,1,0.01,1112,0.029938421605560206,0.8623094966442275,0.03471888193516234,0.029938421605560206
slow-environment_binding-D4-R0.3-N1-E10,slow,environment_binding,4,0.3,1.0,10.0,1,0.0125,0.04096645661880026,1,0.0125,1112,0.04096645661880026,1.0,0.04096645661880026,0.04096645661880026
slow-environment_binding-D4-R0.3-N10-E0.1,slow,environment_binding,4,0.3,10.0,0.1,1,0.0125,0.3403164871996247,4,0.005,275,0.08049240409305744,0.23652219954257392,0.10377370337608124,0.1332058873201521
slow-environment_binding-D4-R0.3-N10-E1,slow,environment_binding,4,0.3,10.0,1.0,1,0.0125,0.3409412446679885,1,0.005,1112,0.1772133076683363,0.5197766783567301,0.24025718063138726,0.1772133076683363
slow-environment_binding-D4-R0.3-N10-E10,slow,environment_binding,4,0.3,10.0,10.0,1,0.0125,0.34718881935162643,1,0.01,1112,0.2993842160556037,0.862309496644225,0.34718881935162643,0.2993842160556037
slow-environment_binding-D4-R0.6-N0.1-E0.1,slow,environment_binding,4,0.6,0.1,0.1,1,0.0125,0.003471888193516237,1,0.01,1112,0.002993842160556043,0.8623094966442333,0.003471888193516237,0.002993842160556043
slow-environment_binding-D4-R0.6-N0.1-E1,slow,environment_binding,4,0.6,0.1,1.0,1,0.0125,0.004096645661880031,1,0.0125,1112,0.004096645661880031,1.0,0.004096645661880031,0.004096645661880031
slow-environment_binding-D4-R0.6-N0.1-E10,slow,environment_binding,4,0.6,0.1,10.0,1,0.0125,0.010344220345517945,1,0.0175,1112,0.005197846770769428,0.5024880171874536,0.010344220345517945,0.005197846770769428
slow-environment_binding-D4-R0.6-N1-E0.1,slow,environment_binding,4,0.6,1.0,0.1,1,0.0125,0.034094124466798555,1,0.005,1112,0.017721330766833816,0.5197766783567401,0.02901920736916335,0.017721330766833816
slow-environment_binding-D4-R0.6-N1-E1,slow,environment_binding,4,0.6,1.0,1.0,1,0.0125,0.03471888193516234,1,0.01,1112,0.029938421605560206,0.8623094966442275,0.03471888193516234,0.029938421605560206
slow-environment_binding-D4-R0.6-N1-E10,slow,environment_binding,4,0.6,1.0,10.0,1,0.0125,0.04096645661880026,1,0.0125,1112,0.04096645661880026,1.0,0.04096645661880026,0.04096645661880026
slow-environment_binding-D4-R0.6-N10-E0.1,slow,environment_binding,4,0.6,10.0,0.1,1,0.0125,0.3403164871996247,8,0.005,135,0.09709352817116573,0.2853036271328579,0.1276864263670592,0.1332058873201521
slow-environment_binding-D4-R0.6-N10-E1,slow,environment_binding,4,0.6,10.0,1.0,1,0.0125,0.3409412446679885,1,0.005,1112,0.1772133076683363,0.5197766783567301,0.2901920736916335,0.1772133076683363
slow-environment_binding-D4-R0.6-N10-E10,slow,environment_binding,4,0.6,10.0,10.0,1,0.0125,0.34718881935162643,1,0.01,1112,0.2993842160556037,0.862309496644225,0.34718881935162643,0.2993842160556037
slow-environment_binding-D4-R0.9-N0.1-E0.1,slow,environment_binding,4,0.9,0.1,0.1,1,0.0125,0.003471888193516237,1,0.01,1112,0.002993842160556043,0.8623094966442333,0.003471888193516237,0.002993842160556043
slow-environment_binding-D4-R0.9-N0.1-E1,slow,environment_binding,4,0.9,0.1,1.0,1,0.0125,0.004096645661880031,1,0.0125,1112,0.004096645661880031,1.0,0.004096645661880031,0.004096645661880031
slow-environment_binding-D4-R0.9-N0.1-E10,slow,environment_binding,4,0.9,0.1,10.0,1,0.0125,0.010344220345517945,1,0.0175,1112,0.005197846770769428,0.5024880171874536,0.010344220345517945,0.005197846770769428
slow-environment_binding-D4-R0.9-N1-E0.1,slow,environment_binding,4,0.9,1.0,0.1,1,0.0125,0.034094124466798555,1,0.005,1112,0.017721330766833816,0.5197766783567401,0.034012696675187935,0.017721330766833816
slow-environment_binding-D4-R0.9-N1-E1,slow,environment_binding,4,0.9,1.0,1.0,1,0.0125,0.03471888193516234,1,0.01,1112,0.029938421605560206,0.8623094966442275,0.03471888193516234,0.029938421605560206
slow-environment_binding-D4-R0.9-N1-E10,slow,environment_binding,4,0.9,1.0,10.0,1,0.0125,0.04096645661880026,1,0.0125,1112,0.04096645661880026,1.0,0.04096645661880026,0.04096645661880026
slow-environment_binding-D4-R0.9-N10-E0.1,slow,environment_binding,4,0.9,10.0,0.1,1,0.0125,0.3403164871996247,32,0.005,30,0.10294578673802976,0.30250014504188055,0.15159914935803717,0.1332058873201521
slow-environment_binding-D4-R0.9-N10-E1,slow,environment_binding,4,0.9,10.0,1.0,1,0.0125,0.3409412446679885,1,0.005,1112,0.1772133076683363,0.5197766783567301,0.34012696675187953,0.1772133076683363
slow-environment_binding-D4-R0.9-N10-E10,slow,environment_binding,4,0.9,10.0,10.0,1,0.0125,0.34718881935162643,1,0.01,1112,0.2993842160556037,0.862309496644225,0.34718881935162643,0.2993842160556037
slow-environment_binding-D8-R0-N0.1-E0.1,slow,environment_binding,8,0.0,0.1,0.1,1,0.0125,0.0035327328457313545,2,0.0175,550,0.002995120840170626,0.84781979588116,0.0035327328457313545,0.0030247186566121336
slow-environment_binding-D8-R0-N0.1-E1,slow,environment_binding,8,0.0,0.1,1.0,1,0.0125,0.004117449028293336,1,0.0125,1108,0.004117449028293336,1.0,0.004117449028293336,0.004117449028293336
slow-environment_binding-D8-R0-N0.1-E10,slow,environment_binding,8,0.0,0.1,10.0,1,0.0125,0.009964610853913158,1,0.0175,1108,0.00527396010340049,0.5292690483070271,0.009964610853913158,0.00527396010340049
slow-environment_binding-D8-R0-N1-E0.1,slow,environment_binding,8,0.0,1.0,0.1,1,0.0125,0.03474261227475157,1,0.005,1108,0.017802243777910204,0.5124037201672251,0.01931372560057729,0.017802243777910204
slow-environment_binding-D8-R0-N1-E1,slow,environment_binding,8,0.0,1.0,1.0,1,0.0125,0.03532732845731355,2,0.0175,550,0.02995120840170639,0.8478197958811634,0.03532732845731355,0.030247186566121256
slow-environment_binding-D8-R0-N1-E10,slow,environment_binding,8,0.0,1.0,10.0,1,0.0125,0.04117449028293337,1,0.0125,1108,0.04117449028293337,1.0,0.04117449028293337,0.04117449028293337
slow-environment_binding-D8-R0-N10-E0.1,slow,environment_binding,8,0.0,10.0,0.1,1,0.0125,0.3468414065649566,4,0.005,271,0.06286276295215658,0.181243535985902,0.06462963311769099,0.13419658010567517
slow-environment_binding-D8-R0-N10-E1,slow,environment_binding,8,0.0,10.0,1.0,1,0.0125,0.3474261227475186,1,0.005,1108,0.17802243777910054,0.5124037201672165,0.19313725600577217,0.17802243777910054
slow-environment_binding-D8-R0-N10-E10,slow,environment_binding,8,0.0,10.0,10.0,1,0.0125,0.35327328457313845,2,0.0175,550,0.2995120840170646,0.8478197958811583,0.35327328457313845,0.30247186566121365
