policy,scenario,max_delay,budget,mean_mse,standard_error
fixed_q1_adaptive_eta,independent,4,8640.0,0.0015956109009838515,0.00026871242976303077
fixed_q1_adaptive_eta,independent,4,8800.0,0.0014161238057398408,0.00025154978721599
fixed_q1_adaptive_eta,independent,4,8960.0,0.0015338826809171977,0.00027160819306354703
fixed_q1_adaptive_eta,independent,4,9120.0,0.0014802477349309038,0.0002558240500911692
fixed_q1_adaptive_eta,independent,4,9280.0,0.0015447328106656956,0.00022532238422485153
fixed_q1_adaptive_eta,independent,4,9440.0,0.0014994639559264514,0.00021478454397091254
fixed_q1_adaptive_eta,independent,4,9600.0,0.0017184978032275635,0.0002536194301728098
fixed_q1_adaptive_eta,independent,4,9760.0,0.0017675899254413437,0.00026538527975561216
fixed_q1_adaptive_eta,independent,4,9920.0,0.0017636388145608982,0.0002913966779692857
fixed_q1_adaptive_eta,independent,4,10080.0,0.001603431364610027,0.000254940382026504
fixed_q1_adaptive_eta,independent,4,10240.0,0.001899371372982572,0.0003126661105636619
fixed_q1_adaptive_eta,independent,4,10400.0,0.0018863319974300919,0.00028783615583219196
fixed_q1_adaptive_eta,independent,4,10560.0,0.001743748133804562,0.00029618641393215747
fixed_q1_adaptive_eta,independent,4,10720.0,0.0016273516762271435,0.0002888570637098765
fixed_q1_adaptive_eta,independent,4,10880.0,0.0014426214684348931,0.0002516012245958296
fixed_q1_adaptive_eta,independent,4,11040.0,0.0013775185904053588,0.00023826214713213595
fixed_q1_adaptive_eta,independent,4,11200.0,0.0015892026235832992,0.00023862115172931122
fixed_q1_adaptive_eta,independent,4,11360.0,0.0015957441215396209,0.0002379237174213706
fixed_q1_adaptive_eta,independent,4,11520.0,0.001783983607515239,0.000264864434666357
fixed_q1_adaptive_eta,independent,4,11680.0,0.0017538707886372686,0.0002592055113013742
fixed_q1_adaptive_eta,independent,4,11840.0,0.0018535709263002224,0.00030484710566631903
fixed_q1_adaptive_eta,independent,4,12000.0,0.001615306616476073,0.00028881607312237535
fixed_q1_adaptive_eta,independent,4,12160.0,0.0013913999377522495,0.00026068326405449046
fixed_q1_adaptive_eta,independent,4,12320.0,0.001533482085724487,0.00029484176678138714
fixed_q1_adaptive_eta,independent,4,12480.0,0.0015140642100790217,0.0002929105915260288
fixed_q1_adaptive_eta,independent,4,12640.0,0.0015535874302101877,0.0002699067273641859
fixed_q1_adaptive_eta,independent,4,12800.0,0.0013612056699847954,0.00024139293998862166
fixed_q1_adaptive_eta,independent,4,12960.0,0.0013998945864591142,0.00023246161096734122
fixed_q1_adaptive_eta,independent,4,13120.0,0.0014783916999395648,0.00023386703540992268
fixed_q1_adaptive_eta,independent,4,13280.0,0.0014663939833307828,0.00026253067264641613
fixed_q1_adaptive_eta,independent,4,13440.0,0.0014898723078338415,0.00027981077839449254
fixed_q1_adaptive_eta,independent,4,13600.0,0.0014914859110349498,0.0003342651666447615
fixed_q1_adaptive_eta,independent,4,13760.0,0.0017256056662011765,0.0003893075583579346
fixed_q1_adaptive_eta,independent,4,13920.0,0.0016136156653345304,0.00031016613294252587
fixed_q1_adaptive_eta,independent,4,14080.0,0.00163568982969209,0.0002977382035461338
fixed_q1_adaptive_eta,independent,4,14240.0,0.0016751707164827851,0.0003293498952750419
fixed_q1_adaptive_eta,independent,4,14400.0,0.0017832342543439795,0.0003494512363196256
fixed_q1_adaptive_eta,independent,4,14560.0,0.0018569141155114928,0.0003255913078004208
fixed_q1_adaptive_eta,independent,4,14720.0,0.0018954474876870736,0.00033495996726779447
fixed_q1_adaptive_eta,independent,4,14880.0,0.0018162304426409277,0.0003058875559594694
fixed_q1_adaptive_eta,independent,4,15040.0,0.0017199258552381869,0.00031217271423607604
fixed_q1_adaptive_eta,independent,4,15200.0,0.0015358333954960566,0.00024033510595164055
fixed_q1_adaptive_eta,independent,4,15360.0,0.001363799411326973,0.00020661225369938892
fixed_q1_adaptive_eta,independent,4,15520.0,0.0014558510106363744,0.00019677047095538632
fixed_q1_adaptive_eta,independent,4,15680.0,0.00129286509413287,0.0002139446606752232
fixed_q1_adaptive_eta,independent,4,15840.0,0.0018046271936856002,0.00026336335983218615
fixed_q1_adaptive_eta,independent,4,16000.0,0.0016549041121289925,0.00021406092129137744
fixed_q1_adaptive_eta,independent,16,0.0,1.0,0.0
fixed_q1_adaptive_eta,independent,16,160.0,0.25231508493235427,0.011117251731651028
fixed_q1_adaptive_eta,independent,16,320.0,0.0711416632643325,0.006704426908606016
fixed_q1_adaptive_eta,independent,16,480.0,0.04874282441468944,0.006523135765405886
fixed_q1_adaptive_eta,independent,16,640.0,0.042450127867427356,0.005528823101690628
fixed_q1_adaptive_eta,independent,16,800.0,0.0360437969034563,0.004735209795008751
fixed_q1_adaptive_eta,independent,16,960.0,0.03075937517254175,0.003918539955191964
fixed_q1_adaptive_eta,independent,16,1120.0,0.0271847003122483,0.003542273374572169
fixed_q1_adaptive_eta,independent,16,1280.0,0.023088541135162302,0.003011391558248841
fixed_q1_adaptive_eta,independent,16,1440.0,0.020252924127601137,0.0027297776032412565
fixed_q1_adaptive_eta,independent,16,1600.0,0.01735220417296624,0.002296406457289155
fixed_q1_adaptive_eta,independent,16,1760.0,0.014197759207438793,0.0018931791761640042
fixed_q1_adaptive_eta,independent,16,1920.0,0.012205444186925981,0.0016860073304768395
fixed_q1_adaptive_eta,independent,16,2080.0,0.010469342387905423,0.0014279246236712844
fixed_q1_adaptive_eta,independent,16,2240.0,0.009487360003065017,0.0012791998070143394
fixed_q1_adaptive_eta,independent,16,2400.0,0.008202746924013139,0.0011263182700463838
fixed_q1_adaptive_eta,independent,16,2560.0,0.007151697829861202,0.0010429603576358006
fixed_q1_adaptive_eta,independent,16,2720.0,0.006659536108884177,0.0009811594242745145
fixed_q1_adaptive_eta,independent,16,2880.0,0.006474636743029722,0.0010619628109275901
fixed_q1_adaptive_eta,independent,16,3040.0,0.005931056639996881,0.0009826689091000983
fixed_q1_adaptive_eta,independent,16,3200.0,0.00473653867621594,0.000829003687972953
fixed_q1_adaptive_eta,independent,16,3360.0,0.004381550044303312,0.0007371634534929883
fixed_q1_adaptive_eta,independent,16,3520.0,0.0037729011405346746,0.0006533091966273764
fixed_q1_adaptive_eta,independent,16,3680.0,0.003536144578159333,0.000659961517389454
fixed_q1_adaptive_eta,independent,16,3840.0,0.003162889311617126,0.0005030384874390428
fixed_q1_adaptive_eta,independent,16,4000.0,0.0032564342405229847,0.0005216727408988102
fixed_q1_adaptive_eta,independent,16,4160.0,0.002937615353459178,0.0004479864797074889
fixed_q1_adaptive_eta,independent,16,4320.0,0.002549563245201095,0.0004407455922952974
fixed_q1_adaptive_eta,independent,16,4480.0,0.0028139174229571363,0.00044973753902375653
fixed_q1_adaptive_eta,independent,16,4640.0,0.0023995434102633616,0.0004031595246355206
fixed_q1_adaptive_eta,independent,16,4800.0,0.0025486624451165688,0.0004579424241908129
fixed_q1_adaptive_eta,independent,16,4960.0,0.002319637923818743,0.0004457481678081897
fixed_q1_adaptive_eta,independent,16,5120.0,0.002348959338884004,0.0005132945510183024
fixed_q1_adaptive_eta,independent,16,5280.0,0.0025983192708769706,0.0005830025426186717
fixed_q1_adaptive_eta,independent,16,5440.0,0.0024081930158155176,0.000543277301199768
fixed_q1_adaptive_eta,independent,16,5600.0,0.0026909556418407677,0.0006656598892343974
fixed_q1_adaptive_eta,independent,16,5760.0,0.002174830401430656,0.00043470053053348774
fixed_q1_adaptive_eta,independent,16,5920.0,0.002232918928813072,0.0004880350093729286
fixed_q1_adaptive_eta,independent,16,6080.0,0.002320473939695241,0.00047522880617185617
fixed_q1_adaptive_eta,independent,16,6240.0,0.0025162490827636266,0.0005461806131528758
fixed_q1_adaptive_eta,independent,16,6400.0,0.0024228469542501977,0.0005611501041923799
fixed_q1_adaptive_eta,independent,16,6560.0,0.002498555574152799,0.0005282411273175179
fixed_q1_adaptive_eta,independent,16,6720.0,0.002236683115322351,0.0004483628147357624
fixed_q1_adaptive_eta,independent,16,6880.0,0.002266591255782465,0.0005033690142629461
fixed_q1_adaptive_eta,independent,16,7040.0,0.0021278176728487808,0.0004272513579476033
fixed_q1_adaptive_eta,independent,16,7200.0,0.00227820218141832,0.0005070469978304418
fixed_q1_adaptive_eta,independent,16,7360.0,0.002283048554315914,0.0004805678990796213
fixed_q1_adaptive_eta,independent,16,7520.0,0.0025849629958056663,0.0004895909339829598
fixed_q1_adaptive_eta,independent,16,7680.0,0.0023680850051976156,0.00039463117448731126
fixed_q1_adaptive_eta,independent,16,7840.0,0.0022456775982884875,0.0004156984352274743
fixed_q1_adaptive_eta,independent,16,8000.0,0.002067319955663915,0.0003913379437656231
fixed_q1_adaptive_eta,independent,16,8160.0,0.002093441442608651,0.0003865205221943388
fixed_q1_adaptive_eta,independent,16,8320.0,0.0016292362084259773,0.0002886125890894284
fixed_q1_adaptive_eta,independent,16,8480.0,0.0017161040289925052,0.00029053520451337365
fixed_q1_adaptive_eta,independent,16,8640.0,0.001600415787277494,0.00024463037273582595
fixed_q1_adaptive_eta,independent,16,8800.0,0.0016614569683519426,0.0003027964389407621
fixed_q1_adaptive_eta,independent,16,8960.0,0.0016147718065726605,0.0002733735044488486
fixed_q1_adaptive_eta,independent,16,9120.0,0.0014148403351210508,0.00022100148601430296
fixed_q1_adaptive_eta,independent,16,9280.0,0.001743403171954432,0.00024387529574813126
fixed_q1_adaptive_eta,independent,16,9440.0,0.0015428460876958422,0.00024053028359975978
fixed_q1_adaptive_eta,independent,16,9600.0,0.0017943494529247715,0.000275309135747508
fixed_q1_adaptive_eta,independent,16,9760.0,0.0016952568460837246,0.00027092286279285083
fixed_q1_adaptive_eta,independent,16,9920.0,0.0018472411813385767,0.0003022910281036792
fixed_q1_adaptive_eta,independent,16,10080.0,0.0014190503518374843,0.0002269031868392667
fixed_q1_adaptive_eta,independent,16,10240.0,0.0017868130228916555,0.000259402665467014
fixed_q1_adaptive_eta,independent,16,10400.0,0.001805945373324382,0.0002822305983273253
fixed_q1_adaptive_eta,independent,16,10560.0,0.0016321281977003542,0.0002738720196648934
fixed_q1_adaptive_eta,independent,16,10720.0,0.0015798057153248763,0.0002743763976828362
fixed_q1_adaptive_eta,independent,16,10880.0,0.0014082388815341738,0.0002295487460948757
fixed_q1_adaptive_eta,independent,16,11040.0,0.0015015668230349507,0.00024718711612413245
fixed_q1_adaptive_eta,independent,16,11200.0,0.0015416048438780855,0.000218621715605445
fixed_q1_adaptive_eta,independent,16,11360.0,0.0017635500241189454,0.00027245406465627295
fixed_q1_adaptive_eta,independent,16,11520.0,0.0017756682983902734,0.00027236947737551673
fixed_q1_adaptive_eta,independent,16,11680.0,0.0016495251670186565,0.00026908646523340066
fixed_q1_adaptive_eta,independent,16,11840.0,0.0018731468072133463,0.00035905209432677583
fixed_q1_adaptive_eta,independent,16,12000.0,0.0015673396528502075,0.0003378597547323337
fixed_q1_adaptive_eta,independent,16,12160.0,0.001554748103633572,0.0003034936743182294
fixed_q1_adaptive_eta,independent,16,12320.0,0.001484081024702654,0.00025321633616310436
fixed_q1_adaptive_eta,independent,16,12480.0,0.0017154473975321625,0.0003168955385314379
fixed_q1_adaptive_eta,independent,16,12640.0,0.0014946925609407376,0.0002561648780194698
fixed_q1_adaptive_eta,independent,16,12800.0,0.0014218101340037134,0.00023449475228375262
fixed_q1_adaptive_eta,independent,16,12960.0,0.001476743090427786,0.00022888960898202236
fixed_q1_adaptive_eta,independent,16,13120.0,0.0015023283266837654,0.0002552673499793477
fixed_q1_adaptive_eta,independent,16,13280.0,0.0013417908074926748,0.0002427059574687366
fixed_q1_adaptive_eta,independent,16,13440.0,0.0015387469867272708,0.00031960138122680504
fixed_q1_adaptive_eta,independent,16,13600.0,0.001576068612202883,0.00038543790447206986
fixed_q1_adaptive_eta,independent,16,13760.0,0.0017236538089138408,0.0003742157025929888
fixed_q1_adaptive_eta,independent,16,13920.0,0.0015003037285732097,0.00027060863410002155
fixed_q1_adaptive_eta,independent,16,14080.0,0.0016493623207541584,0.0003242195701769727
fixed_q1_adaptive_eta,independent,16,14240.0,0.001741651373972584,0.0003141082741255748
fixed_q1_adaptive_eta,independent,16,14400.0,0.0018509568013872198,0.00036303980248725195
fixed_q1_adaptive_eta,independent,16,14560.0,0.0018049701330179492,0.0002881748618025472
fixed_q1_adaptive_eta,independent,16,14720.0,0.002045551974069414,0.0003293256654093212
fixed_q1_adaptive_eta,independent,16,14880.0,0.0017826414394305063,0.00031631298447849543
fixed_q1_adaptive_eta,independent,16,15040.0,0.0016413645920994693,0.0003037205528532014
fixed_q1_adaptive_eta,independent,16,15200.0,0.001608435166598497,0.00024053926070326844
fixed_q1_adaptive_eta,independent,16,15360.0,0.001330017074761476,0.00017106770434604894
fixed_q1_adaptive_eta,independent,16,15520.0,0.0014257115564071643,0.00022598619062572526
fixed_q1_adaptive_eta,independent,16,15680.0,0.0015222468189623332,0.0002461972507719341
fixed_q1_adaptive_eta,independent,16,15840.0,0.0018722656711737636,0.00025942414696418243
fixed_q1_adaptive_eta,independent,16,16000.0,0.0016020331180601833,0.00020236955209811772
fixed_q1_adaptive_eta,clustered,4,0.0,1.0,0.0
fixed_q1_adaptive_eta,clustered,4,160.0,0.2722309541578229,0.018570020684073027
fixed_q1_adaptive_eta,clustered,4,320.0,0.08165829228953281,0.009337402394141638
fixed_q1_adaptive_eta,clustered,4,480.0,0.05489096485800084,0.007820627400160481
fixed_q1_adaptive_eta,clustered,4,640.0,0.04810505760810196,0.0071768604616781785
fixed_q1_adaptive_eta,clustered,4,800.0,0.042057694938840394,0.006340007955957574
fixed_q1_adaptive_eta,clustered,4,960.0,0.03682073864609265,0.0057862265163767515
fixed_q1_adaptive_eta,clustered,4,1120.0,0.03353997833699649,0.005267027104541219
fixed_q1_adaptive_eta,clustered,4,1280.0,0.028936234709885815,0.004916780485896865
fixed_q1_adaptive_eta,clustered,4,1440.0,0.024820215386509248,0.0044109354280245676
fixed_q1_adaptive_eta,clustered,4,1600.0,0.021016841982488495,0.0035867863829793832
fixed_q1_adaptive_eta,clustered,4,1760.0,0.017961849351559967,0.0028686305934290716
fixed_q1_adaptive_eta,clustered,4,1920.0,0.01555944735875887,0.0024011084064846974
fixed_q1_adaptive_eta,clustered,4,2080.0,0.014394674391892293,0.002134638410197349
fixed_q1_adaptive_eta,clustered,4,2240.0,0.012770586317856656,0.0018831642880760035
fixed_q1_adaptive_eta,clustered,4,2400.0,0.010224842603494528,0.001448479804471151
fixed_q1_adaptive_eta,clustered,4,2560.0,0.009165002520423316,0.001466615183591009
fixed_q1_adaptive_eta,clustered,4,2720.0,0.008283500745342119,0.0014277348814006525
fixed_q1_adaptive_eta,clustered,4,2880.0,0.007787784987251416,0.001314012081789819
fixed_q1_adaptive_eta,clustered,4,3040.0,0.008658449492222069,0.0012784159495504625
fixed_q1_adaptive_eta,clustered,4,3200.0,0.007534108370973392,0.0012045414651917397
fixed_q1_adaptive_eta,clustered,4,3360.0,0.006774952943038049,0.0011212074997237293
fixed_q1_adaptive_eta,clustered,4,3520.0,0.006046622979720462,0.0009876974657663312
fixed_q1_adaptive_eta,clustered,4,3680.0,0.0060750958119772545,0.0009239822787347148
fixed_q1_adaptive_eta,clustered,4,3840.0,0.005995693618006285,0.0010026264482658727
fixed_q1_adaptive_eta,clustered,4,4000.0,0.005203437407197693,0.0008522554337155494
fixed_q1_adaptive_eta,clustered,4,4160.0,0.004836986599561293,0.0007112660438162642
fixed_q1_adaptive_eta,clustered,4,4320.0,0.004478832178035916,0.0007305047730922692
fixed_q1_adaptive_eta,clustered,4,4480.0,0.0053213429145827105,0.0008576848406370465
fixed_q1_adaptive_eta,clustered,4,4640.0,0.005374007614135954,0.0008532181735393961
fixed_q1_adaptive_eta,clustered,4,4800.0,0.004978132335879857,0.0007126217352525476
fixed_q1_adaptive_eta,clustered,4,4960.0,0.004490714548657828,0.0006631363308278752
fixed_q1_adaptive_eta,clustered,4,5120.0,0.004993543556125013,0.0007630889324150396
fixed_q1_adaptive_eta,clustered,4,5280.0,0.004939092088325361,0.0007131034947921485
fixed_q1_adaptive_eta,clustered,4,5440.0,0.004838071201784506,0.0007940803310079458
fixed_q1_adaptive_eta,clustered,4,5600.0,0.004871088400168428,0.0008218780315757309
fixed_q1_adaptive_eta,clustered,4,5760.0,0.004435374249176122,0.0006104138622413524
fixed_q1_adaptive_eta,clustered,4,5920.0,0.004816372749359865,0.0007201012755480747
fixed_q1_adaptive_eta,clustered,4,6080.0,0.004986320291394987,0.0007659286083301474
fixed_q1_adaptive_eta,clustered,4,6240.0,0.005282145594845371,0.0007564093811310175
fixed_q1_adaptive_eta,clustered,4,6400.0,0.004809373735141518,0.0007090997091903339
fixed_q1_adaptive_eta,clustered,4,6560.0,0.004815663939985061,0.0006861300134545407
fixed_q1_adaptive_eta,clustered,4,6720.0,0.004918468641277025,0.0007922991115214726
fixed_q1_adaptive_eta,clustered,4,6880.0,0.004580092733725956,0.0007279018510596203
fixed_q1_adaptive_eta,clustered,4,7040.0,0.004294629155737387,0.0006241118777682739
fixed_q1_adaptive_eta,clustered,4,7200.0,0.00364371673970732,0.0006135497415539498
fixed_q1_adaptive_eta,clustered,4,7360.0,0.004111464131730805,0.0007251444627862315
fixed_q1_adaptive_eta,clustered,4,7520.0,0.004266751050290361,0.0008348758431990272
fixed_q1_adaptive_eta,clustered,4,7680.0,0.004119387765095185,0.0008176259668871042
fixed_q1_adaptive_eta,clustered,4,7840.0,0.003662732418357321,0.0006079463547082055
fixed_q1_adaptive_eta,clustered,4,8000.0,0.002978476465493238,0.0004975811722982192
fixed_q1_adaptive_eta,clustered,4,8160.0,0.00319931352684098,0.0007299564881823249
fixed_q1_adaptive_eta,clustered,4,8320.0,0.0033485578252908325,0.0005987053715202891
fixed_q1_adaptive_eta,clustered,4,8480.0,0.0028829537347022345,0.000434634240715062
fixed_q1_adaptive_eta,clustered,4,8640.0,0.0026152012603395834,0.00042986367850080936
fixed_q1_adaptive_eta,clustered,4,8800.0,0.0025454350799643632,0.00043829423565316657
fixed_q1_adaptive_eta,clustered,4,8960.0,0.0027055633052486053,0.0004819194344499667
fixed_q1_adaptive_eta,clustered,4,9120.0,0.0030301770251782542,0.0005594438925148165
fixed_q1_adaptive_eta,clustered,4,9280.0,0.0026776786033024694,0.0005358158158740525
fixed_q1_adaptive_eta,clustered,4,9440.0,0.0025254072687273988,0.00039031893458407735
fixed_q1_adaptive_eta,clustered,4,9600.0,0.0025461533504674496,0.00042394398735507924
fixed_q1_adaptive_eta,clustered,4,9760.0,0.0024998893808736156,0.00038142744910441755
fixed_q1_adaptive_eta,clustered,4,9920.0,0.0026350570632504,0.0004590856992634055
fixed_q1_adaptive_eta,clustered,4,10080.0,0.0024927018270557225,0.000573376676776254
fixed_q1_adaptive_eta,clustered,4,10240.0,0.0033439998931872293,0.0006094846979692546
fixed_q1_adaptive_eta,clustered,4,10400.0,0.003421393988796953,0.0006118558401033211
fixed_q1_adaptive_eta,clustered,4,10560.0,0.0032267184624124486,0.0006011579785169898
fixed_q1_adaptive_eta,clustered,4,10720.0,0.002896364326614407,0.0005090312193777752
fixed_q1_adaptive_eta,clustered,4,10880.0,0.0038561474840425347,0.0006005210905690061
fixed_q1_adaptive_eta,clustered,4,11040.0,0.004275162587860779,0.000671446720642649
fixed_q1_adaptive_eta,clustered,4,11200.0,0.00493819397811078,0.0007047142774824516
fixed_q1_adaptive_eta,clustered,4,11360.0,0.005174757168946066,0.0007851581471322404
fixed_q1_adaptive_eta,clustered,4,11520.0,0.005367524704831529,0.0007554242673002953
fixed_q1_adaptive_eta,clustered,4,11680.0,0.005142493638451012,0.0007728910380959162
fixed_q1_adaptive_eta,clustered,4,11840.0,0.005266308584555758,0.0007806448613326374
fixed_q1_adaptive_eta,clustered,4,12000.0,0.0054884475605104475,0.0008092742840522045
fixed_q1_adaptive_eta,clustered,4,12160.0,0.004781835037439838,0.0007456793836739183
fixed_q1_adaptive_eta,clustered,4,12320.0,0.004352339950647037,0.0008270132331923079
fixed_q1_adaptive_eta,clustered,4,12480.0,0.003934123478809077,0.0007159081953068587
fixed_q1_adaptive_eta,clustered,4,12640.0,0.003457433443446016,0.0006108017285221037
fixed_q1_adaptive_eta,clustered,4,12800.0,0.0034943499318376603,0.0006419795342487418
fixed_q1_adaptive_eta,clustered,4,12960.0,0.003855794152832618,0.0008144148370373501
fixed_q1_adaptive_eta,clustered,4,13120.0,0.003168880696364542,0.0005176319021157099
fixed_q1_adaptive_eta,clustered,4,13280.0,0.0032876266514315754,0.000502998490618577
fixed_q1_adaptive_eta,clustered,4,13440.0,0.003787621270294681,0.0005667778237555161
fixed_q1_adaptive_eta,clustered,4,13600.0,0.004384715533488451,0.0006272366726280832
fixed_q1_adaptive_eta,clustered,4,13760.0,0.004576459652460935,0.0007563962941822404
fixed_q1_adaptive_eta,clustered,4,13920.0,0.005048787745635139,0.0009010185825918249
fixed_q1_adaptive_eta,clustered,4,14080.0,0.004950553003174364,0.0009940436541197538
fixed_q1_adaptive_eta,clustered,4,14240.0,0.004936229102389142,0.0008988316340326805
fixed_q1_adaptive_eta,clustered,4,14400.0,0.005142236527857452,0.0009060786013943618
fixed_q1_adaptive_eta,clustered,4,14560.0,0.00508954967449148,0.0008360232262972207
fixed_q1_adaptive_eta,clustered,4,14720.0,0.005020642955244766,0.0009880390931580228
fixed_q1_adaptive_eta,clustered,4,14880.0,0.0042413572092402825,0.0007334979622005412
fixed_q1_adaptive_eta,clustered,4,15040.0,0.003832618047625706,0.00066647361886816
fixed_q1_adaptive_eta,clustered,4,15200.0,0.0038514690554895467,0.0006616448466829908
fixed_q1_adaptive_eta,clustered,4,15360.0,0.0037361081483444007,0.0006646528457161896
fixed_q1_adaptive_eta,clustered,4,15520.0,0.003297539760379889,0.0005032171539650293
fixed_q1_adaptive_eta,clustered,4,15680.0,0.0036327101874187415,0.0005785592015926557
fixed_q1_adaptive_eta,clustered,4,15840.0,0.003531265572617729,0.0005990624250665091
fixed_q1_adaptive_eta,clustered,4,16000.0,0.002968880672010059,0.0004939886428668612
fixed_q1_adaptive_eta,clustered,16,0.0,1.0,0.0
fixed_q1_adaptive_eta,clustered,16,160.0,0.2647629623568365,0.01618217667541048
fixed_q1_adaptive_eta,clustered,16,320.0,0.09364383657625856,0.012128222832274762
fixed_q1_adaptive_eta,clustered,16,480.0,0.06577353892775706,0.009396014921422332
fixed_q1_adaptive_eta,clustered,16,640.0,0.05737610178648106,0.008432905055894361
fixed_q1_adaptive_eta,clustered,16,800.0,0.049098022554063286,0.007403742326518727
fixed_q1_adaptive_eta,clustered,16,960.0,0.04422370968694785,0.006794649152615314
fixed_q1_adaptive_eta,clustered,16,1120.0,0.03965951902134801,0.005821230437594034
fixed_q1_adaptive_eta,clustered,16,1280.0,0.032839019241731895,0.005090494135215851
fixed_q1_adaptive_eta,clustered,16,1440.0,0.028899233068525012,0.004392835167021895
fixed_q1_adaptive_eta,clustered,16,1600.0,0.02410583659354351,0.0034864668050249704
fixed_q1_adaptive_eta,clustered,16,1760.0,0.020802627027520507,0.0029407103499055065
fixed_q1_adaptive_eta,clustered,16,1920.0,0.018523267187616294,0.0026158111006749935
fixed_q1_adaptive_eta,clustered,16,2080.0,0.017170283415639916,0.002357745528488765
fixed_q1_adaptive_eta,clustered,16,2240.0,0.014034162717521432,0.0018970180720870023
fixed_q1_adaptive_eta,clustered,16,2400.0,0.011988102055575996,0.0018202476819226526
fixed_q1_adaptive_eta,clustered,16,2560.0,0.010116693499066121,0.0016864920016629176
fixed_q1_adaptive_eta,clustered,16,2720.0,0.009312700782959383,0.0015609110225308068
fixed_q1_adaptive_eta,clustered,16,2880.0,0.008903294231528906,0.0012982171684444725
fixed_q1_adaptive_eta,clustered,16,3040.0,0.008817533058581142,0.0012799425334861635
fixed_q1_adaptive_eta,clustered,16,3200.0,0.007992039415596518,0.0012045134300492752
fixed_q1_adaptive_eta,clustered,16,3360.0,0.007238407040227771,0.0011267865417272445
fixed_q1_adaptive_eta,clustered,16,3520.0,0.006837563149893637,0.0010483329628372825
fixed_q1_adaptive_eta,clustered,16,3680.0,0.0068291808363324285,0.0010980005472415193
fixed_q1_adaptive_eta,clustered,16,3840.0,0.005971631872687815,0.0009402078287743216
fixed_q1_adaptive_eta,clustered,16,4000.0,0.005332429451907222,0.0008277910181809426
fixed_q1_adaptive_eta,clustered,16,4160.0,0.005137447467858759,0.0008096991476223591
fixed_q1_adaptive_eta,clustered,16,4320.0,0.00490198833230818,0.0008152821012162041
fixed_q1_adaptive_eta,clustered,16,4480.0,0.005899901471803172,0.0009907474302250563
fixed_q1_adaptive_eta,clustered,16,4640.0,0.00560746921594151,0.0008979821182819819
fixed_q1_adaptive_eta,clustered,16,4800.0,0.0049383989679468825,0.0007415392493751966
fixed_q1_adaptive_eta,clustered,16,4960.0,0.00444027050050959,0.0007120365287774621
fixed_q1_adaptive_eta,clustered,16,5120.0,0.005096723680301951,0.0007258090150130237
fixed_q1_adaptive_eta,clustered,16,5280.0,0.005102210834314158,0.0007607609099343658
fixed_q1_adaptive_eta,clustered,16,5440.0,0.004889988808700155,0.0008218344107050064
fixed_q1_adaptive_eta,clustered,16,5600.0,0.004585051941439376,0.0008075558201603752
fixed_q1_adaptive_eta,clustered,16,5760.0,0.004941074408644662,0.0006436780944563627
fixed_q1_adaptive_eta,clustered,16,5920.0,0.004688142391629599,0.0007235890514027063
fixed_q1_adaptive_eta,clustered,16,6080.0,0.005124101134081976,0.00073920101557297
fixed_q1_adaptive_eta,clustered,16,6240.0,0.0050703158685633356,0.0007447218466253536
fixed_q1_adaptive_eta,clustered,16,6400.0,0.004991310679928583,0.0007406076862448938
fixed_q1_adaptive_eta,clustered,16,6560.0,0.004827179991434712,0.0007315198778200428
fixed_q1_adaptive_eta,clustered,16,6720.0,0.004640357009611555,0.0007376519061254911
fixed_q1_adaptive_eta,clustered,16,6880.0,0.004453874971698017,0.000696014087364569
fixed_q1_adaptive_eta,clustered,16,7040.0,0.00410963430836672,0.0005852575592542842
fixed_q1_adaptive_eta,clustered,16,7200.0,0.003925496807291502,0.0006276580465218164
fixed_q1_adaptive_eta,clustered,16,7360.0,0.003918347647364791,0.0006950928508272388
fixed_q1_adaptive_eta,clustered,16,7520.0,0.0043302316952112865,0.0008421600961656064
fixed_q1_adaptive_eta,clustered,16,7680.0,0.0038415074530411767,0.0006970893892662819
fixed_q1_adaptive_eta,clustered,16,7840.0,0.00332660933537371,0.0005452767091887359
fixed_q1_adaptive_eta,clustered,16,8000.0,0.0028008649047434712,0.0005350233694513571
fixed_q1_adaptive_eta,clustered,16,8160.0,0.0034789941649923683,0.0007273991331847753
fixed_q1_adaptive_eta,clustered,16,8320.0,0.0031119883202845454,0.0005494652432994858
fixed_q1_adaptive_eta,clustered,16,8480.0,0.0029158374091679392,0.0004570663144177243
fixed_q1_adaptive_eta,clustered,16,8640.0,0.0027137699755804172,0.00042732443105468384
fixed_q1_adaptive_eta,clustered,16,8800.0,0.002625322981957631,0.00046013464693422126
fixed_q1_adaptive_eta,clustered,16,8960.0,0.0029485540002857384,0.0005442995908454989
fixed_q1_adaptive_eta,clustered,16,9120.0,0.002837331303767173,0.0004712181529734178
fixed_q1_adaptive_eta,clustered,16,9280.0,0.0025689327289319377,0.0004901338310572006
fixed_q1_adaptive_eta,clustered,16,9440.0,0.002566919582601247,0.0004335768983402993
fixed_q1_adaptive_eta,clustered,16,9600.0,0.002460672501949243,0.0004221757107919779
fixed_q1_adaptive_eta,clustered,16,9760.0,0.0025059161301837127,0.00038942367966006826
fixed_q1_adaptive_eta,clustered,16,9920.0,0.0027242319223634587,0.000521908924770275
fixed_q1_adaptive_eta,clustered,16,10080.0,0.0026318332954447477,0.0005295062566673972
