controller_bellman_residual,controller_risk,controller_updates,delay,encoder_sha256,environment_budget,game,learning_environment,learning_message,master_seed,match_count,message_budget,overhead,probe_environment,probe_message,rho,selected_q,strong_bellman_residual,strong_q,strong_risk,true_rho_full_budget_risk,true_rho_q
9.977644941624376e-07,3.7784072057903626e-05,10832,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,43328,389952,202608056132,73,393216,32,768,3264,0.7,4,1.1075938357438872e-06,4,4.3850152723966396e-05,4.3850152723966396e-05,4
9.298307410187925e-07,3.560495716267466e-05,10824,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,43328,389952,202608056132,73,393216,32,768,3264,0.7,4,1.0382138139543557e-06,4,4.161939372980221e-05,4.161939372980221e-05,4
3.9649609722022434e-07,1.365548016647843e-06,21738,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,21738,195642,202608056132,89,196608,8,768,960,0.9,1,3.412760777401517e-07,4,6.749937259687109e-06,1.3369948172134997e-06,1
4.0038484180285205e-07,1.3781408219485794e-06,21730,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,21738,195642,202608056132,89,196608,8,768,960,0.9,1,3.2249174267333973e-07,4,6.83271093502746e-06,1.3510619661290647e-06,1
8.114364427648479e-07,3.430416490451207e-05,11816,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,11816,389928,202608056132,89,393216,32,768,3264,0.9,1,1.1075938357438872e-06,4,4.3850152723966396e-05,3.2952672139662794e-05,1
7.748928223807837e-07,3.3634926831414605e-05,11808,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,11816,389928,202608056132,89,393216,32,768,3264,0.9,1,1.0382138139543557e-06,4,4.161939372980221e-05,3.178028314370394e-05,1
3.9649609722022434e-07,1.365548016647843e-06,21738,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,21738,195642,202608056132,96,196608,8,768,960,1.0,1,3.412760777401517e-07,4,6.749937259687109e-06,1.3369948172134997e-06,1
4.0038484180285205e-07,1.3781408219485794e-06,21730,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,21738,195642,202608056132,96,196608,8,768,960,1.0,1,3.2249174267333973e-07,4,6.83271093502746e-06,1.3510619661290647e-06,1
8.114364427648479e-07,3.430416490451207e-05,11816,0,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,11816,389928,202608056132,96,393216,32,768,3264,1.0,1,1.1075938357438872e-06,4,4.3850152723966396e-05,3.2952672139662794e-05,1
7.748928223807837e-07,3.3634926831414605e-05,11808,8,3f4859c5e27e416ab37853c9c1d575234e58e18abcc7bf092b869157960e6b2f,131072,asterix,11816,389928,202608056132,96,393216,32,768,3264,1.0,1,1.0382138139543557e-06,4,4.161939372980221e-05,3.178028314370394e-05,1
5.510284415353899e-07,2.8495908749362957e-06,8144,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,130304,195456,202608056101,0,196608,8,768,960,0.0,16,1.621515603693339e-06,4,1.7449642027594864e-05,3.01721765694696e-06,16
5.588128194436351e-07,3.0356069435692765e-06,8136,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,130304,195456,202608056101,0,196608,8,768,960,0.0,16,1.6884065295970056e-06,4,1.9232278093952856e-05,3.220960244894682e-06,16
5.544100744086961e-07,2.8179165070964627e-06,8124,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,129984,389952,202608056101,0,393216,32,768,3264,0.0,16,3.449676216541096e-06,4,7.548990864597947e-05,3.01721765694696e-06,16
5.637634307755642e-07,2.999563647988066e-06,8116,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,129984,389952,202608056101,0,393216,32,768,3264,0.0,16,3.6839609077659257e-06,4,8.060267263009936e-05,3.220960244894682e-06,16
1.6125549602130969e-06,3.380825445430834e-05,8144,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,130304,195456,202608056101,4,196608,8,768,960,0.1,16,1.350206687307649e-06,4,7.711879526916205e-06,3.452134277640622e-05,16
1.6780835692421977e-06,3.5606738428069455e-05,8136,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,130304,195456,202608056101,4,196608,8,768,960,0.1,16,1.3740147685319446e-06,4,8.513782829190004e-06,3.589005343105524e-05,16
1.6501856052635603e-06,3.461186974120774e-05,8124,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,129984,389952,202608056101,4,393216,32,768,3264,0.1,16,3.1575133339067744e-06,4,6.609532500457243e-05,3.452134277640622e-05,16
1.7274266651492538e-06,3.6725243680087866e-05,8116,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,129984,389952,202608056101,4,393216,32,768,3264,0.1,16,3.280827195161181e-06,4,6.884578514194084e-05,3.589005343105524e-05,16
2.6180473166034325e-06,3.001005927523189e-05,16304,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,65216,195648,202608056101,27,196608,8,768,960,0.3,4,2.5635427193339154e-06,4,3.3174847349381495e-05,3.3174847349381495e-05,4
2.327693518059855e-06,2.2296178284820722e-05,16296,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,65216,195648,202608056101,27,196608,8,768,960,0.3,4,2.2447105940324612e-06,4,2.45868177976397e-05,2.45868177976397e-05,4
6.494317218916383e-06,0.00014760087869726952,8124,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,129984,389952,202608056101,27,393216,32,768,3264,0.3,16,5.538684810766146e-06,4,6.182962442292059e-05,0.00013748283451801851,16
6.910414949851103e-06,0.00015936837219364804,8116,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,129984,389952,202608056101,27,393216,32,768,3264,0.3,16,5.88035107993709e-06,4,7.436101659713056e-05,0.0001452844525032562,16
1.935634768307691e-06,1.4632659972875413e-05,16304,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,65216,195648,202608056101,50,196608,8,768,960,0.5,4,1.8819046942118836e-06,4,1.6898166099292797e-05,1.6898166099292797e-05,4
1.8659285443645407e-06,1.2406052447923196e-05,16296,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,65216,195648,202608056101,50,196608,8,768,960,0.5,4,1.7957574158458207e-06,4,1.427163587811936e-05,1.427163587811936e-05,4
3.5683692277120823e-06,3.2315463190848996e-05,10832,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,43328,389952,202608056101,50,393216,32,768,3264,0.5,4,3.8303678754125985e-06,4,3.548905866767569e-05,3.548905866767569e-05,4
3.687247067833914e-06,3.644874966220607e-05,10824,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,43328,389952,202608056101,50,393216,32,768,3264,0.5,4,3.9971619968167145e-06,4,4.0826241189778244e-05,4.0826241189778244e-05,4
1.3969412240710677e-06,1.4545696806210583e-05,21738,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,21738,195642,202608056101,69,196608,8,768,960,0.7,1,1.2424047546354001e-06,4,1.3211134164654766e-05,1.5333891064082902e-05,1
1.2130655125614375e-06,9.250130787047694e-06,21730,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,21738,195642,202608056101,69,196608,8,768,960,0.7,1,1.1236272583905444e-06,4,9.724237533661777e-06,9.732562176727233e-06,1
2.6867843898535423e-06,3.9379193009180704e-05,10832,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,43328,389952,202608056101,69,393216,32,768,3264,0.7,4,2.894589934996462e-06,4,4.2834936793060784e-05,4.2834936793060784e-05,4
2.864491975054176e-06,4.4665390891388634e-05,10824,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,43328,389952,202608056101,69,393216,32,768,3264,0.7,4,3.1079986740987943e-06,4,4.9138415176156634e-05,4.9138415176156634e-05,4
1.3969412240710677e-06,1.4545696806210583e-05,21738,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,21738,195642,202608056101,87,196608,8,768,960,0.9,1,2.5635427193339154e-06,4,3.3174847349381495e-05,1.5333891064082902e-05,1
1.2130655125614375e-06,9.250130787047694e-06,21730,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,21738,195642,202608056101,87,196608,8,768,960,0.9,1,2.2447105940324612e-06,4,2.45868177976397e-05,9.732562176727233e-06,1
3.0662843310287616e-06,2.1983883595456954e-05,11816,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,11816,389928,202608056101,87,393216,32,768,3264,0.9,1,5.538684810766146e-06,4,6.182962442292059e-05,2.126785636925291e-05,1
3.3009480467410713e-06,2.8046546797622516e-05,11808,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,11816,389928,202608056101,87,393216,32,768,3264,0.9,1,5.88035107993709e-06,4,7.436101659713056e-05,2.7475919405540355e-05,1
1.3969412240710677e-06,1.4545696806210583e-05,21738,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,21738,195642,202608056101,96,196608,8,768,960,1.0,1,2.5635427193339154e-06,4,3.3174847349381495e-05,1.5333891064082902e-05,1
1.2130655125614375e-06,9.250130787047694e-06,21730,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,21738,195642,202608056101,96,196608,8,768,960,1.0,1,2.2447105940324612e-06,4,2.45868177976397e-05,9.732562176727233e-06,1
3.0662843310287616e-06,2.1983883595456954e-05,11816,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,11816,389928,202608056101,96,393216,32,768,3264,1.0,1,5.538684810766146e-06,4,6.182962442292059e-05,2.126785636925291e-05,1
3.3009480467410713e-06,2.8046546797622516e-05,11808,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,11816,389928,202608056101,96,393216,32,768,3264,1.0,1,5.88035107993709e-06,4,7.436101659713056e-05,2.7475919405540355e-05,1
2.567018953699582e-07,1.1969539772456353e-06,8144,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,130304,195456,202608056102,0,196608,8,768,960,0.0,16,1.2877343556688722e-06,4,4.446017526944765e-06,1.1914599145935543e-06,16
2.6455116175683913e-07,1.361366202737177e-06,8136,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,130304,195456,202608056102,0,196608,8,768,960,0.0,16,1.3131373960181304e-06,4,4.462751318920912e-06,1.3311874649661064e-06,16
2.5871852196035437e-07,1.2027042121619666e-06,8124,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,129984,389952,202608056102,0,393216,32,768,3264,0.0,16,2.647729699957371e-06,4,9.867732184072778e-06,1.1914599145935543e-06,16
2.638456033157139e-07,1.3473564349865363e-06,8116,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,129984,389952,202608056102,0,393216,32,768,3264,0.0,16,2.63004327949822e-06,4,1.0159914406502205e-05,1.3311874649661064e-06,16
6.26237893023917e-07,3.944236580745e-06,8144,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,130304,195456,202608056102,6,196608,8,768,960,0.1,16,1.2874062506503044e-06,4,8.05791085708473e-06,3.57377571181952e-06,16
6.444086228148266e-07,4.424541041626043e-06,8136,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,130304,195456,202608056102,6,196608,8,768,960,0.1,16,1.323202111286354e-06,4,8.946493782319839e-06,4.029606519954365e-06,16
6.337067948220923e-07,4.008240655302832e-06,8124,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,129984,389952,202608056102,6,393216,32,768,3264,0.1,16,2.047325587432804e-06,4,1.4331914264660161e-05,3.57377571181952e-06,16
6.522652602046814e-07,4.517146200941373e-06,8116,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,129984,389952,202608056102,6,393216,32,768,3264,0.1,16,2.0720930056997064e-06,4,1.4835507538292331e-05,4.029606519954365e-06,16
1.2988601317504272e-06,1.1101893279675192e-05,16304,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,65216,195648,202608056102,29,196608,8,768,960,0.3,4,1.1433964969958532e-06,4,8.401333041556858e-06,8.401333041556858e-06,4
1.1748106048772802e-06,7.766138168402907e-06,16296,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,65216,195648,202608056102,29,196608,8,768,960,0.3,4,1.0421628059822709e-06,4,5.774193521204474e-06,5.774193521204474e-06,4
9.362044584468121e-07,1.115702986300445e-05,8124,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,129984,389952,202608056102,29,393216,32,768,3264,0.3,16,2.636850586896739e-06,4,3.852788029418266e-05,1.3095168864704525e-05,16
8.586010398945181e-07,8.910138430513071e-06,8116,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,129984,389952,202608056102,29,393216,32,768,3264,0.3,16,2.484979252642916e-06,4,3.3622885542324064e-05,1.0770717398445555e-05,16
1.7955147679538107e-06,1.683943274932905e-05,16304,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,65216,195648,202608056102,59,196608,8,768,960,0.5,4,1.5945925246224065e-06,4,1.3435019067624894e-05,1.3435019067624894e-05,4
1.5219137723968222e-06,9.978601943786062e-06,16296,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,65216,195648,202608056102,59,196608,8,768,960,0.5,4,1.365093908842992e-06,4,7.710822642874401e-06,7.710822642874401e-06,4
4.594798511827167e-06,3.798624053264562e-05,10832,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,43328,389952,202608056102,59,393216,32,768,3264,0.5,4,4.761539779851478e-06,4,4.154463610203083e-05,4.154463610203083e-05,4
4.32291295725419e-06,3.096006903235454e-05,10824,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,43328,389952,202608056102,59,393216,32,768,3264,0.5,4,4.48308095869932e-06,4,3.388829075764503e-05,3.388829075764503e-05,4
7.918282060782077e-06,0.0001235854299193086,21738,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,21738,195642,202608056102,71,196608,8,768,960,0.7,1,1.9383364991403217e-06,4,2.9410612692189984e-05,0.00012049110322361464,1
7.532861333904386e-06,0.00010867083469227029,21730,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,21738,195642,202608056102,71,196608,8,768,960,0.7,1,1.6487291114422882e-06,4,2.2367790651364808e-05,0.00010540706449948025,1
4.401646964979085e-06,5.8259789829268326e-05,10832,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,43328,389952,202608056102,71,393216,32,768,3264,0.7,4,4.418596857137357e-06,4,5.8974420988081914e-05,5.8974420988081914e-05,4
4.115606786069969e-06,5.1327389719399606e-05,10824,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,43328,389952,202608056102,71,393216,32,768,3264,0.7,4,4.1450881596303385e-06,4,5.187668547849294e-05,5.187668547849294e-05,4
1.6770169168728606e-06,8.970775898461412e-06,21738,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,21738,195642,202608056102,87,196608,8,768,960,0.9,1,1.5945925246224065e-06,4,1.3435019067624894e-05,7.964735087444975e-06,1
1.5054565325901983e-06,5.851949385023059e-06,21730,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,21738,195642,202608056102,87,196608,8,768,960,0.9,1,1.365093908842992e-06,4,7.710822642874401e-06,5.364819179358391e-06,1
5.550392867669473e-06,3.1893586753481124e-05,11816,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,11816,389928,202608056102,87,393216,32,768,3264,0.9,1,4.761539779851478e-06,4,4.154463610203083e-05,2.3976896008170205e-05,1
5.3441481703774195e-06,2.5732318142498474e-05,11808,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,11816,389928,202608056102,87,393216,32,768,3264,0.9,1,4.48308095869932e-06,4,3.388829075764503e-05,1.9483992515306805e-05,1
1.6770169168728606e-06,8.970775898461412e-06,21738,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,21738,195642,202608056102,96,196608,8,768,960,1.0,1,1.5945925246224065e-06,4,1.3435019067624894e-05,7.964735087444975e-06,1
1.5054565325901983e-06,5.851949385023059e-06,21730,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,21738,195642,202608056102,96,196608,8,768,960,1.0,1,1.365093908842992e-06,4,7.710822642874401e-06,5.364819179358391e-06,1
5.550392867669473e-06,3.1893586753481124e-05,11816,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,11816,389928,202608056102,96,393216,32,768,3264,1.0,1,4.761539779851478e-06,4,4.154463610203083e-05,2.3976896008170205e-05,1
5.3441481703774195e-06,2.5732318142498474e-05,11808,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,11816,389928,202608056102,96,393216,32,768,3264,1.0,1,4.48308095869932e-06,4,3.388829075764503e-05,1.9483992515306805e-05,1
4.3025044419463134e-07,6.279953709007145e-06,8144,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,130304,195456,202608056103,0,196608,8,768,960,0.0,16,1.0400587367111875e-06,4,1.9944995798193427e-05,5.927599474129592e-06,16
4.405797357529224e-07,6.529759925168471e-06,8136,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,130304,195456,202608056103,0,196608,8,768,960,0.0,16,1.1226223312477915e-06,4,2.2127751366594915e-05,6.0817922150327465e-06,16
4.4082216923157847e-07,6.376773608541879e-06,8124,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,129984,389952,202608056103,0,393216,32,768,3264,0.0,16,1.743370529338434e-06,4,3.979319103380197e-05,5.927599474129592e-06,16
4.45872099292092e-07,6.512331920748751e-06,8116,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,129984,389952,202608056103,0,393216,32,768,3264,0.0,16,1.9094214339489137e-06,4,4.384581354746425e-05,6.0817922150327465e-06,16
1.900092365879016e-06,3.504445550376351e-05,8144,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,130304,195456,202608056103,9,196608,8,768,960,0.1,16,1.2974839715898285e-06,4,2.379575946916146e-05,2.9953165294192653e-05,16
1.903479281885671e-06,3.454626862337826e-05,8136,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,130304,195456,202608056103,9,196608,8,768,960,0.1,16,1.5575109935323082e-06,4,3.126688652210614e-05,2.9334579820160354e-05,16
1.963552555716901e-06,3.7613354292488245e-05,8124,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,129984,389952,202608056103,9,393216,32,768,3264,0.1,16,2.837042243873048e-06,4,1.7096960314149124e-05,2.9953165294192653e-05,16
1.963452761531539e-06,3.712699024248287e-05,8116,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,129984,389952,202608056103,9,393216,32,768,3264,0.1,16,2.7111989843205987e-06,4,1.3197732087735935e-05,2.9334579820160354e-05,16
1.9643805304549254e-06,4.969705424180073e-05,16304,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,65216,195648,202608056103,27,196608,8,768,960,0.3,4,1.8431381795862568e-06,4,4.620927583576886e-05,4.620927583576886e-05,4
2.3852947013143204e-06,6.103779137699167e-05,16296,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,65216,195648,202608056103,27,196608,8,768,960,0.3,4,2.2405834393339393e-06,4,5.703838192833594e-05,5.703838192833594e-05,4
1.1010890070122186e-05,0.0001896164422478333,8124,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,129984,389952,202608056103,27,393216,32,768,3264,0.3,16,2.4540872939394086e-06,4,1.873493872197571e-05,0.0001612039515731485,16
1.109646863625057e-05,0.0001869760589156148,8116,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,129984,389952,202608056103,27,393216,32,768,3264,0.3,16,2.39479213668988e-06,4,1.6336495795432532e-05,0.00015807043073275516,16
5.832756247352106e-07,1.3424643550571762e-05,16304,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,65216,195648,202608056103,50,196608,8,768,960,0.5,4,5.250222647626659e-07,4,1.1788849076287118e-05,1.1788849076287118e-05,4
