seed_index,scenario,max_delay,policy,cell_mse,oracle_cell_mse,normalized_cell_score
29,independent,4,state_correlation_adaptive,0.003530534706601124,0.0014980626996816727,2.3567336049094183
29,independent,16,state_correlation_adaptive,0.012132947595650104,0.001916221992707756,6.331702507236857
29,global_08,4,state_correlation_adaptive,0.027813698353759752,0.011489913048691309,2.4207057299643977
29,global_08,16,state_correlation_adaptive,0.02827419405519398,0.012579355103476445,2.2476664203064027
29,clustered_08,4,state_correlation_adaptive,0.007285460375146808,0.0042163765496092106,1.7278960475724237
29,clustered_08,16,state_correlation_adaptive,0.014695605412869659,0.004212294557661476,3.48874116273297
29,balanced_08,4,state_correlation_adaptive,0.026659083394675702,0.011123213148942143,2.3967070519736535
29,balanced_08,16,state_correlation_adaptive,0.019162700808762624,0.011350432903734085,1.6882792904276318
30,independent,4,state_correlation_adaptive,0.0029144876058700836,0.0013251879521736917,2.199301315024394
30,independent,16,state_correlation_adaptive,0.0024878770698789393,0.0015989448978853548,1.5559492219958424
30,global_08,4,state_correlation_adaptive,0.03585787949970792,0.03179212874078793,1.1278854521529353
30,global_08,16,state_correlation_adaptive,0.03279960518421092,0.03359981154645081,0.9761842008806024
30,clustered_08,4,state_correlation_adaptive,0.0055680039646756165,0.0039989071962879385,1.3923813910570924
30,clustered_08,16,state_correlation_adaptive,0.0131015398258169,0.003516291921636759,3.7259533957346784
30,balanced_08,4,state_correlation_adaptive,0.02727337942148748,0.018561857475183817,1.469323824835445
30,balanced_08,16,state_correlation_adaptive,0.03004537798654311,0.01819120179832989,1.6516433779158854
31,independent,4,state_correlation_adaptive,0.0026744289606869705,0.0007865658310440566,3.400133663493923
31,independent,16,state_correlation_adaptive,0.003934507746685312,0.0010840562597999727,3.629431324358846
31,global_08,4,state_correlation_adaptive,0.0458960444586476,0.007408893940345869,6.194722832880105
31,global_08,16,state_correlation_adaptive,0.05368634534893282,0.011466259100531076,4.682115141323316
31,clustered_08,4,state_correlation_adaptive,0.00522851266394075,0.0033781909780833856,1.5477256016198182
31,clustered_08,16,state_correlation_adaptive,0.0054919493141206924,0.003176997867294901,1.7286600569225088
31,balanced_08,4,state_correlation_adaptive,0.028302752681182125,0.0033575767634677805,8.42951767749024
31,balanced_08,16,state_correlation_adaptive,0.025331873524327798,0.0036699733974732635,6.902467887578835
32,independent,4,state_correlation_adaptive,0.001009693978838408,0.0018149050653401603,0.5563343218997326
32,independent,16,state_correlation_adaptive,0.0019203610293055035,0.001714597335731017,1.120007006476981
32,global_08,4,state_correlation_adaptive,0.018435640142419087,0.01410816702074642,1.3067353197129725
32,global_08,16,state_correlation_adaptive,0.017743154899748904,0.009356391380051222,1.8963673257169549
32,clustered_08,4,state_correlation_adaptive,0.006870466038353512,0.0016957070338001873,4.051682219514276
32,clustered_08,16,state_correlation_adaptive,0.005938071472629741,0.0016979811202498768,3.4971363355064207
32,balanced_08,4,state_correlation_adaptive,0.03335654347255964,0.010945893188060229,3.047402610226905
32,balanced_08,16,state_correlation_adaptive,0.017715820869816403,0.011449693191065095,1.547274723801434
33,independent,4,state_correlation_adaptive,0.002922968306172729,0.0014151432639149595,2.0654928590667265
33,independent,16,state_correlation_adaptive,0.005410752517775661,0.0013360207632220583,4.0499015185412555
33,global_08,4,state_correlation_adaptive,0.030906351156258817,0.015291899188287833,2.021093049052416
33,global_08,16,state_correlation_adaptive,0.045704723389946966,0.015934915553352448,2.868212463186316
33,clustered_08,4,state_correlation_adaptive,0.007911964830076135,0.003287317007312372,2.4068152881138647
33,clustered_08,16,state_correlation_adaptive,0.007866448627065717,0.003552251694210369,2.2144964107939855
33,balanced_08,4,state_correlation_adaptive,0.027995272087774588,0.009340749955159567,2.997111818876041
33,balanced_08,16,state_correlation_adaptive,0.017358370505852427,0.008403981170397548,2.0654937408708274
34,independent,4,state_correlation_adaptive,0.0033029209365367435,0.0009474061654236941,3.486277646356279
34,independent,16,state_correlation_adaptive,0.0015353072470630615,0.0011101971102640044,1.3829141085567824
34,global_08,4,state_correlation_adaptive,0.04359913545697158,0.011267657705251259,3.869405389964263
34,global_08,16,state_correlation_adaptive,0.021947432265069806,0.009760906421511112,2.2485035013451204
34,clustered_08,4,state_correlation_adaptive,0.006452895566318714,0.002972520542257925,2.1708497803743008
34,clustered_08,16,state_correlation_adaptive,0.005724882085432199,0.0027639078485644395,2.0712999126963205
34,balanced_08,4,state_correlation_adaptive,0.01831587337479157,0.00844368898658435,2.169179064256454
34,balanced_08,16,state_correlation_adaptive,0.026147905170751683,0.009204099084511152,2.8408978359168167
35,independent,4,state_correlation_adaptive,0.0028789105106963226,0.0011911770364703667,2.41686199662391
35,independent,16,state_correlation_adaptive,0.003113808564064546,0.0016088986421219978,1.9353665187744222
35,global_08,4,state_correlation_adaptive,0.05100305086050999,0.025352827214947398,2.0117303063715064
35,global_08,16,state_correlation_adaptive,0.03299605217209997,0.02851074357234217,1.1573199446158582
35,clustered_08,4,state_correlation_adaptive,0.007325939635086704,0.004663875073571457,1.57078384809238
35,clustered_08,16,state_correlation_adaptive,0.007327184945891664,0.004231070343687181,1.731756825273286
35,balanced_08,4,state_correlation_adaptive,0.0262346251422959,0.014290894816133187,1.835758045932804
35,balanced_08,16,state_correlation_adaptive,0.0404394746350468,0.018879902506207587,2.1419323866609252
36,independent,4,state_correlation_adaptive,0.0030876867080701304,0.0014757145003816217,2.092333379709727
36,independent,16,state_correlation_adaptive,0.0023880865636720437,0.0012207703254652343,1.9562128222292317
36,global_08,4,state_correlation_adaptive,0.02114197055374788,0.019557053073336182,1.0810407107077167
36,global_08,16,state_correlation_adaptive,0.021685429670260083,0.015698007275471094,1.3814128946254618
36,clustered_08,4,state_correlation_adaptive,0.007183082624677824,0.004033012648804196,1.7810711867734002
36,clustered_08,16,state_correlation_adaptive,0.007309103223292157,0.0040955391113356426,1.7846498408627096
