persistence,rho,num_agents,homogeneous_delay,curvature,monotonicity,stationary_mean_boundary,mixing_inflation,iid_eta,gap_eta,iid_rule_radius,iid_rule_residual,gap_rule_radius,gap_rule_residual,markov_boundary,markov_below_radius,markov_below_residual,markov_above_radius,markov_above_residual,markov_operator_dimension,iid_boundary,iid_below_radius,iid_below_residual,iid_above_radius,iid_above_residual,markov_mean_boundary,markov_mean_below_radius,markov_mean_below_residual,markov_mean_above_radius,markov_mean_above_residual,markov_to_iid_ratio,iid_to_markov_ratio,gap_to_markov_ratio,ms_to_markov_mean_ratio,required_inflation,required_to_gap_inflation
0.9,0.0,8,2,1.9447093750000004,0.655,0.9435633416101334,9.000000000000002,0.3930318231142958,0.06934615098438872,1.2374565269899807,2.2913484286319364e-15,0.9886137449421806,2.1751855310239913e-15,0.08848507385706667,0.9999999941872344,2.1850355448220875e-15,1.000000006329969,5.962605703330414e-16,18,0.41123970608285365,0.9999999598216719,1.3947004136484323e-15,1.0000000413280277,2.925943230616435e-15,0.25308180219871845,0.9999999933601673,1.1064218096644413e-15,1.0000000066287267,1.3025359251319427e-15,0.21516665961053702,4.441786687652826,0.7837045047440003,0.34963032935725924,6.898924292261982,0.7665471435846645
0.98,0.0,8,2,1.9447093750000004,0.655,0.9435633416101334,48.99999999999996,0.3930318231142958,0.013549979446450542,1.3214573655943769,2.690629928247676e-15,0.9997789932351162,9.379577808175e-16,0.013871694638215352,0.9999999988267217,8.074201422896752e-16,1.0000000018703836,2.1490864569940016e-15,18,0.41123970608285365,0.9999999598216719,1.3947004136484323e-15,1.0000000413280277,2.925943230616435e-15,0.02929187527853727,0.9999999988152386,9.276343563884518e-16,1.000000001199277,9.871780750502624e-16,0.03373140879402482,28.333367577997727,0.9768077945661727,0.47356799475311895,47.84702470772092,0.9764698919943053
0.5,0.9,8,2,2.4215209375,0.655,0.9435633416101334,1.0,0.3438433018069596,0.3438433018069596,0.9905202111765566,1.0351750678301029e-15,0.9905202111765566,1.0351750678301029e-15,0.3530915872583029,0.9999999630521289,1.671106944322084e-15,1.000000037057977,1.9649693006526923e-15,18,0.3530915872583029,0.9999999630521312,8.916411167297361e-16,1.0000000370579754,5.661048867003676e-16,0.9435633416969748,0.999999970798472,6.747516868101501e-16,1.0000000292593756,5.4986534426045005e-16,1.0,0.9738076867728436,0.9738076867728436,0.3742107939709449,0.9587905940224606,0.9587905940224606
0.9,0.9,8,2,2.4215209375,0.655,0.9435633416101334,9.000000000000002,0.3438433018069596,0.05650925710765954,1.2180344912593337,5.099213682438898e-15,0.9839083621752952,7.514536976383426e-16,0.08460288418084676,0.9999999937417355,1.4474871973523198e-15,1.0000000063327263,1.283376518579004e-15,18,0.3530915872583029,0.9999999630521312,8.916411167297361e-16,1.0000000370579754,5.661048867003676e-16,0.25308180278670567,0.9999999935500691,6.242305471523702e-16,1.0000000067368289,1.3264181665094722e-15,0.23960606039292523,4.0642030722257845,0.6679353506065537,0.33429066511016226,5.82103231226074,0.6467813680289709
0.98,0.9,8,2,2.4215209375,0.655,0.9435633416101334,48.99999999999996,0.3438433018069596,0.010912767171057849,1.3013534773663116,2.4234217342699498e-15,0.9981996678208716,2.3302289340760863e-15,0.013764955204830707,0.9999999982310079,2.7266233277304013e-15,1.0000000010654746,7.368308159426842e-16,18,0.3530915872583029,0.9999999630521312,8.916411167297361e-16,1.0000000370579754,5.661048867003676e-16,0.029291874953837893,0.9999999986632474,5.782226546457897e-16,1.0000000011322834,1.9947358885586913e-15,0.038984092800718594,24.979616474617398,0.792793511396833,0.4699240054289249,38.72808235446871,0.7903690276422193
0.5,0.0,16,0,1.9068671875000003,0.655,3.0534351144731042,1.0,0.5608135542418221,0.5608135542418221,0.8650665567180199,1.5700924586837754e-16,0.8650665567180199,1.5700924586837754e-16,0.6869906876642057,0.9999999096119446,1.5700924586837754e-16,1.0000000909719264,1.5700924586837754e-16,2,0.6869906876642057,0.9999999096119445,0.0,1.0000000909719264,0.0,3.053435112429284,0.9999997969092701,1.5700924586837754e-16,1.000000200373088,1.5700924586837754e-16,1.0,0.8163335607191553,0.8163335607191553,0.22498945036288734,0.7750105495363134,0.7750105495363134
0.9,0.0,16,0,1.9068671875000003,0.655,3.0534351144731042,9.000000000000002,0.5608135542418221,0.07447062038981374,1.5432106299272657,2.237726045655905e-16,0.999055361024859,5.551115123125783e-17,0.07584152387678589,0.9999999945999278,0.0,1.0000000059018908,5.551115123125784e-17,2,0.6869906876642057,0.9999999096119445,0.0,1.0000000909719264,0.0,0.16197235376651814,0.999999994409661,0.0,1.0000000058217486,0.0,0.11039672769750335,7.394544908577185,0.9819241041464389,0.46823746221599544,8.833250051449085,0.981472227938787
0.98,0.0,16,0,1.9068671875000003,0.655,3.0534351144731042,48.99999999999996,0.5608135542418221,0.013956136814152583,1.6802002914610996,2.2204460492503136e-16,1.0004357198922984,0.0,0.013349869047894307,0.9999999989270232,0.0,1.0000000019855166,5.551115123125784e-17,2,0.6869906876642057,0.9999999096119445,0.0,1.0000000909719264,0.0,0.026995391908942866,0.9999999987185958,5.551115123125784e-17,1.000000001051241,1.2412670766236366e-16,0.019432387203506887,42.008918007347795,1.0454137612948273,0.4945239947960098,51.235491920628974,1.0456222840944698
0.5,0.9,16,0,2.41773671875,0.655,3.0534351144731042,1.0,0.4601719881821473,0.4601719881821473,0.9091504130570964,0.0,0.9091504130570964,0.0,0.5418290546300425,0.99999992825768,0.0,1.0000000724625917,0.0,2,0.5418290546300425,0.99999992825768,0.0,1.000000072462592,0.0,3.0534351149645,0.9999997988806393,0.0,1.0000002017228526,0.0,1.0,0.8492936734379256,0.8492936734379256,0.1774490153645665,0.8225509841895392,0.8225509841895392
0.9,0.9,16,0,2.41773671875,0.655,3.0534351144731042,9.000000000000002,0.4601719881821473,0.059039178910354415,1.4959001854840475,2.220446049250313e-16,0.9910737461342418,5.5511151231257815e-17,0.07261388655770884,0.9999999943188751,1.1102230246251565e-16,1.0000000061485916,1.1102230246251565e-16,2,0.5418290546300425,0.99999992825768,0.0,1.000000072462592,0.0,0.16197235363257817,0.9999999943120264,1.1102230246251568e-16,1.0000000058296252,1.1102230246251568e-16,0.13401622880354608,6.337244981597731,0.8130563134564334,0.4483103747595584,7.284333848013615,0.8093704275570682
0.98,0.9,16,0,2.41773671875,0.655,3.0534351144731042,48.99999999999996,0.4601719881821473,0.01101783571950893,1.626825738874103,2.220446049250313e-16,0.9985430665450493,1.1102230246251568e-16,0.013242456988815095,0.9999999984905488,0.0,1.0000000013117665,1.2412670766236366e-16,2,0.5418290546300425,0.99999992825768,0.0,1.000000072462592,0.0,0.026995392935388517,0.9999999990384878,1.1102230246251565e-16,1.0000000014517905,1.1102230246251565e-16,0.024440285871817933,34.7497438406498,0.8320084202512317,0.4905450726540614,40.738602651904685,0.8314000541205046
0.5,0.0,16,2,1.9068671875000003,0.655,0.9435633416101334,1.0,0.39754538466553446,0.39754538466553446,0.9814667261840876,8.473409486550036e-16,0.9814667261840876,8.473409486550036e-16,0.4167526128656177,0.9999999586565163,2.1422198466744503e-15,1.0000000408183307,6.4736570491389385e-16,18,0.4167526128656177,0.9999999586565151,1.2400251882920641e-15,1.000000040818331,1.4190674225882624e-15,0.9435633419329148,0.9999999708364121,9.501978519912239e-16,1.0000000293665097,4.1496809373587906e-16,1.0,0.9539121588992253,0.9539121588992253,0.4416795294440846,0.9203564703256524,0.9203564703256524
0.9,0.0,16,2,1.9068671875000003,0.655,0.9435633416101334,9.000000000000002,0.39754538466553446,0.07061934172889571,1.239128242600567,2.4730903186884514e-15,0.9891467927724249,1.3269806886888936e-15,0.08881394020765271,0.9999999940670858,1.6457909568916124e-15,1.0000000062201393,1.0871721146490313e-15,18,0.4167526128656177,0.9999999586565151,1.2400251882920641e-15,1.000000040818331,1.4190674225882624e-15,0.25308180216858756,0.999999993348475,1.0043195010175823e-15,1.000000006625148,1.1036332022366388e-15,0.2131094982151698,4.476159753030299,0.7951380331036225,0.3509297762487495,7.007086160488168,0.7785651289431296
0.98,0.0,16,2,1.9068671875000003,0.655,0.9435633416101334,48.99999999999996,0.39754538466553446,0.013814944624587551,1.32314975439671,2.948748768513879e-15,0.9999548179492304,1.4219823657880427e-15,0.013880271829756256,0.9999999986260116,7.191051314432215e-16,1.000000001690698,1.0568097154881562e-15,18,0.4167526128656177,0.9999999586565151,1.2400251882920641e-15,1.000000040818331,1.4190674225882624e-15,0.029291875806201573,0.9999999989891785,8.955206467987463e-16,1.0000000013812065,7.696856831808123e-16,0.03330578237845857,28.641037404849985,0.9952935211954093,0.4738608043264192,48.76595584005165,0.9952235885724836
0.5,0.9,16,2,2.41773671875,0.655,0.9435633416101334,1.0,0.3441851691832304,0.3441851691832304,0.9904715996121235,3.905555678715502e-16,0.9904715996121235,3.905555678715502e-16,0.3534843965874642,0.9999999624108966,6.329245045284193e-16,1.0000000364712034,8.130062465403938e-16,18,0.3534843965874642,0.9999999624108966,9.59877536665409e-16,1.0000000364712032,4.839349969133127e-16,0.9435633420909113,0.9999999709193634,6.532886618304434e-16,1.000000029380708,6.511689000177669e-16,1.0,0.9736926792412663,0.9736926792412663,0.37462709795841814,0.9585860402900348,0.9585860402900348
0.9,0.9,16,2,2.41773671875,0.655,0.9435633416101334,9.000000000000002,0.3441851691832304,0.05659240000547566,1.2181777855028122,3.2443762910695175e-15,0.9839341273553546,1.3521410045578838e-15,0.08463192792094248,0.9999999935497235,1.069760521310679e-15,1.0000000061423007,2.371437420133774e-15,18,0.3534843965874642,0.9999999624108966,9.59877536665409e-16,1.0000000364712032,4.839349969133127e-16,0.253081801789017,0.9999999932969815,1.0690626629192488e-15,1.0000000064842718,9.720644932127639e-16,0.23942196243449074,4.066847791825625,0.668688536297324,0.33440542671454637,5.827945500497108,0.6475495000552342
0.98,0.9,16,2,2.41773671875,0.655,0.9435633416101334,48.99999999999996,0.3441851691832304,0.010929649880923525,1.3015044028144966,5.203999554862825e-15,0.9982086068437067,4.342217654096929e-16,0.01376579334090202,0.9999999986595168,2.408945726958825e-15,1.0000000014953199,1.1388244924264514e-15,18,0.3534843965874642,0.9999999624108966,9.59877536665409e-16,1.0000000364712032,4.839349969133127e-16,0.029291875190518936,0.9999999987426778,6.347476225759414e-16,1.000000001212475,4.685680459230494e-16,0.03894314281987236,25.002930137020147,0.7939716665982831,0.4699526148929404,38.786302555559566,0.7915571950114204
0.5,0.0,32,0,1.8879460937500003,0.655,3.0534351144731042,1.0,0.5653933290455234,0.5653933290455234,0.8628537427671892,1.5700924586837754e-16,0.8628537427671892,1.5700924586837754e-16,0.6938757433960582,0.9999999079215474,0.0,1.0000000910965887,0.0,2,0.6938757433960582,0.9999999079215476,0.0,1.0000000910965887,0.0,3.0534351119189944,0.9999997965608877,1.1102230246251565e-16,1.0000002000529915,2.482534153247273e-16,1.0,0.8148336851758224,0.8148336851758224,0.22724430615457802,0.7727556944528726,0.7727556944528726
0.9,0.0,32,0,1.8879460937500003,0.655,3.0534351144731042,9.000000000000002,0.5653933290455234,0.07519858808908647,1.5446846292735557,2.7755575615628907e-17,0.9994680851663981,5.551115123125783e-17,0.07596933287841895,0.9999999946795763,1.1102230246251565e-16,1.0000000059861816,0.0,2,0.6938757433960582,0.9999999079215476,0.0,1.0000000910965887,0.0,0.16197235288573747,0.9999999941118136,1.1102230246251568e-16,1.0000000055293532,0.0,0.10948550025196128,7.442389022296364,0.9898545273450542,0.4690265438819124,8.906385245212089,0.9895983605791208
0.98,0.0,32,0,1.8879460937500003,0.655,3.0534351144731042,48.99999999999996,0.5653933290455234,0.014095360273599982,1.68187814908367,0.0,1.0005347466366317,5.551115123125783e-17,0.013353897967234612,0.9999999987062528,1.1102230246251565e-16,1.0000000017759996,0.0,2,0.6938757433960582,0.9999999079215476,0.0,1.0000000910965887,0.0,0.026995392548762896,0.9999999989409497,0.0,1.0000000012779637,5.551115123125783e-17,0.019245373677246883,42.33919792054602,1.055524035617513,0.49467322777814443,51.73329526620316,1.0557815360449634
0.5,0.9,32,0,2.4158446093750006,0.655,3.0534351144731042,1.0,0.4604780464036141,0.4604780464036141,0.9090295256050577,0.0,0.9090295256050577,0.0,0.5422534195466973,0.9999999281270067,0.0,1.0000000724445957,1.5700924586837754e-16,2,0.5422534195466973,0.9999999281270068,0.0,1.0000000724445957,0.0,3.0534351157930555,0.9999997994223979,1.5700924586837754e-16,1.0000002022665013,1.5700924586837754e-16,1.0,0.8491934394596456,0.8491934394596456,0.17758799482656115,0.8224120047657913,0.8224120047657913
0.9,0.9,32,0,2.4158446093750006,0.655,3.0534351144731042,9.000000000000002,0.4604780464036141,0.05908452412920362,1.496087203963516,2.220446049250313e-16,0.991094533673517,1.2412670766236363e-16,0.07262510821385929,0.9999999935107662,0.0,1.000000005341255,1.2412670766236363e-16,2,0.5422534195466973,0.9999999281270068,0.0,1.0000000724445957,0.0,0.16197235250675757,0.9999999939345454,1.1102230246251568e-16,1.0000000054526534,1.1102230246251565e-16,0.13393204283445745,6.3404800037976345,0.8135550580553672,0.4483796591818306,7.288885139111812,0.809876126567979
0.98,0.9,32,0,2.4158446093750006,0.655,3.0534351144731042,48.99999999999996,0.4604780464036141,0.011026433817484504,1.6270359074182994,6.938893903907228e-18,0.9985479494626427,0.0,0.013242849925979915,0.9999999984492645,0.0,1.0000000012711765,0.0,2,0.5422534195466973,0.9999999281270068,0.0,1.0000000724445957,0.0,0.02699539170464897,0.9999999986063701,0.0,1.0000000010200771,0.0,0.024421883659213106,34.77182396368059,0.8326329966069289,0.4905596507310289,40.76929446320589,0.8320264176164475
0.5,0.0,32,2,1.8879460937500003,0.655,0.9435633416101334,1.0,0.3998412651193629,0.3998412651193629,0.9810142473882556,1.9679075009191497e-15,0.9810142473882556,1.9679075009191497e-15,0.41956915474959977,0.9999999581923076,9.280494982111524e-16,1.0000000406854876,4.669210529678814e-16,18,0.41956915474959977,0.9999999581923086,8.715427528620302e-16,1.0000000406854865,1.5949195185170507e-15,0.9435633408710369,0.999999970508469,4.933939044724272e-16,1.0000000290415247,7.285625898549015e-16,1.0,0.9529806006783065,0.9529806006783065,0.44466453557032065,0.9184035678101962,0.9184035678101962
0.9,0.0,32,2,1.8879460937500003,0.655,0.9435633416101334,9.000000000000002,0.3998412651193629,0.07127363130675264,1.2399721343812613,1.5995617934667115e-15,0.989424513525869,8.322045469724676e-16,0.08897961425498074,0.9999999939453168,2.1108840610830123e-15,1.0000000061035863,1.3342899387282963e-15,18,0.41956915474959977,0.9999999581923086,8.715427528620302e-16,1.0000000406854865,1.5949195185170507e-15,0.2530818030492162,0.999999993569552,1.0943231878288897e-15,1.0000000068503931,3.711497531621125e-16,0.2120737743652392,4.493627764822337,0.8010107922305699,0.35158440149755493,7.062764840069284,0.784751648896587
0.98,0.0,32,2,1.8879460937500003,0.655,0.9435633416101334,48.99999999999996,0.3998412651193629,0.01395135156033402,1.3240014347712947,1.3993639139305772e-15,1.0000463471978966,8.09801917794626e-16,0.013884566078760277,0.9999999983202004,2.2538484468383792e-15,1.0000000013955992,3.2699496109639816e-15,18,0.41956915474959977,0.9999999581923086,8.715427528620302e-16,1.0000000406854865,1.5949195185170507e-15,0.029291874830500823,0.9999999986581033,3.608224830031759e-16,1.0000000010542427,6.905506891099882e-16,0.033092437615073564,28.797534100184418,1.0048100517650247,0.4740074221641375,49.23922974283878,1.0048822396497719
0.5,0.9,32,2,2.4158446093750006,0.655,0.9435633416101334,1.0,0.3443563579252641,0.3443563579252641,0.9904472153432794,1.0156417075986019e-15,0.9904472153432794,1.0156417075986019e-15,0.353681150114737,0.9999999623872039,9.754021696342975e-16,1.0000000364747705,1.5411219313923016e-15,18,0.353681150114737,0.9999999623872045,3.76494945393561e-16,1.000000036474768,1.7580478875026802e-15,0.9435633422881737,0.9999999709798988,1.066695556915833e-15,1.0000000294414637,8.142641730470873e-16,1.0,0.9736350320438398,0.9736350320438398,0.3748356196808663,0.9584834323639297,0.9584834323639297
0.9,0.9,32,2,2.4158446093750006,0.655,0.9435633416101334,9.000000000000002,0.3443563579252641,0.05663406326895044,1.2182494924248795,7.305307574563189e-16,0.9839470654892362,2.7845980947162648e-15,0.0846464599221993,0.9999999936195988,1.30066785273941e-15,1.000000006212967,7.485005149111434e-16,18,0.353681150114737,0.9999999623872045,3.76494945393561e-16,1.000000036474768,1.7580478875026802e-15,0.2530818020011226,0.9999999933505973,2.9707867594552304e-16,1.000000006538152,1.1727551839729958e-15,0.2393298593796681,4.068171997290504,0.6690659399224047,0.3344628466088756,5.831410015609215,0.6479344461788016
0.98,0.9,32,2,2.4158446093750006,0.655,0.9435633416101334,48.99999999999996,0.3443563579252641,0.010938110839949534,1.3015799156414574,7.81195887127904e-16,0.9982130933431966,3.1387739704410805e-15,0.013766211426289213,0.9999999981470147,6.409374830182717e-16,1.0000000009834882,1.5433697402820021e-15,18,0.353681150114737,0.9999999623872045,3.76494945393561e-16,1.000000036474768,1.7580478875026802e-15,0.029291875309134283,0.9999999987824859,1.7819857721950745e-15,1.0000000012526646,3.66121187763494e-16,0.03892266076895346,25.01460621675836,0.7945621711912052,0.46996688607357284,38.81548397515476,0.7921527341868326
