scenario_id,family,matrix_name,rho,delay,markov_lambda,step_size,q,stride,updates,binding,risk,bias_risk,noise_risk,spectral_radius,fixed_sequence_minimax_risk,scalar_reference_risk
reversal-1-scalar-D3-L0-E0.04,reversal,scalar,1.0,3,0.0,0.04,1,1,60,message,0.38137297339477827,0.35843663447362967,0.02293633892114858,0.9539185534049174,0.01666668333333334,0.38137297339477827
reversal-1-scalar-D3-L0-E0.04,reversal,scalar,1.0,3,0.0,0.04,1,4,60,message,0.38137297339477827,0.35843663447362967,0.02293633892114858,0.9539185534049174,0.01666668333333334,0.38137297339477827
reversal-1-scalar-D3-L0-E0.04,reversal,scalar,1.0,3,0.0,0.04,4,1,30,message,6.099222951721906,6.077635435420068,0.021587516301837622,0.9539185534049174,0.03333334166666669,6.099222951721906
reversal-1-scalar-D3-L0-E0.04,reversal,scalar,1.0,3,0.0,0.04,4,4,30,message,6.099222951721906,6.077635435420068,0.021587516301837622,0.9539185534049174,0.03333334166666669,6.099222951721906
reversal-1-scalar-D3-L0-E0.04,reversal,scalar,1.0,3,0.0,0.04,16,1,10,message,40.12602300415998,40.112462233599985,0.013560770560000001,0.9539185534049174,0.10000000625,40.12602300415999
reversal-1-scalar-D3-L0-E0.04,reversal,scalar,1.0,3,0.0,0.04,16,4,10,message,40.12602300415998,40.112462233599985,0.013560770560000001,0.9539185534049174,0.10000000625,40.12602300415999
reversal-1-scalar-D3-L0-E0.08,reversal,scalar,1.0,3,0.0,0.08,1,1,60,message,0.05322049352317396,5.076035975047843e-05,0.05316973316342349,0.8843185245823201,0.01666668333333334,0.05322049352317396
reversal-1-scalar-D3-L0-E0.08,reversal,scalar,1.0,3,0.0,0.08,1,4,60,message,0.05322049352317396,5.076035975047843e-05,0.05316973316342349,0.8843185245823201,0.01666668333333334,0.05322049352317396
reversal-1-scalar-D3-L0-E0.08,reversal,scalar,1.0,3,0.0,0.08,4,1,30,message,0.13421628863156035,0.08109631067408002,0.05311997795748033,0.8843185245823201,0.03333334166666669,0.13421628863156035
reversal-1-scalar-D3-L0-E0.08,reversal,scalar,1.0,3,0.0,0.08,4,4,30,message,0.13421628863156035,0.08109631067408002,0.05311997795748033,0.8843185245823201,0.03333334166666669,0.13421628863156035
reversal-1-scalar-D3-L0-E0.08,reversal,scalar,1.0,3,0.0,0.08,16,1,10,message,11.092188119040019,11.04578519040002,0.046402928640000014,0.8843185245823201,0.10000000625,11.092188119040015
reversal-1-scalar-D3-L0-E0.08,reversal,scalar,1.0,3,0.0,0.08,16,4,10,message,11.092188119040019,11.04578519040002,0.046402928640000014,0.8843185245823201,0.10000000625,11.092188119040015
reversal-1-scalar-D3-L0.6-E0.04,reversal,scalar,1.0,3,0.6,0.04,1,1,60,message,0.44378816436462415,0.35843663447362967,0.08535152989099447,0.9539185534049174,0.0634920812547224,0.4437881643646241
reversal-1-scalar-D3-L0.6-E0.04,reversal,scalar,1.0,3,0.6,0.04,1,4,60,message,0.38792007193768147,0.35843663447362967,0.029483437464051774,0.9539185534049174,0.021523094539561662,0.3879200719376814
reversal-1-scalar-D3-L0.6-E0.04,reversal,scalar,1.0,3,0.6,0.04,4,1,30,message,6.157064811728543,6.077635435420068,0.07942937630847498,0.9539185534049174,0.12121213050964151,6.157064811728543
reversal-1-scalar-D3-L0.6-E0.04,reversal,scalar,1.0,3,0.6,0.04,4,4,30,message,6.105345924395651,6.077635435420068,0.027710488975583716,0.9539185534049174,0.0428346157951563,6.105345924395651
reversal-1-scalar-D3-L0.6-E0.04,reversal,scalar,1.0,3,0.6,0.04,16,1,10,message,40.15674081176845,40.112462233599985,0.04427857816846337,0.9539185534049174,0.30769231527366847,40.15674081176846
reversal-1-scalar-D3-L0.6-E0.04,reversal,scalar,1.0,3,0.6,0.04,16,4,10,message,40.12962207677149,40.112462233599985,0.01715984317150262,0.9539185534049174,0.12602642540692946,40.1296220767715
reversal-1-scalar-D3-L0.6-E0.08,reversal,scalar,1.0,3,0.6,0.08,1,1,60,message,0.18549179243980782,5.076035975047843e-05,0.18544103208005733,0.8843185245823201,0.0634920812547224,0.18549179243980796
reversal-1-scalar-D3-L0.6-E0.08,reversal,scalar,1.0,3,0.6,0.08,1,4,60,message,0.06788508414605078,5.076035975047843e-05,0.0678343237863003,0.8843185245823201,0.021523094539561662,0.06788508414605075
reversal-1-scalar-D3-L0.6-E0.08,reversal,scalar,1.0,3,0.6,0.08,4,1,30,message,0.2662775938154677,0.08109631067408002,0.18518128314138768,0.8843185245823201,0.12121213050964151,0.2662775938154677
reversal-1-scalar-D3-L0.6-E0.08,reversal,scalar,1.0,3,0.6,0.08,4,4,30,message,0.1488637913667991,0.08109631067408002,0.06776748069271907,0.8843185245823201,0.0428346157951563,0.14886379136679906
reversal-1-scalar-D3-L0.6-E0.08,reversal,scalar,1.0,3,0.6,0.08,16,1,10,message,11.196641129146634,11.04578519040002,0.15085593874661374,0.8843185245823201,0.30769231527366847,11.19664112914663
reversal-1-scalar-D3-L0.6-E0.08,reversal,scalar,1.0,3,0.6,0.08,16,4,10,message,11.104533175801048,11.04578519040002,0.05874798540102816,0.8843185245823201,0.12602642540692946,11.104533175801045
reversal-1-scalar-D3-L0.9-E0.04,reversal,scalar,1.0,3,0.9,0.04,1,1,60,message,0.6643857152949059,0.35843663447362967,0.3059490808212762,0.9539185534049174,0.2435897859959187,0.6643857152949056
reversal-1-scalar-D3-L0.9-E0.04,reversal,scalar,1.0,3,0.9,0.04,1,4,60,message,0.4594377836768154,0.35843663447362967,0.10100114920318574,0.9539185534049174,0.07546182955097493,0.45943778367681526
reversal-1-scalar-D3-L0.9-E0.04,reversal,scalar,1.0,3,0.9,0.04,4,1,30,message,6.342581848121625,6.077635435420068,0.26494641270155755,0.9539185534049174,0.3958333580728945,6.342581848121625
reversal-1-scalar-D3-L0.9-E0.04,reversal,scalar,1.0,3,0.9,0.04,4,4,30,message,6.171344823113739,6.077635435420068,0.09370938769367143,0.9539185534049174,0.14240877396417256,6.171344823113739
reversal-1-scalar-D3-L0.9-E0.04,reversal,scalar,1.0,3,0.9,0.04,16,1,10,message,40.2107426290541,40.112462233599985,0.09828039545411585,0.9539185534049174,0.6785714451530572,40.21074262905411
reversal-1-scalar-D3-L0.9-E0.04,reversal,scalar,1.0,3,0.9,0.04,16,4,10,message,40.16307720107065,40.112462233599985,0.05061496747066253,0.9539185534049174,0.3485645813173889,40.16307720107066
reversal-1-scalar-D3-L0.9-E0.08,reversal,scalar,1.0,3,0.9,0.08,1,1,60,message,0.5271731712591256,5.076035975047843e-05,0.5271224108993751,0.8843185245823201,0.2435897859959187,0.527173171259126
reversal-1-scalar-D3-L0.9-E0.08,reversal,scalar,1.0,3,0.9,0.08,1,4,60,message,0.21586455752426653,5.076035975047843e-05,0.21581379716451604,0.8843185245823201,0.07546182955097493,0.2158645575242669
reversal-1-scalar-D3-L0.9-E0.08,reversal,scalar,1.0,3,0.9,0.08,4,1,30,message,0.6037750623250544,0.08109631067408002,0.5226787516509743,0.8843185245823201,0.3958333580728945,0.6037750623250546
reversal-1-scalar-D3-L0.9-E0.08,reversal,scalar,1.0,3,0.9,0.08,4,4,30,message,0.29657431591823324,0.08109631067408002,0.21547800524415325,0.8843185245823201,0.14240877396417256,0.2965743159182334
reversal-1-scalar-D3-L0.9-E0.08,reversal,scalar,1.0,3,0.9,0.08,16,1,10,message,11.374748915745872,11.04578519040002,0.32896372534585344,0.8843185245823201,0.6785714451530572,11.37474891574587
reversal-1-scalar-D3-L0.9-E0.08,reversal,scalar,1.0,3,0.9,0.08,16,4,10,message,11.217868714449006,11.04578519040002,0.17208352404898558,0.8843185245823201,0.3485645813173889,11.217868714449002
reversal-1-diagonal_2d-D0-L0-E0.04,reversal,diagonal_2d,1.0,0,0.0,0.04,1,1,60,message,3.62916171572498,3.584114168600853,0.04504754712412712,0.972,0.01666668333333334,
reversal-1-diagonal_2d-D0-L0-E0.04,reversal,diagonal_2d,1.0,0,0.0,0.04,1,4,60,message,3.62916171572498,3.584114168600853,0.04504754712412712,0.972,0.01666668333333334,
reversal-1-diagonal_2d-D0-L0-E0.04,reversal,diagonal_2d,1.0,0,0.0,0.04,4,1,30,message,23.462458641408606,23.422570220422866,0.03988842098573859,0.972,0.03333334166666669,
reversal-1-diagonal_2d-D0-L0-E0.04,reversal,diagonal_2d,1.0,0,0.0,0.04,4,4,30,message,23.462458641408606,23.422570220422866,0.03988842098573859,0.972,0.03333334166666669,
reversal-1-diagonal_2d-D0-L0-E0.04,reversal,diagonal_2d,1.0,0,0.0,0.04,16,1,10,message,94.07818605110587,94.05493737383381,0.023248677272066462,0.972,0.10000000625,
reversal-1-diagonal_2d-D0-L0-E0.04,reversal,diagonal_2d,1.0,0,0.0,0.04,16,4,10,message,94.07818605110587,94.05493737383381,0.023248677272066462,0.972,0.10000000625,
reversal-1-diagonal_2d-D0-L0-E0.08,reversal,diagonal_2d,1.0,0,0.0,0.08,1,1,60,message,0.19352339393851686,0.09977896894757267,0.09374442499094418,0.944,0.01666668333333334,
reversal-1-diagonal_2d-D0-L0-E0.08,reversal,diagonal_2d,1.0,0,0.0,0.08,1,4,60,message,0.19352339393851686,0.09977896894757267,0.09374442499094418,0.944,0.01666668333333334,
reversal-1-diagonal_2d-D0-L0-E0.08,reversal,diagonal_2d,1.0,0,0.0,0.08,4,1,30,message,3.47641500822221,3.384546046459375,0.09186896176283511,0.944,0.03333334166666669,
reversal-1-diagonal_2d-D0-L0-E0.08,reversal,diagonal_2d,1.0,0,0.0,0.08,4,4,30,message,3.47641500822221,3.384546046459375,0.09186896176283511,0.944,0.03333334166666669,
reversal-1-diagonal_2d-D0-L0-E0.08,reversal,diagonal_2d,1.0,0,0.0,0.08,16,1,10,message,44.93781888573412,44.86723435505017,0.07058453068394614,0.944,0.10000000625,
reversal-1-diagonal_2d-D0-L0-E0.08,reversal,diagonal_2d,1.0,0,0.0,0.08,16,4,10,message,44.93781888573412,44.86723435505017,0.07058453068394614,0.944,0.10000000625,
reversal-1-diagonal_2d-D0-L0.6-E0.04,reversal,diagonal_2d,1.0,0,0.6,0.04,1,1,60,message,3.7524940689205533,3.584114168600853,0.16837990031970052,0.972,0.0634920812547224,
reversal-1-diagonal_2d-D0-L0.6-E0.04,reversal,diagonal_2d,1.0,0,0.6,0.04,1,4,60,message,3.642011413114327,3.584114168600853,0.05789724451347386,0.972,0.021523094539561662,
reversal-1-diagonal_2d-D0-L0.6-E0.04,reversal,diagonal_2d,1.0,0,0.6,0.04,4,1,30,message,23.568993619635815,23.422570220422866,0.14642339921295078,0.972,0.12121213050964151,
reversal-1-diagonal_2d-D0-L0.6-E0.04,reversal,diagonal_2d,1.0,0,0.6,0.04,4,4,30,message,23.47371458592096,23.422570220422866,0.05114436549809253,0.972,0.0428346157951563,
reversal-1-diagonal_2d-D0-L0.6-E0.04,reversal,diagonal_2d,1.0,0,0.6,0.04,16,1,10,message,94.13014120554077,94.05493737383381,0.07520383170695509,0.972,0.30769231527366847,
reversal-1-diagonal_2d-D0-L0.6-E0.04,reversal,diagonal_2d,1.0,0,0.6,0.04,16,4,10,message,94.08428097790227,94.05493737383381,0.02934360406845206,0.972,0.12602642540692946,
reversal-1-diagonal_2d-D0-L0.6-E0.08,reversal,diagonal_2d,1.0,0,0.6,0.08,1,1,60,message,0.4299132046663663,0.09977896894757267,0.33013423571879363,0.944,0.0634920812547224,
reversal-1-diagonal_2d-D0-L0.6-E0.08,reversal,diagonal_2d,1.0,0,0.6,0.08,1,4,60,message,0.21918784936589553,0.09977896894757267,0.11940888041832287,0.944,0.021523094539561662,
reversal-1-diagonal_2d-D0-L0.6-E0.08,reversal,diagonal_2d,1.0,0,0.6,0.08,4,1,30,message,3.706224912350085,3.384546046459375,0.32167886589070993,0.944,0.12121213050964151,
reversal-1-diagonal_2d-D0-L0.6-E0.08,reversal,diagonal_2d,1.0,0,0.6,0.08,4,4,30,message,3.501481211325534,3.384546046459375,0.11693516486615907,0.944,0.0428346157951563,
reversal-1-diagonal_2d-D0-L0.6-E0.08,reversal,diagonal_2d,1.0,0,0.6,0.08,16,1,10,message,45.09157998605039,44.86723435505017,0.22434563100021582,0.944,0.30769231527366847,
reversal-1-diagonal_2d-D0-L0.6-E0.08,reversal,diagonal_2d,1.0,0,0.6,0.08,16,4,10,message,44.95603574686138,44.86723435505017,0.08880139181120891,0.944,0.12602642540692946,
reversal-1-diagonal_2d-D0-L0.9-E0.04,reversal,diagonal_2d,1.0,0,0.9,0.04,1,1,60,message,4.212986898905117,3.584114168600853,0.6288727303042643,0.972,0.2435897859959187,
reversal-1-diagonal_2d-D0-L0.9-E0.04,reversal,diagonal_2d,1.0,0,0.9,0.04,1,4,60,message,3.783816594780174,3.584114168600853,0.19970242617932088,0.972,0.07546182955097493,
reversal-1-diagonal_2d-D0-L0.9-E0.04,reversal,diagonal_2d,1.0,0,0.9,0.04,4,1,30,message,23.918557015900475,23.422570220422866,0.4959867954776095,0.972,0.3958333580728945,
reversal-1-diagonal_2d-D0-L0.9-E0.04,reversal,diagonal_2d,1.0,0,0.9,0.04,4,4,30,message,23.59544585750286,23.422570220422866,0.1728756370799936,0.972,0.14240877396417256,
reversal-1-diagonal_2d-D0-L0.9-E0.04,reversal,diagonal_2d,1.0,0,0.9,0.04,16,1,10,message,94.22227354368573,94.05493737383381,0.16733616985191582,0.972,0.6785714451530572,
reversal-1-diagonal_2d-D0-L0.9-E0.04,reversal,diagonal_2d,1.0,0,0.9,0.04,16,4,10,message,94.1408872716535,94.05493737383381,0.08594989781969331,0.972,0.3485645813173889,
reversal-1-diagonal_2d-D0-L0.9-E0.08,reversal,diagonal_2d,1.0,0,0.9,0.08,1,1,60,message,1.1610627162756189,0.09977896894757267,1.061283747328046,0.944,0.2435897859959187,
reversal-1-diagonal_2d-D0-L0.9-E0.08,reversal,diagonal_2d,1.0,0,0.9,0.08,1,4,60,message,0.48665192638214294,0.09977896894757267,0.3868729574345703,0.944,0.07546182955097493,
reversal-1-diagonal_2d-D0-L0.9-E0.08,reversal,diagonal_2d,1.0,0,0.9,0.08,4,1,30,message,4.378372428997557,3.384546046459375,0.9938263825381821,0.944,0.3958333580728945,
reversal-1-diagonal_2d-D0-L0.9-E0.08,reversal,diagonal_2d,1.0,0,0.9,0.08,4,4,30,message,3.7609353122873665,3.384546046459375,0.3763892658279917,0.944,0.14240877396417256,
reversal-1-diagonal_2d-D0-L0.9-E0.08,reversal,diagonal_2d,1.0,0,0.9,0.08,16,1,10,message,45.35958594098508,44.86723435505017,0.49235158593490386,0.944,0.6785714451530572,
reversal-1-diagonal_2d-D0-L0.9-E0.08,reversal,diagonal_2d,1.0,0,0.9,0.08,16,4,10,message,45.12305276513311,44.86723435505017,0.25581841008293965,0.944,0.3485645813173889,
reversal-1-diagonal_2d-D1-L0-E0.04,reversal,diagonal_2d,1.0,1,0.0,0.04,1,1,60,message,3.23892384359692,3.192135496658537,0.04678834693838331,0.9711687595755898,0.01666668333333334,
reversal-1-diagonal_2d-D1-L0-E0.04,reversal,diagonal_2d,1.0,1,0.0,0.04,1,4,60,message,3.23892384359692,3.192135496658537,0.04678834693838331,0.9711687595755898,0.01666668333333334,
reversal-1-diagonal_2d-D1-L0-E0.04,reversal,diagonal_2d,1.0,1,0.0,0.04,4,1,30,message,21.831085888309754,21.789342688990168,0.04174319931958617,0.9711687595755898,0.03333334166666669,
reversal-1-diagonal_2d-D1-L0-E0.04,reversal,diagonal_2d,1.0,1,0.0,0.04,4,4,30,message,21.831085888309754,21.789342688990168,0.04174319931958617,0.9711687595755898,0.03333334166666669,
reversal-1-diagonal_2d-D1-L0-E0.04,reversal,diagonal_2d,1.0,1,0.0,0.04,16,1,10,message,91.46110110183903,91.43645802308771,0.024643078751330254,0.9711687595755898,0.10000000625,
reversal-1-diagonal_2d-D1-L0-E0.04,reversal,diagonal_2d,1.0,1,0.0,0.04,16,4,10,message,91.46110110183903,91.43645802308771,0.024643078751330254,0.9711687595755898,0.10000000625,
reversal-1-diagonal_2d-D1-L0-E0.08,reversal,diagonal_2d,1.0,1,0.0,0.08,1,1,60,message,0.16450565690959967,0.06380214425918895,0.10070351265041072,0.9404543109109049,0.01666668333333334,
reversal-1-diagonal_2d-D1-L0-E0.08,reversal,diagonal_2d,1.0,1,0.0,0.08,1,4,60,message,0.16450565690959967,0.06380214425918895,0.10070351265041072,0.9404543109109049,0.01666668333333334,
reversal-1-diagonal_2d-D1-L0-E0.08,reversal,diagonal_2d,1.0,1,0.0,0.08,4,1,30,message,2.7442479564353084,2.645135239247005,0.09911271718830343,0.9404543109109049,0.03333334166666669,
reversal-1-diagonal_2d-D1-L0-E0.08,reversal,diagonal_2d,1.0,1,0.0,0.08,4,4,30,message,2.7442479564353084,2.645135239247005,0.09911271718830343,0.9404543109109049,0.03333334166666669,
reversal-1-diagonal_2d-D1-L0-E0.08,reversal,diagonal_2d,1.0,1,0.0,0.08,16,1,10,message,40.17924488668304,40.10116732821764,0.07807755846539297,0.9404543109109049,0.10000000625,
reversal-1-diagonal_2d-D1-L0-E0.08,reversal,diagonal_2d,1.0,1,0.0,0.08,16,4,10,message,40.17924488668304,40.10116732821764,0.07807755846539297,0.9404543109109049,0.10000000625,
reversal-1-diagonal_2d-D1-L0.6-E0.04,reversal,diagonal_2d,1.0,1,0.6,0.04,1,1,60,message,3.366957548042583,3.192135496658537,0.17482205138404625,0.9711687595755898,0.0634920812547224,
reversal-1-diagonal_2d-D1-L0.6-E0.04,reversal,diagonal_2d,1.0,1,0.6,0.04,1,4,60,message,3.2522865482133048,3.192135496658537,0.06015105155476794,0.9711687595755898,0.021523094539561662,
reversal-1-diagonal_2d-D1-L0.6-E0.04,reversal,diagonal_2d,1.0,1,0.6,0.04,4,1,30,message,21.9426537548752,21.789342688990168,0.15331106588503116,0.9711687595755898,0.12121213050964151,
reversal-1-diagonal_2d-D1-L0.6-E0.04,reversal,diagonal_2d,1.0,1,0.6,0.04,4,4,30,message,21.842888423964474,21.789342688990168,0.05354573497430555,0.9711687595755898,0.0428346157951563,
reversal-1-diagonal_2d-D1-L0.6-E0.04,reversal,diagonal_2d,1.0,1,0.6,0.04,16,1,10,message,91.51636939970801,91.43645802308771,0.0799113766203045,0.9711687595755898,0.30769231527366847,
reversal-1-diagonal_2d-D1-L0.6-E0.04,reversal,diagonal_2d,1.0,1,0.6,0.04,16,4,10,message,91.46759106543703,91.43645802308771,0.031133042349321467,0.9711687595755898,0.12602642540692946,
reversal-1-diagonal_2d-D1-L0.6-E0.08,reversal,diagonal_2d,1.0,1,0.6,0.08,1,1,60,message,0.4175983687222219,0.06380214425918895,0.35379622446303294,0.9404543109109049,0.0634920812547224,
reversal-1-diagonal_2d-D1-L0.6-E0.08,reversal,diagonal_2d,1.0,1,0.6,0.08,1,4,60,message,0.1921907046581892,0.06380214425918895,0.12838856039900023,0.9404543109109049,0.021523094539561662,
reversal-1-diagonal_2d-D1-L0.6-E0.08,reversal,diagonal_2d,1.0,1,0.6,0.08,4,1,30,message,2.9917081497214166,2.645135239247005,0.3465729104744115,0.9404543109109049,0.12121213050964151,
reversal-1-diagonal_2d-D1-L0.6-E0.08,reversal,diagonal_2d,1.0,1,0.6,0.08,4,4,30,message,2.7714236014663127,2.645135239247005,0.12628836221930778,0.9404543109109049,0.0428346157951563,
reversal-1-diagonal_2d-D1-L0.6-E0.08,reversal,diagonal_2d,1.0,1,0.6,0.08,16,1,10,message,40.35052456676092,40.10116732821764,0.24935723854327868,0.9404543109109049,0.30769231527366847,
reversal-1-diagonal_2d-D1-L0.6-E0.08,reversal,diagonal_2d,1.0,1,0.6,0.08,16,4,10,message,40.199613266537625,40.10116732821764,0.09844593831998276,0.9404543109109049,0.12602642540692946,
reversal-1-diagonal_2d-D1-L0.9-E0.04,reversal,diagonal_2d,1.0,1,0.9,0.04,1,1,60,message,3.841031222542571,3.192135496658537,0.6488957258840344,0.9711687595755898,0.2435897859959187,
reversal-1-diagonal_2d-D1-L0.9-E0.04,reversal,diagonal_2d,1.0,1,0.9,0.04,1,4,60,message,3.399395700107591,3.192135496658537,0.2072602034490543,0.9711687595755898,0.07546182955097493,
reversal-1-diagonal_2d-D1-L0.9-E0.04,reversal,diagonal_2d,1.0,1,0.9,0.04,4,1,30,message,22.30692945266991,21.789342688990168,0.5175867636797398,0.9711687595755898,0.3958333580728945,
reversal-1-diagonal_2d-D1-L0.9-E0.04,reversal,diagonal_2d,1.0,1,0.9,0.04,4,4,30,message,21.970308297460928,21.789342688990168,0.18096560847075965,0.9711687595755898,0.14240877396417256,
reversal-1-diagonal_2d-D1-L0.9-E0.04,reversal,diagonal_2d,1.0,1,0.9,0.04,16,1,10,message,91.614060875491,91.43645802308771,0.1776028524032995,0.9711687595755898,0.6785714451530572,
reversal-1-diagonal_2d-D1-L0.9-E0.04,reversal,diagonal_2d,1.0,1,0.9,0.04,16,4,10,message,91.52778346365679,91.43645802308771,0.09132544056908033,0.9711687595755898,0.3485645813173889,
reversal-1-diagonal_2d-D1-L0.9-E0.08,reversal,diagonal_2d,1.0,1,0.9,0.08,1,1,60,message,1.1757130521337853,0.06380214425918895,1.1119109078745963,0.9404543109109049,0.2435897859959187,
reversal-1-diagonal_2d-D1-L0.9-E0.08,reversal,diagonal_2d,1.0,1,0.9,0.08,1,4,60,message,0.477713164417082,0.06380214425918895,0.41391102015789305,0.9404543109109049,0.07546182955097493,
reversal-1-diagonal_2d-D1-L0.9-E0.08,reversal,diagonal_2d,1.0,1,0.9,0.08,4,1,30,message,3.697322502725622,2.645135239247005,1.052187263478617,0.9404543109109049,0.3958333580728945,
reversal-1-diagonal_2d-D1-L0.9-E0.08,reversal,diagonal_2d,1.0,1,0.9,0.08,4,4,30,message,3.050073318463849,2.645135239247005,0.40493807921684377,0.9404543109109049,0.14240877396417256,
reversal-1-diagonal_2d-D1-L0.9-E0.08,reversal,diagonal_2d,1.0,1,0.9,0.08,16,1,10,message,40.64607938449768,40.10116732821764,0.5449120562800388,0.9404543109109049,0.6785714451530572,
reversal-1-diagonal_2d-D1-L0.9-E0.08,reversal,diagonal_2d,1.0,1,0.9,0.08,16,4,10,message,40.38540409401926,40.10116732821764,0.2842367658016186,0.9404543109109049,0.3485645813173889,
reversal-1-diagonal_2d-D3-L0-E0.04,reversal,diagonal_2d,1.0,3,0.0,0.04,1,1,60,message,2.5253340922412693,2.4748540321011534,0.050480060140115676,0.9692495710025515,0.01666668333333334,
reversal-1-diagonal_2d-D3-L0-E0.04,reversal,diagonal_2d,1.0,3,0.0,0.04,1,4,60,message,2.5253340922412693,2.4748540321011534,0.050480060140115676,0.9692495710025515,0.01666668333333334,
reversal-1-diagonal_2d-D3-L0-E0.04,reversal,diagonal_2d,1.0,3,0.0,0.04,4,1,30,message,18.637411978744332,18.59173129729426,0.045680681450073715,0.9692495710025515,0.03333334166666669,
reversal-1-diagonal_2d-D3-L0-E0.04,reversal,diagonal_2d,1.0,3,0.0,0.04,4,4,30,message,18.637411978744332,18.59173129729426,0.045680681450073715,0.9692495710025515,0.03333334166666669,
reversal-1-diagonal_2d-D3-L0-E0.04,reversal,diagonal_2d,1.0,3,0.0,0.04,16,1,10,message,86.50813162905513,86.48075935032438,0.027372278730752,0.9692495710025515,0.10000000625,
reversal-1-diagonal_2d-D3-L0-E0.04,reversal,diagonal_2d,1.0,3,0.0,0.04,16,4,10,message,86.50813162905513,86.48075935032438,0.027372278730752,0.9692495710025515,0.10000000625,
reversal-1-diagonal_2d-D3-L0-E0.08,reversal,diagonal_2d,1.0,3,0.0,0.08,1,1,60,message,0.13559642046030865,0.018967540140491315,0.11662888031981734,0.9304888431278662,0.01666668333333334,
reversal-1-diagonal_2d-D3-L0-E0.08,reversal,diagonal_2d,1.0,3,0.0,0.08,1,4,60,message,0.13559642046030865,0.018967540140491315,0.11662888031981734,0.9304888431278662,0.01666668333333334,
reversal-1-diagonal_2d-D3-L0-E0.08,reversal,diagonal_2d,1.0,3,0.0,0.08,4,1,30,message,1.5497478488090954,1.4341584406736967,0.11558940813539875,0.9304888431278662,0.03333334166666669,
reversal-1-diagonal_2d-D3-L0-E0.08,reversal,diagonal_2d,1.0,3,0.0,0.08,4,4,30,message,1.5497478488090954,1.4341584406736967,0.11558940813539875,0.9304888431278662,0.03333334166666669,
reversal-1-diagonal_2d-D3-L0-E0.08,reversal,diagonal_2d,1.0,3,0.0,0.08,16,1,10,message,30.902536594993947,30.80787407019702,0.09466252479692801,0.9304888431278662,0.10000000625,
reversal-1-diagonal_2d-D3-L0-E0.08,reversal,diagonal_2d,1.0,3,0.0,0.08,16,4,10,message,30.902536594993947,30.80787407019702,0.09466252479692801,0.9304888431278662,0.10000000625,
reversal-1-diagonal_2d-D3-L0.6-E0.04,reversal,diagonal_2d,1.0,3,0.6,0.04,1,1,60,message,2.663888052435259,2.4748540321011534,0.18903402033410557,0.9692495710025515,0.0634920812547224,
reversal-1-diagonal_2d-D3-L0.6-E0.04,reversal,diagonal_2d,1.0,3,0.6,0.04,1,4,60,message,2.5397952478242845,2.4748540321011534,0.06494121572313086,0.9692495710025515,0.021523094539561662,
reversal-1-diagonal_2d-D3-L0.6-E0.04,reversal,diagonal_2d,1.0,3,0.6,0.04,4,1,30,message,18.760216304977742,18.59173129729426,0.16848500768348315,0.9692495710025515,0.12121213050964151,
reversal-1-diagonal_2d-D3-L0.6-E0.04,reversal,diagonal_2d,1.0,3,0.6,0.04,4,4,30,message,18.65038546162647,18.59173129729426,0.058654164332211586,0.9692495710025515,0.0428346157951563,
reversal-1-diagonal_2d-D3-L0.6-E0.04,reversal,diagonal_2d,1.0,3,0.6,0.04,16,1,10,message,86.57011357866112,86.48075935032438,0.08935422833674157,0.9692495710025515,0.30769231527366847,
reversal-1-diagonal_2d-D3-L0.6-E0.04,reversal,diagonal_2d,1.0,3,0.6,0.04,16,4,10,message,86.5153931194673,86.48075935032438,0.034633769142934485,0.9692495710025515,0.12602642540692946,
reversal-1-diagonal_2d-D3-L0.6-E0.08,reversal,diagonal_2d,1.0,3,0.6,0.08,1,1,60,message,0.43128098910650364,0.018967540140491315,0.41231344896601235,0.9304888431278662,0.0634920812547224,
reversal-1-diagonal_2d-D3-L0.6-E0.08,reversal,diagonal_2d,1.0,3,0.6,0.08,1,4,60,message,0.16799572326012951,0.018967540140491315,0.1490281831196382,0.9304888431278662,0.021523094539561662,
reversal-1-diagonal_2d-D3-L0.6-E0.08,reversal,diagonal_2d,1.0,3,0.6,0.08,4,1,30,message,1.8416543228422388,1.4341584406736967,0.40749588216854216,0.9304888431278662,0.12121213050964151,
reversal-1-diagonal_2d-D3-L0.6-E0.08,reversal,diagonal_2d,1.0,3,0.6,0.08,4,4,30,message,1.5818106235155371,1.4341584406736967,0.1476521828418405,0.9304888431278662,0.0428346157951563,
reversal-1-diagonal_2d-D3-L0.6-E0.08,reversal,diagonal_2d,1.0,3,0.6,0.08,16,1,10,message,31.115586976925645,30.80787407019702,0.30771290672862334,0.9304888431278662,0.30769231527366847,
reversal-1-diagonal_2d-D3-L0.6-E0.08,reversal,diagonal_2d,1.0,3,0.6,0.08,16,4,10,message,30.927701585787005,30.80787407019702,0.11982751558998556,0.9304888431278662,0.12602642540692946,
reversal-1-diagonal_2d-D3-L0.9-E0.04,reversal,diagonal_2d,1.0,3,0.9,0.04,1,1,60,message,3.168829756771933,2.4748540321011534,0.6939757246707792,0.9692495710025515,0.2435897859959187,
reversal-1-diagonal_2d-D3-L0.9-E0.04,reversal,diagonal_2d,1.0,3,0.9,0.04,1,4,60,message,2.698895123351017,2.4748540321011534,0.22404109124986357,0.9692495710025515,0.07546182955097493,
