alignment,seed_index,policy,finite,independent_mse,high_all_mse,high_adapted_mse,partial_mse,final_window_mse,full_mse
server_time,57,delay_only,True,0.02958902661339461,0.07245627486514815,0.09084147404381739,0.06683187865274207,0.0002349540426072661,0.056292393377094935
server_time,58,delay_only,True,0.028944252957511445,0.040875077258467306,0.04877493065704631,0.019277085506016936,0.049629450895683686,0.029698805240665233
server_time,59,delay_only,True,0.029968113206989527,0.238252820679305,0.22937140526946942,0.08024519633017903,0.07755099467923071,0.11615537673882452
server_time,60,delay_only,True,0.028787950813647822,0.11083363516343604,0.13048318268123082,0.08269070420247612,0.026039491575041165,0.07410409672652002
server_time,61,delay_only,True,0.03242872821105482,0.03479749304424715,0.04434150672839827,0.01547549538339093,0.01343520632486055,0.027567238879564304
server_time,62,delay_only,True,0.028414758021940597,0.18829786256646508,0.2497169553614674,0.05699919971454419,0.08097799537742771,0.09123727343431662
server_time,63,delay_only,True,0.029651045922282848,0.06072316678766247,0.07700055129982876,0.014732991011657521,0.02861495061033261,0.03503573457386762
server_time,0,all_agents_adaptive_eta,True,0.02914549887744168,0.08962621629244914,0.05008693146207841,0.017977522363558797,0.05221493885958517,0.04558307917781653
server_time,1,all_agents_adaptive_eta,True,0.028740370241211847,0.05700773992535566,0.06779435851287355,0.011813003052090739,0.01659542990504081,0.032520371072886085
server_time,2,all_agents_adaptive_eta,True,0.029252200968245278,0.009557584728221779,0.010525465319929796,0.013899560375349718,0.02436448502527566,0.017569782023938926
server_time,3,all_agents_adaptive_eta,True,0.029462100015109266,0.0072143032573063,0.0044634339181760145,0.004999283044371263,0.015963751351133582,0.013891895438928943
server_time,4,all_agents_adaptive_eta,True,0.028516137165279273,0.004444459117158305,0.005547408475268923,0.004013368163338052,0.009255569016034096,0.012324654815258542
server_time,5,all_agents_adaptive_eta,True,0.029599752242817558,0.10297819529375912,0.13632173196942524,0.012584593330788131,0.002258010308792104,0.048387513622454935
server_time,6,all_agents_adaptive_eta,True,0.028830095081704057,0.021695450351458236,0.028673071205703535,0.010706878221603934,0.019898521050045928,0.020410807884922073
server_time,7,all_agents_adaptive_eta,True,0.02812292766074315,0.1157120112409342,0.15156925088814052,0.021075914231925178,0.003187513448104582,0.0549702843778675
server_time,8,all_agents_adaptive_eta,True,0.030887929642772174,0.08344792416297135,0.10837557249063323,0.035723037093168944,0.0018024319578308387,0.05001963029963749
server_time,9,all_agents_adaptive_eta,True,0.028768829029593372,0.006499229275468429,0.008200898560038689,0.001764179637224865,0.000481689237111948,0.012344079314095556
server_time,10,all_agents_adaptive_eta,True,0.031333688991022714,0.045030728959249,0.059087506285033696,0.03538489173988485,0.02806800770556385,0.037249769896718854
server_time,11,all_agents_adaptive_eta,True,0.031386373090668274,0.08005829523193167,0.09018681263159344,0.009584190595618984,0.0012324773615154402,0.04034295297273965
server_time,12,all_agents_adaptive_eta,True,0.027771642384708986,0.011044200233238927,0.006209960588888561,0.02260824691359491,0.022698882939835928,0.020474696510514274
server_time,13,all_agents_adaptive_eta,True,0.03033889339299891,0.014274195291411605,0.018406715232369177,0.014355589058549792,0.011376186918793576,0.0196562259143201
server_time,14,all_agents_adaptive_eta,True,0.028179349823184315,0.027429957921552593,0.024864424567214053,0.03400341993246195,0.10876104832880137,0.02987090922573295
server_time,15,all_agents_adaptive_eta,True,0.0259322554068866,0.06977065908921244,0.09030205870233185,0.03567764804012981,0.011627413848584225,0.04379352084540962
server_time,16,all_agents_adaptive_eta,True,0.02832604186845138,0.02497844643815439,0.030608140674967223,0.01157178907330398,0.008312032927657842,0.02162542579330325
server_time,17,all_agents_adaptive_eta,True,0.030011978139146876,0.0042180386466251045,0.004906883534918969,0.006680090442920022,0.005826520721533821,0.013636702409564
server_time,18,all_agents_adaptive_eta,True,0.028410201464005965,0.02726558692369676,0.03611332201013415,0.017706326639642393,0.03011987497466808,0.024460705009115038
server_time,19,all_agents_adaptive_eta,True,0.02923803501412152,0.0801832195738797,0.10338882614173914,0.02900912340398347,0.01165432145256105,0.046143459330661565
server_time,20,all_agents_adaptive_eta,True,0.029763182689136268,0.05110308008601851,0.06057482685724864,0.038769093204804,0.05154139832806966,0.039878451993319596
server_time,21,all_agents_adaptive_eta,True,0.02998569236340006,0.0389967499643954,0.04532627735879827,0.014837088521521338,0.023546518141851127,0.027939843616438934
server_time,22,all_agents_adaptive_eta,True,0.030410691204248073,0.029876256538461713,0.03794450218304634,0.057141931071831416,0.16457797461695112,0.039142959604847066
server_time,23,all_agents_adaptive_eta,True,0.02981364965612836,0.020098656375206504,0.02200982374405102,0.0028628617816722534,0.0005708362827675616,0.017591722604335704
server_time,24,all_agents_adaptive_eta,True,0.03230407318541944,0.0070458776493645785,0.008251813195969538,0.023756376230626163,0.008227219215591351,0.021035442355136727
server_time,25,all_agents_adaptive_eta,True,0.03182279926608856,0.04258538628535666,0.049710720561098036,0.02602621395859802,0.0007985504287903487,0.03347813317001441
server_time,26,all_agents_adaptive_eta,True,0.029918363565315086,0.017054350407337496,0.015960677829707694,0.03193472477437584,0.024411842923888954,0.026302479582342806
server_time,27,all_agents_adaptive_eta,True,0.028753112566512452,0.12255465485651566,0.16232231901450722,0.015377241033721201,0.011430908919343513,0.055561669485583116
server_time,28,all_agents_adaptive_eta,True,0.028182817006102593,0.04643927088813296,0.056145037090554455,0.028277762440468993,0.042470912900515086,0.034299950111568195
server_time,29,all_agents_adaptive_eta,True,0.028522402411200944,0.006074421263830651,0.002895617877396494,0.03690425952364996,0.07251943546052185,0.023833694399560516
