policy,persistence,rho,delay,seed,decision,covered_so_far,persistence_upper,rho_upper,certified_persistence,certified_rho,transition_trials,sharing_trials,q,gap,eta,updates,exact_radius
correlation_blind,0.5,0.9,2,21311245,1,True,0.6852076324875245,0.9468535763918076,0.686,0.0,839,129,1,5,0.028133888986876687,142,0.9639444626007965
correlation_blind,0.5,0.9,2,21311245,2,True,0.591739724047766,0.9473035018424798,0.592,0.0,1337,129,1,3,0.02793175582186912,166,0.964196215259417
correlation_blind,0.5,0.9,2,21311245,3,True,0.5615465695843025,0.9473035018424798,0.562,0.0,1835,129,1,3,0.02894244194159616,166,0.9629387500980242
correlation_blind,0.5,0.9,2,21311245,4,True,0.5488094045696461,0.9473035018424798,0.55,0.0,2197,129,1,2,0.02849644936416937,181,0.9634932315922298
correlation_blind,0.5,0.9,2,21311245,5,True,0.5526426873670707,0.9473035018424798,0.554,0.0,2559,129,1,2,0.0286755684964867,181,0.963270463160055
correlation_blind,0.5,0.9,2,21311245,6,True,0.5450243805433939,0.9473035018424798,0.546,0.0,2921,129,1,2,0.02920325988124677,181,0.9626147898278263
correlation_blind,0.5,0.9,2,21311245,7,True,0.5445490969771734,0.9473035018424798,0.546,0.0,3283,129,1,2,0.029323707824895524,181,0.9624652580184194
correlation_blind,0.5,0.9,2,21311245,8,True,0.5379748893568863,0.9473035018424798,0.538,0.0,3645,129,1,2,0.02968879719074983,181,0.9620123069223235
correlation_blind,0.5,0.9,2,21311245,9,True,0.5290390246469838,0.9473035018424798,0.53,0.0,4007,129,1,2,0.029955611384886043,181,0.9616815632398604
correlation_blind,0.5,0.9,2,21311245,10,True,0.5360665890690501,0.9473035018424798,0.538,0.0,4137,129,1,2,0.02958229341182728,65,0.9621443958496775
dual_ucb,0.5,0.9,2,20311246,1,True,0.6637015798253265,0.9603725220436967,0.664,0.98,741,129,1,4,0.027397319537897185,153,0.964862474424052
dual_ucb,0.5,0.9,2,20311246,2,True,0.5453574886460144,0.9607075242270666,0.546,0.98,1103,129,1,2,0.027104280131236443,181,0.9652281791732054
dual_ucb,0.5,0.9,2,20311246,3,True,0.5380659883432974,0.9607075242270666,0.54,0.98,1465,129,1,2,0.0281803026055321,181,0.9638866739742318
dual_ucb,0.5,0.9,2,20311246,4,True,0.5411885438009578,0.9607075242270666,0.542,0.98,1827,129,1,2,0.028753412034931116,181,0.9631736826595566
dual_ucb,0.5,0.9,2,20311246,5,True,0.5418322980487982,0.9607075242270666,0.542,0.98,2189,129,1,2,0.02913502452137088,181,0.9626995228667046
dual_ucb,0.5,0.9,2,20311246,6,True,0.540027931234033,0.9607075242270666,0.542,0.98,2551,129,1,2,0.029352250697131828,181,0.9624298301060785
dual_ucb,0.5,0.9,2,20311246,7,True,0.5400231745596091,0.9607075242270666,0.542,0.98,2913,129,1,2,0.029477466725347092,181,0.9622744417283187
dual_ucb,0.5,0.9,2,20311246,8,True,0.5364100504681268,0.9607075242270666,0.538,0.98,3275,129,1,2,0.02968879719074983,181,0.9620123069223235
dual_ucb,0.5,0.9,2,20311246,9,True,0.5340631790727948,0.9607075242270666,0.536,0.98,3637,129,1,2,0.029777932524965096,181,0.9619017879553831
dual_ucb,0.5,0.9,2,20311246,10,True,0.5290608360223703,0.9607075242270666,0.53,0.98,3767,129,1,2,0.029828277159176166,65,0.9618393773606502
correlation_blind,0.5,0.9,2,21311246,1,True,0.6993419954966986,0.9727229968352509,0.7000000000000001,0.0,839,129,1,5,0.027925780300239542,142,0.9642036596454997
correlation_blind,0.5,0.9,2,21311246,2,True,0.5612227992794996,0.9729536330902153,0.562,0.0,1337,129,1,3,0.028149521061976775,166,0.963924998654841
correlation_blind,0.5,0.9,2,21311246,3,True,0.5548760765687315,0.9729536330902153,0.556,0.0,1699,129,1,2,0.027763769877012692,181,0.9644055380340596
correlation_blind,0.5,0.9,2,21311246,4,True,0.5505527034288413,0.9729536330902153,0.552,0.0,2061,129,1,2,0.028424224181247296,181,0.9635830867654872
correlation_blind,0.5,0.9,2,21311246,5,True,0.5496627596076236,0.9729536330902153,0.55,0.0,2423,129,1,2,0.02884209154781957,181,0.9630634542720069
correlation_blind,0.5,0.9,2,21311246,6,True,0.5446210006746888,0.9729536330902153,0.546,0.0,2785,129,1,2,0.02920325988124677,181,0.9626147898278263
correlation_blind,0.5,0.9,2,21311246,7,True,0.5449588907507963,0.9729536330902153,0.546,0.0,3147,129,1,2,0.029323707824895524,181,0.9624652580184194
correlation_blind,0.5,0.9,2,21311246,8,True,0.5447485421230802,0.9729536330902153,0.546,0.0,3509,129,1,2,0.029390375426402507,181,0.9623825132397948
correlation_blind,0.5,0.9,2,21311246,9,True,0.5475851584290483,0.9729536330902153,0.548,0.0,3871,129,1,2,0.02932662313418925,181,0.9624616393616966
correlation_blind,0.5,0.9,2,21311246,10,True,0.5467181221569923,0.9729536330902153,0.548,0.0,4001,129,1,2,0.02919427109329814,65,0.9626259510103846
dual_ucb,0.5,0.9,2,20311247,1,True,0.6993419954966986,0.9603725220436967,0.7000000000000001,0.98,839,129,1,5,0.027925780300239542,142,0.9642036596454997
dual_ucb,0.5,0.9,2,20311247,2,True,0.5729928467714751,0.9607075242270666,0.5740000000000001,0.98,1337,129,1,3,0.028085926583772847,166,0.964004186882352
dual_ucb,0.5,0.9,2,20311247,3,True,0.5541342613410496,0.9607075242270666,0.556,0.98,1699,129,1,2,0.027763769877012692,181,0.9644055380340596
dual_ucb,0.5,0.9,2,20311247,4,True,0.5464594016535926,0.9607075242270666,0.548,0.98,2061,129,1,2,0.028565444169961002,181,0.9634074111608633
dual_ucb,0.5,0.9,2,20311247,5,True,0.5404952440689368,0.9607075242270666,0.542,0.98,2423,129,1,2,0.02913502452137088,181,0.9626995228667046
dual_ucb,0.5,0.9,2,20311247,6,True,0.5364043721393814,0.9607075242270666,0.538,0.98,2785,129,1,2,0.0294875850098505,181,0.9622618875931669
dual_ucb,0.5,0.9,2,20311247,7,True,0.5363796065282649,0.9607075242270666,0.538,0.98,3147,129,1,2,0.029617298642797184,181,0.9621009772191611
dual_ucb,0.5,0.9,2,20311247,8,True,0.5352558078819529,0.9607075242270666,0.536,0.98,3509,129,1,2,0.029754589355623414,181,0.9619307285989649
dual_ucb,0.5,0.9,2,20311247,9,True,0.5308381792647969,0.9607075242270666,0.532,0.98,3871,129,1,2,0.02989995238319741,181,0.9617505385957947
dual_ucb,0.5,0.9,2,20311247,10,True,0.5310202785642391,0.9607075242270666,0.532,0.98,4001,129,1,2,0.02977217050371893,65,0.9619089314859818
correlation_blind,0.5,0.9,2,21311247,1,True,0.6852076324875245,0.9687527531915219,0.686,0.0,839,129,1,5,0.028133888986876687,142,0.9639444626007965
correlation_blind,0.5,0.9,2,21311247,2,True,0.5682897425704041,0.969016878646284,0.5700000000000001,0.0,1337,129,1,3,0.028110031877705804,166,0.9639741692914524
correlation_blind,0.5,0.9,2,21311247,3,True,0.5600651468617734,0.969016878646284,0.562,0.0,1835,129,1,3,0.02894244194159616,166,0.9629387500980242
correlation_blind,0.5,0.9,2,21311247,4,True,0.5542208679017506,0.969016878646284,0.556,0.0,2197,129,1,2,0.02826992270584357,181,0.9637751095386033
correlation_blind,0.5,0.9,2,21311247,5,True,0.548120468943265,0.969016878646284,0.55,0.0,2559,129,1,2,0.02884209154781957,181,0.9630634542720069
correlation_blind,0.5,0.9,2,21311247,6,True,0.5524052324957422,0.969016878646284,0.554,0.0,2921,129,1,2,0.02886422103425929,181,0.9630359513980408
correlation_blind,0.5,0.9,2,21311247,7,True,0.5516981436179607,0.969016878646284,0.552,0.0,3283,129,1,2,0.02906700209162266,181,0.9627840067851332
correlation_blind,0.5,0.9,2,21311247,8,True,0.5446468062906049,0.969016878646284,0.546,0.0,3645,129,1,2,0.029390375426402507,181,0.9623825132397948
correlation_blind,0.5,0.9,2,21311247,9,True,0.5369709597535313,0.969016878646284,0.538,0.0,4007,129,1,2,0.029711582614783644,181,0.9619840527297637
correlation_blind,0.5,0.9,2,21311247,10,True,0.5390505322213544,0.969016878646284,0.54,0.0,4137,129,1,2,0.029511831874574384,65,0.9622318049845948
dual_ucb,0.5,0.9,2,20311248,1,True,0.6120959968694211,0.9727229968352509,0.614,0.98,626,128,1,3,0.02674751673118964,166,0.9656737742025833
dual_ucb,0.5,0.9,2,20311248,2,True,0.5403492471071325,0.9727229968352509,0.542,0.98,988,128,1,2,0.02714980208874959,181,0.9651713513046049
dual_ucb,0.5,0.9,2,20311248,3,True,0.5480304670128755,0.9727229968352509,0.55,0.98,1350,128,1,2,0.02794226940392345,181,0.9641831175740802
dual_ucb,0.5,0.9,2,20311248,4,True,0.5417681605217528,0.9727229968352509,0.542,0.98,1712,128,1,2,0.028753412034931116,181,0.9631736826595566
dual_ucb,0.5,0.9,2,20311248,5,True,0.5495073328739684,0.9727229968352509,0.55,0.98,2074,128,1,2,0.02884209154781957,181,0.9630634542720069
dual_ucb,0.5,0.9,2,20311248,6,True,0.5478317346447998,0.9727229968352509,0.548,0.98,2436,128,1,2,0.02912363916680179,181,0.9627136624240596
dual_ucb,0.5,0.9,2,20311248,7,True,0.5410347534082243,0.9727229968352509,0.542,0.98,2798,128,1,2,0.029477466725347092,181,0.9622744417283187
dual_ucb,0.5,0.9,2,20311248,8,True,0.5411164692697499,0.9727229968352509,0.542,0.98,3160,128,1,2,0.029546630370292617,181,0.9621886345945014
dual_ucb,0.5,0.9,2,20311248,9,True,0.5426017549380298,0.9727229968352509,0.544,0.98,3522,128,1,2,0.02949122785869456,181,0.9622573678573263
dual_ucb,0.5,0.9,2,20311248,10,True,0.5439499541217749,0.9727229968352509,0.544,0.98,3652,128,1,2,0.029360183913708093,65,0.9624199837386107
correlation_blind,0.5,0.9,2,21311248,1,True,0.6709108235462167,0.9947865634437878,0.672,0.0,741,129,1,4,0.027258882871016157,153,0.9650352056085645
correlation_blind,0.5,0.9,2,21311248,2,True,0.5587429002653523,0.9948315866985575,0.56,0.0,1239,129,1,3,0.028157771930802343,166,0.9639147255786619
correlation_blind,0.5,0.9,2,21311248,3,True,0.5511277915636725,0.9948315866985575,0.552,0.0,1601,129,1,2,0.027885901750063675,181,0.9642533438177608
correlation_blind,0.5,0.9,2,21311248,4,True,0.5525576430577228,0.9948315866985575,0.554,0.0,1963,129,1,2,0.028348726608609813,181,0.963677031208633
correlation_blind,0.5,0.9,2,21311248,5,True,0.5513787552638667,0.9948315866985575,0.552,0.0,2325,129,1,2,0.028760511184730598,181,0.9631648574883712
correlation_blind,0.5,0.9,2,21311248,6,True,0.5476502728594277,0.9948315866985575,0.548,0.0,2687,129,1,2,0.02912363916680179,181,0.9627136624240596
correlation_blind,0.5,0.9,2,21311248,7,True,0.5432059307950292,0.9948315866985575,0.544,0.0,3049,129,1,2,0.029402331157271713,181,0.9623676758926281
correlation_blind,0.5,0.9,2,21311248,8,True,0.5412780658340586,0.9948315866985575,0.542,0.0,3411,129,1,2,0.029546630370292617,181,0.9621886345945014
correlation_blind,0.5,0.9,2,21311248,9,True,0.5402177801514665,0.9948315866985575,0.542,0.0,3773,129,1,2,0.029568224665353516,181,0.9621618471271086
correlation_blind,0.5,0.9,2,21311248,10,True,0.5368886888826625,0.9948315866985575,0.538,0.0,3903,129,1,2,0.02958229341182728,65,0.9621443958496775
dual_ucb,0.5,0.9,2,20311249,1,True,0.6564517604415314,0.9603725220436967,0.658,0.98,741,129,1,4,0.027483148438552527,153,0.9647554138586196
dual_ucb,0.5,0.9,2,20311249,2,True,0.5654147028585332,0.9607075242270666,0.5660000000000001,0.98,1239,129,1,3,0.02813113846009818,166,0.9639478874422414
dual_ucb,0.5,0.9,2,20311249,3,True,0.5431094684816451,0.9607075242270666,0.544,0.98,1601,129,1,2,0.02809353202988912,181,0.9639947158490514
dual_ucb,0.5,0.9,2,20311249,4,True,0.5388984069614737,0.9607075242270666,0.54,0.98,1963,129,1,2,0.028809855544897057,181,0.9631035205551746
dual_ucb,0.5,0.9,2,20311249,5,True,0.5346555411128717,0.9607075242270666,0.536,0.98,2325,129,1,2,0.029320075507357674,181,0.9624697667081796
dual_ucb,0.5,0.9,2,20311249,6,True,0.5390920611274439,0.9607075242270666,0.54,0.98,2687,129,1,2,0.029421625870822577,181,0.9623437316938912
dual_ucb,0.5,0.9,2,20311249,7,True,0.539130837285152,0.9607075242270666,0.54,0.98,3049,129,1,2,0.029549127869145198,181,0.9621855363972884
dual_ucb,0.5,0.9,2,20311249,8,True,0.5344174466655458,0.9607075242270666,0.536,0.98,3411,129,1,2,0.029754589355623414,181,0.9619307285989649
dual_ucb,0.5,0.9,2,20311249,9,True,0.5364213476235087,0.9607075242270666,0.538,0.98,3773,129,1,2,0.029711582614783644,181,0.9619840527297637
dual_ucb,0.5,0.9,2,20311249,10,True,0.5353039428206199,0.9607075242270666,0.536,0.98,3903,129,1,2,0.029649174261426783,65,0.9620614439500963
correlation_blind,0.5,0.9,2,21311249,1,True,0.649161317137962,0.9727229968352509,0.65,0.0,741,129,1,4,0.027577475466960717,153,0.9646377799452033
correlation_blind,0.5,0.9,2,21311249,2,True,0.5760606571821851,0.9729536330902153,0.578,0.0,1239,129,1,3,0.02805852934913175,166,0.9640383060988256
correlation_blind,0.5,0.9,2,21311249,3,True,0.5599298399166976,0.9729536330902153,0.56,0.0,1737,129,1,3,0.028955602235553296,166,0.962922398417878
correlation_blind,0.5,0.9,2,21311249,4,True,0.5489022832584496,0.9729536330902153,0.55,0.0,2099,129,1,2,0.02849644936416937,181,0.9634932315922298
correlation_blind,0.5,0.9,2,21311249,5,True,0.5477962706960309,0.9729536330902153,0.548,0.0,2461,129,1,2,0.028920318125855986,181,0.9629662402461624
correlation_blind,0.5,0.9,2,21311249,6,True,0.5483305502574631,0.9729536330902153,0.55,0.0,2823,129,1,2,0.029040592113944302,181,0.9628168121102797
correlation_blind,0.5,0.9,2,21311249,7,True,0.5414731211555908,0.9729536330902153,0.542,0.0,3185,129,1,2,0.029477466725347092,181,0.9622744417283187
correlation_blind,0.5,0.9,2,21311249,8,True,0.5394581801884493,0.9729536330902153,0.54,0.0,3547,129,1,2,0.029619475781405377,181,0.9620982769470017
correlation_blind,0.5,0.9,2,21311249,9,True,0.5343699268858784,0.9729536330902153,0.536,0.0,3909,129,1,2,0.029777932524965096,181,0.9619017879553831
correlation_blind,0.5,0.9,2,21311249,10,True,0.5352347860040396,0.9729536330902153,0.536,0.0,4039,129,1,2,0.029649174261426783,65,0.9620614439500963
dual_ucb,0.5,0.9,2,20311250,1,True,0.7339617219087422,0.9924306493116266,0.734,1.0,926,128,1,6,0.028211663162641343,133,0.9638476315351057
dual_ucb,0.5,0.9,2,20311250,2,True,0.5734052097689695,0.9924306493116266,0.5740000000000001,1.0,1424,128,1,3,0.028085926583772847,166,0.964004186882352
dual_ucb,0.5,0.9,2,20311250,3,True,0.5655566646241781,0.9924306493116266,0.5660000000000001,1.0,1922,128,1,3,0.028913342865512743,166,0.9629749077524768
dual_ucb,0.5,0.9,2,20311250,4,True,0.5521814768025739,0.9924306493116266,0.554,1.0,2284,128,1,2,0.028348726608609813,181,0.963677031208633
dual_ucb,0.5,0.9,2,20311250,5,True,0.5465544217455653,0.9924306493116266,0.548,1.0,2646,128,1,2,0.028920318125855986,181,0.9629662402461624
dual_ucb,0.5,0.9,2,20311250,6,True,0.5422148330638321,0.9924306493116266,0.544,1.0,3008,128,1,2,0.029279465868645414,181,0.9625201772435656
dual_ucb,0.5,0.9,2,20311250,7,True,0.5377486270162204,0.9924306493116266,0.538,1.0,3370,128,1,2,0.029617298642797184,181,0.9621009772191611
dual_ucb,0.5,0.9,2,20311250,8,True,0.5361800509920136,0.9924306493116266,0.538,1.0,3732,128,1,2,0.02968879719074983,181,0.9620123069223235
dual_ucb,0.5,0.9,2,20311250,9,True,0.5366861323111138,0.9924306493116266,0.538,1.0,4094,128,1,2,0.029711582614783644,181,0.9619840527297637
dual_ucb,0.5,0.9,2,20311250,10,True,0.5377558244233558,0.9924306493116266,0.538,1.0,4224,128,1,2,0.02958229341182728,65,0.9621443958496775
correlation_blind,0.5,0.9,2,21311250,1,True,0.6709108235462167,0.9727229968352509,0.672,0.0,741,129,1,4,0.027258882871016157,153,0.9650352056085645
correlation_blind,0.5,0.9,2,21311250,2,True,0.5760606571821851,0.9729536330902153,0.578,0.0,1239,129,1,3,0.02805852934913175,166,0.9640383060988256
correlation_blind,0.5,0.9,2,21311250,3,True,0.5726989716829676,0.9729536330902153,0.5740000000000001,0.0,1737,129,1,3,0.02884297326419527,166,0.963062358430317
correlation_blind,0.5,0.9,2,21311250,4,True,0.5614683782957643,0.9729536330902153,0.562,0.0,2235,129,1,3,0.029451396819754665,166,0.9623067892067582
correlation_blind,0.5,0.9,2,21311250,5,True,0.5530496077000198,0.9729536330902153,0.554,0.0,2597,129,1,2,0.0286755684964867,181,0.963270463160055
correlation_blind,0.5,0.9,2,21311250,6,True,0.5554116897220052,0.9729536330902153,0.556,0.0,2959,129,1,2,0.028770892502232158,181,0.9631519524505014
correlation_blind,0.5,0.9,2,21311250,7,True,0.5489555741656673,0.9729536330902153,0.55,0.0,3321,129,1,2,0.029156044849962766,181,0.9626734186866162
correlation_blind,0.5,0.9,2,21311250,8,True,0.5437664059379965,0.9729536330902153,0.544,0.0,3683,129,1,2,0.02947026193573481,181,0.9622833811886118
correlation_blind,0.5,0.9,2,21311250,9,True,0.540843428601089,0.9729536330902153,0.542,0.0,4045,129,1,2,0.029568224665353516,181,0.9621618471271086
correlation_blind,0.5,0.9,2,21311250,10,True,0.5354064165643739,0.9729536330902153,0.536,0.0,4175,129,1,2,0.029649174261426783,65,0.9620614439500963
dual_ucb,0.5,0.9,2,20311251,1,True,0.7339617219087422,0.9514751328510374,0.734,0.96,926,128,1,6,0.028211663162641343,133,0.9638476315351057
dual_ucb,0.5,0.9,2,20311251,2,True,0.5765981890374712,0.9514751328510374,0.578,0.96,1424,128,1,3,0.02805852934913175,166,0.9640383060988256
dual_ucb,0.5,0.9,2,20311251,3,True,0.5620812477546528,0.9514751328510374,0.5640000000000001,0.96,1922,128,1,3,0.02892836728136297,166,0.9629562385088819
dual_ucb,0.5,0.9,2,20311251,4,True,0.5563127753249018,0.9514751328510374,0.558,0.96,2420,128,1,3,0.02948292849257018,166,0.9622676650665399
dual_ucb,0.5,0.9,2,20311251,5,True,0.5547089108194339,0.9514751328510374,0.556,0.96,2782,128,1,2,0.02858724336511055,181,0.9633802990607481
dual_ucb,0.5,0.9,2,20311251,6,True,0.5469503585496991,0.9514751328510374,0.548,0.96,3144,128,1,2,0.02912363916680179,181,0.9627136624240596
dual_ucb,0.5,0.9,2,20311251,7,True,0.5439803570581132,0.9514751328510374,0.544,0.96,3506,128,1,2,0.029402331157271713,181,0.9623676758926281
dual_ucb,0.5,0.9,2,20311251,8,True,0.5446292844537466,0.9514751328510374,0.546,0.96,3868,128,1,2,0.029390375426402507,181,0.9623825132397948
dual_ucb,0.5,0.9,2,20311251,9,True,0.5458394536255557,0.9514751328510374,0.546,0.96,4230,128,1,2,0.029410691971845926,181,0.9623573002042891
dual_ucb,0.5,0.9,2,20311251,10,True,0.5382974477812379,0.9514751328510374,0.54,0.96,4360,128,1,2,0.029511831874574384,65,0.9622318049845948
correlation_blind,0.5,0.9,2,21311251,1,True,0.6922951498051697,0.9687527531915219,0.6940000000000001,0.0,839,129,1,5,0.0280240225835281,142,0.9640812826247174
correlation_blind,0.5,0.9,2,21311251,2,True,0.5576837959160041,0.969016878646284,0.558,0.0,1201,129,1,2,0.02690797307424036,181,0.9654733159905333
correlation_blind,0.5,0.9,2,21311251,3,True,0.5393140472195412,0.969016878646284,0.54,0.0,1563,129,1,2,0.0281803026055321,181,0.9638866739742318
correlation_blind,0.5,0.9,2,21311251,4,True,0.5474247524858624,0.969016878646284,0.548,0.0,1925,129,1,2,0.028565444169961002,181,0.9634074111608633
correlation_blind,0.5,0.9,2,21311251,5,True,0.5410381987921888,0.969016878646284,0.542,0.0,2287,129,1,2,0.02913502452137088,181,0.9626995228667046
correlation_blind,0.5,0.9,2,21311251,6,True,0.5489153955012258,0.969016878646284,0.55,0.0,2649,129,1,2,0.029040592113944302,181,0.9628168121102797
correlation_blind,0.5,0.9,2,21311251,7,True,0.5446338493396188,0.969016878646284,0.546,0.0,3011,129,1,2,0.029323707824895524,181,0.9624652580184194
correlation_blind,0.5,0.9,2,21311251,8,True,0.5375664836990923,0.969016878646284,0.538,0.0,3373,129,1,2,0.02968879719074983,181,0.9620123069223235
correlation_blind,0.5,0.9,2,21311251,9,True,0.5339495330786197,0.969016878646284,0.534,0.0,3735,129,1,2,0.029840724853449928,181,0.9618239476715119
correlation_blind,0.5,0.9,2,21311251,10,True,0.5346706668491286,0.969016878646284,0.536,0.0,3865,129,1,2,0.029649174261426783,65,0.9620614439500963
dual_ucb,0.5,0.9,2,20311252,1,True,0.7133132558868878,0.9765294187433833,0.714,0.98,839,129,1,5,0.02763139299315661,142,0.9645705528675584
dual_ucb,0.5,0.9,2,20311252,2,True,0.5505947153444819,0.9767279961795585,0.552,0.98,1201,129,1,2,0.02701840383957762,181,0.9653354015957085
dual_ucb,0.5,0.9,2,20311252,3,True,0.5426278155656501,0.9767279961795585,0.544,0.98,1563,129,1,2,0.02809353202988912,181,0.9639947158490514
dual_ucb,0.5,0.9,2,20311252,4,True,0.5544123119815088,0.9767279961795585,0.556,0.98,1925,129,1,2,0.02826992270584357,181,0.9637751095386033
dual_ucb,0.5,0.9,2,20311252,5,True,0.5482704727657424,0.9767279961795585,0.55,0.98,2287,129,1,2,0.02884209154781957,181,0.9630634542720069
dual_ucb,0.5,0.9,2,20311252,6,True,0.5489153955012258,0.9767279961795585,0.55,0.98,2649,129,1,2,0.029040592113944302,181,0.9628168121102797
dual_ucb,0.5,0.9,2,20311252,7,True,0.5435070905558039,0.9767279961795585,0.544,0.98,3011,129,1,2,0.029402331157271713,181,0.9623676758926281
dual_ucb,0.5,0.9,2,20311252,8,True,0.5395511519428347,0.9767279961795585,0.54,0.98,3373,129,1,2,0.029619475781405377,181,0.9620982769470017
