policy,persistence,rho,delay,seed,simultaneous_coverage,largest_action_radius,final_error,median_q,initial_p_upper,final_p_upper,initial_rho_upper,final_rho_upper,random_seed,oracle_error,to_oracle
dual_ucb,0.98,0.5,0,20401239,True,0.880375946922497,0.00901850294366029,6.0,0.9998916376850624,0.985797106375178,0.6344582199550199,0.5427762827513949,20401239,0.007954716687928715,1.1337302505500757
correlation_blind,0.98,0.5,0,20401239,True,0.8079528138234197,0.009339247112766663,24.0,0.9999990230334976,0.9872238278623735,0.7542346377081088,0.616267397227279,21401239,0.007954716687928715,1.174051506691492
dual_ucb,0.98,0.5,0,20401240,True,0.8944913028637798,0.009159168303595864,8.0,0.9998916376850624,0.9866644637258375,0.7063480729282505,0.5770207766324573,20401240,0.007954716687928715,1.1514135151406342
correlation_blind,0.98,0.5,0,20401240,True,0.8252134767957782,0.009270099456218492,24.0,0.9998916376850624,0.984414831167598,0.6120959968694211,0.5307120718749068,21401240,0.007954716687928715,1.1653588455621395
dual_ucb,0.98,0.5,0,20401241,True,0.8960101075390787,0.007675665104591715,8.0,0.9993703412465136,0.9836110735180665,0.6418301725565638,0.6095367364291511,20401241,0.007954716687928715,0.9649199846726836
correlation_blind,0.98,0.5,0,20401241,True,0.8602849613486843,0.009260370958705452,32.0,0.9998916376850624,0.9841652916615666,0.7407614551894448,0.5962731631239622,21401241,0.007954716687928715,1.164135860772775
dual_ucb,0.98,0.5,0,20401242,True,0.8954570654317273,0.008513425141470615,6.0,1.0,0.9856574871586492,0.6418301725565638,0.5844817675405245,20401242,0.007954716687928715,1.0702361222228995
correlation_blind,0.98,0.5,0,20401242,True,0.815636822231063,0.009271646919868898,24.0,0.9993703412465136,0.984659926717675,0.649161317137962,0.5625153890728745,21401242,0.007954716687928715,1.1655533796619841
dual_ucb,0.98,0.5,0,20401243,True,0.8822906215076818,0.008513972198003181,6.0,0.9998916376850624,0.9855478976562875,0.6780795109382056,0.5919748178239785,20401243,0.007954716687928715,1.0703048935637314
correlation_blind,0.98,0.5,0,20401243,True,0.8455610504427445,0.009269711863176114,32.0,0.9998916376850624,0.9846015377708157,0.6922951498051697,0.5799257391334598,21401243,0.007954716687928715,1.1653101206285454
dual_ucb,0.98,0.5,0,20401244,True,0.9253733644652891,0.007799779673359383,8.0,0.9967693945447871,0.9839644238988938,0.7133132558868878,0.6298770917537388,20401244,0.007954716687928715,0.9805226231621236
correlation_blind,0.98,0.5,0,20401244,True,0.8187291261932139,0.010477639321352053,12.0,0.9993703412465136,0.983121210129893,0.6922951498051697,0.5392372832940648,21401244,0.007954716687928715,1.3171605894213523
dual_ucb,0.98,0.5,0,20401245,True,0.8950378830760606,0.008827890936189669,8.0,0.9983186396695305,0.9855181298058382,0.6564517604415314,0.6102318135380747,20401245,0.007954716687928715,1.1097681140028528
correlation_blind,0.98,0.5,0,20401245,True,0.815636822231063,0.009270274962692466,24.0,0.9983186396695305,0.9857956251492901,0.6780795109382056,0.5736148437881283,21401245,0.007954716687928715,1.1653809087582103
dual_ucb,0.98,0.5,0,20401246,True,0.895169166756411,0.008560936295808274,8.0,0.9993703412465136,0.9854557119115319,0.649161317137962,0.5637060231793409,20401246,0.007954716687928715,1.076208824482649
correlation_blind,0.98,0.5,0,20401246,True,0.815636822231063,0.009271646919868898,24.0,0.9993703412465136,0.9855904198368899,0.627045322816508,0.5746006500197076,21401246,0.007954716687928715,1.1655533796619841
dual_ucb,0.98,0.5,0,20401247,True,0.8637214162308731,0.008972332033644656,6.0,0.9999990230334976,0.9853238456391935,0.6780795109382056,0.5744432897895508,20401247,0.007954716687928715,1.1279260325210794
correlation_blind,0.98,0.5,0,20401247,True,0.8455610504427445,0.009279568921596183,32.0,0.9967693945447871,0.9857226618791066,0.7202373881324629,0.6297018500087159,21401247,0.007954716687928715,1.1665492670126056
dual_ucb,0.98,0.5,0,20401248,True,0.8957372460229522,0.008465409284878996,8.0,1.0,0.9841728606347169,0.5969804851476164,0.6154029662410843,20401248,0.007954716687928715,1.064199973045584
correlation_blind,0.98,0.5,0,20401248,True,0.815636822231063,0.00933994811050512,24.0,0.9998916376850624,0.9863058538864662,0.6922951498051697,0.600262826802676,21401248,0.007954716687928715,1.1741396302244798
dual_ucb,0.98,0.5,0,20401249,True,0.8822906215076818,0.007675306800963371,8.0,0.9993703412465136,0.9831686077156723,0.7202373881324629,0.6060607097100754,20401249,0.007954716687928715,0.9648749417575929
correlation_blind,0.98,0.5,0,20401249,True,0.8306888525535014,0.009279691255076872,32.0,0.9998916376850624,0.9858568245521997,0.627045322816508,0.5952831146559274,21401249,0.007954716687928715,1.1665646457476992
dual_ucb,0.98,0.5,0,20401250,True,0.9065652851692125,0.008543393970972717,6.0,0.9999990230334976,0.9849385882846862,0.7271202828372674,0.5790505176298211,20401250,0.007954716687928715,1.0740035511179575
correlation_blind,0.98,0.5,0,20401250,True,0.8306888525535014,0.009000028872319087,32.0,0.9998916376850624,0.9854561801027721,0.6922951498051697,0.6169108126219176,21401250,0.007954716687928715,1.1314078458603853
dual_ucb,0.98,0.5,0,20401251,True,0.8458488381966554,0.009145833508119112,4.0,0.9999990230334976,0.9864632156841908,0.6852076324875245,0.5848127326006887,20401251,0.007954716687928715,1.149737176937793
correlation_blind,0.98,0.5,0,20401251,True,0.8458291867267764,0.010495344964513646,32.0,0.9998916376850624,0.9836875725893401,0.6637015798253265,0.5794718910613694,21401251,0.007954716687928715,1.3193863937907853
dual_ucb,0.98,0.5,0,20401252,True,0.9068093050340693,0.008512954024784964,8.0,0.9983186396695305,0.9842143271242789,0.6852076324875245,0.5853707162909847,20401252,0.007954716687928715,1.070176897400177
correlation_blind,0.98,0.5,0,20401252,True,0.815636822231063,0.00933813663335148,16.0,0.9998916376850624,0.9868522816018699,0.6922951498051697,0.6196218762173551,21401252,0.007954716687928715,1.1739119065701114
dual_ucb,0.98,0.5,0,20401253,True,0.8825995557264863,0.008512323731219105,8.0,0.9983186396695305,0.9844229837919056,0.627045322816508,0.5956020468633354,20401253,0.007954716687928715,1.07009766220041
correlation_blind,0.98,0.5,0,20401253,True,0.815636822231063,0.00927436996616595,12.0,1.0,0.9842320671493352,0.6922951498051697,0.591739724047766,21401253,0.007954716687928715,1.1658956981132729
dual_ucb,0.98,0.5,0,20401254,True,0.8764618671969113,0.008487856587683515,8.0,0.9983186396695305,0.9855484310426357,0.7339617219087422,0.6190337049718653,20401254,0.007954716687928715,1.0670218589385894
correlation_blind,0.98,0.5,0,20401254,True,0.8306888525535014,0.009279786904433377,32.0,0.9993703412465136,0.9853229071234717,0.627045322816508,0.5895086446995137,21401254,0.007954716687928715,1.1665766699793918
dual_ucb,0.98,0.5,0,20401255,True,0.9065652851692125,0.00851292330508628,8.0,0.9983186396695305,0.9840289441248282,0.7271202828372674,0.58743439418835,20401255,0.007954716687928715,1.070173035578331
correlation_blind,0.98,0.5,0,20401255,True,0.815636822231063,0.009272317340595339,24.0,0.9999990230334976,0.9848886769587664,0.6195913143489458,0.5617867570220372,21401255,0.007954716687928715,1.1656376593104922
dual_ucb,0.98,0.5,0,20401256,True,0.8944913028637798,0.008513143370245477,8.0,0.9983186396695305,0.9842760886697992,0.649161317137962,0.5868367686900566,20401256,0.007954716687928715,1.0702007003171057
correlation_blind,0.98,0.5,0,20401256,True,0.8546780889407406,0.009269598811242594,32.0,0.9967693945447871,0.9842092145030517,0.6709108235462167,0.6266817348412979,21401256,0.007954716687928715,1.1652959086914074
dual_ucb,0.98,0.5,0,20401257,True,0.8638139807679583,0.008567349893813985,4.0,0.9993703412465136,0.9845990462152518,0.6709108235462167,0.5620625890779467,20401257,0.007954716687928715,1.0770150880187777
correlation_blind,0.98,0.5,0,20401257,True,0.8118072091304762,0.00928561488565256,12.0,0.9999990230334976,0.9859712381035539,0.6418301725565638,0.5685752272226243,21401257,0.007954716687928715,1.1673093147042537
dual_ucb,0.98,0.5,0,20401258,True,0.8825995557264863,0.008487225832298452,8.0,0.9998916376850624,0.9852408293258885,0.7063480729282505,0.6000855677137551,20401258,0.007954716687928715,1.0669425656828004
correlation_blind,0.98,0.5,0,20401258,True,0.815636822231063,0.009280568939256587,24.0,1.0,0.9847182336915727,0.6922951498051697,0.5666163554421102,21401258,0.007954716687928715,1.166674980812309
dual_ucb,0.98,0.5,0,20401259,True,0.8759617111336693,0.008518710367698901,4.0,0.9998916376850624,0.9840022797044317,0.6637015798253265,0.5816608266471359,20401259,0.007954716687928715,1.0709005363605277
correlation_blind,0.98,0.5,0,20401259,True,0.8306888525535014,0.009281307946012687,24.0,0.9999990230334976,0.9855470143260177,0.6852076324875245,0.5916676234646325,21401259,0.007954716687928715,1.1667678825189431
dual_ucb,0.98,0.5,0,20401260,True,0.8490142825063971,0.009236928671171832,8.0,0.9999990230334976,0.9879233982849676,0.6637015798253265,0.5753205631689806,20401260,0.007954716687928715,1.1611888937778103
correlation_blind,0.98,0.5,0,20401260,True,0.8059656971019638,0.03444212909524521,1.0,0.9999990230334976,0.9901311852960775,0.6637015798253265,0.597921799824976,21401260,0.007954716687928715,4.3297744528741235
dual_ucb,0.98,0.5,0,20401261,True,0.8944913028637798,0.0074012337180649436,8.0,0.9993703412465136,0.9838766431397352,0.5969804851476164,0.5851353028725543,20401261,0.007954716687928715,0.9304207815843798
correlation_blind,0.98,0.5,0,20401261,True,0.8458291867267764,0.009269681758368372,32.0,0.9998916376850624,0.9845266821596101,0.6780795109382056,0.6172907643375074,21401261,0.007954716687928715,1.165306336105611
