seed,seed_index,persistence,rho,maximum_delay,policy,num_agents,gap,eta,updates,update_cost,squared_parameter_error,maximum_squared_error,diverged,finite,charged_budget,within_budget
20261052,22,0.9,0.0,8,joint,4,166,0.07914324756313394,735,174,0.2400421632341537,9.059620108074538,False,True,127890,True
20261052,22,0.9,0.0,8,q1,1,161,0.06679292996435712,771,166,1.6152014982165865,9.108513698858207,False,True,127986,True
20261052,22,0.9,0.0,8,q32,32,250,0.00020609507758449262,447,286,8.860498878511532,9.107025542435156,False,True,127842,True
20261052,22,0.9,0.9,8,joint,2,171,0.06994688318706603,723,177,0.35241299087767763,8.881256666057066,False,True,127971,True
20261052,22,0.9,0.9,8,q1,1,161,0.06679292996435712,771,166,1.4847988538343992,8.891316346226384,False,True,127986,True
20261052,22,0.9,0.9,8,q32,32,250,0.0002057228194076589,447,286,8.870894384681478,9.106743599075505,False,True,127842,True
20261053,23,0.9,0.0,0,joint,32,228,0.294438075425412,484,264,0.23052072294476575,8.360589815802,False,True,127776,True
20261053,23,0.9,0.0,0,q1,1,161,0.06679292996435712,771,166,0.22881694407879916,8.891316346226384,False,True,127986,True
20261053,23,0.9,0.0,0,q32,32,228,0.294438075425412,484,264,0.23052072294476575,8.360589815802,False,True,127776,True
20261053,23,0.9,0.9,0,joint,2,171,0.06994688318706603,723,177,2.2304627144754137,8.881256666057066,False,True,127971,True
20261053,23,0.9,0.9,0,q1,1,161,0.06679292996435712,771,166,0.2904296548791089,8.891316346226384,False,True,127986,True
20261053,23,0.9,0.9,0,q32,32,250,0.09618844165746196,447,286,3.587606245988125,8.780113903896863,False,True,127842,True
20261053,23,0.9,0.0,8,joint,4,166,0.07914324756313394,735,174,0.08920924243261819,9.026429067430803,False,True,127890,True
20261053,23,0.9,0.0,8,q1,1,161,0.06679292996435712,771,166,0.22881694407879916,8.891316346226384,False,True,127986,True
20261053,23,0.9,0.0,8,q32,32,250,0.00020609507758449262,447,286,8.86154370804265,9.106860038345854,False,True,127842,True
20261053,23,0.9,0.9,8,joint,2,171,0.06994688318706603,723,177,2.2304627144754137,8.881256666057066,False,True,127971,True
20261053,23,0.9,0.9,8,q1,1,161,0.06679292996435712,771,166,0.2904296548791089,8.891316346226384,False,True,127986,True
20261053,23,0.9,0.9,8,q32,32,250,0.0002057228194076589,447,286,8.860914173525853,9.10668063068955,False,True,127842,True
20261054,24,0.9,0.0,0,joint,32,228,0.294438075425412,484,264,0.03375827169030929,8.174978117961558,False,True,127776,True
20261054,24,0.9,0.0,0,q1,1,161,0.06679292996435712,771,166,0.651762176834589,8.907617479192174,False,True,127986,True
20261054,24,0.9,0.0,0,q32,32,228,0.294438075425412,484,264,0.03375827169030929,8.174978117961558,False,True,127776,True
20261054,24,0.9,0.9,0,joint,2,171,0.06994688318706603,723,177,0.43115753185735656,8.898400579562077,False,True,127971,True
20261054,24,0.9,0.9,0,q1,1,161,0.06679292996435712,771,166,0.1278304114572894,8.907617479192174,False,True,127986,True
20261054,24,0.9,0.9,0,q32,32,250,0.09618844165746196,447,286,1.0926332103807554,8.822471111880038,False,True,127842,True
20261054,24,0.9,0.0,8,joint,4,166,0.07914324756313394,735,174,0.21465020857482708,8.91183009115963,False,True,127890,True
20261054,24,0.9,0.0,8,q1,1,161,0.06679292996435712,771,166,0.651762176834589,8.907617479192174,False,True,127986,True
20261054,24,0.9,0.0,8,q32,32,250,0.00020609507758449262,447,286,8.857639915377494,9.106722173274703,False,True,127842,True
20261054,24,0.9,0.9,8,joint,2,171,0.06994688318706603,723,177,0.43115753185735656,8.898400579562077,False,True,127971,True
20261054,24,0.9,0.9,8,q1,1,161,0.06679292996435712,771,166,0.1278304114572894,8.907617479192174,False,True,127986,True
20261054,24,0.9,0.9,8,q32,32,250,0.0002057228194076589,447,286,8.858973617079819,9.10676523732281,False,True,127842,True
20261055,25,0.9,0.0,0,joint,32,228,0.294438075425412,484,264,0.014897939114751065,8.342124968856773,False,True,127776,True
20261055,25,0.9,0.0,0,q1,1,161,0.06679292996435712,771,166,0.3662857525046509,9.108513698858207,False,True,127986,True
20261055,25,0.9,0.0,0,q32,32,228,0.294438075425412,484,264,0.014897939114751065,8.342124968856773,False,True,127776,True
20261055,25,0.9,0.9,0,joint,2,171,0.06994688318706603,723,177,0.9618798772329216,9.003168574107582,False,True,127971,True
20261055,25,0.9,0.9,0,q1,1,161,0.06679292996435712,771,166,0.36628136089658314,9.004350955659293,False,True,127986,True
20261055,25,0.9,0.9,0,q32,32,250,0.09618844165746196,447,286,1.3580563923931481,8.959862584963439,False,True,127842,True
20261055,25,0.9,0.0,8,joint,4,166,0.07914324756313394,735,174,0.0731913067808527,8.924142435129129,False,True,127890,True
20261055,25,0.9,0.0,8,q1,1,161,0.06679292996435712,771,166,0.3662857525046509,9.108513698858207,False,True,127986,True
20261055,25,0.9,0.0,8,q32,32,250,0.00020609507758449262,447,286,8.860937367365455,9.10684365788385,False,True,127842,True
20261055,25,0.9,0.9,8,joint,2,171,0.06994688318706603,723,177,0.9618798772329216,9.003168574107582,False,True,127971,True
20261055,25,0.9,0.9,8,q1,1,161,0.06679292996435712,771,166,0.36628136089658314,9.004350955659293,False,True,127986,True
20261055,25,0.9,0.9,8,q32,32,250,0.0002057228194076589,447,286,8.843673605206737,9.107072451671003,False,True,127842,True
20261056,26,0.9,0.0,0,joint,32,228,0.294438075425412,484,264,0.04885000502406069,8.365137644808806,False,True,127776,True
20261056,26,0.9,0.0,0,q1,1,161,0.06679292996435712,771,166,0.11937925145151032,9.04887461231164,False,True,127986,True
20261056,26,0.9,0.0,0,q32,32,228,0.294438075425412,484,264,0.04885000502406069,8.365137644808806,False,True,127776,True
20261056,26,0.9,0.9,0,joint,2,171,0.06994688318706603,723,177,1.0083558804963628,8.898400579562077,False,True,127971,True
20261056,26,0.9,0.9,0,q1,1,161,0.06679292996435712,771,166,1.0296534763420886,8.907617479192174,False,True,127986,True
20261056,26,0.9,0.9,0,q32,32,250,0.09618844165746196,447,286,0.45627980242803956,8.808136941780049,False,True,127842,True
20261056,26,0.9,0.0,8,joint,4,166,0.07914324756313394,735,174,0.214082374952386,9.012615663628472,False,True,127890,True
20261056,26,0.9,0.0,8,q1,1,161,0.06679292996435712,771,166,0.11937925145151032,9.04887461231164,False,True,127986,True
20261056,26,0.9,0.0,8,q32,32,250,0.00020609507758449262,447,286,8.86205140134952,9.106862073638728,False,True,127842,True
20261056,26,0.9,0.9,8,joint,2,171,0.06994688318706603,723,177,1.0083558804963628,8.898400579562077,False,True,127971,True
20261056,26,0.9,0.9,8,q1,1,161,0.06679292996435712,771,166,1.0296534763420886,8.907617479192174,False,True,127986,True
20261056,26,0.9,0.9,8,q32,32,250,0.0002057228194076589,447,286,8.869790046559531,9.106737266456708,False,True,127842,True
20261057,27,0.9,0.0,0,joint,32,228,0.294438075425412,484,264,0.038706042192804144,8.540061144814743,False,True,127776,True
20261057,27,0.9,0.0,0,q1,1,161,0.06679292996435712,771,166,0.10515986925344957,9.109621426857078,False,True,127986,True
20261057,27,0.9,0.0,0,q32,32,228,0.294438075425412,484,264,0.038706042192804144,8.540061144814743,False,True,127776,True
20261057,27,0.9,0.9,0,joint,2,171,0.06994688318706603,723,177,1.0109800614891813,8.471912025686954,False,True,127971,True
20261057,27,0.9,0.9,0,q1,1,161,0.06679292996435712,771,166,0.7486016681464706,8.499814351444027,False,True,127986,True
20261057,27,0.9,0.9,0,q32,32,250,0.09618844165746196,447,286,1.0013516704508638,8.25950395861469,False,True,127842,True
20261057,27,0.9,0.0,8,joint,4,166,0.07914324756313394,735,174,0.23509736011991703,8.87631776552151,False,True,127890,True
20261057,27,0.9,0.0,8,q1,1,161,0.06679292996435712,771,166,0.10515986925344957,9.109621426857078,False,True,127986,True
20261057,27,0.9,0.0,8,q32,32,250,0.00020609507758449262,447,286,8.861158035138484,9.10698900348828,False,True,127842,True
20261057,27,0.9,0.9,8,joint,2,171,0.06994688318706603,723,177,1.0109800614891813,8.471912025686954,False,True,127971,True
20261057,27,0.9,0.9,8,q1,1,161,0.06679292996435712,771,166,0.7486016681464706,8.499814351444027,False,True,127986,True
20261057,27,0.9,0.9,8,q32,32,250,0.0002057228194076589,447,286,8.869672442891956,9.105514099376604,False,True,127842,True
20261058,28,0.9,0.0,0,joint,32,228,0.294438075425412,484,264,0.04749944732748643,8.30902656966852,False,True,127776,True
20261058,28,0.9,0.0,0,q1,1,161,0.06679292996435712,771,166,0.9198465145125644,8.907617479192174,False,True,127986,True
20261058,28,0.9,0.0,0,q32,32,228,0.294438075425412,484,264,0.04749944732748643,8.30902656966852,False,True,127776,True
20261058,28,0.9,0.9,0,joint,2,171,0.06994688318706603,723,177,0.25236285060048297,8.898400579562077,False,True,127971,True
20261058,28,0.9,0.9,0,q1,1,161,0.06679292996435712,771,166,0.20374028154805013,8.907617479192174,False,True,127986,True
20261058,28,0.9,0.9,0,q32,32,250,0.09618844165746196,447,286,0.27248882871357827,8.822471111880038,False,True,127842,True
20261058,28,0.9,0.0,8,joint,4,166,0.07914324756313394,735,174,0.07037233820521056,8.833848157965896,False,True,127890,True
20261058,28,0.9,0.0,8,q1,1,161,0.06679292996435712,771,166,0.9198465145125644,8.907617479192174,False,True,127986,True
20261058,28,0.9,0.0,8,q32,32,250,0.00020609507758449262,447,286,8.860698987793953,9.106819598508219,False,True,127842,True
20261058,28,0.9,0.9,8,joint,2,171,0.06994688318706603,723,177,0.25236285060048297,8.898400579562077,False,True,127971,True
20261058,28,0.9,0.9,8,q1,1,161,0.06679292996435712,771,166,0.20374028154805013,8.907617479192174,False,True,127986,True
20261058,28,0.9,0.9,8,q32,32,250,0.0002057228194076589,447,286,8.858806919275745,9.10676523732281,False,True,127842,True
20261059,29,0.9,0.0,0,joint,32,228,0.294438075425412,484,264,0.24173943953931107,8.358917667777442,False,True,127776,True
20261059,29,0.9,0.0,0,q1,1,161,0.06679292996435712,771,166,0.1901187323188022,8.891316346226384,False,True,127986,True
20261059,29,0.9,0.0,0,q32,32,228,0.294438075425412,484,264,0.24173943953931107,8.358917667777442,False,True,127776,True
20261059,29,0.9,0.9,0,joint,2,171,0.06994688318706603,723,177,0.2507182824716324,8.999552437554646,False,True,127971,True
20261059,29,0.9,0.9,0,q1,1,161,0.06679292996435712,771,166,0.16800304293754834,9.004350955659293,False,True,127986,True
20261059,29,0.9,0.9,0,q32,32,250,0.09618844165746196,447,286,2.0949067916915762,8.959862584963439,False,True,127842,True
20261059,29,0.9,0.0,8,joint,4,166,0.07914324756313394,735,174,0.0529415023795117,8.842937438548041,False,True,127890,True
20261059,29,0.9,0.0,8,q1,1,161,0.06679292996435712,771,166,0.1901187323188022,8.891316346226384,False,True,127986,True
20261059,29,0.9,0.0,8,q32,32,250,0.00020609507758449262,447,286,8.859681674598106,9.106858623562479,False,True,127842,True
20261059,29,0.9,0.9,8,joint,2,171,0.06994688318706603,723,177,0.2507182824716324,8.999552437554646,False,True,127971,True
20261059,29,0.9,0.9,8,q1,1,161,0.06679292996435712,771,166,0.16800304293754834,9.004350955659293,False,True,127986,True
20261059,29,0.9,0.9,8,q32,32,250,0.0002057228194076589,447,286,8.873658562898472,9.107072451671003,False,True,127842,True
20261060,30,0.9,0.0,0,joint,32,228,0.294438075425412,484,264,0.09509042605271824,8.141572823242626,False,True,127776,True
20261060,30,0.9,0.0,0,q1,1,161,0.06679292996435712,771,166,4.005691494816781,9.004350955659293,False,True,127986,True
20261060,30,0.9,0.0,0,q32,32,228,0.294438075425412,484,264,0.09509042605271824,8.141572823242626,False,True,127776,True
20261060,30,0.9,0.9,0,joint,2,171,0.06994688318706603,723,177,0.7344787937812178,9.04777301144586,False,True,127971,True
20261060,30,0.9,0.9,0,q1,1,161,0.06679292996435712,771,166,2.319129985283442,9.05042574271321,False,True,127986,True
20261060,30,0.9,0.9,0,q32,32,250,0.09618844165746196,447,286,0.025564474059088245,9.018504417946435,False,True,127842,True
20261060,30,0.9,0.0,8,joint,4,166,0.07914324756313394,735,174,0.09406561799667523,9.046655576688833,False,True,127890,True
20261060,30,0.9,0.0,8,q1,1,161,0.06679292996435712,771,166,4.005691494816781,9.004350955659293,False,True,127986,True
20261060,30,0.9,0.0,8,q32,32,250,0.00020609507758449262,447,286,8.858719604202697,9.106697724490255,False,True,127842,True
20261060,30,0.9,0.9,8,joint,2,171,0.06994688318706603,723,177,0.7344787937812178,9.04777301144586,False,True,127971,True
20261060,30,0.9,0.9,8,q1,1,161,0.06679292996435712,771,166,2.319129985283442,9.05042574271321,False,True,127986,True
20261060,30,0.9,0.9,8,q32,32,250,0.0002057228194076589,447,286,8.877279552623934,9.10720069514554,False,True,127842,True
20261061,31,0.9,0.0,0,joint,32,228,0.294438075425412,484,264,0.04601388987602902,8.243514783114874,False,True,127776,True
20261061,31,0.9,0.0,0,q1,1,161,0.06679292996435712,771,166,0.046918498767648545,8.891316346226384,False,True,127986,True
20261061,31,0.9,0.0,0,q32,32,228,0.294438075425412,484,264,0.04601388987602902,8.243514783114874,False,True,127776,True
20261061,31,0.9,0.9,0,joint,2,171,0.06994688318706603,723,177,0.6460320841039378,8.898400579562077,False,True,127971,True
20261061,31,0.9,0.9,0,q1,1,161,0.06679292996435712,771,166,1.0845427466930118,8.907617479192174,False,True,127986,True
20261061,31,0.9,0.9,0,q32,32,250,0.09618844165746196,447,286,0.8054120952394381,8.837132576851193,False,True,127842,True
20261061,31,0.9,0.0,8,joint,4,166,0.07914324756313394,735,174,0.2903964557497284,8.812531436976233,False,True,127890,True
20261061,31,0.9,0.0,8,q1,1,161,0.06679292996435712,771,166,0.046918498767648545,8.891316346226384,False,True,127986,True
20261061,31,0.9,0.0,8,q32,32,250,0.00020609507758449262,447,286,8.86239215335662,9.106772958304717,False,True,127842,True
20261061,31,0.9,0.9,8,joint,2,171,0.06994688318706603,723,177,0.6460320841039378,8.898400579562077,False,True,127971,True
20261061,31,0.9,0.9,8,q1,1,161,0.06679292996435712,771,166,1.0845427466930118,8.907617479192174,False,True,127986,True
20261061,31,0.9,0.9,8,q32,32,250,0.0002057228194076589,447,286,8.865837946001033,9.106798813763545,False,True,127842,True
20261030,0,0.98,0.0,0,joint,32,1266,0.9432562410584426,98,1302,0.16885233333757838,13.208313362159291,False,True,127596,True
20261030,0,0.98,0.0,0,q1,1,924,0.3000589798621073,137,929,1.0979971773830777,21.499662689098518,False,True,127273,True
20261030,0,0.98,0.0,0,q32,32,1266,0.9432562410584426,98,1302,0.16885233333757838,13.208313362159291,False,True,127596,True
20261030,0,0.98,0.9,0,joint,2,973,0.31053198836532336,130,979,0.24972484840714818,15.538040578803592,False,True,127270,True
20261030,0,0.98,0.9,0,q1,1,924,0.3000589798621073,137,929,0.3150206468019719,15.57769779417782,False,True,127273,True
20261030,0,0.98,0.9,0,q32,32,1266,0.3216439552437961,98,1302,0.1508168267618325,15.359823468199577,False,True,127596,True
20261030,0,0.98,0.0,8,joint,4,924,0.29805454174133994,137,932,0.04713623515855398,15.669508919107972,False,True,127684,True
20261030,0,0.98,0.0,8,q1,1,924,0.3000589798621073,137,929,1.0979971773830777,21.499662689098518,False,True,127273,True
20261030,0,0.98,0.0,8,q32,32,1266,0.00020595114756969375,98,1302,16.729398944546954,16.804522537415476,False,True,127596,True
20261030,0,0.98,0.9,8,joint,2,973,0.31053198836532336,130,979,0.24972484840714818,15.538040578803592,False,True,127270,True
20261030,0,0.98,0.9,8,q1,1,924,0.3000589798621073,137,929,0.3150206468019719,15.57769779417782,False,True,127273,True
20261030,0,0.98,0.9,8,q32,32,1266,0.00020586404975404612,98,1302,16.725413919776887,16.804379795510407,False,True,127596,True
20261031,1,0.98,0.0,0,joint,32,1266,0.9432562410584426,98,1302,0.2623616142926637,13.069052221542881,False,True,127596,True
20261031,1,0.98,0.0,0,q1,1,924,0.3000589798621073,137,929,0.1411227883607285,16.805376690461554,False,True,127273,True
20261031,1,0.98,0.0,0,q32,32,1266,0.9432562410584426,98,1302,0.2623616142926637,13.069052221542881,False,True,127596,True
20261031,1,0.98,0.9,0,joint,2,973,0.31053198836532336,130,979,0.21909436701584542,16.25022801088021,False,True,127270,True
20261031,1,0.98,0.9,0,q1,1,924,0.3000589798621073,137,929,0.1899129960714805,16.267993575997814,False,True,127273,True
20261031,1,0.98,0.9,0,q32,32,1266,0.3216439552437961,98,1302,1.1754653347844637,16.127240426345587,False,True,127596,True
20261031,1,0.98,0.0,8,joint,4,924,0.29805454174133994,137,932,0.8223058106615353,15.78454323113155,False,True,127684,True
20261031,1,0.98,0.0,8,q1,1,924,0.3000589798621073,137,929,0.1411227883607285,16.805376690461554,False,True,127273,True
20261031,1,0.98,0.0,8,q32,32,1266,0.00020595114756969375,98,1302,16.729403890938826,16.8044810416828,False,True,127596,True
20261031,1,0.98,0.9,8,joint,2,973,0.31053198836532336,130,979,0.21909436701584542,16.25022801088021,False,True,127270,True
20261031,1,0.98,0.9,8,q1,1,924,0.3000589798621073,137,929,0.1899129960714805,16.267993575997814,False,True,127273,True
20261031,1,0.98,0.9,8,q32,32,1266,0.00020586404975404612,98,1302,16.723255382768805,16.8049027042212,False,True,127596,True
20261032,2,0.98,0.0,0,joint,32,1266,0.9432562410584426,98,1302,0.21277770209696145,14.087235043863213,False,True,127596,True
20261032,2,0.98,0.0,0,q1,1,924,0.3000589798621073,137,929,17.249427434285682,23.128228351518175,False,True,127273,True
20261032,2,0.98,0.0,0,q32,32,1266,0.9432562410584426,98,1302,0.21277770209696145,14.087235043863213,False,True,127596,True
20261032,2,0.98,0.9,0,joint,2,973,0.31053198836532336,130,979,0.5356972169822626,16.34573796539716,False,True,127270,True
20261032,2,0.98,0.9,0,q1,1,924,0.3000589798621073,137,929,0.41825562344651657,19.965043485812583,False,True,127273,True
20261032,2,0.98,0.9,0,q32,32,1266,0.3216439552437961,98,1302,0.050976303069133116,16.33089951066953,False,True,127596,True
20261032,2,0.98,0.0,8,joint,4,924,0.29805454174133994,137,932,0.36779711401097404,15.910091343827922,False,True,127684,True
20261032,2,0.98,0.0,8,q1,1,924,0.3000589798621073,137,929,17.249427434285682,23.128228351518175,False,True,127273,True
20261032,2,0.98,0.0,8,q32,32,1266,0.00020595114756969375,98,1302,16.729043624569286,16.804733473705824,False,True,127596,True
20261032,2,0.98,0.9,8,joint,2,973,0.31053198836532336,130,979,0.5356972169822626,16.34573796539716,False,True,127270,True
20261032,2,0.98,0.9,8,q1,1,924,0.3000589798621073,137,929,0.41825562344651657,19.965043485812583,False,True,127273,True
20261032,2,0.98,0.9,8,q32,32,1266,0.00020586404975404612,98,1302,16.751692302288465,16.805022248820094,False,True,127596,True
20261033,3,0.98,0.0,0,joint,32,1266,0.9432562410584426,98,1302,0.14042542981958958,13.155948749876107,False,True,127596,True
20261033,3,0.98,0.0,0,q1,1,924,0.3000589798621073,137,929,0.337533571392132,16.35982490873105,False,True,127273,True
20261033,3,0.98,0.0,0,q32,32,1266,0.9432562410584426,98,1302,0.14042542981958958,13.155948749876107,False,True,127596,True
20261033,3,0.98,0.9,0,joint,2,973,0.31053198836532336,130,979,0.16685758406476078,15.538040578803592,False,True,127270,True
20261033,3,0.98,0.9,0,q1,1,924,0.3000589798621073,137,929,0.7451770799302879,20.538747456744538,False,True,127273,True
20261033,3,0.98,0.9,0,q32,32,1266,0.3216439552437961,98,1302,0.16343218939386733,15.541970988958386,False,True,127596,True
20261033,3,0.98,0.0,8,joint,4,924,0.29805454174133994,137,932,0.14799098546094855,15.490108018015531,False,True,127684,True
20261033,3,0.98,0.0,8,q1,1,924,0.3000589798621073,137,929,0.337533571392132,16.35982490873105,False,True,127273,True
20261033,3,0.98,0.0,8,q32,32,1266,0.00020595114756969375,98,1302,16.727844378299572,16.804508794124843,False,True,127596,True
20261033,3,0.98,0.9,8,joint,2,973,0.31053198836532336,130,979,0.16685758406476078,15.538040578803592,False,True,127270,True
20261033,3,0.98,0.9,8,q1,1,924,0.3000589798621073,137,929,0.7451770799302879,20.538747456744538,False,True,127273,True
20261033,3,0.98,0.9,8,q32,32,1266,0.00020586404975404612,98,1302,16.73073096025164,16.804492136495057,False,True,127596,True
20261034,4,0.98,0.0,0,joint,32,1266,0.9432562410584426,98,1302,0.04430049557905217,13.305884099509383,False,True,127596,True
20261034,4,0.98,0.0,0,q1,1,924,0.3000589798621073,137,929,1.58023855829032,18.423234836204504,False,True,127273,True
20261034,4,0.98,0.0,0,q32,32,1266,0.9432562410584426,98,1302,0.04430049557905217,13.305884099509383,False,True,127596,True
20261034,4,0.98,0.9,0,joint,2,973,0.31053198836532336,130,979,1.608755214517132,16.02807886005701,False,True,127270,True
20261034,4,0.98,0.9,0,q1,1,924,0.3000589798621073,137,929,5.234216865484272,19.75924882399919,False,True,127273,True
20261034,4,0.98,0.9,0,q32,32,1266,0.3216439552437961,98,1302,0.11120631251198432,16.223665644048744,False,True,127596,True
20261034,4,0.98,0.0,8,joint,4,924,0.29805454174133994,137,932,0.10751801610869434,16.1714191790267,False,True,127684,True
20261034,4,0.98,0.0,8,q1,1,924,0.3000589798621073,137,929,1.58023855829032,18.423234836204504,False,True,127273,True
20261034,4,0.98,0.0,8,q32,32,1266,0.00020595114756969375,98,1302,16.730130961467758,16.80454468691802,False,True,127596,True
20261034,4,0.98,0.9,8,joint,2,973,0.31053198836532336,130,979,1.608755214517132,16.02807886005701,False,True,127270,True
20261034,4,0.98,0.9,8,q1,1,924,0.3000589798621073,137,929,5.234216865484272,19.75924882399919,False,True,127273,True
20261034,4,0.98,0.9,8,q32,32,1266,0.00020586404975404612,98,1302,16.74226298684235,16.80497370487812,False,True,127596,True
20261035,5,0.98,0.0,0,joint,32,1266,0.9432562410584426,98,1302,0.4277607063390818,13.597157987797718,False,True,127596,True
20261035,5,0.98,0.0,0,q1,1,924,0.3000589798621073,137,929,0.4060965918838392,15.563661350872604,False,True,127273,True
20261035,5,0.98,0.0,0,q32,32,1266,0.9432562410584426,98,1302,0.4277607063390818,13.597157987797718,False,True,127596,True
20261035,5,0.98,0.9,0,joint,2,973,0.31053198836532336,130,979,1.658444786332907,16.562991020540203,False,True,127270,True
20261035,5,0.98,0.9,0,q1,1,924,0.3000589798621073,137,929,1.5535101200963313,25.292595445018506,False,True,127273,True
20261035,5,0.98,0.9,0,q32,32,1266,0.3216439552437961,98,1302,0.6345188301129016,16.554922659769986,False,True,127596,True
20261035,5,0.98,0.0,8,joint,4,924,0.29805454174133994,137,932,0.5746277125341975,14.570437578101963,False,True,127684,True
20261035,5,0.98,0.0,8,q1,1,924,0.3000589798621073,137,929,0.4060965918838392,15.563661350872604,False,True,127273,True
20261035,5,0.98,0.0,8,q32,32,1266,0.00020595114756969375,98,1302,16.729408449003962,16.80461645347758,False,True,127596,True
20261035,5,0.98,0.9,8,joint,2,973,0.31053198836532336,130,979,1.658444786332907,16.562991020540203,False,True,127270,True
20261035,5,0.98,0.9,8,q1,1,924,0.3000589798621073,137,929,1.5535101200963313,25.292595445018506,False,True,127273,True
20261035,5,0.98,0.9,8,q32,32,1266,0.00020586404975404612,98,1302,16.72224036102082,16.80518422070703,False,True,127596,True
20261036,6,0.98,0.0,0,joint,32,1266,0.9432562410584426,98,1302,0.14662625240092275,13.062567353960619,False,True,127596,True
20261036,6,0.98,0.0,0,q1,1,924,0.3000589798621073,137,929,8.890712179375601,18.861221652411963,False,True,127273,True
20261036,6,0.98,0.0,0,q32,32,1266,0.9432562410584426,98,1302,0.14662625240092275,13.062567353960619,False,True,127596,True
20261036,6,0.98,0.9,0,joint,2,973,0.31053198836532336,130,979,3.2616507816719595,25.48523419267052,False,True,127270,True
20261036,6,0.98,0.9,0,q1,1,924,0.3000589798621073,137,929,0.3208484485565846,16.805376690461554,False,True,127273,True
20261036,6,0.98,0.9,0,q32,32,1266,0.3216439552437961,98,1302,23.388788760705204,23.388788760705204,False,True,127596,True
20261036,6,0.98,0.0,8,joint,4,924,0.29805454174133994,137,932,0.8881570905697791,13.985830092525628,False,True,127684,True
20261036,6,0.98,0.0,8,q1,1,924,0.3000589798621073,137,929,8.890712179375601,18.861221652411963,False,True,127273,True
20261036,6,0.98,0.0,8,q32,32,1266,0.00020595114756969375,98,1302,16.729605350509097,16.804485547290017,False,True,127596,True
20261036,6,0.98,0.9,8,joint,2,973,0.31053198836532336,130,979,3.2616507816719595,25.48523419267052,False,True,127270,True
20261036,6,0.98,0.9,8,q1,1,924,0.3000589798621073,137,929,0.3208484485565846,16.805376690461554,False,True,127273,True
20261036,6,0.98,0.9,8,q32,32,1266,0.00020586404975404612,98,1302,16.735420453630503,16.80532738123927,False,True,127596,True
20261037,7,0.98,0.0,0,joint,32,1266,0.9432562410584426,98,1302,1.2634987964337165,14.37003257817804,False,True,127596,True
20261037,7,0.98,0.0,0,q1,1,924,0.3000589798621073,137,929,2.032495782066973,16.805376690461554,False,True,127273,True
20261037,7,0.98,0.0,0,q32,32,1266,0.9432562410584426,98,1302,1.2634987964337165,14.37003257817804,False,True,127596,True
20261037,7,0.98,0.9,0,joint,2,973,0.31053198836532336,130,979,0.28112388362063606,16.562991020540203,False,True,127270,True
20261037,7,0.98,0.9,0,q1,1,924,0.3000589798621073,137,929,0.18059331761065403,16.570633659443512,False,True,127273,True
20261037,7,0.98,0.9,0,q32,32,1266,0.3216439552437961,98,1302,0.02457743098452494,16.545534880961377,False,True,127596,True
20261037,7,0.98,0.0,8,joint,4,924,0.29805454174133994,137,932,0.523159263770437,16.439108966579717,False,True,127684,True
20261037,7,0.98,0.0,8,q1,1,924,0.3000589798621073,137,929,2.032495782066973,16.805376690461554,False,True,127273,True
20261037,7,0.98,0.0,8,q32,32,1266,0.00020595114756969375,98,1302,16.72999354066977,16.80479990958837,False,True,127596,True
20261037,7,0.98,0.9,8,joint,2,973,0.31053198836532336,130,979,0.28112388362063606,16.562991020540203,False,True,127270,True
20261037,7,0.98,0.9,8,q1,1,924,0.3000589798621073,137,929,0.18059331761065403,16.570633659443512,False,True,127273,True
20261037,7,0.98,0.9,8,q32,32,1266,0.00020586404975404612,98,1302,16.726800118981256,16.805179158107713,False,True,127596,True
20261038,8,0.98,0.0,0,joint,32,1266,0.9432562410584426,98,1302,0.2741042861029377,13.403643877167577,False,True,127596,True
20261038,8,0.98,0.0,0,q1,1,924,0.3000589798621073,137,929,4.2246892206859785,32.58518577951024,False,True,127273,True
20261038,8,0.98,0.0,0,q32,32,1266,0.9432562410584426,98,1302,0.2741042861029377,13.403643877167577,False,True,127596,True
20261038,8,0.98,0.9,0,joint,2,973,0.31053198836532336,130,979,1.7152293063328572,16.14967056829895,False,True,127270,True
20261038,8,0.98,0.9,0,q1,1,924,0.3000589798621073,137,929,5.496991879785793,22.72755495237584,False,True,127273,True
20261038,8,0.98,0.9,0,q32,32,1266,0.3216439552437961,98,1302,0.1771362091272867,16.699089851208864,False,True,127596,True
20261038,8,0.98,0.0,8,joint,4,924,0.29805454174133994,137,932,0.03834423573385818,15.79912242366546,False,True,127684,True
20261038,8,0.98,0.0,8,q1,1,924,0.3000589798621073,137,929,4.2246892206859785,32.58518577951024,False,True,127273,True
20261038,8,0.98,0.0,8,q32,32,1266,0.00020595114756969375,98,1302,16.72803706308202,16.804567734031675,False,True,127596,True
20261038,8,0.98,0.9,8,joint,2,973,0.31053198836532336,130,979,1.7152293063328572,16.14967056829895,False,True,127270,True
20261038,8,0.98,0.9,8,q1,1,924,0.3000589798621073,137,929,5.496991879785793,22.72755495237584,False,True,127273,True
20261038,8,0.98,0.9,8,q32,32,1266,0.00020586404975404612,98,1302,16.72852841561054,16.805287063652337,False,True,127596,True
20261039,9,0.98,0.0,0,joint,32,1266,0.9432562410584426,98,1302,0.07790917376211448,14.092579575561606,False,True,127596,True
