cell_id,target_heterogeneity,initial_common_parameter,noise_scale,spatial_correlation,temporal_correlation,delay,safe_dynamic_risk,common_scalar_risk,recipient_static_risk,recipient_static_alpha,static_to_scalar_ratio,dynamic_to_static_ratio
H0-I1.5-N0.5-S0.9-T0-D3,0.0,1.5,0.5,0.9,0.0,3,0.005655743658182717,0.005625559509272984,0.005625559509272984,"[0.5,0.5,0.5,0.5]",1.0,1.0053655372163388
H0-I1.5-N0.5-S0.9-T0.6-D0,0.0,1.5,0.5,0.9,0.6,0,0.02971432667962993,0.030517409324784167,0.03051740932478417,"[1.0,1.0,1.0,1.0]",1.0000000000000002,0.9736844423257767
H0-I1.5-N0.5-S0.9-T0.6-D1,0.0,1.5,0.5,0.9,0.6,1,0.02635267678759469,0.02567851886495213,0.025678518864952128,"[0.5,0.5,0.5,0.5]",0.9999999999999999,1.026253769782754
H0-I1.5-N0.5-S0.9-T0.6-D3,0.0,1.5,0.5,0.9,0.6,3,0.01801643996066321,0.01798718892626566,0.01798718892626566,"[0.5,0.5,0.5,0.5]",1.0,1.001626214886465
H0-I1.5-N0.5-S0.9-T0.9-D0,0.0,1.5,0.5,0.9,0.9,0,0.06288574917437698,0.06787837475327005,0.06787837475327005,"[1.0,1.0,1.0,1.0]",1.0,0.9264474790823929
H0-I1.5-N0.5-S0.9-T0.9-D1,0.0,1.5,0.5,0.9,0.9,1,0.057734172400337055,0.05711534911200091,0.0571153491120009,"[0.5,0.5,0.5,0.5]",0.9999999999999998,1.0108346232310104
H0-I1.5-N0.5-S0.9-T0.9-D3,0.0,1.5,0.5,0.9,0.9,3,0.03904322392593429,0.03989764883204641,0.03989764883204641,"[0.5,0.5,0.5,0.5]",1.0,0.9785845800160075
H0-I1.5-N1-S0-T0-D0,0.0,1.5,1.0,0.0,0.0,0,0.00510205930385565,0.0051020477567898575,0.005102047756789858,"[1.0,1.0,1.0,1.0]",1.0000000000000002,1.0000022632218164
H0-I1.5-N1-S0-T0-D1,0.0,1.5,1.0,0.0,0.0,1,0.0051024304245264355,0.005102971582302599,0.005102971582302599,"[1.0,1.0,1.0,1.0]",1.0,0.9998939524221455
H0-I1.5-N1-S0-T0-D3,0.0,1.5,1.0,0.0,0.0,3,0.004241408008741696,0.005723836116511855,0.005523224870113721,"[0.5,0.75,0.75,0.75]",0.9649516089708753,0.7679223838399264
H0-I1.5-N1-S0-T0.6-D0,0.0,1.5,1.0,0.0,0.6,0,0.016061806718780665,0.01649590012842471,0.01649590012842471,"[1.0,1.0,1.0,1.0]",1.0,0.9736847697752461
H0-I1.5-N1-S0-T0.6-D1,0.0,1.5,1.0,0.0,0.6,1,0.01649624108030211,0.0164968192651134,0.0164968192651134,"[1.0,1.0,1.0,1.0]",1.0,0.9999649517399689
H0-I1.5-N1-S0-T0.6-D3,0.0,1.5,1.0,0.0,0.6,3,0.013454478200400584,0.014863815680567261,0.014863815680567258,"[0.75,0.75,0.75,0.75]",0.9999999999999998,0.9051833317598776
H0-I1.5-N1-S0-T0.9-D0,0.0,1.5,1.0,0.0,0.9,0,0.033992305364589886,0.03669101657625491,0.03669101657625491,"[1.0,1.0,1.0,1.0]",1.0,0.9264476304150283
H0-I1.5-N1-S0-T0.9-D1,0.0,1.5,1.0,0.0,0.9,1,0.036691661903234994,0.03669192740220334,0.03669192740220334,"[1.0,1.0,1.0,1.0]",1.0,0.9999927641040648
H0-I1.5-N1-S0-T0.9-D3,0.0,1.5,1.0,0.0,0.9,3,0.029381250858881346,0.031064038889216952,0.031064038889216952,"[0.75,0.75,0.75,0.75]",1.0,0.9458284212063699
H0-I1.5-N1-S0.5-T0-D0,0.0,1.5,1.0,0.5,0.0,0,0.012755120465319772,0.012755108957618973,0.012755108957618975,"[1.0,1.0,1.0,1.0]",1.0000000000000002,1.0000009022032532
H0-I1.5-N1-S0.5-T0-D1,0.0,1.5,1.0,0.5,0.0,1,0.011773111534895572,0.011488135840445949,0.011488135840445949,"[0.75,0.75,0.75,0.75]",1.0,1.024806086767038
H0-I1.5-N1-S0.5-T0-D3,0.0,1.5,1.0,0.5,0.0,3,0.00856733589505791,0.009177321790044027,0.009039613918507888,"[0.5,0.5,0.75,0.75]",0.9849947648468063,0.9477546245107851
H0-I1.5-N1-S0.5-T0.6-D0,0.0,1.5,1.0,0.5,0.6,0,0.040154489002632306,0.0412397398867061,0.0412397398867061,"[1.0,1.0,1.0,1.0]",1.0,0.9736843421647372
H0-I1.5-N1-S0.5-T0.6-D1,0.0,1.5,1.0,0.5,0.6,1,0.037955399649509586,0.037142655257718094,0.037142655257718094,"[0.75,0.75,0.75,0.75]",1.0,1.0218816987141113
H0-I1.5-N1-S0.5-T0.6-D3,0.0,1.5,1.0,0.5,0.6,3,0.027617588202414153,0.028748875391165444,0.02822889304556054,"[0.75,0.75,0.75,0.5]",0.9819129500361362,0.9783447107840977
H0-I1.5-N1-S0.5-T0.9-D0,0.0,1.5,1.0,0.5,0.9,0,0.08498073561715534,0.09172753100628162,0.0917275310062816,"[1.0,1.0,1.0,1.0]",0.9999999999999999,0.9264474327924053
H0-I1.5-N1-S0.5-T0.9-D1,0.0,1.5,1.0,0.5,0.9,1,0.08398692468348815,0.08261419465862685,0.08261419465862685,"[0.75,0.75,0.75,0.75]",1.0,1.0166161521096175
H0-I1.5-N1-S0.5-T0.9-D3,0.0,1.5,1.0,0.5,0.9,3,0.06068461123184095,0.06194789913844759,0.06179010939421532,"[0.75,0.75,0.75,0.5]",0.9974528636737201,0.9821088168768015
H0-I1.5-N1-S0.9-T0-D0,0.0,1.5,1.0,0.9,0.0,0,0.01887756939449107,0.018877557918282273,0.018877557918282273,"[1.0,1.0,1.0,1.0]",1.0,1.0000006079286763
H0-I1.5-N1-S0.9-T0-D1,0.0,1.5,1.0,0.9,0.0,1,0.016437810448846863,0.015884338533410796,0.015884338533410793,"[0.5,0.5,0.5,0.5]",0.9999999999999998,1.0348438755741645
H0-I1.5-N1-S0.9-T0-D3,0.0,1.5,1.0,0.9,0.0,3,0.011305035524169239,0.011160960143725833,0.011160960143725833,"[0.5,0.5,0.5,0.5]",1.0,1.0129088697198152
H0-I1.5-N1-S0.9-T0.6-D0,0.0,1.5,1.0,0.9,0.6,0,0.059428634829713625,0.06103481169333122,0.06103481169333123,"[1.0,1.0,1.0,1.0]",1.0000000000000002,0.9736842497083825
H0-I1.5-N1-S0.9-T0.6-D1,0.0,1.5,1.0,0.9,0.6,1,0.052705245267852016,0.05135693447434712,0.05135693447434711,"[0.5,0.5,0.5,0.5]",0.9999999999999999,1.0262537242011278
H0-I1.5-N1-S0.9-T0.6-D3,0.0,1.5,1.0,0.9,0.6,3,0.036018287467969895,0.03588421897771118,0.03588421897771118,"[0.5,0.5,0.5,0.5]",1.0,1.0037361406790541
H0-I1.5-N1-S0.9-T0.9-D0,0.0,1.5,1.0,0.9,0.9,0,0.12577147981920772,0.13575674255030298,0.13575674255030298,"[1.0,1.0,1.0,1.0]",1.0,0.9264473900631834
H0-I1.5-N1-S0.9-T0.9-D1,0.0,1.5,1.0,0.9,0.9,1,0.11546823649333675,0.11423059496844466,0.11423059496844465,"[0.5,0.5,0.5,0.5]",0.9999999999999999,1.0108345888002597
H0-I1.5-N1-S0.9-T0.9-D3,0.0,1.5,1.0,0.9,0.9,3,0.0780702320866383,0.07970513878927268,0.0797051387892727,"[0.5,0.5,0.5,0.5]",1.0000000000000002,0.9794880640386711
H0.05-I0.5-N0.1-S0-T0-D0,0.05,0.5,0.1,0.0,0.0,0,0.0014228668519845626,0.0016246263662383954,0.0014081920597979196,"[0.1,0.75,0.75,0.1]",0.8667790262806085,1.0104210161423215
H0.05-I0.5-N0.1-S0-T0-D1,0.05,0.5,0.1,0.0,0.0,1,0.0013661752352248208,0.0015572411554862387,0.0013474473274060852,"[0.25,0.75,0.75,0.25]",0.8652785232775031,1.0138988051241957
H0.05-I0.5-N0.1-S0-T0-D3,0.05,0.5,0.1,0.0,0.0,3,0.0012565112154194367,0.0014750945262126693,0.0012523336855690915,"[0.25,0.75,0.75,0.25]",0.8489853791163336,1.003335796120861
H0.05-I0.5-N0.1-S0-T0.6-D0,0.05,0.5,0.1,0.0,0.6,0,0.0033853282792180948,0.0038105857457498456,0.0034309114901406065,"[0.5,1.0,1.0,0.5]",0.9003632824605219,0.9867139647718969
H0.05-I0.5-N0.1-S0-T0.6-D1,0.05,0.5,0.1,0.0,0.6,1,0.003229157856681573,0.003516558377525445,0.0031989517978061517,"[0.5,0.75,0.75,0.5]",0.9096825516251521,1.0094424864094973
H0.05-I0.5-N0.1-S0-T0.6-D3,0.05,0.5,0.1,0.0,0.6,3,0.0027888354285687256,0.0031059491218787187,0.0028267566699414727,"[0.5,0.75,0.75,0.5]",0.9101104232614188,0.9865848936429564
H0.05-I0.5-N0.1-S0-T0.9-D0,0.05,0.5,0.1,0.0,0.9,0,0.005783768721824644,0.006275355697994198,0.006064459528841643,"[0.75,1.0,1.0,0.75]",0.9663929537540057,0.9537154455921297
H0.05-I0.5-N0.1-S0-T0.9-D1,0.05,0.5,0.1,0.0,0.9,1,0.005807843184877105,0.005778188798223189,0.005778188798223189,"[0.75,0.75,0.75,0.75]",1.0,1.005132124907901
H0.05-I0.5-N0.1-S0-T0.9-D3,0.05,0.5,0.1,0.0,0.9,3,0.004808072259659904,0.005067499869666299,0.004838566936078864,"[0.5,0.75,0.75,0.75]",0.9548232975874728,0.9936975809528281
H0.05-I0.5-N0.1-S0.5-T0-D0,0.05,0.5,0.1,0.5,0.0,0,0.0018159027290505936,0.001936795919882597,0.0018133988339192235,"[0.1,0.5,0.5,0.1]",0.9362880287506732,1.0013807746451224
H0.05-I0.5-N0.1-S0.5-T0-D1,0.05,0.5,0.1,0.5,0.0,1,0.0016874285395407842,0.0017983272612899354,0.0016596255107082715,"[0.1,0.5,0.5,0.1]",0.9228717967150354,1.0167525918667322
H0.05-I0.5-N0.1-S0.5-T0-D3,0.05,0.5,0.1,0.5,0.0,3,0.0014746819443686367,0.001592637325922045,0.0014566933542798771,"[0.25,0.5,0.5,0.25]",0.9146422293201849,1.0123489202692575
H0.05-I0.5-N0.1-S0.5-T0.6-D0,0.05,0.5,0.1,0.5,0.6,0,0.005197796031690856,0.00568425221997635,0.005319642473150853,"[0.25,0.75,0.75,0.25]",0.9358561631828831,0.9770949942453883
H0.05-I0.5-N0.1-S0.5-T0.6-D1,0.05,0.5,0.1,0.5,0.6,1,0.004804576322507078,0.004949167749528674,0.004760406054938104,"[0.25,0.75,0.75,0.25]",0.9618599117783901,1.0092786764530632
H0.05-I0.5-N0.1-S0.5-T0.6-D3,0.05,0.5,0.1,0.5,0.6,3,0.0038808489894783796,0.0039076353405346955,0.0038551530574596022,"[0.25,0.75,0.75,0.5]",0.9865692986930782,1.0066653467802158
H0.05-I0.5-N0.1-S0.5-T0.9-D0,0.05,0.5,0.1,0.5,0.9,0,0.010311366099520276,0.011447366735514632,0.011021934865862244,"[0.5,1.0,1.0,0.5]",0.9628358312019027,0.9355313948966637
H0.05-I0.5-N0.1-S0.5-T0.9-D1,0.05,0.5,0.1,0.5,0.9,1,0.009703043632518015,0.009833434843829406,0.009619107431591155,"[0.5,0.75,0.75,0.5]",0.978204216975847,1.0087259864310483
H0.05-I0.5-N0.1-S0.5-T0.9-D3,0.05,0.5,0.1,0.5,0.9,3,0.007201867161072817,0.00750455509142083,0.007316376773113158,"[0.5,0.75,0.75,0.5]",0.9749247868773998,0.9843488634345418
H0.05-I0.5-N0.1-S0.9-T0-D0,0.05,0.5,0.1,0.9,0.0,0,0.002032265282053969,0.0020408171027977732,0.0020304066366511743,"[0.0,0.1,0.1,0.0]",0.9948988735284866,1.000915405500181
H0.05-I0.5-N0.1-S0.9-T0-D1,0.05,0.5,0.1,0.9,0.0,1,0.0019079939968460972,0.001937938562513355,0.0018759081031632869,"[0.1,0.25,0.25,0.1]",0.967991524318697,1.0171041926993678
H0.05-I0.5-N0.1-S0.9-T0-D3,0.05,0.5,0.1,0.9,0.0,3,0.0015954007657672231,0.0016866715656895458,0.0015781868448847569,"[0.1,0.5,0.5,0.1]",0.9356811823880851,1.0109074036057646
H0.05-I0.5-N0.1-S0.9-T0.6-D0,0.05,0.5,0.1,0.9,0.6,0,0.006335017518219616,0.006547357631069563,0.0064998450169991735,"[0.1,0.5,0.5,0.1]",0.9927432383035065,0.9746413186239855
H0.05-I0.5-N0.1-S0.9-T0.6-D1,0.05,0.5,0.1,0.9,0.6,1,0.005782172177712616,0.0058390995654117135,0.005689500328465123,"[0.25,0.5,0.5,0.25]",0.9743797420696932,1.0162882228486474
H0.05-I0.5-N0.1-S0.9-T0.6-D3,0.05,0.5,0.1,0.9,0.6,3,0.004413663817841353,0.004548984315459476,0.004425830277423375,"[0.25,0.5,0.5,0.25]",0.9729271350491209,0.9972510334063003
H0.05-I0.5-N0.1-S0.9-T0.9-D0,0.05,0.5,0.1,0.9,0.9,0,0.013253669844328122,0.014452413673069387,0.014287659843830543,"[0.1,0.75,0.75,0.1]",0.9886002550877819,0.9276305559619757
H0.05-I0.5-N0.1-S0.9-T0.9-D1,0.05,0.5,0.1,0.9,0.9,1,0.012152036521724065,0.012382621296541014,0.012241947926220539,"[0.25,0.5,0.5,0.25]",0.9886394514576836,0.9926554658589998
H0.05-I0.5-N0.1-S0.9-T0.9-D3,0.05,0.5,0.1,0.9,0.9,3,0.00878314786475173,0.008931076296615627,0.008931076296615627,"[0.5,0.5,0.5,0.5]",1.0,0.9834366623964511
H0.05-I0.5-N0.5-S0-T0-D0,0.05,0.5,0.5,0.0,0.0,0,0.004675536901920692,0.004955154401684198,0.004663068070377493,"[0.5,1.0,1.0,0.5]",0.9410540403731056,1.002673954434079
H0.05-I0.5-N0.5-S0-T0-D1,0.05,0.5,0.5,0.0,0.0,1,0.00444717298003451,0.004609499367563524,0.004368934686253726,"[0.5,0.75,0.75,0.5]",0.947811104389639,1.0179078652805111
H0.05-I0.5-N0.5-S0-T0-D3,0.05,0.5,0.5,0.0,0.0,3,0.0037733885827355867,0.004170592208252436,0.0037691647258592522,"[0.5,0.75,0.75,0.5]",0.9037480860394668,1.0011206347250774
H0.05-I0.5-N0.5-S0-T0.6-D0,0.05,0.5,0.5,0.0,0.6,0,0.010835095443930139,0.011372947359009034,0.01106034671363558,"[0.75,1.0,1.0,0.75]",0.9725136646195914,0.9796343391814523
H0.05-I0.5-N0.5-S0-T0.6-D1,0.05,0.5,0.5,0.0,0.6,1,0.010572503993318045,0.010564291578903522,0.010492633798519172,"[0.75,1.0,1.0,0.75]",0.9932169819576498,1.0076120253820489
H0.05-I0.5-N0.5-S0-T0.6-D3,0.05,0.5,0.5,0.0,0.6,3,0.00863578158404437,0.00874058199028014,0.008740581990280138,"[0.75,0.75,0.75,0.75]",0.9999999999999998,0.9880099052497523
H0.05-I0.5-N0.5-S0-T0.9-D0,0.05,0.5,0.5,0.0,0.9,0,0.0201211453702215,0.021470505582924133,0.021470505582924133,"[1.0,1.0,1.0,1.0]",1.0,0.937152844049662
H0.05-I0.5-N0.5-S0-T0.9-D1,0.05,0.5,0.5,0.0,0.9,1,0.020867360576948348,0.02111890631395369,0.020814782988417952,"[0.75,1.0,1.0,0.75]",0.9855994756066133,1.0025259734180103
H0.05-I0.5-N0.5-S0-T0.9-D3,0.05,0.5,0.5,0.0,0.9,3,0.016564495781676597,0.016840693594604984,0.016840693594604984,"[0.75,0.75,0.75,0.75]",1.0,0.9835993801931728
H0.05-I0.5-N0.5-S0.5-T0-D0,0.05,0.5,0.5,0.5,0.0,0,0.008034310340405183,0.00826609674071627,0.007988550630788314,"[0.25,0.75,0.75,0.25]",0.9664235589500364,1.0057281616818585
H0.05-I0.5-N0.5-S0.5-T0-D1,0.05,0.5,0.5,0.5,0.0,1,0.007191592222418105,0.007129313721022301,0.0070102679115554055,"[0.5,0.75,0.75,0.5]",0.983301925805865,1.0258655322664363
H0.05-I0.5-N0.5-S0.5-T0-D3,0.05,0.5,0.5,0.5,0.0,3,0.00547025830936404,0.005513159762782318,0.00542273259280311,"[0.5,0.75,0.75,0.5]",0.9835979413131368,1.0087641637767655
H0.05-I0.5-N0.5-S0.5-T0.6-D0,0.05,0.5,0.5,0.5,0.6,0,0.02251760812669223,0.023308350633380864,0.023056654833913726,"[0.75,1.0,1.0,0.75]",0.9892014753241839,0.9766207756023385
H0.05-I0.5-N0.5-S0.5-T0.6-D1,0.05,0.5,0.5,0.5,0.6,1,0.020714169765714985,0.020514173845849283,0.02030301861759721,"[0.5,0.75,0.75,0.5]",0.9897068617123571,1.0202507398462128
H0.05-I0.5-N0.5-S0.5-T0.6-D3,0.05,0.5,0.5,0.5,0.6,3,0.015151185931423467,0.015659863481991988,0.01507136748256567,"[0.5,0.75,0.75,0.5]",0.9624201066565454,1.00529603229104
H0.05-I0.5-N0.5-S0.5-T0.9-D0,0.05,0.5,0.5,0.5,0.9,0,0.04533688873118062,0.048988762797937485,0.048760393527396896,"[0.75,1.0,1.0,0.75]",0.9953383335790181,0.9297892295661495
H0.05-I0.5-N0.5-S0.5-T0.9-D1,0.05,0.5,0.5,0.5,0.9,1,0.04395338105485107,0.043249943546303654,0.043249943546303654,"[0.75,0.75,0.75,0.75]",1.0,1.016264472294497
H0.05-I0.5-N0.5-S0.5-T0.9-D3,0.05,0.5,0.5,0.5,0.9,3,0.03207749671429604,0.032282623719220305,0.03194028002985733,"[0.5,0.75,0.75,0.75]",0.9893954192713541,1.0042960388672373
H0.05-I0.5-N0.5-S0.9-T0-D0,0.05,0.5,0.5,0.9,0.0,0,0.009979167967945658,0.010100061200766989,0.009976664114803616,"[0.1,0.5,0.5,0.1]",0.9877825407677726,1.0002509709771954
H0.05-I0.5-N0.5-S0.9-T0-D1,0.05,0.5,0.5,0.9,0.0,1,0.008863181359360203,0.008883390147547972,0.0086142568902712,"[0.25,0.5,0.5,0.25]",0.9697037670521473,1.0288968012284536
H0.05-I0.5-N0.5-S0.9-T0-D3,0.05,0.5,0.5,0.9,0.0,3,0.006623701722675089,0.006504978939623221,0.006504978939623221,"[0.5,0.5,0.5,0.5]",1.0,1.018251063401405
H0.05-I0.5-N0.5-S0.9-T0.6-D0,0.05,0.5,0.5,0.9,0.6,0,0.030896657134465936,0.03207768129547651,0.031713071548651,"[0.25,0.75,0.75,0.25]",0.9886335379584645,0.9742562175684368
H0.05-I0.5-N0.5-S0.9-T0.6-D1,0.05,0.5,0.5,0.9,0.6,1,0.027329987812379684,0.026637987734647248,0.02663798773464724,"[0.5,0.5,0.5,0.5]",0.9999999999999998,1.025977941150276
H0.05-I0.5-N0.5-S0.9-T0.6-D3,0.05,0.5,0.5,0.9,0.6,3,0.01897798410761905,0.018866608356615897,0.018866608356615897,"[0.5,0.5,0.5,0.5]",1.0,1.0059033266021074
H0.05-I0.5-N0.5-S0.9-T0.9-D0,0.05,0.5,0.5,0.9,0.9,0,0.06469902503559011,0.0701529821275431,0.06972755025789072,"[0.5,1.0,1.0,0.5]",0.9939356552387336,0.9278832369170813
H0.05-I0.5-N0.5-S0.9-T0.9-D1,0.05,0.5,0.5,0.9,0.9,1,0.05871154070827783,0.058074817981696024,0.05807481798169602,"[0.5,0.5,0.5,0.5]",0.9999999999999999,1.0109638350787857
H0.05-I0.5-N0.5-S0.9-T0.9-D3,0.05,0.5,0.5,0.9,0.9,3,0.04000089516104997,0.040777068262396646,0.040777068262396646,"[0.5,0.5,0.5,0.5]",1.0,0.9809654510630319
H0.05-I0.5-N1-S0-T0-D0,0.05,0.5,1.0,0.0,0.0,0,0.007640869201796026,0.007967334878340449,0.007627911622166376,"[0.75,1.0,1.0,0.75]",0.9573981436255667,1.0016987060510765
H0.05-I0.5-N1-S0-T0-D1,0.05,0.5,1.0,0.0,0.0,1,0.007348474667472261,0.007275989315836485,0.0072759893158364855,"[0.75,0.75,0.75,0.75]",1.0000000000000002,1.009962267464853
H0.05-I0.5-N1-S0-T0-D3,0.05,0.5,1.0,0.0,0.0,3,0.006117345244310864,0.006216982978073244,0.0061608382270947944,"[0.5,0.75,0.75,0.75]",0.9909691322661703,0.9929404114861103
H0.05-I0.5-N1-S0-T0.6-D0,0.05,0.5,1.0,0.0,0.6,0,0.01918679014001767,0.01962089394510283,0.01962089394510283,"[1.0,1.0,1.0,1.0]",1.0,0.977875431858521
H0.05-I0.5-N1-S0-T0.6-D1,0.05,0.5,1.0,0.0,0.6,1,0.01906845607613586,0.01918557373851648,0.018924032091458824,"[0.75,1.0,1.0,0.75]",0.986367796417128,1.0076317765674379
H0.05-I0.5-N1-S0-T0.6-D3,0.05,0.5,1.0,0.0,0.6,3,0.015299486592532673,0.015356962542128653,0.015356962542128648,"[0.75,0.75,0.75,0.75]",0.9999999999999997,0.9962573360820344
H0.05-I0.5-N1-S0-T0.9-D0,0.05,0.5,1.0,0.0,0.9,0,0.03711728889388212,0.03981601039293303,0.03981601039293303,"[1.0,1.0,1.0,1.0]",1.0,0.9322201930224051
H0.05-I0.5-N1-S0-T0.9-D1,0.05,0.5,1.0,0.0,0.9,1,0.039809261765754986,0.03981609817433375,0.03956833047125639,"[0.75,1.0,1.0,0.75]",0.9937771978059599,1.0060889931829098
H0.05-I0.5-N1-S0-T0.9-D3,0.05,0.5,1.0,0.0,0.9,3,0.03117293756159818,0.031557185750778344,0.031557185750778344,"[0.75,0.75,0.75,0.75]",1.0,0.9878237498040937
H0.05-I0.5-N1-S0.5-T0-D0,0.05,0.5,1.0,0.5,0.0,0,0.01487961845053952,0.015159236002789688,0.014867149671482983,"[0.5,1.0,1.0,0.5]",0.9807321205862253,1.0008386798634612
H0.05-I0.5-N1-S0.5-T0-D1,0.05,0.5,1.0,0.5,0.0,1,0.01330759852519719,0.01329905531679234,0.012962614338532184,"[0.5,0.75,0.75,0.5]",0.9747018889503121,1.0266137815764154
H0.05-I0.5-N1-S0.5-T0-D3,0.05,0.5,1.0,0.5,0.0,3,0.009864990299204908,0.010056741220394265,0.009743284349271221,"[0.5,0.75,0.75,0.5]",0.9688311686406549,1.0124912653239757
H0.05-I0.5-N1-S0.5-T0.6-D0,0.05,0.5,1.0,0.5,0.6,0,0.042958671822398986,0.04436473370338423,0.04405213305801078,"[0.75,1.0,1.0,0.75]",0.9929538482646272,0.9751780184135046
H0.05-I0.5-N1-S0.5-T0.6-D1,0.05,0.5,1.0,0.5,0.6,1,0.03991521707473785,0.039085338272408,0.039085338272407996,"[0.75,0.75,0.75,0.75]",0.9999999999999998,1.021232483560612
H0.05-I0.5-N1-S0.5-T0.6-D3,0.05,0.5,1.0,0.5,0.6,3,0.029289975608822863,0.029242022252726832,0.028866506402541615,"[0.5,0.75,0.75,0.75]",0.9871583487988694,1.0146699153813765
H0.05-I0.5-N1-S0.5-T0.9-D0,0.05,0.5,1.0,0.5,0.9,0,0.08810571904030878,0.09485252482295974,0.09485252482295972,"[1.0,1.0,1.0,1.0]",0.9999999999999999,0.9288705725520358
