seed,seed_index,scenario,max_delay,policy,charged_budget,observed_messages,total_probe_cost,total_updates,finite,within_budget
20260879,49,balanced_08,4,correlation_only_adaptive,15970,3806,768,3041,True,True
20260879,49,balanced_08,4,state_oracle,15900,10000,0,1475,True,True
20260879,49,balanced_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260879,49,balanced_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260879,49,balanced_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260879,49,balanced_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260879,49,independent,16,lyapunov_state_adaptive,15944,6800,768,2286,True,True
20260879,49,independent,16,raw_state_adaptive,15952,6488,768,2366,True,True
20260879,49,independent,16,correlation_only_adaptive,15982,5522,768,2615,True,True
20260879,49,independent,16,state_oracle,15840,14080,0,440,True,True
20260879,49,independent,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260879,49,independent,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260879,49,independent,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260879,49,independent,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260879,49,global_08,16,lyapunov_state_adaptive,15968,3552,768,3104,True,True
20260879,49,global_08,16,raw_state_adaptive,15940,4836,768,2776,True,True
20260879,49,global_08,16,correlation_only_adaptive,15968,3552,768,3104,True,True
20260879,49,global_08,16,state_oracle,15940,7280,0,2165,True,True
20260879,49,global_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260879,49,global_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260879,49,global_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260879,49,global_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260879,49,clustered_08,16,lyapunov_state_adaptive,15996,7556,768,2110,True,True
20260879,49,clustered_08,16,raw_state_adaptive,15994,7238,768,2189,True,True
20260879,49,clustered_08,16,correlation_only_adaptive,15994,7238,768,2189,True,True
20260879,49,clustered_08,16,state_oracle,15920,11040,0,1220,True,True
20260879,49,clustered_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260879,49,clustered_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260879,49,clustered_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260879,49,clustered_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260879,49,balanced_08,16,lyapunov_state_adaptive,15968,3552,768,3104,True,True
20260879,49,balanced_08,16,raw_state_adaptive,15940,4836,768,2776,True,True
20260879,49,balanced_08,16,correlation_only_adaptive,15968,3552,768,3104,True,True
20260879,49,balanced_08,16,state_oracle,15900,10000,0,1475,True,True
20260879,49,balanced_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260879,49,balanced_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260879,49,balanced_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260879,49,balanced_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260880,50,independent,4,lyapunov_state_adaptive,15916,9160,768,1689,True,True
20260880,50,independent,4,raw_state_adaptive,15886,10190,768,1424,True,True
20260880,50,independent,4,correlation_only_adaptive,15916,9160,768,1689,True,True
20260880,50,independent,4,state_oracle,15840,14080,0,440,True,True
20260880,50,independent,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260880,50,independent,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260880,50,independent,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260880,50,independent,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260880,50,global_08,4,lyapunov_state_adaptive,15940,4836,768,2776,True,True
20260880,50,global_08,4,raw_state_adaptive,15940,4836,768,2776,True,True
20260880,50,global_08,4,correlation_only_adaptive,15940,4836,768,2776,True,True
20260880,50,global_08,4,state_oracle,15920,8640,0,1820,True,True
20260880,50,global_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260880,50,global_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260880,50,global_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260880,50,global_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260880,50,clustered_08,4,lyapunov_state_adaptive,16000,8128,768,1968,True,True
20260880,50,clustered_08,4,raw_state_adaptive,15998,7810,768,2047,True,True
20260880,50,clustered_08,4,correlation_only_adaptive,16000,8128,768,1968,True,True
20260880,50,clustered_08,4,state_oracle,15940,10280,0,1415,True,True
20260880,50,clustered_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260880,50,clustered_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260880,50,clustered_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260880,50,clustered_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260880,50,balanced_08,4,lyapunov_state_adaptive,15978,4950,768,2757,True,True
20260880,50,balanced_08,4,raw_state_adaptive,15976,4696,768,2820,True,True
20260880,50,balanced_08,4,correlation_only_adaptive,15976,4696,768,2820,True,True
20260880,50,balanced_08,4,state_oracle,15920,8640,0,1820,True,True
20260880,50,balanced_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260880,50,balanced_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260880,50,balanced_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260880,50,balanced_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260880,50,independent,16,lyapunov_state_adaptive,15930,9802,768,1532,True,True
20260880,50,independent,16,raw_state_adaptive,15864,10908,768,1239,True,True
20260880,50,independent,16,correlation_only_adaptive,15892,9560,768,1583,True,True
20260880,50,independent,16,state_oracle,15840,14080,0,440,True,True
20260880,50,independent,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260880,50,independent,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260880,50,independent,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260880,50,independent,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260880,50,global_08,16,lyapunov_state_adaptive,15968,3552,768,3104,True,True
20260880,50,global_08,16,raw_state_adaptive,15940,4836,768,2776,True,True
20260880,50,global_08,16,correlation_only_adaptive,15968,3552,768,3104,True,True
20260880,50,global_08,16,state_oracle,15920,8640,0,1820,True,True
20260880,50,global_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260880,50,global_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260880,50,global_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260880,50,global_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260880,50,clustered_08,16,lyapunov_state_adaptive,15984,5712,768,2568,True,True
20260880,50,clustered_08,16,raw_state_adaptive,15984,5712,768,2568,True,True
20260880,50,clustered_08,16,correlation_only_adaptive,15984,5712,768,2568,True,True
20260880,50,clustered_08,16,state_oracle,15940,10280,0,1415,True,True
20260880,50,clustered_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260880,50,clustered_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260880,50,clustered_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260880,50,clustered_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260880,50,balanced_08,16,lyapunov_state_adaptive,15968,3552,768,3104,True,True
20260880,50,balanced_08,16,raw_state_adaptive,15940,4836,768,2776,True,True
20260880,50,balanced_08,16,correlation_only_adaptive,15968,3552,768,3104,True,True
20260880,50,balanced_08,16,state_oracle,15920,8640,0,1820,True,True
20260880,50,balanced_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260880,50,balanced_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260880,50,balanced_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260880,50,balanced_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260881,51,independent,4,lyapunov_state_adaptive,15896,11112,768,1196,True,True
20260881,51,independent,4,raw_state_adaptive,15910,10170,768,1435,True,True
20260881,51,independent,4,correlation_only_adaptive,15910,10170,768,1435,True,True
20260881,51,independent,4,state_oracle,15840,14080,0,440,True,True
20260881,51,independent,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260881,51,independent,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260881,51,independent,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260881,51,independent,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260881,51,global_08,4,lyapunov_state_adaptive,15968,3552,768,3104,True,True
20260881,51,global_08,4,raw_state_adaptive,15940,4836,768,2776,True,True
20260881,51,global_08,4,correlation_only_adaptive,15968,3552,768,3104,True,True
20260881,51,global_08,4,state_oracle,15860,12720,0,785,True,True
20260881,51,global_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260881,51,global_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260881,51,global_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260881,51,global_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260881,51,clustered_08,4,lyapunov_state_adaptive,15994,7174,768,2205,True,True
20260881,51,clustered_08,4,raw_state_adaptive,15934,9234,768,1675,True,True
20260881,51,clustered_08,4,correlation_only_adaptive,15994,7174,768,2205,True,True
20260881,51,clustered_08,4,state_oracle,15920,11040,0,1220,True,True
20260881,51,clustered_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260881,51,clustered_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260881,51,clustered_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260881,51,clustered_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260881,51,balanced_08,4,lyapunov_state_adaptive,15968,3552,768,3104,True,True
20260881,51,balanced_08,4,raw_state_adaptive,15940,4836,768,2776,True,True
20260881,51,balanced_08,4,correlation_only_adaptive,15968,3552,768,3104,True,True
20260881,51,balanced_08,4,state_oracle,15860,12720,0,785,True,True
20260881,51,balanced_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260881,51,balanced_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260881,51,balanced_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260881,51,balanced_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260881,51,independent,16,lyapunov_state_adaptive,15820,12880,768,735,True,True
20260881,51,independent,16,raw_state_adaptive,15892,9940,768,1488,True,True
20260881,51,independent,16,correlation_only_adaptive,15976,7480,768,2124,True,True
20260881,51,independent,16,state_oracle,15840,14080,0,440,True,True
20260881,51,independent,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260881,51,independent,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260881,51,independent,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260881,51,independent,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260881,51,global_08,16,lyapunov_state_adaptive,15968,3552,768,3104,True,True
20260881,51,global_08,16,raw_state_adaptive,15968,3552,768,3104,True,True
20260881,51,global_08,16,correlation_only_adaptive,15968,3552,768,3104,True,True
20260881,51,global_08,16,state_oracle,15860,12720,0,785,True,True
20260881,51,global_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260881,51,global_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260881,51,global_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260881,51,global_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260881,51,clustered_08,16,lyapunov_state_adaptive,16000,8128,768,1968,True,True
20260881,51,clustered_08,16,raw_state_adaptive,16000,8128,768,1968,True,True
20260881,51,clustered_08,16,correlation_only_adaptive,16000,8128,768,1968,True,True
20260881,51,clustered_08,16,state_oracle,15920,11040,0,1220,True,True
20260881,51,clustered_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260881,51,clustered_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260881,51,clustered_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260881,51,clustered_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260881,51,balanced_08,16,lyapunov_state_adaptive,15968,3552,768,3104,True,True
20260881,51,balanced_08,16,raw_state_adaptive,15970,3806,768,3041,True,True
20260881,51,balanced_08,16,correlation_only_adaptive,15968,3552,768,3104,True,True
20260881,51,balanced_08,16,state_oracle,15860,12720,0,785,True,True
20260881,51,balanced_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260881,51,balanced_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260881,51,balanced_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260881,51,balanced_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260882,52,independent,4,lyapunov_state_adaptive,15954,8198,768,1939,True,True
20260882,52,independent,4,raw_state_adaptive,15954,8198,768,1939,True,True
20260882,52,independent,4,correlation_only_adaptive,15954,8198,768,1939,True,True
20260882,52,independent,4,state_oracle,15840,14080,0,440,True,True
20260882,52,independent,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260882,52,independent,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260882,52,independent,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260882,52,independent,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260882,52,global_08,4,lyapunov_state_adaptive,15968,3552,768,3104,True,True
20260882,52,global_08,4,raw_state_adaptive,15968,3552,768,3104,True,True
20260882,52,global_08,4,correlation_only_adaptive,15968,3552,768,3104,True,True
20260882,52,global_08,4,state_oracle,15880,11360,0,1130,True,True
20260882,52,global_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260882,52,global_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260882,52,global_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260882,52,global_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260882,52,clustered_08,4,lyapunov_state_adaptive,16000,8128,768,1968,True,True
20260882,52,clustered_08,4,raw_state_adaptive,15966,8522,768,1861,True,True
20260882,52,clustered_08,4,correlation_only_adaptive,16000,8128,768,1968,True,True
20260882,52,clustered_08,4,state_oracle,15900,11800,0,1025,True,True
20260882,52,clustered_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260882,52,clustered_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260882,52,clustered_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260882,52,clustered_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260882,52,balanced_08,4,lyapunov_state_adaptive,15974,4378,768,2899,True,True
20260882,52,balanced_08,4,raw_state_adaptive,15974,4378,768,2899,True,True
20260882,52,balanced_08,4,correlation_only_adaptive,15974,4378,768,2899,True,True
20260882,52,balanced_08,4,state_oracle,15880,11360,0,1130,True,True
20260882,52,balanced_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260882,52,balanced_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260882,52,balanced_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260882,52,balanced_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260882,52,independent,16,lyapunov_state_adaptive,15958,8834,768,1781,True,True
20260882,52,independent,16,raw_state_adaptive,15838,11370,768,1117,True,True
20260882,52,independent,16,correlation_only_adaptive,15964,8204,768,1940,True,True
20260882,52,independent,16,state_oracle,15840,14080,0,440,True,True
20260882,52,independent,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260882,52,independent,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260882,52,independent,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260882,52,independent,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260882,52,global_08,16,lyapunov_state_adaptive,15968,3552,768,3104,True,True
20260882,52,global_08,16,raw_state_adaptive,15970,3806,768,3041,True,True
20260882,52,global_08,16,correlation_only_adaptive,15968,3552,768,3104,True,True
20260882,52,global_08,16,state_oracle,15880,11360,0,1130,True,True
20260882,52,global_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260882,52,global_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260882,52,global_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260882,52,global_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260882,52,clustered_08,16,lyapunov_state_adaptive,15984,5648,768,2584,True,True
20260882,52,clustered_08,16,raw_state_adaptive,15966,8522,768,1861,True,True
20260882,52,clustered_08,16,correlation_only_adaptive,15990,6602,768,2347,True,True
20260882,52,clustered_08,16,state_oracle,15900,11800,0,1025,True,True
20260882,52,clustered_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260882,52,clustered_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260882,52,clustered_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260882,52,clustered_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260882,52,balanced_08,16,lyapunov_state_adaptive,15972,4124,768,2962,True,True
20260882,52,balanced_08,16,raw_state_adaptive,15972,4124,768,2962,True,True
20260882,52,balanced_08,16,correlation_only_adaptive,15972,4124,768,2962,True,True
20260882,52,balanced_08,16,state_oracle,15900,10000,0,1475,True,True
20260882,52,balanced_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260882,52,balanced_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260882,52,balanced_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260882,52,balanced_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260883,53,independent,4,lyapunov_state_adaptive,15952,6360,768,2398,True,True
20260883,53,independent,4,raw_state_adaptive,15948,5852,768,2524,True,True
20260883,53,independent,4,correlation_only_adaptive,15948,5852,768,2524,True,True
20260883,53,independent,4,state_oracle,15840,14080,0,440,True,True
20260883,53,independent,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260883,53,independent,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260883,53,independent,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260883,53,independent,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260883,53,global_08,4,lyapunov_state_adaptive,15968,3552,768,3104,True,True
20260883,53,global_08,4,raw_state_adaptive,15968,3552,768,3104,True,True
20260883,53,global_08,4,correlation_only_adaptive,15968,3552,768,3104,True,True
20260883,53,global_08,4,state_oracle,15940,7280,0,2165,True,True
20260883,53,global_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260883,53,global_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260883,53,global_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260883,53,global_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260883,53,clustered_08,4,lyapunov_state_adaptive,15998,7810,768,2047,True,True
20260883,53,clustered_08,4,raw_state_adaptive,15966,8522,768,1861,True,True
20260883,53,clustered_08,4,correlation_only_adaptive,15998,7810,768,2047,True,True
20260883,53,clustered_08,4,state_oracle,15900,11800,0,1025,True,True
20260883,53,clustered_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260883,53,clustered_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260883,53,clustered_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260883,53,clustered_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260883,53,balanced_08,4,lyapunov_state_adaptive,15974,4378,768,2899,True,True
20260883,53,balanced_08,4,raw_state_adaptive,15944,5344,768,2650,True,True
20260883,53,balanced_08,4,correlation_only_adaptive,15972,4124,768,2962,True,True
20260883,53,balanced_08,4,state_oracle,15940,7280,0,2165,True,True
20260883,53,balanced_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260883,53,balanced_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260883,53,balanced_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260883,53,balanced_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260883,53,independent,16,lyapunov_state_adaptive,15984,5584,768,2600,True,True
20260883,53,independent,16,raw_state_adaptive,15954,6678,768,2319,True,True
20260883,53,independent,16,correlation_only_adaptive,15984,5584,768,2600,True,True
20260883,53,independent,16,state_oracle,15840,14080,0,440,True,True
20260883,53,independent,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260883,53,independent,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260883,53,independent,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260883,53,independent,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260883,53,global_08,16,lyapunov_state_adaptive,15968,3552,768,3104,True,True
20260883,53,global_08,16,raw_state_adaptive,15884,7404,768,2120,True,True
20260883,53,global_08,16,correlation_only_adaptive,15968,3552,768,3104,True,True
20260883,53,global_08,16,state_oracle,15940,7280,0,2165,True,True
20260883,53,global_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260883,53,global_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260883,53,global_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260883,53,global_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260883,53,clustered_08,16,lyapunov_state_adaptive,16000,8128,768,1968,True,True
20260883,53,clustered_08,16,raw_state_adaptive,15996,7492,768,2126,True,True
20260883,53,clustered_08,16,correlation_only_adaptive,15996,7492,768,2126,True,True
20260883,53,clustered_08,16,state_oracle,15892,12128,0,941,True,True
20260883,53,clustered_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260883,53,clustered_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260883,53,clustered_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260883,53,clustered_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260883,53,balanced_08,16,lyapunov_state_adaptive,15970,3806,768,3041,True,True
20260883,53,balanced_08,16,raw_state_adaptive,15918,6882,768,2259,True,True
20260883,53,balanced_08,16,correlation_only_adaptive,15970,3806,768,3041,True,True
20260883,53,balanced_08,16,state_oracle,15940,7280,0,2165,True,True
20260883,53,balanced_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260883,53,balanced_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260883,53,balanced_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260883,53,balanced_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260884,54,independent,4,lyapunov_state_adaptive,15958,8834,768,1781,True,True
20260884,54,independent,4,raw_state_adaptive,15954,9402,768,1638,True,True
20260884,54,independent,4,correlation_only_adaptive,15958,8834,768,1781,True,True
20260884,54,independent,4,state_oracle,15840,14080,0,440,True,True
20260884,54,independent,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260884,54,independent,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260884,54,independent,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260884,54,independent,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260884,54,global_08,4,lyapunov_state_adaptive,15968,3552,768,3104,True,True
20260884,54,global_08,4,raw_state_adaptive,15968,3552,768,3104,True,True
20260884,54,global_08,4,correlation_only_adaptive,15968,3552,768,3104,True,True
20260884,54,global_08,4,state_oracle,15880,11360,0,1130,True,True
20260884,54,global_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260884,54,global_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260884,54,global_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260884,54,global_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260884,54,clustered_08,4,lyapunov_state_adaptive,15998,7810,768,2047,True,True
20260884,54,clustered_08,4,raw_state_adaptive,15998,7810,768,2047,True,True
20260884,54,clustered_08,4,correlation_only_adaptive,15998,7810,768,2047,True,True
20260884,54,clustered_08,4,state_oracle,15940,10280,0,1415,True,True
20260884,54,clustered_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260884,54,clustered_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260884,54,clustered_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260884,54,clustered_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260884,54,balanced_08,4,lyapunov_state_adaptive,15972,4124,768,2962,True,True
20260884,54,balanced_08,4,raw_state_adaptive,15890,8230,768,1915,True,True
20260884,54,balanced_08,4,correlation_only_adaptive,15972,4124,768,2962,True,True
20260884,54,balanced_08,4,state_oracle,15920,8640,0,1820,True,True
20260884,54,balanced_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260884,54,balanced_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260884,54,balanced_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260884,54,balanced_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260884,54,independent,16,lyapunov_state_adaptive,15928,9864,768,1516,True,True
20260884,54,independent,16,raw_state_adaptive,15904,10264,768,1410,True,True
20260884,54,independent,16,correlation_only_adaptive,15928,9864,768,1516,True,True
20260884,54,independent,16,state_oracle,15840,14080,0,440,True,True
20260884,54,independent,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260884,54,independent,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260884,54,independent,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260884,54,independent,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260884,54,global_08,16,lyapunov_state_adaptive,15968,3552,768,3104,True,True
20260884,54,global_08,16,raw_state_adaptive,15940,4836,768,2776,True,True
20260884,54,global_08,16,correlation_only_adaptive,15968,3552,768,3104,True,True
20260884,54,global_08,16,state_oracle,15880,11360,0,1130,True,True
20260884,54,global_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260884,54,global_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260884,54,global_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260884,54,global_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260884,54,clustered_08,16,lyapunov_state_adaptive,15996,7492,768,2126,True,True
20260884,54,clustered_08,16,raw_state_adaptive,15996,7492,768,2126,True,True
20260884,54,clustered_08,16,correlation_only_adaptive,15998,7810,768,2047,True,True
20260884,54,clustered_08,16,state_oracle,15932,10608,0,1331,True,True
20260884,54,clustered_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260884,54,clustered_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260884,54,clustered_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260884,54,clustered_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260884,54,balanced_08,16,lyapunov_state_adaptive,15974,4314,768,2915,True,True
20260884,54,balanced_08,16,raw_state_adaptive,15972,4060,768,2978,True,True
