cell_id,schedule_family,target_scale,initial_common_parameter,noise_scale,spatial_correlation,temporal_correlation,delay,best_static_graph,best_static_auc,best_static_terminal,dynamic_auc,dynamic_terminal,dynamic_to_static_auc_ratio,dynamic_to_static_terminal_ratio,charged_shadow_auc,checkpoint_safe,selected_actions,action_change_count,environment_used,message_used
Fstationary-H0.3-I0.5-N0.5-S0.9-T0.9-D0,stationary,0.3,0.5,0.5,0.9,0.9,0,"[1,1,5,5]",0.08072174634887998,0.07306518494141598,0.07947971849933674,0.07262240839256753,0.9846134665598638,0.993939979085751,0.0815083964735508,True,"[[1,1,2,2],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",1,240,18
Fstationary-H0.3-I0.5-N0.5-S0.9-T0.9-D1,stationary,0.3,0.5,0.5,0.9,0.9,1,"[0,0,5,5]",0.07863410590887676,0.0727133109097061,0.07782276785863865,0.07209444721870975,0.9896821100607628,0.9914889903477941,0.0815083964735508,True,"[[0,0,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",1,240,18
Fstationary-H0.3-I0.5-N0.5-S0.9-T0.9-D3,stationary,0.3,0.5,0.5,0.9,0.9,3,"[0,0,5,5]",0.075568532294208,0.07196961012120973,0.07225117963158693,0.07048933006823127,0.956101401444377,0.9794318733909299,0.0815083964735508,True,"[[0,0,1,1],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,18
Fstationary-H0.3-I1.5-N0.1-S0-T0-D0,stationary,0.3,1.5,0.1,0.0,0.0,0,"[1,1,5,5]",0.07879935763018543,0.0019527089512449982,0.08279143890582871,0.0019527163846846526,1.050661342880212,1.0000038067320016,0.09353653834813573,True,"[[1,1,2,2],[1,1,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,18
Fstationary-H0.3-I1.5-N0.1-S0-T0-D1,stationary,0.3,1.5,0.1,0.0,0.0,1,"[0,0,0,0]",0.07920540367141687,0.0020408235547076958,0.09198929959337471,0.0019517758552743084,1.1614018151462462,0.9563667818180678,0.09353653834813573,True,"[[0,0,0,0],[0,0,1,1],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",3,240,17
Fstationary-H0.3-I1.5-N0.1-S0-T0-D3,stationary,0.3,1.5,0.1,0.0,0.0,3,"[0,0,0,0]",0.07920540367141687,0.0020408235547076958,0.0933344777066888,0.001944200702411699,1.1783852285367586,0.9526549700619091,0.09353653834813573,True,"[[0,0,0,0],[0,0,0,0],[0,0,0,0],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",1,240,15
Fstationary-H0.3-I1.5-N0.1-S0-T0.9-D0,stationary,0.3,1.5,0.1,0.0,0.9,0,"[1,1,5,5]",0.08850389745607434,0.014042740382925098,0.09231551307931472,0.013996139357460623,1.0430672064485311,0.9966814863627944,0.10521609742687894,True,"[[1,1,2,2],[1,1,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,18
Fstationary-H0.3-I1.5-N0.1-S0-T0.9-D1,stationary,0.3,1.5,0.1,0.0,0.9,1,"[0,0,0,0]",0.0914239523492808,0.014676411082493717,0.10189014992354738,0.014012803579157079,1.1144798196240846,0.9547840749617459,0.10521609742687894,True,"[[0,0,0,0],[0,0,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.3-I1.5-N0.1-S0-T0.9-D3,stationary,0.3,1.5,0.1,0.0,0.9,3,"[0,0,0,0]",0.0914239523492808,0.014676411082493717,0.10367006527557221,0.013947334223132803,1.1339486273739918,0.9503232189897862,0.10521609742687894,True,"[[0,0,0,0],[0,0,0,0],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,16
Fstationary-H0.3-I1.5-N0.1-S0.9-T0-D0,stationary,0.3,1.5,0.1,0.9,0.0,0,"[1,1,5,5]",0.07916479906729372,0.002032012094361426,0.08313561861772771,0.002032019560814873,1.0501589039221664,1.0000036744138816,0.09353653834813573,True,"[[1,1,2,2],[1,1,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,18
Fstationary-H0.3-I1.5-N0.1-S0.9-T0-D1,stationary,0.3,1.5,0.1,0.9,0.0,1,"[0,0,0,0]",0.07920540367141687,0.0020408235547076958,0.09217715801177057,0.00200834548992245,1.1637736030507078,0.9840858046202346,0.09353653834813573,True,"[[0,0,0,0],[0,0,1,1],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",3,240,17
Fstationary-H0.3-I1.5-N0.1-S0.9-T0-D3,stationary,0.3,1.5,0.1,0.9,0.0,3,"[0,0,0,0]",0.07920540367141687,0.0020408235547076958,0.0933926681296911,0.0019661160388078636,1.1791199059742188,0.96339344686242,0.09353653834813573,True,"[[0,0,0,0],[0,0,0,0],[0,0,0,0],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",1,240,15
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.3,1.5,0.1,0.9,0.9,0,"[1,1,5,5]",0.09113194685996016,0.014613044012536856,0.09459962920594521,0.014524495835363563,1.0380512264410826,0.9939404700966257,0.10521609742687894,True,"[[1,1,2,2],[1,1,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,18
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D1,stationary,0.3,1.5,0.1,0.9,0.9,1,"[0,0,0,0]",0.0914239523492808,0.014676411082493717,0.10340575900642568,0.014418942219204624,1.1310576314986795,0.9824569602308151,0.10521609742687894,True,"[[0,0,0,0],[0,0,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.3-I1.5-N0.1-S0.9-T0.9-D3,stationary,0.3,1.5,0.1,0.9,0.9,3,"[0,0,0,0]",0.0914239523492808,0.014676411082493717,0.10412651309601985,0.014102074934990239,1.1389412776447196,0.9608667170553327,0.10521609742687894,True,"[[0,0,0,0],[0,0,0,0],[0,0,0,0],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",1,240,15
Fstationary-H0.3-I1.5-N0.5-S0-T0-D0,stationary,0.3,1.5,0.5,0.0,0.0,0,"[1,1,5,5]",0.0850690093462952,0.009763515818278603,0.0891055483003631,0.009763523063000958,1.0474501699865357,1.0000007420198307,0.10138033535111012,True,"[[1,1,2,2],[1,1,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,18
Fstationary-H0.3-I1.5-N0.5-S0-T0-D1,stationary,0.3,1.5,0.5,0.0,0.0,1,"[0,0,0,0]",0.08709923955245241,0.010204088835592089,0.09852204651372766,0.009758732699846197,1.1311470343480585,0.9563551295052941,0.10138033535111012,True,"[[0,0,0,0],[0,0,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.3-I1.5-N0.5-S0-T0-D3,stationary,0.3,1.5,0.5,0.0,0.0,3,"[0,0,0,0]",0.08709923955245241,0.010204088835592089,0.100251235303286,0.009715935100888713,1.1510001214524184,0.9521609677680691,0.10138033535111012,True,"[[0,0,0,0],[0,0,0,0],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,16
Fstationary-H0.3-I1.5-N0.5-S0-T0.9-D0,stationary,0.3,1.5,0.5,0.0,0.9,0,"[1,1,5,5]",0.13359170847573984,0.07021367297667909,0.13672591916779311,0.0699806379268808,1.023461116919711,0.9966810588320072,0.15977813074482616,True,"[[1,1,2,2],[1,1,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,18
Fstationary-H0.3-I1.5-N0.5-S0-T0.9-D1,stationary,0.3,1.5,0.5,0.0,0.9,1,"[0,0,0,0]",0.14819198294177205,0.07338202647452217,0.14799545714235615,0.07006381849351573,0.9986738432436448,0.9547817341599512,0.15977813074482616,True,"[[0,0,0,0],[1,1,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.3-I1.5-N0.5-S0-T0.9-D3,stationary,0.3,1.5,0.5,0.0,0.9,3,"[0,0,0,0]",0.14819198294177205,0.07338202647452217,0.14947179287928436,0.06972473449116919,1.0086361617687185,0.9501609296027989,0.15977813074482616,True,"[[0,0,0,0],[0,0,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.3-I1.5-N0.5-S0.9-T0-D0,stationary,0.3,1.5,0.5,0.9,0.0,0,"[1,1,5,5]",0.0868962165318367,0.01016003153386074,0.09082644685985809,0.01016003894365206,1.0452290155415622,1.0000007293079058,0.10138033535111012,True,"[[1,1,2,2],[1,1,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,18
Fstationary-H0.3-I1.5-N0.5-S0.9-T0-D1,stationary,0.3,1.5,0.5,0.9,0.0,1,"[0,0,0,0]",0.08709923955245241,0.010204088835592089,0.09957871668145453,0.010041573621182649,1.1432788299085757,0.9840735202301862,0.10138033535111012,True,"[[0,0,0,0],[0,0,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.3-I1.5-N0.5-S0.9-T0-D3,stationary,0.3,1.5,0.5,0.9,0.0,3,"[0,0,0,0]",0.08709923955245241,0.010204088835592089,0.10052732094869311,0.009824549112952897,1.1541699039536863,0.9628051334367701,0.10138033535111012,True,"[[0,0,0,0],[0,0,0,0],[0,0,0,0],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",1,240,15
Fstationary-H0.3-I1.5-N0.5-S0.9-T0.9-D0,stationary,0.3,1.5,0.5,0.9,0.9,0,"[1,1,5,5]",0.14673195549516885,0.07306519112473786,0.14814649980094552,0.0726224203163955,1.0096403288636282,0.9939400581655025,0.15977813074482616,True,"[[1,1,2,2],[1,1,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,18
Fstationary-H0.3-I1.5-N0.5-S0.9-T0.9-D1,stationary,0.3,1.5,0.5,0.9,0.9,1,"[0,0,0,0]",0.14819198294177205,0.07338202647452217,0.15551286221539787,0.072094491089684,1.0494013179950656,0.9824543495635789,0.15977813074482616,True,"[[0,0,0,0],[0,0,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.3-I1.5-N0.5-S0.9-T0.9-D3,stationary,0.3,1.5,0.5,0.9,0.9,3,"[0,0,0,0]",0.14819198294177205,0.07338202647452217,0.15234994364450558,0.07049577458735101,1.0280579328260104,0.9606681359750503,0.15977813074482616,True,"[[0,0,0,0],[0,0,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.6-I0.5-N0.1-S0-T0-D0,stationary,0.6,0.5,0.1,0.0,0.0,0,"[1,1,5,5]",0.021700526718645554,0.0019527036026715737,0.025433427022008778,0.001952706735075603,1.1720188800834883,1.0000016041369644,0.02583321820348258,True,"[[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",0,240,18
Fstationary-H0.6-I0.5-N0.1-S0-T0-D1,stationary,0.6,0.5,0.1,0.0,0.0,1,"[0,0,5,5]",0.021989693893325488,0.001996202046083365,0.0255267501963591,0.0019517563167513303,1.160850638494209,0.977734854335392,0.02583321820348258,True,"[[0,0,0,0],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.6-I0.5-N0.1-S0-T0-D3,stationary,0.6,0.5,0.1,0.0,0.0,3,"[0,0,5,5]",0.022008718282628802,0.0019916289568694353,0.025556464932742367,0.001943004880049622,1.161197331191874,0.9755857753262216,0.02583321820348258,True,"[[0,0,0,0],[0,0,5,5],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.6-I0.5-N0.1-S0-T0.9-D0,stationary,0.6,0.5,0.1,0.0,0.9,0,"[1,1,5,5]",0.031405066544534475,0.014042735034351673,0.034868472048337346,0.01399612994579108,1.1102817438355537,0.996681195760898,0.03751277728222578,True,"[[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",0,240,18
Fstationary-H0.6-I0.5-N0.1-S0-T0.9-D1,stationary,0.6,0.5,0.1,0.0,0.9,1,"[0,0,5,5]",0.03286765907374451,0.014355550064273297,0.03532797177905559,0.014012769831743101,1.0748551242968332,0.9761221108912242,0.03751277728222578,True,"[[0,0,1,1],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,18
Fstationary-H0.6-I0.5-N0.1-S0-T0.9-D3,stationary,0.6,0.5,0.1,0.0,0.9,3,"[0,0,5,5]",0.032752917938554366,0.0143222631571088,0.03529605572624649,0.013945162740350332,1.0776461441531147,0.9736703331993104,0.03751277728222578,True,"[[0,0,1,1],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,18
Fstationary-H0.6-I0.5-N0.1-S0.9-T0-D0,stationary,0.6,0.5,0.1,0.9,0.0,0,"[1,1,5,5]",0.02206596815575385,0.002032006745788001,0.025793239085335193,0.0020320098734682313,1.1689149056715842,1.0000015392076018,0.02583321820348258,True,"[[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",0,240,18
Fstationary-H0.6-I0.5-N0.1-S0.9-T0-D1,stationary,0.6,0.5,0.1,0.9,0.0,1,"[0,0,5,5]",0.02209646773394418,0.002022221020111636,0.02573074154077125,0.002008321406550821,1.164473066491264,0.9931265606367559,0.02583321820348258,True,"[[0,0,0,0],[0,0,5,5],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.6-I0.5-N0.1-S0.9-T0-D3,stationary,0.6,0.5,0.1,0.9,0.0,3,"[0,0,5,5]",0.022047321093747116,0.0020015954617310042,0.025629565893923456,0.001964804491966405,1.1624798216955397,0.9816191780666897,0.02583321820348258,True,"[[0,0,0,0],[0,0,5,5],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D0,stationary,0.6,0.5,0.1,0.9,0.9,0,"[1,1,5,5]",0.034033115948420276,0.014613038663963431,0.03724834675883694,0.014524486171810874,1.094473594932935,0.9939401725959344,0.03751277728222578,True,"[[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",0,240,18
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D1,stationary,0.6,0.5,0.1,0.9,0.9,1,"[0,0,5,5]",0.0336355165187266,0.014542663900421152,0.03683706608566186,0.014418907876415069,1.0951836005001676,0.9914901406748113,0.03751277728222578,True,"[[0,0,1,1],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,18
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D3,stationary,0.6,0.5,0.1,0.9,0.9,3,"[0,0,5,5]",0.03303052765777662,0.01439393665797813,0.03586121405290404,0.014099373739986107,1.0856990970430642,0.9795356249654777,0.03751277728222578,True,"[[0,0,1,1],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,18
Fstationary-H0.6-I0.5-N0.5-S0-T0-D0,stationary,0.6,0.5,0.5,0.0,0.0,0,"[1,1,5,5]",0.02797017843475533,0.009763510469705177,0.03167805929908798,0.009763513581114543,1.132565506258097,1.0000003186773216,0.03367701520645696,True,"[[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",0,240,18
Fstationary-H0.6-I0.5-N0.5-S0-T0-D1,stationary,0.6,0.5,0.5,0.0,0.0,1,"[0,0,5,5]",0.02901744114201581,0.009981001830770178,0.03199036632200126,0.009758698804393421,1.1024530442031568,0.9777273834685187,0.03367701520645696,True,"[[0,0,1,1],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,18
Fstationary-H0.6-I0.5-N0.5-S0-T0-D3,stationary,0.6,0.5,0.5,0.0,0.0,3,"[0,0,5,5]",0.028950045848856753,0.009957878079575391,0.03204267661488006,0.009713953326229121,1.1068264548584623,0.9755043442591866,0.03367701520645696,True,"[[0,0,1,1],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,18
Fstationary-H0.6-I0.5-N0.5-S0-T0.9-D0,stationary,0.6,0.5,0.5,0.0,0.9,0,"[1,1,5,5]",0.07649287756419997,0.07021366762810567,0.07885328443073081,0.06998062963469191,1.0308578647018445,0.9966810166555026,0.09207481060017299,True,"[[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",0,240,18
Fstationary-H0.6-I0.5-N0.5-S0-T0.9-D1,stationary,0.6,0.5,0.5,0.0,0.9,1,"[0,0,5,5]",0.08340726704411094,0.07177774192171982,0.07981975593488444,0.07006377196903046,0.9569880271064486,0.9761211497213357,0.09207481060017299,True,"[[0,0,2,2],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",1,240,18
Fstationary-H0.6-I0.5-N0.5-S0-T0.9-D3,stationary,0.6,0.5,0.5,0.0,0.9,3,"[0,0,5,5]",0.0826710441284846,0.0716110490807722,0.0794883070556753,0.0697187955910568,0.9615011869468736,0.9735759563083474,0.09207481060017299,True,"[[0,0,2,2],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,18
Fstationary-H0.6-I0.5-N0.5-S0.9-T0-D0,stationary,0.6,0.5,0.5,0.9,0.0,0,"[1,1,5,5]",0.02979738562029682,0.010160026185287314,0.033477119615720065,0.010160029273077683,1.1234918406035177,1.0000003039155916,0.03367701520645696,True,"[[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",0,240,18
Fstationary-H0.6-I0.5-N0.5-S0.9-T0-D1,stationary,0.6,0.5,0.5,0.9,0.0,1,"[0,0,5,5]",0.029551310345109282,0.010111096700911534,0.03304192042977961,0.01004153929836434,1.118120314933785,0.9931206866470852,0.03367701520645696,True,"[[0,0,1,1],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,18
Fstationary-H0.6-I0.5-N0.5-S0.9-T0-D3,stationary,0.6,0.5,0.5,0.9,0.0,3,"[0,0,5,5]",0.029143059904448345,0.010007710603883235,0.032417576160860405,0.00982221286564005,1.1123600701898926,0.9814645181515134,0.03367701520645696,True,"[[0,0,1,1],[0,0,5,5],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,18
Fstationary-H0.6-I0.5-N0.5-S0.9-T0.9-D0,stationary,0.6,0.5,0.5,0.9,0.9,0,"[1,1,5,5]",0.08963312458362897,0.07306518577616444,0.09075265798322878,0.07262241076479088,1.0124901748633706,0.9939400001974948,0.09207481060017299,True,"[[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",0,240,18
Fstationary-H0.6-I0.5-N0.5-S0.9-T0.9-D1,stationary,0.6,0.5,0.5,0.9,0.9,1,"[0,0,5,5]",0.08724655426902135,0.0727133111024591,0.08806783027889296,0.07209445596786426,1.009413277312239,0.9914891080434665,0.09207481060017299,True,"[[0,0,2,2],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,18
Fstationary-H0.6-I0.5-N0.5-S0.9-T0.9-D3,stationary,0.6,0.5,0.5,0.9,0.9,3,"[0,0,5,5]",0.08405909272459589,0.07196941658511885,0.08229178928305754,0.07048981236922469,0.978975463757043,0.9794412086953044,0.09207481060017299,True,"[[0,0,2,2],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,18
Fstationary-H0.6-I1.5-N0.1-S0-T0-D0,stationary,0.6,1.5,0.1,0.0,0.0,0,"[1,1,5,5]",0.08771073586493443,0.001952709785993452,0.09160091586401925,0.0019527206590448413,1.0443523812760538,1.0000055681860496,0.10410295247475788,True,"[[1,1,2,2],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",1,240,18
Fstationary-H0.6-I1.5-N0.1-S0-T0-D1,stationary,0.6,1.5,0.1,0.0,0.0,1,"[0,0,0,0]",0.08811678190616586,0.0020408243894561493,0.10386252838378196,0.001951803415071002,1.1786918012324088,0.956379894887051,0.10410295247475788,True,"[[0,0,0,0],[0,0,0,0],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,16
Fstationary-H0.6-I1.5-N0.1-S0-T0-D3,stationary,0.6,1.5,0.1,0.0,0.0,3,"[0,0,0,0]",0.08811678190616586,0.0020408243894561493,0.10313546275933207,0.0019440259564579296,1.1704406417061322,0.9525689552230336,0.10410295247475788,True,"[[0,0,0,0],[0,0,1,1],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",3,240,17
Fstationary-H0.6-I1.5-N0.1-S0-T0.9-D0,stationary,0.6,1.5,0.1,0.0,0.9,0,"[1,1,5,5]",0.09741527569082337,0.014042741217673554,0.1011305076838237,0.01399614388965629,1.0381380842650565,0.9966817498595917,0.1157825115535011,True,"[[1,1,2,2],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",1,240,18
Fstationary-H0.6-I1.5-N0.1-S0-T0.9-D1,stationary,0.6,1.5,0.1,0.0,0.9,1,"[0,0,0,0]",0.10033533058402981,0.01467641191724217,0.11398242691745997,0.01401283791274574,1.136014863896829,0.9547863600287174,0.1157825115535011,True,"[[0,0,0,0],[0,0,0,0],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",1,240,16
Fstationary-H0.6-I1.5-N0.1-S0-T0.9-D3,stationary,0.6,1.5,0.1,0.0,0.9,3,"[0,0,0,0]",0.10033533058402981,0.01467641191724217,0.11304740647129756,0.01394563716483532,1.1266959087419512,0.9502075332494367,0.1157825115535011,True,"[[0,0,0,0],[0,0,1,1],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",3,240,17
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D0,stationary,0.6,1.5,0.1,0.9,0.0,0,"[1,1,5,5]",0.08807617730204272,0.0020320129291098795,0.09194416690667657,0.0020320237939524476,1.0439164110332495,1.000005346837322,0.10410295247475788,True,"[[1,1,2,2],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",1,240,18
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D1,stationary,0.6,1.5,0.1,0.9,0.0,1,"[0,0,0,0]",0.08811678190616586,0.0020408243894561493,0.10402744203401397,0.0020083720664024946,1.1805633363323587,0.9840984245281865,0.10410295247475788,True,"[[0,0,0,0],[0,0,0,0],[0,0,0,0],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",1,240,15
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D3,stationary,0.6,1.5,0.1,0.9,0.0,3,"[0,0,0,0]",0.08811678190616586,0.0020408243894561493,0.10320814151645219,0.001965821813738626,1.1712654421079163,0.9632488830959579,0.10410295247475788,True,"[[0,0,0,0],[0,0,1,1],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",3,240,17
Fstationary-H0.6-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.6,1.5,0.1,0.9,0.9,0,"[1,1,5,5]",0.10004332509470915,0.014613044847285308,0.10340872925952592,0.014524500094284687,1.033639467317093,0.9939407047657784,0.1157825115535011,True,"[[1,1,2,2],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",1,240,18
Fstationary-H0.6-I1.5-N0.1-S0.9-T0.9-D1,stationary,0.6,1.5,0.1,0.9,0.9,1,"[0,0,0,0]",0.10033533058402981,0.01467641191724217,0.11532852157599995,0.014418968275297716,1.1494308226693237,0.9824586797238906,0.1157825115535011,True,"[[0,0,0,0],[0,0,0,0],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,16
Fstationary-H0.6-I1.5-N0.1-S0.9-T0.9-D3,stationary,0.6,1.5,0.1,0.9,0.9,3,"[0,0,0,0]",0.10033533058402981,0.01467641191724217,0.11355979514630055,0.014100433581392633,1.1318026709564224,0.9607548262410879,0.1157825115535011,True,"[[0,0,0,0],[0,0,1,1],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",3,240,17
Fstationary-H0.6-I1.5-N0.5-S0-T0-D0,stationary,0.6,1.5,0.5,0.0,0.0,0,"[1,1,5,5]",0.09398038758104421,0.009763516653027056,0.09791915267740546,0.009763527520572766,1.0419105006665847,1.0000011130769881,0.1119467494777323,True,"[[1,1,2,2],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",1,240,18
Fstationary-H0.6-I1.5-N0.5-S0-T0-D1,stationary,0.6,1.5,0.5,0.0,0.0,1,"[0,0,0,0]",0.09601061778720142,0.010204089670340543,0.11056271314011816,0.0097587668972737,1.1515675629248643,0.9563584026156464,0.1119467494777323,True,"[[0,0,0,0],[0,0,0,0],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",1,240,16
Fstationary-H0.6-I1.5-N0.5-S0-T0-D3,stationary,0.6,1.5,0.5,0.0,0.0,3,"[0,0,0,0]",0.09601061778720142,0.010204089670340543,0.10969692270366249,0.009714267101935866,1.142549909915125,0.951997426107651,0.1119467494777323,True,"[[0,0,0,0],[0,0,1,1],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",3,240,17
Fstationary-H0.6-I1.5-N0.5-S0-T0.9-D0,stationary,0.6,1.5,0.5,0.0,0.9,0,"[1,1,5,5]",0.14250308671048884,0.07021367381142755,0.14556711177642775,0.06998064367363001,1.021501464541353,0.9966811288293589,0.17034454487144832,True,"[[1,1,2,2],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",1,240,18
Fstationary-H0.6-I1.5-N0.5-S0-T0.9-D1,stationary,0.6,1.5,0.5,0.0,0.9,1,"[0,0,0,0]",0.15710336117652107,0.07338202730927063,0.16010815797117542,0.07006383973318134,1.0191262412984161,0.9547820127385593,0.17034454487144832,True,"[[0,0,0,0],[0,0,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
Fstationary-H0.6-I1.5-N0.5-S0-T0.9-D3,stationary,0.6,1.5,0.5,0.0,0.9,3,"[0,0,0,0]",0.15710336117652107,0.07338202730927063,0.15859524730836108,0.06972345096649529,1.009496207596499,0.9501434277993417,0.17034454487144832,True,"[[0,0,0,0],[0,0,1,1],[1,1,5,5],[1,1,5,5],[1,1,5,5],[1,1,5,5]]",2,240,17
